u,v,key,osmid,highway,oneway,reversed,length,geometry,name,bridge,lanes,tunnel,service,access
3646568719,3646568720,1,1005027669,unclassified,True,False,10.989,"LINESTRING (113.3423653 23.1515718, 113.342471 23.1515539)",华南理工大学正门路,,,,,
3646568719,3646568739,0,360054033,service,False,True,10.991,"LINESTRING (113.3423653 23.1515718, 113.3422712 23.1516196)",,,,,,
3646568720,3388063524,0,360054033,service,False,False,10.996,"LINESTRING (113.342471 23.1515539, 113.3425775 23.1515677)",,,,,,
3646568720,3388063524,1,1005027669,unclassified,True,False,10.996,"LINESTRING (113.342471 23.1515539, 113.3425775 23.1515677)",华南理工大学正门路,,,,,
3646568720,3646568719,0,360054033,service,False,True,10.989,"LINESTRING (113.342471 23.1515539, 113.3423653 23.1515718)",,,,,,
3646568730,3388063520,0,331709496,unclassified,True,False,12.587,"LINESTRING (113.3425337 23.1526456, 113.3424119 23.1526621)",华南理工大学正门路,,,,,
3646568730,3388063520,1,360054033,service,False,False,12.587,"LINESTRING (113.3425337 23.1526456, 113.3424119 23.1526621)",,,,,,
3646568730,3388063519,0,360054033,service,False,True,12.596,"LINESTRING (113.3425337 23.1526456, 113.3426436 23.1525944)",,,,,,
3646568739,3646568719,0,360054033,service,False,False,10.991,"LINESTRING (113.3422712 23.1516196, 113.3423653 23.1515718)",,,,,,
3646568739,3646568719,1,1005027669,unclassified,True,False,10.991,"LINESTRING (113.3422712 23.1516196, 113.3423653 23.1515718)",华南理工大学正门路,,,,,
3646568739,9272821924,0,360054033,service,False,True,10.997,"LINESTRING (113.3422712 23.1516196, 113.3421984 23.1516924)",,,,,,
3646568754,5687249158,0,360054037,path,False,False,27.861999999999995,"LINESTRING (113.3441438 23.1533102, 113.3441572 23.1532703, 113.3441832 23.1532361, 113.3442193 23.1532107, 113.3442621 23.1531968, 113.3443075 23.1531955, 113.3443512 23.153207)",,,,,,
3646568754,3646568764,0,360054037,path,False,True,26.646,"LINESTRING (113.3441438 23.1533102, 113.3441441 23.1533502, 113.344157 23.1533883, 113.3441815 23.1534213, 113.3442154 23.1534463, 113.3442557 23.153461, 113.344299 23.1534643)",,,,,,
3646568754,4804641054,0,488110316,service,False,False,24.539,"LINESTRING (113.3441438 23.1533102, 113.3440585 23.1533306, 113.3440129 23.1534638)",,,,,,
3646568754,5938621872,0,914308013,path,False,False,62.105,"LINESTRING (113.3441438 23.1533102, 113.3436699 23.1530177, 113.3436396 23.1529987)",,,,,,
3646568760,5726340732,0,603105963,residential,False,False,47.342,"LINESTRING (113.3444187 23.1532657, 113.3447452 23.1529638)",九一八路,,,,,
3646568760,3646568764,0,360054037,path,False,False,29.848000000000003,"LINESTRING (113.3444187 23.1532657, 113.3444343 23.153308, 113.3444339 23.1533528, 113.3444177 23.153395, 113.3443874 23.15343, 113.3443464 23.153454, 113.344299 23.1534643)",,,,,,
3646568760,3646568773,0,914308014,residential,False,False,106.71199999999999,"LINESTRING (113.3444187 23.1532657, 113.3445296 23.1533552, 113.3450318 23.1538113, 113.3451678 23.1539337)",,,,,,
3646568760,5687249158,0,962491207,residential,False,True,9.622,"LINESTRING (113.3444187 23.1532657, 113.3443889 23.1532303, 113.3443512 23.153207)",,,,,,
3646568764,4804641056,0,488110317,service,False,False,10.134,"LINESTRING (113.344299 23.1534643, 113.3442935 23.1535553)",,,,,,
3646568764,3646568754,0,360054037,path,False,False,26.646,"LINESTRING (113.344299 23.1534643, 113.3442557 23.153461, 113.3442154 23.1534463, 113.3441815 23.1534213, 113.344157 23.1533883, 113.3441441 23.1533502, 113.3441438 23.1533102)",,,,,,
3646568764,3646568760,0,360054037,path,False,True,29.848,"LINESTRING (113.344299 23.1534643, 113.3443464 23.153454, 113.3443874 23.15343, 113.3444177 23.153395, 113.3444339 23.1533528, 113.3444343 23.153308, 113.3444187 23.1532657)",,,,,,
3646568764,5687249154,0,962491208,path,False,False,91.33,"LINESTRING (113.344299 23.1534643, 113.3445216 23.1536369, 113.3447529 23.1538536, 113.3449282 23.1540447)",,,,,,
3646568773,3388097697,0,331714271,residential,True,False,5.693,"LINESTRING (113.3451678 23.1539337, 113.3452157 23.1539598)",,,,,,
3646568773,3646568760,0,914308014,residential,False,True,106.712,"LINESTRING (113.3451678 23.1539337, 113.3450318 23.1538113, 113.3445296 23.1533552, 113.3444187 23.1532657)",,,,,,
3646568803,3646568804,0,360054044,residential,False,False,37.707,"LINESTRING (113.3380465 23.1618442, 113.3381737 23.1615259)",工农路,,2,,,
3646568803,5726341122,0,275861514,residential,False,True,159.204,"LINESTRING (113.3380465 23.1618442, 113.3374883 23.1612702, 113.337249 23.1610269, 113.3370877 23.1607279)",长江南路,,,,,
3646568804,3646568803,0,360054044,residential,False,True,37.707,"LINESTRING (113.3381737 23.1615259, 113.3380465 23.1618442)",工农路,,2,,,
3646568804,5468506399,0,360054044,residential,False,False,255.50300000000001,"LINESTRING (113.3381737 23.1615259, 113.3383131 23.1612645, 113.3385814 23.1611116, 113.3388228 23.1608896, 113.3388401 23.1607591, 113.3388496 23.1606874, 113.3388549 23.1601942, 113.3388442 23.160061, 113.3387771 23.1596974, 113.3387816 23.1594942)",工农路,,2,,,
3646568804,5468506395,0,"[568400217, 568400218]","['service', 'footway']",False,True,209.13600000000002,"LINESTRING (113.3381737 23.1615259, 113.3381623 23.1611273, 113.3381194 23.1610065, 113.3386512 23.1608529, 113.3385971 23.1604216, 113.3385477 23.1600158)",,,,,,
3646568815,3646582648,0,360054045,residential,False,True,82.616,"LINESTRING (113.3415211 23.1590697, 113.3407131 23.1590581)",,,,,,
3646568815,3646568816,0,360054046,residential,False,True,141.279,"LINESTRING (113.3415211 23.1590697, 113.3415615 23.1586167, 113.3415664 23.1585613, 113.3415816 23.1583915, 113.341634 23.1578034)",,,,,,
3646568815,3666609338,0,"[362332917, 362332918]",residential,False,"[False, True]",121.177,"LINESTRING (113.3415211 23.1590697, 113.3423098 23.1591278, 113.3423405 23.1587666)",,,,yes,,
3646568816,3666609336,0,275861159,residential,False,False,80.355,"LINESTRING (113.341634 23.1578034, 113.3424171 23.1578652)",湖滨北路,,6,,,
3646568816,6194037599,0,275861159,residential,False,True,89.075,"LINESTRING (113.341634 23.1578034, 113.3407659 23.1577351)",湖滨北路,,6,,,
3646568816,3646568815,0,360054046,residential,False,False,141.279,"LINESTRING (113.341634 23.1578034, 113.3415816 23.1583915, 113.3415664 23.1585613, 113.3415615 23.1586167, 113.3415211 23.1590697)",,,,,,
3646572403,3646572404,0,360054606,residential,False,False,30.988,"LINESTRING (113.3445243 23.1574473, 113.3448273 23.15744)",东门路,,,,,
3646572403,9285048301,0,188255495,residential,False,False,35.134,"LINESTRING (113.3445243 23.1574473, 113.3445465 23.1574976, 113.3445661 23.157729, 113.3445527 23.1577559)",湖滨南路,,,,,
3646572403,2805230021,0,188255495,residential,False,True,80.628,"LINESTRING (113.3445243 23.1574473, 113.3444954 23.157382, 113.3441494 23.1571976, 113.3438393 23.1571656)",湖滨南路,,,,,
3646572404,3646572405,0,360054606,residential,False,False,23.709,"LINESTRING (113.3448273 23.15744, 113.3450255 23.1575507)",东门路,,,,,
3646572404,3646572403,0,360054606,residential,False,True,30.988,"LINESTRING (113.3448273 23.15744, 113.3445243 23.1574473)",东门路,,,,,
3646572404,9285078620,0,1006372326,residential,False,False,43.117999999999995,"LINESTRING (113.3448273 23.15744, 113.3448032 23.1573178, 113.3446975 23.1571262, 113.344665 23.1570877)",,,,,,
3646572405,3646572404,0,360054606,residential,False,True,23.709,"LINESTRING (113.3450255 23.1575507, 113.3448273 23.15744)",东门路,,,,,
3646572405,3646572416,0,360054606,residential,False,False,57.63999999999999,"LINESTRING (113.3450255 23.1575507, 113.345259 23.157619, 113.3454537 23.1576125, 113.3455629 23.1575586)",东门路,,,,,
3646572405,9285048301,0,1006372325,residential,False,True,60.463,"LINESTRING (113.3450255 23.1575507, 113.3449749 23.1575607, 113.3449373 23.1575701, 113.3448967 23.1576121, 113.3448469 23.157686, 113.344789 23.1577579, 113.3447229 23.1577859, 113.3446385 23.1577822, 113.3445527 23.1577559)",,,,,,
3646572409,3646572411,0,360054606,residential,False,False,66.886,"LINESTRING (113.3456661 23.1571992, 113.3456554 23.1569682, 113.3460573 23.156944)",东门路,,,,,
3646572409,3646572416,0,360054606,residential,False,True,45.034,"LINESTRING (113.3456661 23.1571992, 113.3456448 23.1575181, 113.3455629 23.1575586)",东门路,,,,,
3646572409,9285048297,0,1006372324,footway,False,False,74.715,"LINESTRING (113.3456661 23.1571992, 113.3452451 23.1572021, 113.3450908 23.157157, 113.3450278 23.1571047, 113.3450258 23.1570468)",,,,,,
3646572411,3646572610,0,360054606,residential,False,False,49.622,"LINESTRING (113.3460573 23.156944, 113.3460494 23.1564978)",东门路,,,,,
3646572411,3646572409,0,360054606,residential,False,True,66.886,"LINESTRING (113.3460573 23.156944, 113.3456554 23.1569682, 113.3456661 23.1571992)",东门路,,,,,
3646572411,3646572416,0,360054607,residential,False,True,101.167,"LINESTRING (113.3460573 23.156944, 113.3460601 23.1570386, 113.3460414 23.1572683, 113.346019 23.1573204, 113.345955 23.1574079, 113.3458149 23.1575496, 113.3455629 23.1575586)",,,,,,
3646572416,3646572409,0,360054606,residential,False,False,45.034,"LINESTRING (113.3455629 23.1575586, 113.3456448 23.1575181, 113.3456661 23.1571992)",东门路,,,,,
3646572416,3646572405,0,360054606,residential,False,True,57.64,"LINESTRING (113.3455629 23.1575586, 113.3454537 23.1576125, 113.345259 23.157619, 113.3450255 23.1575507)",东门路,,,,,
3646572416,3646572411,0,360054607,residential,False,False,101.167,"LINESTRING (113.3455629 23.1575586, 113.3458149 23.1575496, 113.345955 23.1574079, 113.346019 23.1573204, 113.3460414 23.1572683, 113.3460601 23.1570386, 113.3460573 23.156944)",,,,,,
3646572434,3646572445,0,360054610,residential,False,False,111.90599999999999,"LINESTRING (113.3443177 23.1553608, 113.3442372 23.155272, 113.3441621 23.1551955, 113.3440521 23.1551142, 113.3437544 23.1550832, 113.343341 23.1550403)",泰山路,,,,,
3646572445,3646555948,0,347829653,residential,False,False,35.851,"LINESTRING (113.343341 23.1550403, 113.3433211 23.1553622)",半山东路,,,,,
3646572445,3646549744,0,347829653,residential,False,True,7.295,"LINESTRING (113.343341 23.1550403, 113.3433451 23.1549748)",半山东路,,,,,
3646572445,3646572434,0,360054610,residential,False,True,111.906,"LINESTRING (113.343341 23.1550403, 113.3437544 23.1550832, 113.3440521 23.1551142, 113.3441621 23.1551955, 113.3442372 23.155272, 113.3443177 23.1553608)",泰山路,,,,,
3646572602,3646572610,0,360054615,footway,False,False,256.074,"LINESTRING (113.3444952 23.1553193, 113.3446149 23.1552558, 113.3449889 23.155296, 113.3453223 23.1554866, 113.3455194 23.1557427, 113.3456272 23.1559128, 113.3456353 23.1563221, 113.345635 23.1564897, 113.3456782 23.1564912, 113.3460494 23.1564978)",,,,,,
3646572610,3646572411,0,360054606,residential,False,True,49.622,"LINESTRING (113.3460494 23.1564978, 113.3460573 23.156944)",东门路,,,,,
3646572610,3646572602,0,360054615,footway,False,True,256.074,"LINESTRING (113.3460494 23.1564978, 113.3456782 23.1564912, 113.345635 23.1564897, 113.3456353 23.1563221, 113.3456272 23.1559128, 113.3455194 23.1557427, 113.3453223 23.1554866, 113.3449889 23.155296, 113.3446149 23.1552558, 113.3444952 23.1553193)",,,,,,
3646582648,3646568815,0,360054045,residential,False,False,82.616,"LINESTRING (113.3407131 23.1590581, 113.3415211 23.1590697)",,,,,,
3646582648,2805230023,0,360054045,residential,False,True,58.872,"LINESTRING (113.3407131 23.1590581, 113.3401376 23.1590397)",,,,,,
3646582648,6194037605,0,661630133,footway,False,False,46.177,"LINESTRING (113.3407131 23.1590581, 113.3407425 23.1586437)",,,,,,
3646582662,6194037600,0,275861068,residential,False,False,19.441,"LINESTRING (113.3402551 23.1578634, 113.3402377 23.1580375)",黄山路,,,,,
3646582662,6194037602,0,661630132,footway,False,False,51.251,"LINESTRING (113.3402551 23.1578634, 113.3407549 23.1578991)",,,,,,
3646582662,2805230022,0,275861068,residential,False,True,18.659,"LINESTRING (113.3402551 23.1578634, 113.3402616 23.1577987, 113.3402718 23.1576963)",黄山路,,,,,
3646582815,3646582820,0,360055915,footway,False,False,131.623,"LINESTRING (113.3380607 23.1576606, 113.3384204 23.1577335, 113.3385566 23.1577484, 113.339201 23.157711, 113.339336 23.157694)",,,,,,
3646582819,3646582820,0,360055915,footway,False,True,19.639,"LINESTRING (113.3395263 23.1576699, 113.339336 23.157694)",,,,,,
3646582820,3646582819,0,360055915,footway,False,False,19.639,"LINESTRING (113.339336 23.157694, 113.3395263 23.1576699)",,,,,,
3646582820,3646582815,0,360055915,footway,False,True,131.623,"LINESTRING (113.339336 23.157694, 113.339201 23.157711, 113.3385566 23.1577484, 113.3384204 23.1577335, 113.3380607 23.1576606)",,,,,,
3646582820,3646582827,0,360055916,footway,False,False,116.63,"LINESTRING (113.339336 23.157694, 113.3394125 23.1573999, 113.3394206 23.157369, 113.3394653 23.157326, 113.3394385 23.157196, 113.3393726 23.1571223, 113.3393825 23.1568717, 113.3393514 23.1567803, 113.3393083 23.1567097)",,,,,,
3646582827,3646582820,0,360055916,footway,False,True,116.63000000000001,"LINESTRING (113.3393083 23.1567097, 113.3393514 23.1567803, 113.3393825 23.1568717, 113.3393726 23.1571223, 113.3394385 23.157196, 113.3394653 23.157326, 113.3394206 23.157369, 113.3394125 23.1573999, 113.339336 23.157694)",,,,,,
3646582827,9088568565,0,1001438677,residential,False,False,84.86500000000001,"LINESTRING (113.3393083 23.1567097, 113.3393488 23.1567233, 113.3399925 23.1567012, 113.3401174 23.1567649)",湖滨南路,,,,,
3646582827,1988787310,0,1001438677,residential,False,True,169.599,"LINESTRING (113.3393083 23.1567097, 113.339018 23.156612, 113.3387514 23.1564586, 113.3381682 23.1561106, 113.3378831 23.1559403)",湖滨南路,,,,,
3646582848,3646582849,0,360055919,residential,False,False,74.392,"LINESTRING (113.340287 23.1568987, 113.3410126 23.1569489)",,,,,,
3646582848,2805230020,0,1001438677,residential,False,False,7.693,"LINESTRING (113.340287 23.1568987, 113.3403188 23.1569614)",湖滨南路,,,,,
3646582848,9088568565,0,1001438677,residential,False,True,23.82,"LINESTRING (113.340287 23.1568987, 113.3402557 23.1568371, 113.3401174 23.1567649)",湖滨南路,,,,,
3646582849,9285078633,0,188255491,residential,False,False,17.213,"LINESTRING (113.3410126 23.1569489, 113.341023 23.1567944)",半山西路,,,,,
3646582849,1988787337,0,188255491,residential,False,True,6.517,"LINESTRING (113.3410126 23.1569489, 113.3410087 23.1570074)",半山西路,,,,,
3646582849,3646582848,0,360055919,residential,False,True,74.392,"LINESTRING (113.3410126 23.1569489, 113.340287 23.1568987)",,,,,,
3646598325,3646549702,0,360052159,footway,False,True,36.677,"LINESTRING (113.3415103 23.1548774, 113.3411552 23.1548305)",,,,,,
3646598325,3646549703,0,360052159,footway,False,False,19.522,"LINESTRING (113.3415103 23.1548774, 113.341553 23.154883, 113.3416993 23.1549024)",,,,,,
3646598325,3646598329,0,360056893,footway,False,False,63.82,"LINESTRING (113.3415103 23.1548774, 113.3414965 23.1552543, 113.3414885 23.155451)",,,,,,
3646598329,9285078633,0,"[1006372330, 360056893]",footway,False,False,178.99499999999998,"LINESTRING (113.3414885 23.155451, 113.3414862 23.1555081, 113.3414805 23.1556481, 113.3413684 23.1556535, 113.341219 23.1556871, 113.3411794 23.1557124, 113.3411682 23.1559282, 113.3411418 23.1563487, 113.3411184 23.1566627, 113.3411052 23.1567356, 113.3410686 23.1567739, 113.341023 23.1567944)",,,,,,
3646598329,3646598325,0,360056893,footway,False,True,63.82,"LINESTRING (113.3414885 23.155451, 113.3414965 23.1552543, 113.3415103 23.1548774)",,,,,,
3646598329,3646555934,0,"[360052976, 360052977, 360056894]","['residential', 'footway']",False,"[False, True]",151.29099999999997,"LINESTRING (113.3414885 23.155451, 113.3415071 23.1555065, 113.3416949 23.1555196, 113.3421157 23.1555551, 113.3421787 23.1556242, 113.3421746 23.1556803, 113.3421266 23.1562059, 113.3421004 23.15623, 113.342085 23.1562597)",,,,,,
3646598331,3646549734,0,331714270,unclassified,False,False,9.047,"LINESTRING (113.3425498 23.1542339, 113.3426379 23.1542415)",中山东路,,,,,
3646598331,3646598332,0,360056895,footway,False,False,63.774,"LINESTRING (113.3425498 23.1542339, 113.3425982 23.1536621)",,,,,,
3646598331,3388094192,0,331714270,unclassified,False,True,27.110999999999997,"LINESTRING (113.3425498 23.1542339, 113.3423488 23.1542165, 113.3422858 23.154211)",中山东路,,,,,
3646598332,3646598331,0,360056895,footway,False,True,63.774,"LINESTRING (113.3425982 23.1536621, 113.3425498 23.1542339)",,,,,,
3646598333,3646598334,0,360056896,steps,False,False,7.566,"LINESTRING (113.3422688 23.1535305, 113.3423425 23.1535367)",,,,,,
3646598334,3646598333,0,360056896,steps,False,True,7.566,"LINESTRING (113.3423425 23.1535367, 113.3422688 23.1535305)",,,,,,
3646598334,3646598335,0,360056897,steps,False,False,7.259,"LINESTRING (113.3423425 23.1535367, 113.3424131 23.1535436)",,,,,,
3646598334,3388094192,0,331714268,unclassified,False,False,75.202,"LINESTRING (113.3423425 23.1535367, 113.3423299 23.1536871, 113.3422858 23.154211)",中山路,,,,,
3646598334,3699879986,0,331714268,unclassified,False,True,81.438,"LINESTRING (113.3423425 23.1535367, 113.3423544 23.1533954, 113.342404 23.1528065)",中山路,,,,,
3646598335,3646598334,0,360056897,steps,False,True,7.259,"LINESTRING (113.3424131 23.1535436, 113.3423425 23.1535367)",,,,,,
3646598337,3646598338,0,360056898,service,True,False,4.256,"LINESTRING (113.3420681 23.1510193, 113.3421095 23.1510233)",,,,,driveway,no
3646598337,4804640895,0,443215671,unclassified,True,False,3.365,"LINESTRING (113.3420681 23.1510193, 113.3420836 23.151046)",五山路辅路,,,,,
3646598338,4804640884,0,360056898,service,True,False,4.869,"LINESTRING (113.3421095 23.1510233, 113.3421567 23.1510175)",,,,,driveway,no
3646598338,6370290546,0,680345357,footway,False,True,2.93,"LINESTRING (113.3421095 23.1510233, 113.3421218 23.1510471)",,,,,,
3646598358,4804640900,0,443286259,service,True,False,3.699,"LINESTRING (113.342759 23.1510911, 113.3427477 23.1511227)",,,,,driveway,no
3666609336,1988787369,0,275861159,residential,False,False,139.924,"LINESTRING (113.3424171 23.1578652, 113.3437808 23.1579721)",湖滨北路,,6,,,
3666609336,3646568816,0,275861159,residential,False,True,80.355,"LINESTRING (113.3424171 23.1578652, 113.341634 23.1578034)",湖滨北路,,6,,,
3666609336,3666609342,0,362332917,residential,False,False,38.312,"LINESTRING (113.3424171 23.1578652, 113.3423879 23.1582087)",,,,,,
3666609338,3666609342,0,362332917,residential,False,True,62.225,"LINESTRING (113.3423405 23.1587666, 113.3423879 23.1582087)",,,,,,
3666609338,3646568815,0,"[362332917, 362332918]",residential,False,"[False, True]",121.177,"LINESTRING (113.3423405 23.1587666, 113.3423098 23.1591278, 113.3415211 23.1590697)",,,,yes,,
3666609338,3666609341,0,362332919,service,False,False,45.003,"LINESTRING (113.3423405 23.1587666, 113.3424496 23.1587303, 113.3425706 23.1586273, 113.3426082 23.158485)",,,,,,
3666609341,6194037593,0,661630127,service,False,False,24.006,"LINESTRING (113.3426082 23.158485, 113.3428424 23.1585006)",,,,,,
3666609341,3666609342,0,362332919,service,False,False,39.977999999999994,"LINESTRING (113.3426082 23.158485, 113.3425618 23.1583355, 113.3423879 23.1582087)",,,,,,
3666609341,3666609338,0,362332919,service,False,True,45.00300000000001,"LINESTRING (113.3426082 23.158485, 113.3425706 23.1586273, 113.3424496 23.1587303, 113.3423405 23.1587666)",,,,,,
3666609342,3666609338,0,362332917,residential,False,False,62.225,"LINESTRING (113.3423879 23.1582087, 113.3423405 23.1587666)",,,,,,
3666609342,3666609336,0,362332917,residential,False,True,38.312,"LINESTRING (113.3423879 23.1582087, 113.3424171 23.1578652)",,,,,,
3666609342,3666609341,0,362332919,service,False,True,39.977999999999994,"LINESTRING (113.3423879 23.1582087, 113.3425618 23.1583355, 113.3426082 23.158485)",,,,,,
3699771260,5726340976,0,316797584,residential,False,False,26.615,"LINESTRING (113.3380825 23.1557095, 113.3382517 23.1555276)",,,,,,
3699771260,1988787310,0,316797584,residential,False,True,32.775,"LINESTRING (113.3380825 23.1557095, 113.3378831 23.1559403)",,,,,,
3699771260,5726340977,0,365982010,residential,False,True,80.057,"LINESTRING (113.3380825 23.1557095, 113.3374437 23.1552931)",鱼峰山路,,,,,
3699771260,11054103888,0,"[1190512044, 1190512045]","['steps', 'footway']",False,True,65.874,"LINESTRING (113.3380825 23.1557095, 113.3382341 23.1557899, 113.3386265 23.1560266)",,,,,,
3699879986,3646598334,0,331714268,unclassified,False,False,81.438,"LINESTRING (113.342404 23.1528065, 113.3423544 23.1533954, 113.3423425 23.1535367)",中山路,,,,,
3699879986,3388063520,0,1001438679,unclassified,False,True,16.084000000000003,"LINESTRING (113.342404 23.1528065, 113.3424064 23.1527774, 113.3424106 23.1527278, 113.3424119 23.1526621)",中山路,,,,,
3699879986,3699879989,0,"[1001438680, 365994303]",service,False,False,48.864999999999995,"LINESTRING (113.342404 23.1528065, 113.3424838 23.1527798, 113.3425299 23.1527754, 113.3425898 23.1527697, 113.3426723 23.1527619, 113.3428758 23.1527594)",,,,,,
3699879989,3699879986,0,"[1001438680, 365994303]",service,False,True,48.865,"LINESTRING (113.3428758 23.1527594, 113.3426723 23.1527619, 113.3425898 23.1527697, 113.3425299 23.1527754, 113.3424838 23.1527798, 113.342404 23.1528065)",,,,,,
4398466866,5938621872,0,628997874,steps,False,False,18.654,"LINESTRING (113.3436186 23.1529722, 113.3435677 23.1530265, 113.3435939 23.1530473, 113.3436396 23.1529987)",,,,yes,,
4408346940,3388063525,0,331709496,unclassified,True,False,10.997,"LINESTRING (113.3427497 23.1516818, 113.3427977 23.1517703)",华南理工大学正门路,,,,,
4408346940,3388063525,1,360054033,service,False,False,10.997,"LINESTRING (113.3427497 23.1516818, 113.3427977 23.1517703)",,,,,,
4408346940,3540771086,0,360054033,service,False,True,10.99,"LINESTRING (113.3427497 23.1516818, 113.3426737 23.1516119)",,,,,,
4408346945,9272821924,0,360054033,service,False,False,10.988,"LINESTRING (113.3421545 23.1517826, 113.3421984 23.1516924)",,,,,,
4408346945,9272821924,1,1005027669,unclassified,True,False,10.988,"LINESTRING (113.3421545 23.1517826, 113.3421984 23.1516924)",华南理工大学正门路,,,,,
4408346945,3388063521,0,360054033,service,False,True,80.496,"LINESTRING (113.3421545 23.1517826, 113.3420988 23.1525047)",,,,,,
4408346945,4409501938,0,1005027668,unclassified,True,False,28.96,"LINESTRING (113.3421545 23.1517826, 113.3421674 23.1516771, 113.3421549 23.1516264, 113.3421065 23.1515343)",华南理工大学正门路,,,,,
4408346954,3388063524,0,962491206,unclassified,True,False,18.527,"LINESTRING (113.3424077 23.1515095, 113.3425775 23.1515677)",华南理工大学正门路,,,,,
4408346954,4409501938,0,443286259,service,True,False,32.483000000000004,"LINESTRING (113.3424077 23.1515095, 113.34224 23.1515622, 113.34216 23.1515602, 113.3421065 23.1515343)",,,,,driveway,no
4409375074,5726340814,0,603105989,residential,False,False,49.318,"LINESTRING (113.3415659 23.150323, 113.342037 23.1504183)",罗浮山路,,,,,
4409375074,3646598337,0,442151581,unclassified,True,False,93.489,"LINESTRING (113.3415659 23.150323, 113.341732 23.1504824, 113.3417997 23.1505711, 113.3420594 23.1510047, 113.3420681 23.1510193)",五山路辅路,,,,,
4409501938,4409501939,0,443362429,unclassified,True,False,152.455,"LINESTRING (113.3421065 23.1515343, 113.3420649 23.1515026, 113.3420383 23.1514653, 113.341734 23.1509445, 113.3415753 23.1506699, 113.3415389 23.1505691, 113.3415081 23.1504642, 113.3414744 23.1503075)",五山路辅路,,,,,
4409501939,4581121043,0,443362430,secondary,True,False,18.723,"LINESTRING (113.3414744 23.1503075, 113.341391 23.1501576)",五山路,,,,,
4560314189,4409375074,0,460360339,secondary,True,False,28.29,"LINESTRING (113.3414401 23.1500964, 113.3415659 23.150323)",五山路,,,,,
4581121043,3388065436,0,442151580,secondary_link,True,False,81.69800000000001,"LINESTRING (113.341391 23.1501576, 113.341262 23.1500077, 113.3412006 23.1499195, 113.3411035 23.1497303, 113.3410163 23.1495151)",五山路辅路,,,,,
4804640884,3646598358,0,"[360056898, 443286259]",service,True,False,68.09400000000001,"LINESTRING (113.3421567 23.1510175, 113.342236 23.1510062, 113.3424158 23.150984, 113.3425495 23.15098, 113.3425914 23.1509843, 113.342618 23.1509871, 113.3426747 23.1509981, 113.342719 23.1510145, 113.3427491 23.1510448, 113.342759 23.1510911)",,,,,driveway,no
4804640884,3646598358,1,488110306,service,True,False,77.284,"LINESTRING (113.3421567 23.1510175, 113.3421926 23.1509982, 113.342275 23.1509671, 113.3423442 23.1509455, 113.3424152 23.1509329, 113.3424997 23.1509218, 113.3425735 23.1509205, 113.3426439 23.1509316, 113.3427036 23.1509526, 113.3427706 23.1510044, 113.342776 23.1510512, 113.342759 23.1510911)",,,,,,no
4804640895,6370290546,0,488110307,service,True,False,3.908,"LINESTRING (113.3420836 23.151046, 113.3421218 23.1510471)",,,,,,no
4804640895,3388065439,0,443215671,unclassified,True,False,41.704,"LINESTRING (113.3420836 23.151046, 113.3420901 23.1510573, 113.3421131 23.1510971, 113.3422752 23.1513771)",五山路辅路,,,,,
4804640896,4804640884,0,488110308,service,True,False,3.934,"LINESTRING (113.3421363 23.1510475, 113.3421567 23.1510175)",,,,,,no
4804640896,4804640900,0,488110307,service,True,False,68.99,"LINESTRING (113.3421363 23.1510475, 113.3422436 23.151034, 113.3423146 23.1510241, 113.3424139 23.1510155, 113.3424957 23.1510167, 113.3426217 23.1510204, 113.3427062 23.1510475, 113.3427398 23.1510747, 113.3427477 23.1511227)",,,,,,no
4804640900,4408346954,0,443286259,service,True,False,60.903999999999996,"LINESTRING (113.3427477 23.1511227, 113.342711 23.1512253, 113.3426446 23.1514109, 113.3426004 23.1514526, 113.3424077 23.1515095)",,,,,driveway,no
4804641054,3646568754,0,488110316,service,False,True,24.539,"LINESTRING (113.3440129 23.1534638, 113.3440585 23.1533306, 113.3441438 23.1533102)",,,,,,
4804641055,4804641056,0,488110317,service,False,True,9.584,"LINESTRING (113.3442892 23.1536414, 113.3442935 23.1535553)",,,,,,
4804641056,4804641055,0,488110317,service,False,False,9.584,"LINESTRING (113.3442935 23.1535553, 113.3442892 23.1536414)",,,,,,
4804641056,3646568764,0,488110317,service,False,True,10.134,"LINESTRING (113.3442935 23.1535553, 113.344299 23.1534643)",,,,,,
4804641056,4804641059,0,488110318,service,False,False,111.331,"LINESTRING (113.3442935 23.1535553, 113.3440612 23.1535402, 113.3440527 23.1537808, 113.3440827 23.1538066, 113.3440558 23.1543146)",,,,,,
4804641059,3388097695,0,331714270,unclassified,False,False,112.18,"LINESTRING (113.3440558 23.1543146, 113.3449178 23.1543325, 113.3450427 23.1543034, 113.345131 23.1542492)",中山东路,,,,,
4804641059,3388093182,0,331714270,unclassified,False,True,68.434,"LINESTRING (113.3440558 23.1543146, 113.3440047 23.154314, 113.3433865 23.1543065)",中山东路,,,,,
4804641059,4804641056,0,488110318,service,False,True,111.331,"LINESTRING (113.3440558 23.1543146, 113.3440827 23.1538066, 113.3440527 23.1537808, 113.3440612 23.1535402, 113.3442935 23.1535553)",,,,,,
5468506379,5726341005,0,275861514,residential,False,False,22.031,"LINESTRING (113.3365075 23.1588492, 113.3365949 23.1590303)",长江南路,,,,,
5468506379,2805236228,0,275861514,residential,False,True,31.86,"LINESTRING (113.3365075 23.1588492, 113.3363811 23.1585873)",长江南路,,,,,
