u,v,key,osmid,name,highway,access,oneway,reversed,length,geometry,maxspeed
3051268429,9864176967,0,300917758,逸仙路,unclassified,permissive,False,True,30.912,"LINESTRING (113.2933792 23.1022506, 113.2933205 23.1019779)",
3051268429,3051268438,0,301016538,,footway,,False,True,56.421,"LINESTRING (113.2933792 23.1022506, 113.2928398 23.1023569)",
3051268430,3051268417,0,301016423,,footway,,False,False,31.981,"LINESTRING (113.2986686 23.1022869, 113.2986984 23.1020006)",
3051268430,3051268434,0,301016483,,footway,,False,False,54.865,"LINESTRING (113.2986686 23.1022869, 113.2992031 23.1023287)",
3051268430,3051268428,0,301016483,,footway,,False,True,59.868,"LINESTRING (113.2986686 23.1022869, 113.2981505 23.1022445, 113.2980854 23.1022412)",
3051268431,3051268407,0,301016531,,footway,,False,False,58.573,"LINESTRING (113.2953651 23.1023212, 113.2953738 23.1017945)",
3051268431,3051268426,0,301016548,松园路,service,permissive,False,False,63.273,"LINESTRING (113.2953651 23.1023212, 113.2959743 23.1022222)",
3051268431,3051268436,0,301016548,松园路,service,permissive,False,True,9.846,"LINESTRING (113.2953651 23.1023212, 113.2952703 23.1023366)",
3051268432,3051268445,0,300949482,逸仙路,unclassified,permissive,False,False,25.723,"LINESTRING (113.2938605 23.1023252, 113.2939106 23.1025519)",
3051268432,3051268425,0,300949482,逸仙路,unclassified,permissive,False,True,12.095,"LINESTRING (113.2938605 23.1023252, 113.293837 23.1022186)",
3051268432,3051268440,0,301016468,,footway,,False,False,46.68,"LINESTRING (113.2938605 23.1023252, 113.2934113 23.1023995)",
3051268434,3051268430,0,301016483,,footway,,False,True,54.865,"LINESTRING (113.2992031 23.1023287, 113.2986686 23.1022869)",
3051268435,3051268437,0,301016441,,service,,False,True,56.971,"LINESTRING (113.3004652 23.1023321, 113.2999082 23.1023371)",
3051268436,3051268431,0,301016548,松园路,service,permissive,False,False,9.846,"LINESTRING (113.2952703 23.1023366, 113.2953651 23.1023212)",
3051268436,3051268439,0,301016548,松园路,service,permissive,False,True,23.088,"LINESTRING (113.2952703 23.1023366, 113.2950485 23.1023752)",
3051268436,9247523129,0,301016530,,footway,,False,False,98.214,"LINESTRING (113.2952703 23.1023366, 113.2958271 23.1026468, 113.2961008 23.1027793)",
3051268437,3051268435,0,301016441,,service,,False,False,56.971,"LINESTRING (113.2999082 23.1023371, 113.3004652 23.1023321)",
3051268437,3051268443,0,638998135,,service,,False,False,16.714,"LINESTRING (113.2999082 23.1023371, 113.2999064 23.1024874)",
3051268437,3051268410,0,638998135,,service,,False,True,49.396,"LINESTRING (113.2999082 23.1023371, 113.2999133 23.1018929)",
3051268438,3051268449,0,301016426,,footway,,False,False,33.112,"LINESTRING (113.2928398 23.1023569, 113.2929075 23.1026481)",
3051268438,3051268420,0,301016426,,footway,,False,True,35.252,"LINESTRING (113.2928398 23.1023569, 113.2927713 23.1020462)",
3051268438,3051268429,0,301016538,,footway,,False,False,56.421,"LINESTRING (113.2928398 23.1023569, 113.2933792 23.1022506)",
3051268438,3051268424,0,301016538,,footway,,False,True,88.237,"LINESTRING (113.2928398 23.1023569, 113.2923291 23.1024557, 113.2922372 23.1021538)",
3051268439,3051268421,0,301016537,,footway,,False,True,47.44,"LINESTRING (113.2950485 23.1023752, 113.2947339 23.1020617)",
3051268439,3051268436,0,301016548,松园路,service,permissive,False,False,23.088,"LINESTRING (113.2950485 23.1023752, 113.2952703 23.1023366)",
3051268439,3051268445,0,301016548,松园路,service,permissive,False,True,118.029,"LINESTRING (113.2950485 23.1023752, 113.2939106 23.1025519)",
3051268440,3051268444,0,300917758,逸仙路,unclassified,permissive,False,False,16.753,"LINESTRING (113.2934113 23.1023995, 113.2934431 23.1025473)",
3051268440,3051268429,0,300917758,逸仙路,unclassified,permissive,False,True,16.879,"LINESTRING (113.2934113 23.1023995, 113.2933792 23.1022506)",
3051268440,3051268432,0,301016468,,footway,,False,True,46.68,"LINESTRING (113.2934113 23.1023995, 113.2938605 23.1023252)",
3051268442,3051268443,0,301016433,,service,,False,True,82.663,"LINESTRING (113.3007146 23.1024826, 113.2999064 23.1024874)",
3051268443,3051268442,0,301016433,,service,,False,False,82.663,"LINESTRING (113.2999064 23.1024874, 113.3007146 23.1024826)",
3051268443,3051268457,0,638998135,,service,,False,False,45.679,"LINESTRING (113.2999064 23.1024874, 113.2999045 23.1028982)",
3051268443,3051268437,0,638998135,,service,,False,True,16.714,"LINESTRING (113.2999064 23.1024874, 113.2999082 23.1023371)",
3051268444,3051268455,0,300917758,逸仙路,unclassified,permissive,False,False,35.674,"LINESTRING (113.2934431 23.1025473, 113.2935109 23.102862)",
3051268444,3051268440,0,300917758,逸仙路,unclassified,permissive,False,True,16.753,"LINESTRING (113.2934431 23.1025473, 113.2934113 23.1023995)",
3051268444,3051268449,0,301016514,,footway,,False,False,55.915,"LINESTRING (113.2934431 23.1025473, 113.2929075 23.1026481)",
3051268445,3051268453,0,300949482,逸仙路,unclassified,permissive,False,False,26.927,"LINESTRING (113.2939106 23.1025519, 113.2939631 23.1027892)",
3051268445,3051268432,0,300949482,逸仙路,unclassified,permissive,False,True,25.723,"LINESTRING (113.2939106 23.1025519, 113.2938605 23.1023252)",
3051268445,3051268439,0,301016548,松园路,service,permissive,False,False,118.029,"LINESTRING (113.2939106 23.1025519, 113.2950485 23.1023752)",
3051268447,3051268448,0,301016530,,footway,,False,False,49.103,"LINESTRING (113.297698 23.1026227, 113.298177 23.1026525)",
3051268447,3051268451,0,301016530,,footway,,False,True,58.981,"LINESTRING (113.297698 23.1026227, 113.2971382 23.1027501)",
3051268447,3051268401,0,301016509,,footway,,False,False,132.677,"LINESTRING (113.297698 23.1026227, 113.2976202 23.1022411, 113.2974533 23.1020247, 113.2971817 23.1015464)",
3051268448,3051268447,0,301016530,,footway,,False,True,49.103,"LINESTRING (113.298177 23.1026525, 113.297698 23.1026227)",
3051268448,3051268461,0,301016542,园东路,unclassified,permissive,False,False,54.009,"LINESTRING (113.298177 23.1026525, 113.2982766 23.1031295)",30
3051268448,3051268428,0,301016542,园东路,unclassified,permissive,False,True,46.684,"LINESTRING (113.298177 23.1026525, 113.2980854 23.1022412)",30
3051268449,6946997681,0,301016426,,footway,,False,False,5.885,"LINESTRING (113.2929075 23.1026481, 113.2929163 23.1027004)",
3051268449,3051268438,0,301016426,,footway,,False,True,33.112,"LINESTRING (113.2929075 23.1026481, 113.2928398 23.1023569)",
3051268449,3051268444,0,301016514,,footway,,False,True,55.915,"LINESTRING (113.2929075 23.1026481, 113.2934431 23.1025473)",
3051268449,3051268454,0,301016514,,footway,,False,False,74.203,"LINESTRING (113.2929075 23.1026481, 113.2923784 23.1027523, 113.2921986 23.10279)",
3051268451,3051268447,0,301016530,,footway,,False,False,58.981,"LINESTRING (113.2971382 23.1027501, 113.297698 23.1026227)",
3051268451,3051268423,0,301016520,,footway,,False,False,94.757,"LINESTRING (113.2971382 23.1027501, 113.2970015 23.1023732, 113.2965891 23.1021222)",
3051268451,9247523129,0,301016530,,footway,,False,True,114.68,"LINESTRING (113.2971382 23.1027501, 113.2964272 23.1029527, 113.2961008 23.1027793)",
3051268453,3051268470,0,300949482,逸仙路,unclassified,permissive,False,False,70.292,"LINESTRING (113.2939631 23.1027892, 113.2940999 23.1034087)",
3051268453,3051268445,0,300949482,逸仙路,unclassified,permissive,False,True,26.927,"LINESTRING (113.2939631 23.1027892, 113.2939106 23.1025519)",
3051268453,3051268455,0,301016470,,footway,,False,False,46.953,"LINESTRING (113.2939631 23.1027892, 113.2935109 23.102862)",
3051268454,3051268449,0,301016514,,footway,,False,True,74.203,"LINESTRING (113.2921986 23.10279, 113.2923784 23.1027523, 113.2929075 23.1026481)",
3051268455,3051268462,0,300917758,逸仙路,unclassified,permissive,False,False,32.103,"LINESTRING (113.2935109 23.102862, 113.2935719 23.1031452)",
3051268455,3051268444,0,300917758,逸仙路,unclassified,permissive,False,True,35.674,"LINESTRING (113.2935109 23.102862, 113.2934431 23.1025473)",
3051268455,3051268453,0,301016470,,footway,,False,True,46.953,"LINESTRING (113.2935109 23.102862, 113.2939631 23.1027892)",
3051268456,3051268457,0,638998135,,service,,False,True,80.625,"LINESTRING (113.3006927 23.1028869, 113.2999045 23.1028982)",
