u,v,key,osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,service,tunnel,bridge,ref,junction,access
6125738580,6125739386,1,653660506,,service,False,False,203.99,"LINESTRING (113.3435647 23.1660105, 113.3432426 23.1663021, 113.3431548 23.1663276, 113.3425078 23.166261, 113.3425386 23.1659693, 113.3429392 23.1659295, 113.3430122 23.1659029)",,,driveway,,,,,
6125739386,6125739388,0,653660507,,service,False,False,95.766,"LINESTRING (113.3430122 23.1659029, 113.3421282 23.1656179)",,,driveway,,,,,
6125739386,6125738580,0,653660507,,service,False,True,57.735,"LINESTRING (113.3430122 23.1659029, 113.3435647 23.1660105)",,,driveway,,,,,
6125739386,6125738580,1,653660506,,service,False,True,203.98999999999998,"LINESTRING (113.3430122 23.1659029, 113.3429392 23.1659295, 113.3425386 23.1659693, 113.3425078 23.166261, 113.3431548 23.1663276, 113.3432426 23.1663021, 113.3435647 23.1660105)",,,driveway,,,,,
6125739388,6125739386,0,653660507,,service,False,True,95.766,"LINESTRING (113.3421282 23.1656179, 113.3430122 23.1659029)",,,driveway,,,,,
6508613045,5808417545,0,693294861,,living_street,False,True,51.217,"LINESTRING (113.3407255 23.1615013, 113.3405482 23.1619321)",,,,,,,,
6508613045,6508613047,0,852603769,华农扬子江路,residential,False,False,55.782,"LINESTRING (113.3407255 23.1615013, 113.3412527 23.1616306)",,,,,,,,
6508613045,8070808108,0,693341415,,living_street,False,False,97.62500000000001,"LINESTRING (113.3407255 23.1615013, 113.3407699 23.1613812, 113.3407548 23.1612452, 113.3406826 23.1611442, 113.3405722 23.1610592, 113.3404728 23.160958, 113.3404455 23.1608579, 113.3404438 23.1607363)",,,,,,,,
6508613047,6508613045,0,852603769,华农扬子江路,residential,False,True,55.782,"LINESTRING (113.3412527 23.1616306, 113.3407255 23.1615013)",,,,,,,,
6508613047,5809450458,0,693294862,,residential,False,False,76.93900000000001,"LINESTRING (113.3412527 23.1616306, 113.3413996 23.1610157, 113.341446 23.1609702)",,,,,,,,
6508613047,6508654234,0,852603769,华农扬子江路,residential,False,False,140.279,"LINESTRING (113.3412527 23.1616306, 113.3413986 23.161652, 113.342027 23.1616408, 113.3426144 23.1615486)",,,,,,,,
6508613062,5808417552,0,693294865,,path,False,True,38.436,"LINESTRING (113.3431083 23.162078, 113.3429968 23.1621037, 113.3428719 23.1621284, 113.3427559 23.1621887)",,,,,,,,
6508613062,8019792971,0,"[693294866, 860508654]",,path,False,"[False, True]",91.595,"LINESTRING (113.3431083 23.162078, 113.3431456 23.1619947, 113.343083 23.1618838, 113.3430721 23.161824, 113.3430805 23.161764, 113.343109 23.1617095, 113.3431547 23.1616661, 113.3432129 23.161638, 113.3432778 23.1616283, 113.3433427 23.1616377, 113.3434011 23.1616655, 113.343447 23.1617088, 113.3435077 23.1617411)",,,,,,,,
6508613062,6508613065,0,693383718,,footway,False,False,31.652,"LINESTRING (113.3431083 23.162078, 113.3432139 23.1620736, 113.343305 23.1620726, 113.3434158 23.1620532)",,,,,,,,
6508613065,8019792971,0,860508656,,path,False,False,35.953,"LINESTRING (113.3434158 23.1620532, 113.3435077 23.1617411)",,,,,,,,
6508613065,6508613071,0,693383718,,footway,False,False,72.893,"LINESTRING (113.3434158 23.1620532, 113.3435607 23.1620801, 113.3436693 23.1620726, 113.343793 23.1620414, 113.3439226 23.1619931, 113.344002 23.1619738, 113.344108 23.1619707)",,,,,,,,
6508613065,6508613062,0,693383718,,footway,False,True,31.652,"LINESTRING (113.3434158 23.1620532, 113.343305 23.1620726, 113.3432139 23.1620736, 113.3431083 23.162078)",,,,,,,,
6508613071,5808417463,0,871201139,,residential,False,False,69.28,"LINESTRING (113.344108 23.1619707, 113.3441271 23.1613479)",,,,,,,,
6508613071,5808417468,0,871201139,,residential,False,True,41.74,"LINESTRING (113.344108 23.1619707, 113.3440854 23.1623455)",,,,,,,,
6508613071,11185170813,0,1207094779,,footway,False,False,17.789,"LINESTRING (113.344108 23.1619707, 113.344282 23.1619694)",,,,,,,,
6508613071,6508613065,0,693383718,,footway,False,True,72.893,"LINESTRING (113.344108 23.1619707, 113.344002 23.1619738, 113.3439226 23.1619931, 113.343793 23.1620414, 113.3436693 23.1620726, 113.3435607 23.1620801, 113.3434158 23.1620532)",,,,,,,,
6508613084,6510750685,0,613986267,华农扬子江路,residential,False,True,40.547,"LINESTRING (113.3436272 23.1614511, 113.3440142 23.1613713)",,,,,,,,
6508613084,11185197748,0,613986267,华农扬子江路,residential,False,False,52.785000000000004,"LINESTRING (113.3436272 23.1614511, 113.3434562 23.1614856, 113.3432463 23.1615152, 113.3431175 23.1615196)",,,,,,,,
6508613084,8019792971,0,"[860508657, 860508655]",,"['path', 'service']",False,"[False, True]",40.189,"LINESTRING (113.3436272 23.1614511, 113.3436061 23.1617186, 113.3435077 23.1617411)",,,driveway,,,,,
6508654230,8019792959,0,613986246,华农珠江路,residential,False,False,51.088,"LINESTRING (113.3466047 23.1593424, 113.3471042 23.1593289)",,,,,,,,
6508654230,8008259694,0,613986246,华农珠江路,residential,False,True,52.05,"LINESTRING (113.3466047 23.1593424, 113.3460958 23.1593562)",,,,,,,,
6508654230,5808416929,0,693296581,,service,False,False,29.967,"LINESTRING (113.3466047 23.1593424, 113.3466059 23.1590729)",,,driveway,,,,,
6508654234,5808417531,0,693296582,,path,False,True,67.256,"LINESTRING (113.3426144 23.1615486, 113.3425603 23.1621514)",,,,,,,,
6508654234,5808417458,0,852603769,华农扬子江路,residential,False,False,15.798,"LINESTRING (113.3426144 23.1615486, 113.3427662 23.161522)",,,,,,,,
6508654234,6508613047,0,852603769,华农扬子江路,residential,False,True,140.279,"LINESTRING (113.3426144 23.1615486, 113.342027 23.1616408, 113.3413986 23.161652, 113.3412527 23.1616306)",,,,,,,,
6508654235,1988660599,0,693296583,,residential,True,False,11.751,"LINESTRING (113.3516519 23.1556681, 113.3517582 23.1556279)",,,,,,,,
6508654235,7965414908,0,854849167,岳洲路,residential,True,False,14.061,"LINESTRING (113.3516519 23.1556681, 113.3516479 23.1555417)",,,,,,,,
6508654235,6508654238,0,854849166,丁颖南路（非正式名称）,residential,False,False,47.599000000000004,"LINESTRING (113.3516519 23.1556681, 113.3515434 23.1556663, 113.3512952 23.1556571, 113.3511877 23.1556716)",,,,,,,,
6508654238,6509501846,0,854849165,丁颖南路（非正式名称）,residential,False,False,38.531,"LINESTRING (113.3511877 23.1556716, 113.3510562 23.1557738, 113.3509349 23.1559254)",,,,,,,,
6508654238,6508654235,0,854849166,丁颖南路（非正式名称）,residential,False,True,47.599000000000004,"LINESTRING (113.3511877 23.1556716, 113.3512952 23.1556571, 113.3515434 23.1556663, 113.3516519 23.1556681)",,,,,,,,
6508654238,7972746912,0,854849169,,service,True,False,47.517,"LINESTRING (113.3511877 23.1556716, 113.3511332 23.1558422, 113.3511207 23.155966, 113.3511155 23.1560911)",,,driveway,,,,,
6508654238,7972746923,0,854849171,,service,False,False,77.968,"LINESTRING (113.3511877 23.1556716, 113.3510482 23.1556577, 113.350961 23.1553518, 113.3509372 23.1550968)",,,parking_aisle,,,,,
6508654244,7975842520,0,854849163,丁颖西路,residential,False,False,44.523,"LINESTRING (113.3501443 23.1568188, 113.3501465 23.1572192)",,,,,,,,
6508654244,8384452211,0,854849163,丁颖西路,residential,False,True,75.425,"LINESTRING (113.3501443 23.1568188, 113.3501486 23.1561405)",,,,,,,,
6508654244,6509501846,0,"[854849164, 854849165]","['丁颖南路（非正式名称）', '丁颖南路']",residential,False,True,129.49,"LINESTRING (113.3501443 23.1568188, 113.3502532 23.1567228, 113.3508724 23.1560913, 113.3509349 23.1559254)",,,,,,,,
6508654245,7975842520,0,854849163,丁颖西路,residential,False,True,5.449,"LINESTRING (113.3501468 23.1572682, 113.3501465 23.1572192)",,,,,,,,
6508654245,7975842521,0,854849168,,service,False,False,8.182,"LINESTRING (113.3501468 23.1572682, 113.3502068 23.1572195)",,,driveway,,,,,
6508654245,8901684691,0,856284164,鄱阳路,residential,False,True,29.332,"LINESTRING (113.3501468 23.1572682, 113.3498599 23.1572694)",,,,,,,,
6508654245,7972746918,0,856284164,鄱阳路,residential,False,False,142.13899999999998,"LINESTRING (113.3501468 23.1572682, 113.3502752 23.1572678, 113.3513941 23.1572646, 113.3515371 23.1572642)",,,,,,,,
6508660285,8115369379,0,613986269,华农华山路,living_street,True,False,23.017,"LINESTRING (113.3432359 23.1634905, 113.343116 23.1636657)",,,,,,,,
6508660285,6508660287,0,693294867,,steps,False,False,23.665,"LINESTRING (113.3432359 23.1634905, 113.3433821 23.1635345, 113.3434346 23.1635871)",,,,,,,,
6508660287,6508660285,0,693294867,,steps,False,True,23.665,"LINESTRING (113.3434346 23.1635871, 113.3433821 23.1635345, 113.3432359 23.1634905)",,,,,,,,
6508660287,5808417386,0,693294868,,footway,False,False,55.201,"LINESTRING (113.3434346 23.1635871, 113.3434918 23.1636676, 113.343911 23.1637757)",,,,,,,,
6508660287,6508660291,0,693294869,,footway,False,False,53.986,"LINESTRING (113.3434346 23.1635871, 113.3435502 23.163527, 113.3439383 23.1635959)",,,,,,,,
6508660291,8526973965,0,613986263,,service,False,False,13.638,"LINESTRING (113.3439383 23.1635959, 113.343953 23.163474)",,,,,,,,
6508660291,5808417386,0,613986263,,service,False,True,20.187,"LINESTRING (113.3439383 23.1635959, 113.343911 23.1637757)",,,,,,,,
6508660291,6508660287,0,693294869,,footway,False,True,53.986,"LINESTRING (113.3439383 23.1635959, 113.3435502 23.163527, 113.3434346 23.1635871)",,,,,,,,
6508660295,6508660296,0,884012014,,service,False,False,15.214,"LINESTRING (113.3454884 23.1615474, 113.3456372 23.1615453)",,,driveway,,,,,
6508660295,5808417397,0,"[857432465, 693294870]",,path,False,True,125.811,"LINESTRING (113.3454884 23.1615474, 113.3454944 23.1618316, 113.344913 23.1618439, 113.3449121 23.1621564)",,,,,,,,
6508660295,8221313610,0,"[884012014, 884012015]",,"['service', 'steps']",False,True,92.676,"LINESTRING (113.3454884 23.1615474, 113.344946 23.161555, 113.3449301 23.1612206)",,,driveway,,,,,
6508660296,8019792970,0,857432466,,service,False,False,39.121,"LINESTRING (113.3456372 23.1615453, 113.3456416 23.1611935)",,,driveway,,,,,
6508660296,8221313609,0,884012014,,service,False,False,8.159,"LINESTRING (113.3456372 23.1615453, 113.345717 23.1615442)",,,driveway,,,,,
6508660296,6508660295,0,884012014,,service,False,True,15.214,"LINESTRING (113.3456372 23.1615453, 113.3454884 23.1615474)",,,driveway,,,,,
6508660297,5808417206,0,613986251,,path,False,True,45.657,"LINESTRING (113.3446079 23.1606915, 113.3445558 23.1610993)",,,,,,,,
6508660297,5808417199,0,860508652,,footway,False,False,54.038,"LINESTRING (113.3446079 23.1606915, 113.3449146 23.1602957)",,,,,,,,
6508660297,5808417168,0,"[858352691, 613986251]",,"['path', 'residential']",False,False,178.82999999999998,"LINESTRING (113.3446079 23.1606915, 113.3447751 23.1593815, 113.3450897 23.1593779)",,,,,,,,
6508660297,5808417440,0,"[858352693, 693294871]",,"['residential', 'steps']",False,True,105.586,"LINESTRING (113.3446079 23.1606915, 113.3443724 23.1606724, 113.3435791 23.160608)",,,,,,,,
6509038982,6509105088,0,693341413,,path,False,False,93.49699999999999,"LINESTRING (113.3465403 23.1605319, 113.3466664 23.1604685, 113.3468532 23.1603784, 113.3469291 23.1602174, 113.3469898 23.1601551, 113.3471206 23.1600918, 113.3471889 23.1600766, 113.3472472 23.1600637)",,,,,,,,
6509105088,8067848290,0,852603766,粤汉路,residential,False,True,105.421,"LINESTRING (113.3472472 23.1600637, 113.3471529 23.1610078)",,,,,,,,
6509105088,6509038982,0,693341413,,path,False,True,93.497,"LINESTRING (113.3472472 23.1600637, 113.3471889 23.1600766, 113.3471206 23.1600918, 113.3469898 23.1601551, 113.3469291 23.1602174, 113.3468532 23.1603784, 113.3466664 23.1604685, 113.3465403 23.1605319)",,,,,,,,
6509105088,5808417160,0,857432475,粤汉路,residential,False,False,82.107,"LINESTRING (113.3472472 23.1600637, 113.3472356 23.1594438, 113.3472334 23.1593254)",,,,,,,,
6509105102,8070808109,0,693294864,华农淮河西路,residential,False,False,19.308,"LINESTRING (113.3403264 23.1605448, 113.3405048 23.1606018)",,,,,,,,
6509105102,8070808108,0,865860592,,living_street,False,True,24.443,"LINESTRING (113.3403264 23.1605448, 113.3404438 23.1607363)",,,,,,,,
6509105102,5808417514,0,871201138,,living_street,False,True,65.899,"LINESTRING (113.3403264 23.1605448, 113.3396859 23.1604781)",,,,,,,,
6509105158,5808417514,0,865860586,,living_street,False,False,77.163,"LINESTRING (113.3396658 23.1611718, 113.3396859 23.1604781)",,,,,,,,
6509105158,5808417511,0,693341422,,living_street,False,False,290.83,"LINESTRING (113.3396658 23.1611718, 113.3390285 23.1611681, 113.3389871 23.1605026, 113.3389619 23.1601408, 113.3389503 23.1598039, 113.339014 23.1597206, 113.3396247 23.1597276)",,,,,,,,
6509105158,5808417524,0,"[865860586, 865860596]",,living_street,False,True,75.538,"LINESTRING (113.3396658 23.1611718, 113.3396719 23.161637, 113.3397841 23.1618246)",,,,,,,,
6509105205,5808417400,0,613986264,华农华山路,residential,False,False,52.179,"LINESTRING (113.3442448 23.1622494, 113.344755 23.1622365)",,,,,,,,
6509105205,5808417468,0,613986264,华农华山路,residential,False,True,19.487,"LINESTRING (113.3442448 23.1622494, 113.3440854 23.1623455)",,,,,,,,
6509105205,6509105206,0,693341428,,steps,False,False,84.488,"LINESTRING (113.3442448 23.1622494, 113.3442505 23.1630092)",,,,,,,,
6509105206,6509105205,0,693341428,,steps,False,True,84.488,"LINESTRING (113.3442505 23.1630092, 113.3442448 23.1622494)",,,,,,,,
6509105206,5808417383,0,693341429,,footway,False,True,25.528,"LINESTRING (113.3442505 23.1630092, 113.3440013 23.1629945)",,,,,,,,
6509105206,6509105207,0,857432456,,footway,False,False,27.235,"LINESTRING (113.3442505 23.1630092, 113.3442366 23.1631267, 113.3441659 23.1632355)",,,,,,,,
6509105207,7054588026,0,755197934,,service,False,True,18.776,"LINESTRING (113.3441659 23.1632355, 113.3439823 23.163231)",,,driveway,,,,,
6509105207,5808417316,0,755197934,,service,False,False,71.555,"LINESTRING (113.3441659 23.1632355, 113.3447846 23.1633387, 113.3448555 23.1633334)",,,driveway,,,,,
6509105207,6509105206,0,857432456,,footway,False,True,27.235,"LINESTRING (113.3441659 23.1632355, 113.3442366 23.1631267, 113.3442505 23.1630092)",,,,,,,,
6509501837,8700617996,0,693376765,,footway,False,False,30.535,"LINESTRING (113.3489577 23.1557648, 113.3492514 23.1557149)",,,,,,,,
6509501837,6509548177,0,856024874,,service,False,False,86.369,"LINESTRING (113.3489577 23.1557648, 113.3490053 23.1565403)",,,,,,,,
6509501845,8384452215,0,902721291,,path,False,True,11.737,"LINESTRING (113.3508277 23.1558495, 113.3507129 23.1558497)",,,,,,,,
6509501845,6509501846,0,902721292,,path,False,False,13.833,"LINESTRING (113.3508277 23.1558495, 113.3509349 23.1559254)",,,,,,,,
6509501845,8384452212,0,902721293,,path,False,False,9.107,"LINESTRING (113.3508277 23.1558495, 113.3508278 23.1559314)",,,,,,,,
6509501846,6509501845,0,902721292,,path,False,True,13.833,"LINESTRING (113.3509349 23.1559254, 113.3508277 23.1558495)",,,,,,,,
6509501846,6508654244,0,"[854849164, 854849165]","['丁颖南路（非正式名称）', '丁颖南路']",residential,False,False,129.49,"LINESTRING (113.3509349 23.1559254, 113.3508724 23.1560913, 113.3502532 23.1567228, 113.3501443 23.1568188)",,,,,,,,
6509501846,6508654238,0,854849165,丁颖南路（非正式名称）,residential,False,True,38.531,"LINESTRING (113.3509349 23.1559254, 113.3510562 23.1557738, 113.3511877 23.1556716)",,,,,,,,
6509548108,6509548111,0,693383709,,footway,False,False,47.047,"LINESTRING (113.3471768 23.1630288, 113.347637 23.1630291)",,,,,yes,,,
6509548108,8001716404,0,857432471,粤汉路,residential,False,False,40.431,"LINESTRING (113.3471768 23.1630288, 113.347179 23.1626652)",,20,,,,,,
6509548108,5808417305,0,857432471,粤汉路,residential,False,True,103.39099999999999,"LINESTRING (113.3471768 23.1630288, 113.3471717 23.1638694, 113.3471712 23.1639586)",,20,,,,,,
6509548111,6509548108,0,693383709,,footway,False,True,47.047,"LINESTRING (113.347637 23.1630291, 113.3471768 23.1630288)",,,,,yes,,,
6509548111,1988676626,0,188246622,,residential,False,False,150.543,"LINESTRING (113.347637 23.1630291, 113.3478355 23.1627553, 113.3480613 23.1625153, 113.3487122 23.1621379)",,,,,,,,
6509548111,1988676671,0,188246622,,residential,False,True,200.98000000000002,"LINESTRING (113.347637 23.1630291, 113.3475439 23.1632029, 113.3475341 23.1637222, 113.3476187 23.1640666, 113.3480005 23.1647195)",,,,,,,,
6509548156,5809450610,0,693383713,,footway,False,True,78.35,"LINESTRING (113.3482439 23.1566991, 113.3482325 23.1567306, 113.3482097 23.1567546, 113.3481916 23.1567823, 113.3481989 23.1568088, 113.348207 23.1568329, 113.348209 23.1568748, 113.348211 23.1569155, 113.3482003 23.1569587, 113.3481795 23.1569895, 113.3480997 23.1570733, 113.3481051 23.1571923, 113.3480397 23.1573416)",,,,,,,,
6509548156,6509548166,0,693383714,,footway,False,False,12.125,"LINESTRING (113.3482439 23.1566991, 113.3482705 23.156682, 113.3483155 23.1566586, 113.3483498 23.1566615)",,,,,,,,
6509548156,6509548166,1,939233115,,footway,False,False,31.735,"LINESTRING (113.3482439 23.1566991, 113.3482305 23.156667, 113.3482318 23.1566412, 113.3482439 23.1565986, 113.3482747 23.1565696, 113.3482921 23.1565573, 113.3483123 23.1565807, 113.3483317 23.1566035, 113.3483418 23.1566227, 113.3483424 23.1566467, 113.3483498 23.1566615)",,,,,,,,
6509548166,6509548156,0,693383714,,footway,False,True,12.125,"LINESTRING (113.3483498 23.1566615, 113.3483155 23.1566586, 113.3482705 23.156682, 113.3482439 23.1566991)",,,,,,,,
6509548166,6509548156,1,939233115,,footway,False,True,31.735,"LINESTRING (113.3483498 23.1566615, 113.3483424 23.1566467, 113.3483418 23.1566227, 113.3483317 23.1566035, 113.3483123 23.1565807, 113.3482921 23.1565573, 113.3482747 23.1565696, 113.3482439 23.1565986, 113.3482318 23.1566412, 113.3482305 23.156667, 113.3482439 23.1566991)",,,,,,,,
6509548166,6509548177,0,939233114,,footway,False,False,74.118,"LINESTRING (113.3483498 23.1566615, 113.3484008 23.1566547, 113.3484169 23.1566603, 113.3484551 23.1566837, 113.3484812 23.1567071, 113.3485208 23.1567133, 113.3486382 23.1567065, 113.3487488 23.1566806, 113.3488159 23.1566603, 113.348897 23.1566146, 113.3489681 23.1565752, 113.3490053 23.1565403)",,,,,,,,
6509548177,2154491397,0,856024874,,service,False,False,81.473,"LINESTRING (113.3490053 23.1565403, 113.3490448 23.1572721)",,,,,,,,
6509548177,6509501837,0,856024874,,service,False,True,86.369,"LINESTRING (113.3490053 23.1565403, 113.3489577 23.1557648)",,,,,,,,
6509548177,6509548166,0,939233114,,footway,False,True,74.11800000000001,"LINESTRING (113.3490053 23.1565403, 113.3489681 23.1565752, 113.348897 23.1566146, 113.3488159 23.1566603, 113.3487488 23.1566806, 113.3486382 23.1567065, 113.3485208 23.1567133, 113.3484812 23.1567071, 113.3484551 23.1566837, 113.3484169 23.1566603, 113.3484008 23.1566547, 113.3483498 23.1566615)",,,,,,,,
