u,v,key,osmid,highway,oneway,reversed,length,width,geometry,lanes,name,access,bridge,service,maxspeed,junction,tunnel
6784131275,6784131272,0,723285295,footway,False,True,24.101,,"LINESTRING (-83.7234598 42.2924463, -83.7236049 42.2926346)",,,,,,,,
6784131275,6784131274,0,723285323,footway,False,True,6.445,,"LINESTRING (-83.7234598 42.2924463, -83.7233909 42.2924739)",,,,,,,,
6784131276,6784131277,0,723285324,footway,False,False,8.095,,"LINESTRING (-83.7232601 42.292334, -83.7233464 42.292299)",,,,,,,,
10804650189,10804650192,0,1161707941,footway,False,True,2.838,20',"LINESTRING (-83.7127215 42.2895937, -83.712756 42.2895935)",,,,,,,,
10804650190,10804650192,0,1161707941,footway,False,False,15.399,20',"LINESTRING (-83.7129432 42.2895927, -83.712756 42.2895935)",,,,,,,,
10804650190,5324521131,0,"[1161674962, 736274780]",footway,False,False,74.66099999999999,,"LINESTRING (-83.7129432 42.2895927, -83.7129436 42.290222, -83.7129564 42.2902245, -83.7130001 42.2902257)",,,,,,,,
10804650190,6802260984,0,"[1161674962, 1161674963]",footway,False,True,36.0,,"LINESTRING (-83.7129432 42.2895927, -83.712943 42.2893152, -83.712946 42.289269)",,,,,,,,
10804650191,6802260984,0,725388840,service,False,True,15.843,,"LINESTRING (-83.7127534 42.2892698, -83.712946 42.289269)",,,,,driveway,,,
10804650191,10804650182,0,1161707942,footway,False,False,14.6,20',"LINESTRING (-83.7127534 42.2892698, -83.7127545 42.2894011)",,,,,,,,
10804650191,6802326786,0,725388840,service,False,False,48.870000000000005,,"LINESTRING (-83.7127534 42.2892698, -83.7126537 42.2892702, -83.7123054 42.2892717, -83.7121593 42.2892723)",,,,,driveway,,,
6784131277,6784131279,0,723285295,footway,False,False,12.953,,"LINESTRING (-83.7233464 42.292299, -83.7232684 42.2921978)",,,,,,,,
6784131277,6784131275,0,723285295,footway,False,True,18.849,,"LINESTRING (-83.7233464 42.292299, -83.7234598 42.2924463)",,,,,,,,
6784131277,6784131276,0,723285324,footway,False,True,8.095,,"LINESTRING (-83.7233464 42.292299, -83.7232601 42.292334)",,,,,,,,
6784131278,6784131279,0,723285325,footway,False,False,19.244,,"LINESTRING (-83.7230675 42.2922865, -83.7232684 42.2921978)",,,,,,,,
6784131279,6784131284,0,723285295,footway,False,False,12.02,,"LINESTRING (-83.7232684 42.2921978, -83.723196 42.2921039)",,,,,,,,
6784131279,6784131277,0,723285295,footway,False,True,12.953,,"LINESTRING (-83.7232684 42.2921978, -83.7233464 42.292299)",,,,,,,,
6784131279,6784131278,0,723285325,footway,False,True,19.244,,"LINESTRING (-83.7232684 42.2921978, -83.7230675 42.2922865)",,,,,,,,
6784131280,6784131281,0,723285326,footway,False,False,6.879,,"LINESTRING (-83.7229928 42.2921475, -83.7230651 42.2921164)",,,,,,,,
6784131281,6784131280,0,723285326,footway,False,True,6.879,,"LINESTRING (-83.7230651 42.2921164, -83.7229928 42.2921475)",,,,,,,,
6784131281,6784131285,0,723285327,footway,False,False,4.207,,"LINESTRING (-83.7230651 42.2921164, -83.7230441 42.2920819)",,,,,,,,
6784131281,6784131284,0,723285326,footway,False,False,10.981,,"LINESTRING (-83.7230651 42.2921164, -83.7231259 42.2921078, -83.7231831 42.2921086, -83.723196 42.2921039)",,,,,,,,
10804650192,10804650189,0,1161707941,footway,False,False,2.838,20',"LINESTRING (-83.712756 42.2895935, -83.7127215 42.2895937)",,,,,,,,
10804650192,10804650190,0,1161707941,footway,False,True,15.399,20',"LINESTRING (-83.712756 42.2895935, -83.7129432 42.2895927)",,,,,,,,
10804650192,10804650182,0,1161707942,footway,False,True,21.394,20',"LINESTRING (-83.712756 42.2895935, -83.7127545 42.2894011)",,,,,,,,
6784131284,6784131287,0,723285295,footway,False,False,14.012,,"LINESTRING (-83.723196 42.2921039, -83.7231117 42.2919944)",,,,,,,,
6784131284,6784131279,0,723285295,footway,False,True,12.02,,"LINESTRING (-83.723196 42.2921039, -83.7232684 42.2921978)",,,,,,,,
6784131284,6784131281,0,723285326,footway,False,True,10.981,,"LINESTRING (-83.723196 42.2921039, -83.7231831 42.2921086, -83.7231259 42.2921078, -83.7230651 42.2921164)",,,,,,,,
6784131285,6784131281,0,723285327,footway,False,True,4.207,,"LINESTRING (-83.7230441 42.2920819, -83.7230651 42.2921164)",,,,,,,,
6784131285,6784131287,0,723285327,footway,False,False,11.761,,"LINESTRING (-83.7230441 42.2920819, -83.7230792 42.2920084, -83.7231117 42.2919944)",,,,,,,,
6784131285,6784131290,0,723285328,footway,False,False,34.153,,"LINESTRING (-83.7230441 42.2920819, -83.7229554 42.2920378, -83.7228162 42.2919717, -83.7229239 42.2919022)",,,,,,,,
6784131287,6784131291,0,723285295,footway,False,False,17.726,,"LINESTRING (-83.7231117 42.2919944, -83.723005 42.2918559)",,,,,,,,
6784131287,6784131284,0,723285295,footway,False,True,14.012,,"LINESTRING (-83.7231117 42.2919944, -83.723196 42.2921039)",,,,,,,,
6784131287,6784131285,0,723285327,footway,False,True,11.761,,"LINESTRING (-83.7231117 42.2919944, -83.7230792 42.2920084, -83.7230441 42.2920819)",,,,,,,,
6784131290,6784131291,0,723285328,footway,False,False,8.426,,"LINESTRING (-83.7229239 42.2919022, -83.723005 42.2918559)",,,,,,,,
6784131290,6784131285,0,723285328,footway,False,True,34.153000000000006,,"LINESTRING (-83.7229239 42.2919022, -83.7228162 42.2919717, -83.7229554 42.2920378, -83.7230441 42.2920819)",,,,,,,,
6784131290,6784131227,0,723285329,footway,False,False,12.002,,"LINESTRING (-83.7229239 42.2919022, -83.722901 42.2918197, -83.7229088 42.2917967)",,,,,,,,
6784131291,6784123377,0,723285295,footway,False,False,2.729,,"LINESTRING (-83.723005 42.2918559, -83.723003 42.2918314)",,,,,,,,
6784131291,6784131287,0,723285295,footway,False,True,17.726,,"LINESTRING (-83.723005 42.2918559, -83.7231117 42.2919944)",,,,,,,,
6784131291,6784131290,0,723285328,footway,False,True,8.426,,"LINESTRING (-83.723005 42.2918559, -83.7229239 42.2919022)",,,,,,,,
6784131295,3025096216,0,298620032,footway,False,False,15.553,,"LINESTRING (-83.7213123 42.2939064, -83.7213268 42.2939222, -83.7213505 42.2940417)",,,,,,,,
6784131295,3025096213,0,298620032,footway,False,True,14.911000000000001,,"LINESTRING (-83.7213123 42.2939064, -83.7212674 42.2938573, -83.7211666 42.2938511)",,,,,,,,
6784131295,6784131297,0,723285330,footway,False,False,28.733000000000004,,"LINESTRING (-83.7213123 42.2939064, -83.7214839 42.2938, -83.7215968 42.2937596)",,,,,,,,
6784131297,6784131305,0,723285330,footway,False,False,26.602999999999994,,"LINESTRING (-83.7215968 42.2937596, -83.7216234 42.2937849, -83.7216546 42.2938041, -83.7216777 42.2938144, -83.7217104 42.293817, -83.7217432 42.2938117, -83.7217653 42.2938, -83.721775 42.293779, -83.7217777 42.2937525, -83.721775 42.293726, -83.7217742 42.2937134)",,,,,,,,
6784131297,6784131305,1,723285331,footway,False,False,15.53,,"LINESTRING (-83.7215968 42.2937596, -83.721683 42.2937306, -83.7217742 42.2937134)",,,,,,,,
6784131297,6784131295,0,723285330,footway,False,True,28.733000000000004,,"LINESTRING (-83.7215968 42.2937596, -83.7214839 42.2938, -83.7213123 42.2939064)",,,,,,,,
6784131305,6784131306,0,723285331,footway,False,False,7.332,,"LINESTRING (-83.7217742 42.2937134, -83.7218591 42.2936933)",,,,,,,,
6784131305,5324521192,0,723285330,footway,False,False,8.619,,"LINESTRING (-83.7217742 42.2937134, -83.7217715 42.2936697, -83.7217554 42.2936381)",,,,,,,,
6784131305,6784131297,0,723285330,footway,False,True,26.603,,"LINESTRING (-83.7217742 42.2937134, -83.721775 42.293726, -83.7217777 42.2937525, -83.721775 42.293779, -83.7217653 42.2938, -83.7217432 42.2938117, -83.7217104 42.293817, -83.7216777 42.2938144, -83.7216546 42.2938041, -83.7216234 42.2937849, -83.7215968 42.2937596)",,,,,,,,
6784131305,6784131297,1,723285331,footway,False,True,15.53,,"LINESTRING (-83.7217742 42.2937134, -83.721683 42.2937306, -83.7215968 42.2937596)",,,,,,,,
6784131306,6784131305,0,723285331,footway,False,True,7.332,,"LINESTRING (-83.7218591 42.2936933, -83.7217742 42.2937134)",,,,,,,,
3077234925,3077250923,0,303370604,footway,False,False,50.902,,"LINESTRING (-83.7111934 42.3009789, -83.7105749 42.3009618)",,,,,,,,
3077234925,9426397964,0,303370604,footway,False,True,17.119,,"LINESTRING (-83.7111934 42.3009789, -83.7114014 42.3009847)",,,,,,,,
3077234925,3077234929,0,303368774,footway,False,False,90.041,,"LINESTRING (-83.7111934 42.3009789, -83.7111759 42.3007299, -83.7111798 42.3005477, -83.7112275 42.3004022, -83.7113517 42.300193)",,,,,,,,
6784131311,3533592705,0,298620032,footway,False,False,31.255000000000003,,"LINESTRING (-83.7211983 42.2943475, -83.7211835 42.2944086, -83.7211835 42.2944925, -83.7212298 42.2946232)",,,,,,,,
6784131311,2329434497,0,298620032,footway,False,True,19.925,,"LINESTRING (-83.7211983 42.2943475, -83.7212046 42.2943218, -83.7212455 42.2942545, -83.7213084 42.2941903)",,,,,,,,
6784131311,8359149991,0,"[723285332, 899677487]",footway,False,False,63.155,,"LINESTRING (-83.7211983 42.2943475, -83.721069 42.2944253, -83.7208403 42.2945861, -83.7206328 42.2945961, -83.720631 42.2946103, -83.7206254 42.2946533)",,,,,,,,
3077234929,3077234925,0,303368774,footway,False,True,90.041,,"LINESTRING (-83.7113517 42.300193, -83.7112275 42.3004022, -83.7111798 42.3005477, -83.7111759 42.3007299, -83.7111934 42.3009789)",,,,,,,,
3077234929,3077234937,0,303368775,footway,False,False,90.491,,"LINESTRING (-83.7113517 42.300193, -83.7118854 42.3000879, -83.7120032 42.3000597, -83.7121083 42.3000137, -83.7122375 42.2999423, -83.7123586 42.2998892)",,,,,,,,
3077234929,3077234930,0,303368775,footway,False,True,73.839,,"LINESTRING (-83.7113517 42.300193, -83.7109903 42.300247, -83.7108135 42.3002599, -83.7104621 42.3002644)",,,,,,,,
3077234930,4608505055,0,303370605,footway,False,False,30.589,,"LINESTRING (-83.7104621 42.3002644, -83.7104483 42.2999895)",,,,,,,,
3077234930,3077250929,0,303370605,footway,False,True,30.595,,"LINESTRING (-83.7104621 42.3002644, -83.7104743 42.3005394)",,,,,,,,
3077234930,3077234929,0,303368775,footway,False,False,73.839,,"LINESTRING (-83.7104621 42.3002644, -83.7108135 42.3002599, -83.7109903 42.300247, -83.7113517 42.300193)",,,,,,,,
9178267891,8579398408,0,924398596,service,False,False,10.653,,"LINESTRING (-83.7029763 42.2968286, -83.7029752 42.2967328)",,,,,driveway,,,
9178267891,8583113492,0,924830825,footway,False,False,5.392,,"LINESTRING (-83.7029763 42.2968286, -83.7029108 42.2968265)",,,,,,,,
9178267891,8579398410,0,924398596,service,False,True,10.262,,"LINESTRING (-83.7029763 42.2968286, -83.7029766 42.2968507, -83.7029697 42.2969207)",,,,,driveway,,,
9178267891,4306851175,0,924830825,footway,False,True,149.63600000000002,,"LINESTRING (-83.7029763 42.2968286, -83.7031274 42.2968333, -83.703462 42.2968656, -83.7034526 42.2969013, -83.7035237 42.2969112, -83.7035908 42.296932, -83.7036592 42.2969608, -83.7037168 42.2969915, -83.7037571 42.2970362, -83.7037879 42.2970818, -83.7038107 42.2971393, -83.7038255 42.297188, -83.7038389 42.2972286, -83.7038577 42.2972465, -83.7039019 42.2972564, -83.7041098 42.297305, -83.7044315 42.2973978)",,,,,,,,
9178267890,8579398411,0,924398597,service,False,False,5.638,,"LINESTRING (-83.702543 42.2967845, -83.702542 42.2967338)",,,,,driveway,,,
9178267890,8583113499,0,924830825,footway,False,True,7.205,,"LINESTRING (-83.702543 42.2967845, -83.7026306 42.2967837)",,,,,,,,
9178267890,8579398413,0,924398597,service,False,True,14.634,,"LINESTRING (-83.702543 42.2967845, -83.7025434 42.2968021, -83.7025449 42.2969161)",,,,,driveway,,,
9178267890,8583113494,0,924830825,footway,False,False,62.781,,"LINESTRING (-83.702543 42.2967845, -83.7024757 42.2967852, -83.7024757 42.2968165, -83.7023684 42.2968175, -83.7019587 42.2968487, -83.7019746 42.2969475)",,,,,,,,
6784131319,5324521150,0,551330396,footway,False,True,29.912,,"LINESTRING (-83.7184002 42.2908982, -83.7184017 42.2911672)",,,,,,,,
6784131319,6784131320,0,723285334,footway,False,False,22.036,,"LINESTRING (-83.7184002 42.2908982, -83.7182492 42.2910619)",,,,,,,,
6784131319,5324521148,0,551330396,footway,False,False,50.175000000000004,,"LINESTRING (-83.7184002 42.2908982, -83.7183979 42.2904908, -83.7183617 42.2904561)",,,,,,,,
6784131320,6784131319,0,723285334,footway,False,True,22.036,,"LINESTRING (-83.7182492 42.2910619, -83.7184002 42.2908982)",,,,,,,,
6784131320,5324521150,0,"[551330394, 305622540]",footway,False,False,17.208,,"LINESTRING (-83.7182492 42.2910619, -83.7183751 42.2911545, -83.7184017 42.2911672)",,,,,,,,
6784131320,955597484,0,305622540,footway,False,True,48.756,,"LINESTRING (-83.7182492 42.2910619, -83.7181153 42.2909668, -83.7180246 42.2908103, -83.7179478 42.2906924)",,,,,,,,
6784131320,6784131323,0,723285334,footway,False,False,32.791,,"LINESTRING (-83.7182492 42.2910619, -83.7181739 42.2911167, -83.7180034 42.2912013, -83.7179322 42.2912392)",,,,,,,,
3077234937,3077234938,0,303368775,footway,False,False,4.235,,"LINESTRING (-83.7123586 42.2998892, -83.7124079 42.2998782)",,,,,,,,
3077234937,3077234929,0,303368775,footway,False,True,90.49099999999999,,"LINESTRING (-83.7123586 42.2998892, -83.7122375 42.2999423, -83.7121083 42.3000137, -83.7120032 42.3000597, -83.7118854 42.3000879, -83.7113517 42.300193)",,,,,,,,
3077234937,9426397971,0,1022062037,footway,False,False,92.30999999999999,,"LINESTRING (-83.7123586 42.2998892, -83.7123629 42.2997888, -83.7123844 42.2997254, -83.7124448 42.2996787, -83.7125453 42.2996629, -83.7125923 42.299643, -83.7126191 42.2996143, -83.7126298 42.2995726, -83.7126204 42.299523, -83.7124984 42.2993206, -83.7124622 42.2993078, -83.7123764 42.2993038, -83.7123207 42.2993078)",,,,,,,,
3077234938,2329426477,0,193157743,service,False,False,37.643,,"LINESTRING (-83.7124079 42.2998782, -83.7124138 42.3002167)",,,,,,,,
3077234938,9426397983,0,303368775,footway,False,False,5.924,,"LINESTRING (-83.7124079 42.2998782, -83.7124796 42.2998731)",,,,,,,,
3077234938,3077234937,0,303368775,footway,False,True,4.235,,"LINESTRING (-83.7124079 42.2998782, -83.7123586 42.2998892)",,,,,,,,
3077234938,2036715847,0,193157743,service,False,True,42.79599999999999,,"LINESTRING (-83.7124079 42.2998782, -83.7124073 42.2998255, -83.7124099 42.2997938, -83.7124246 42.2997609, -83.7124487 42.2997381, -83.7124743 42.2997223, -83.7125146 42.2997134, -83.712556 42.2997103, -83.7126017 42.2996965, -83.7126406 42.2996757, -83.7126701 42.2996539, -83.7126977 42.2996111)",,,,,,,,
6784131323,957698400,0,305622543,footway,False,False,5.478,,"LINESTRING (-83.7179322 42.2912392, -83.7178656 42.2912392)",,,,,,,,
6784131323,6787313476,0,305622543,footway,False,True,16.223,,"LINESTRING (-83.7179322 42.2912392, -83.7179553 42.2912392, -83.7181294 42.2912417)",,,,,,,,
6784131323,6784131320,0,723285334,footway,False,True,32.791,,"LINESTRING (-83.7179322 42.2912392, -83.7180034 42.2912013, -83.7181739 42.2911167, -83.7182492 42.2910619)",,,,,,,,
62497020,2370583818,0,8731955,residential,False,True,5.145,,"LINESTRING (-83.7145315 42.298117, -83.7145615 42.2980764)",2,Cram Circle,,,,,,
62497020,3010359858,0,8723193,residential,False,False,64.103,,"LINESTRING (-83.7145315 42.298117, -83.7142884 42.2980345, -83.7139122 42.2979289, -83.7138061 42.2979087)",2,Bishop Avenue,,,,,,
6893117694,9868327562,0,686198462,footway,False,True,29.733999999999998,,"LINESTRING (-83.7110841 42.2944346, -83.711081 42.2946888, -83.7110767 42.2947016)",,,,,,,,
6893117694,9867238944,0,"[1075934288, 1075934289, 1075934291]","['steps', 'footway']",False,False,13.491,,"LINESTRING (-83.7110841 42.2944346, -83.711166 42.2944348, -83.7111661 42.2944208, -83.7111217 42.2944207, -83.7111218 42.2944068)",,,,,,,,
6893117694,9867238949,0,"[1075934290, 1075934291, 1075934286, 1075934287]","['steps', 'footway']",False,"[False, True]",8.269,,"LINESTRING (-83.7110841 42.2944346, -83.7110659 42.2944346, -83.711066 42.2944178, -83.7110661 42.2943945, -83.7110662 42.2943737)",,,,,,,,
6893117695,6893117696,0,736274796,footway,False,True,6.976,,"LINESTRING (-83.7100697 42.2940465, -83.7100669 42.2939838)",,,,,,,,
6893117695,6893117697,0,736274797,footway,False,False,5.603,,"LINESTRING (-83.7100697 42.2940465, -83.7101374 42.2940409)",,,,,,,,
6893117695,9762145351,0,1062651612,footway,False,True,2.419,,"LINESTRING (-83.7100697 42.2940465, -83.7100423 42.2940544)",,,,,,,,
6784131328,303969729,0,723285336,footway,False,False,11.971,,"LINESTRING (-83.7186235 42.2904783, -83.7184804 42.2904587)",,,,,,,,
6784131328,303969725,0,27836251,cycleway,False,True,96.41700000000002,,"LINESTRING (-83.7186235 42.2904783, -83.7186906 42.2904875, -83.7189826 42.2904299, -83.7193471 42.2903674, -83.7194106 42.2903669, -83.7194761 42.2903785, -83.7196563 42.290437, -83.7197549 42.2904489)",,,,,,,,
6784131328,5324521153,0,294836412,cycleway,False,True,77.10600000000001,,"LINESTRING (-83.7186235 42.2904783, -83.718618 42.2905609, -83.7186277 42.2906395, -83.7186313 42.2909752, -83.7186056 42.2910361, -83.7186044 42.2911684)",,,,,,,,
6784131329,6784131330,0,723285337,footway,False,True,3.993,,"LINESTRING (-83.7175481 42.2890412, -83.7175472 42.2890053)",,,,,,,,
6784131330,2746736155,0,82249413,service,False,False,30.685,,"LINESTRING (-83.7175472 42.2890053, -83.7179202 42.2890091)",,,,,,,,
6784131330,6784131332,0,82249413,service,False,True,61.987,,"LINESTRING (-83.7175472 42.2890053, -83.7167937 42.2889975)",,,,,,,,
6784131330,6784131329,0,723285337,footway,False,False,3.993,,"LINESTRING (-83.7175472 42.2890053, -83.7175481 42.2890412)",,,,,,,,
6784131330,957760609,0,723285337,footway,False,True,31.296,,"LINESTRING (-83.7175472 42.2890053, -83.7175402 42.2887239)",,,,,,,,
6784131331,6784131332,0,723285338,footway,False,True,4.77,,"LINESTRING (-83.7167939 42.2890404, -83.7167937 42.2889975)",,,,,,,,
6784131332,6784131330,0,82249413,service,False,False,61.987,,"LINESTRING (-83.7167937 42.2889975, -83.7175472 42.2890053)",,,,,,,,
6784131332,2746736153,0,82249413,service,False,True,34.42,,"LINESTRING (-83.7167937 42.2889975, -83.7163753 42.2889932)",,,,,,,,
6784131332,6784131331,0,723285338,footway,False,False,4.77,,"LINESTRING (-83.7167937 42.2889975, -83.7167939 42.2890404)",,,,,,,,
6784131332,957760503,0,723285338,footway,False,True,31.09,,"LINESTRING (-83.7167937 42.2889975, -83.7167944 42.2887179)",,,,,,,,
6893117696,62523900,0,222786844,residential,False,True,5.829,,"LINESTRING (-83.7100669 42.2939838, -83.7101374 42.2939785)",2,Hayward Street,,,,,,
6893117696,6893117695,0,736274796,footway,False,False,6.976,,"LINESTRING (-83.7100669 42.2939838, -83.7100697 42.2940465)",,,,,,,,
6893117696,2036650058,0,736274796,footway,False,True,5.418,,"LINESTRING (-83.7100669 42.2939838, -83.7100648 42.2939351)",,,,,,,,
6893117696,8406231659,0,222786844,residential,False,False,105.26500000000001,,"LINESTRING (-83.7100669 42.2939838, -83.7098659 42.2940096, -83.7096656 42.2940563, -83.709443 42.2941456, -83.7092793 42.2942229, -83.7091244 42.2943013, -83.7089737 42.2943946, -83.7089495 42.2944124)",2,Hayward Street,,,,,,
6893117697,6893107684,0,736274797,footway,False,False,4.368,,"LINESTRING (-83.7101374 42.2940409, -83.7101903 42.2940374)",,,,,,,,
6893117697,6893117695,0,736274797,footway,False,True,5.603,,"LINESTRING (-83.7101374 42.2940409, -83.7100697 42.2940465)",,,,,,,,
