u,v,key,osmid,oneway,name,highway,reversed,length,maxspeed,access,geometry,service,junction
1683685603,1030357726,0,"[88779377, 88779389]",False,,"['steps', 'footway']",True,22.916,,,"LINESTRING (118.7758083 32.0585852, 118.7758386 32.0584086, 118.7758436 32.0583813)",,
1683685610,1030357725,0,88779388,False,,footway,False,32.54,,,"LINESTRING (118.7757876 32.0587057, 118.7761296 32.058746)",,
1683685610,1030357747,0,88779388,False,,footway,True,31.924,,,"LINESTRING (118.7757876 32.0587057, 118.7754519 32.0586672)",,
1683685610,1684901851,0,88779389,False,,footway,False,17.384,,,"LINESTRING (118.7757876 32.0587057, 118.775761 32.0588604)",,
1683685610,1683685603,0,88779389,False,,footway,True,13.54,,,"LINESTRING (118.7757876 32.0587057, 118.7758083 32.0585852)",,
1683685614,1684901856,0,88779389,False,,footway,True,3.135,,,"LINESTRING (118.7757436 32.0589618, 118.7757484 32.0589339)",,
1683685632,2024911761,0,156066596,False,金银街,residential,False,47.536,,,"LINESTRING (118.7716046 32.0597442, 118.7717047 32.0593252)",,
1683685632,1683685649,0,156066596,False,金银街,residential,True,88.766,,,"LINESTRING (118.7716046 32.0597442, 118.7706629 32.0597623)",,
1683685632,1030354718,0,156218521,False,金银街,residential,False,41.137,10,permissive,"LINESTRING (118.7716046 32.0597442, 118.7715971 32.0601141)",,
1683685649,1683685632,0,156066596,False,金银街,residential,False,88.766,,,"LINESTRING (118.7706629 32.0597623, 118.7716046 32.0597442)",,
1683685649,1984584766,0,156066597,False,,service,False,24.812,,,"LINESTRING (118.7706629 32.0597623, 118.7707169 32.0595439)",,
1683685649,1984623655,0,187817180,False,,service,True,9.401,,,"LINESTRING (118.7706629 32.0597623, 118.7706663 32.0598468)",driveway,
1683870862,1155818366,0,99978663,False,,service,False,69.209,10,permissive,"LINESTRING (118.7755767 32.0532735, 118.7763036 32.053362)",,
1683870862,1155818298,0,99978663,False,,service,True,17.51,10,permissive,"LINESTRING (118.7755767 32.0532735, 118.7753924 32.0532536)",,
1683870862,1686024168,0,156085172,False,,service,True,14.749,10,permissive,"LINESTRING (118.7755767 32.0532735, 118.7755989 32.0531422)",,
1683870869,1155818298,0,99978663,False,,service,False,67.304,10,permissive,"LINESTRING (118.7752805 32.0538514, 118.7753924 32.0532536)",,
1683870869,1155818446,0,99978663,False,,service,True,66.854,10,permissive,"LINESTRING (118.7752805 32.0538514, 118.7751428 32.0544412)",,
1683870869,1683870878,0,156085154,False,,service,False,87.604,10,permissive,"LINESTRING (118.7752805 32.0538514, 118.7761977 32.0539794)",,
1683870878,1682466442,0,156085154,False,,service,False,68.93,10,permissive,"LINESTRING (118.7761977 32.0539794, 118.7769216 32.054068)",,
1683870878,1683870869,0,156085154,False,,service,True,87.604,10,permissive,"LINESTRING (118.7761977 32.0539794, 118.7752805 32.0538514)",,
1683870878,1155818366,0,187953264,False,,service,True,69.374,10,permissive,"LINESTRING (118.7761977 32.0539794, 118.7763036 32.053362)",,
1683870878,1683870916,0,187953264,False,,service,False,68.75999999999999,10,permissive,"LINESTRING (118.7761977 32.0539794, 118.7761598 32.0542028, 118.7761477 32.0542744, 118.7761314 32.0543706, 118.7760932 32.0545914)",,
1683870907,1683870912,0,156085165,False,,service,True,4.949,10,permissive,"LINESTRING (118.7755826 32.0544597, 118.7755733 32.0545035)",,
1683870912,1683870907,0,156085165,False,,service,False,4.949,10,permissive,"LINESTRING (118.7755733 32.0545035, 118.7755826 32.0544597)",,
1683870912,1683870930,0,156085165,False,,service,True,31.209,10,permissive,"LINESTRING (118.7755733 32.0545035, 118.7755542 32.0547837)",,
1683870912,1683870916,0,156085174,False,,service,False,49.962,10,permissive,"LINESTRING (118.7755733 32.0545035, 118.7760932 32.0545914)",,
1683870912,1155818446,0,156085174,False,,service,True,41.159,10,permissive,"LINESTRING (118.7755733 32.0545035, 118.7751428 32.0544412)",,
1683870916,1683882129,0,156085174,False,,service,False,70.08,10,permissive,"LINESTRING (118.7760932 32.0545914, 118.7768245 32.0547056)",,
1683870916,1683870912,0,156085174,False,,service,True,49.962,10,permissive,"LINESTRING (118.7760932 32.0545914, 118.7755733 32.0545035)",,
1683870916,1683870998,0,187953264,False,,service,False,41.441,10,permissive,"LINESTRING (118.7760932 32.0545914, 118.7760315 32.0549604)",,
1683870916,1683870878,0,187953264,False,,service,True,68.76,10,permissive,"LINESTRING (118.7760932 32.0545914, 118.7761314 32.0543706, 118.7761477 32.0542744, 118.7761598 32.0542028, 118.7761977 32.0539794)",,
1683870930,1683870912,0,156085165,False,,service,False,31.209,10,permissive,"LINESTRING (118.7755542 32.0547837, 118.7755733 32.0545035)",,
