u,v,key,osmid,highway,oneway,reversed,length,geometry,tunnel,maxspeed,lanes,name,width,access,service
389963836,391543590,1,54678860,footway,False,False,45.578,"LINESTRING (-71.1176309 42.373272, -71.1179002 42.373347, -71.1179206 42.3734994, -71.1179362 42.373542)",,,,,,,
688404545,286563064,0,10071214,footway,False,False,5.481,"LINESTRING (-71.1180298 42.3747154, -71.1180949 42.3747262)",,,,,,,
688404545,82766873,0,10071214,footway,False,True,18.655,"LINESTRING (-71.1180298 42.3747154, -71.1178082 42.3746787)",,,,,,,
688404545,688404551,0,209410791,footway,False,True,14.277,"LINESTRING (-71.1180298 42.3747154, -71.1178964 42.3747977)",,,,,,,
688404546,688404554,0,54678876,footway,False,True,6.025,"LINESTRING (-71.118167 42.3749183, -71.1181524 42.3749714)",,,,,,,
688404547,314502301,0,54678884,footway,False,False,42.962,"LINESTRING (-71.1177725 42.3744652, -71.1172603 42.3743871)",,,,,,,
688404547,314502300,0,54678884,footway,False,True,7.918,"LINESTRING (-71.1177725 42.3744652, -71.1178669 42.3744796)",,,,,,,
688404547,314502299,0,942673959,footway,False,False,37.6,"LINESTRING (-71.1177725 42.3744652, -71.117355 42.3746038)",,,,,,,
688404548,314502262,0,54678857,footway,False,False,21.167,"LINESTRING (-71.1178006 42.3747043, -71.1177458 42.3748903)",,,,,,,
688404548,82766873,0,54678857,footway,False,True,2.914,"LINESTRING (-71.1178006 42.3747043, -71.1178082 42.3746787)",,,,,,,
688404548,688404551,0,54678880,footway,False,True,13.03,"LINESTRING (-71.1178006 42.3747043, -71.1178964 42.3747977)",,,,,,,
688404549,2196259893,0,28616445,footway,False,False,5.75,"LINESTRING (-71.1176823 42.374941, -71.1177396 42.3749113)",,,,,,,
688404549,314502326,0,28616445,footway,False,True,11.11,"LINESTRING (-71.1176823 42.374941, -71.1175716 42.3749984)",,,,,,,
688404549,314502325,0,54678885,footway,False,True,29.204,"LINESTRING (-71.1176823 42.374941, -71.1173887 42.3747929)",,,,,,,
389963837,8723387678,0,34028061,footway,False,False,11.537,"LINESTRING (-71.1159211 42.3728519, -71.1157813 42.3728618)",,,,,,,
389963837,389964861,0,34028061,footway,False,True,16.356,"LINESTRING (-71.1159211 42.3728519, -71.116111 42.3728961)",,,,,,,
389963837,389963843,0,"[942010944, 1186028565, 1186028566]","['steps', 'footway']",False,False,43.440999999999995,"LINESTRING (-71.1159211 42.3728519, -71.1158757 42.3728232, -71.1158636 42.3727768, -71.1158473 42.372725, -71.1158332 42.3726946, -71.1157765 42.3726212, -71.1156735 42.3725642, -71.1156295 42.372553)",,,,,,,
688404551,688404548,0,54678880,footway,False,False,13.03,"LINESTRING (-71.1178964 42.3747977, -71.1178006 42.3747043)",,,,,,,
688404551,688404545,0,209410791,footway,False,False,14.277,"LINESTRING (-71.1178964 42.3747977, -71.1180298 42.3747154)",,,,,,,
688404551,314502262,0,209410791,footway,False,True,16.096,"LINESTRING (-71.1178964 42.3747977, -71.1177458 42.3748903)",,,,,,,
688404551,314502323,0,54678880,footway,False,True,19.783,"LINESTRING (-71.1178964 42.3747977, -71.1179401 42.3748653, -71.1180081 42.3749134, -71.1180208 42.3749455)",,,,,,,
7631495240,11236693595,0,8614984,residential,True,False,4.058,"LINESTRING (-71.1134319 42.3752833, -71.1134238 42.3753193)",,20 mph,1,Prescott Street,11.6,,
7631495240,7631495272,0,817122359,footway,False,False,6.974,"LINESTRING (-71.1134319 42.3752833, -71.1133493 42.3752688)",,,,,,,
7631495240,7631495307,0,817122359,footway,False,True,5.39,"LINESTRING (-71.1134319 42.3752833, -71.1134958 42.3752943)",,,,,,,
7631495241,11236688536,0,817122360,footway,False,True,4.861,"LINESTRING (-71.1141647 42.3755496, -71.1141761 42.3755067)",,,,,,,
7631495241,11038352399,0,845052218,footway,False,False,46.363,"LINESTRING (-71.1141647 42.3755496, -71.1136088 42.3754775)",,,,,,,
7631495242,11236688536,0,817122360,footway,False,False,4.693,"LINESTRING (-71.1141872 42.3754653, -71.1141761 42.3755067)",,,,,,,
7631495242,11236693577,0,817122360,footway,False,True,6.982,"LINESTRING (-71.1141872 42.3754653, -71.1142037 42.3754037)",,,,,,,
7631495242,61324740,0,"[8616003, 426465733]",secondary,False,False,64.542,"LINESTRING (-71.1141872 42.3754653, -71.1141397 42.3754592, -71.114092 42.375453, -71.113626 42.3753925, -71.1134133 42.375365)",,,"['3', '2']",Cambridge Street,21.3,,
688404555,688404556,0,1188763604,footway,False,False,5.209,"LINESTRING (-71.1182373 42.3752195, -71.1182518 42.3751739)",,,,,,,
688404555,688404561,0,1188763604,footway,False,True,12.465,"LINESTRING (-71.1182373 42.3752195, -71.118203 42.3753287)",,,,,,,
688404555,688404557,0,54678886,footway,False,False,15.078,"LINESTRING (-71.1182373 42.3752195, -71.1182971 42.3752753, -71.1183731 42.3753069)",,,,,,,
7631495244,11236688535,0,817122361,footway,False,True,5.574,"LINESTRING (-71.1132861 42.3754354, -71.1132939 42.3753856)",,,,,,,
7631495244,7631495248,0,845052218,footway,False,False,21.785,"LINESTRING (-71.1132861 42.3754354, -71.1130257 42.3753983)",,,,,,,
7631495244,11038352399,0,845052218,footway,False,True,26.918,"LINESTRING (-71.1132861 42.3754354, -71.1136088 42.3754775)",,,,,,,
7631495245,3748512196,0,591295038,secondary,False,False,21.276,"LINESTRING (-71.1132988 42.3753501, -71.1130437 42.375317)",,,2,Cambridge Street,21.3,,
7631495245,61324740,0,591295038,secondary,False,True,9.55,"LINESTRING (-71.1132988 42.3753501, -71.1134133 42.375365)",,,2,Cambridge Street,21.3,,
7631495245,11236688535,0,817122361,footway,False,False,3.968,"LINESTRING (-71.1132988 42.3753501, -71.1132939 42.3753856)",,,,,,,
7631495245,11236693594,0,817122361,footway,False,True,5.857,"LINESTRING (-71.1132988 42.3753501, -71.1133093 42.375298)",,,,,,,
688404557,688404555,0,54678886,footway,False,True,15.078,"LINESTRING (-71.1183731 42.3753069, -71.1182971 42.3752753, -71.1182373 42.3752195)",,,,,,,
688404557,688404561,0,54678887,footway,False,False,14.181999999999999,"LINESTRING (-71.1183731 42.3753069, -71.1183009 42.375316, -71.118203 42.3753287)",,,,,,,
688404556,314502322,0,28616460,footway,False,False,24.224,"LINESTRING (-71.1182518 42.3751739, -71.117957 42.3751794)",,,,,,,
688404556,314502324,0,1188763604,footway,False,False,1.689,"LINESTRING (-71.1182518 42.3751739, -71.1182564 42.3751591)",,,,,,,
688404556,688404555,0,1188763604,footway,False,True,5.209,"LINESTRING (-71.1182518 42.3751739, -71.1182373 42.3752195)",,,,,,,
7631495248,11236688534,0,371269730,footway,False,False,3.696,"LINESTRING (-71.1130257 42.3753983, -71.113033 42.3753655)",,,,,,,
7631495248,7631495244,0,845052218,footway,False,True,21.785,"LINESTRING (-71.1130257 42.3753983, -71.1132861 42.3754354)",,,,,,,
7631495248,3748512189,0,371269730,footway,False,True,50.961000000000006,"LINESTRING (-71.1130257 42.3753983, -71.1129642 42.3756743, -71.1130004 42.3757545, -71.1130938 42.3758184)",,,,,,,
688404561,688404555,0,1188763604,footway,False,False,12.465,"LINESTRING (-71.118203 42.3753287, -71.1182373 42.3752195)",,,,,,,
688404561,314502319,0,1188763604,footway,False,True,20.107,"LINESTRING (-71.118203 42.3753287, -71.118148 42.3755049)",,,,,,,
688404561,688404557,0,54678887,footway,False,True,14.181999999999999,"LINESTRING (-71.118203 42.3753287, -71.1183009 42.375316, -71.1183731 42.3753069)",,,,,,,
688404554,314502323,0,54678875,footway,False,False,11.187,"LINESTRING (-71.1181524 42.3749714, -71.1180208 42.3749455)",,,,,,,
688404554,688404546,0,54678876,footway,False,False,6.025,"LINESTRING (-71.1181524 42.3749714, -71.118167 42.3749183)",,,,,,,
688404554,314502321,0,54678876,footway,False,True,12.125,"LINESTRING (-71.1181524 42.3749714, -71.1181352 42.3750797)",,,,,,,
688404554,11038367329,0,"[54678875, 1188763604]",footway,False,True,18.076,"LINESTRING (-71.1181524 42.3749714, -71.1183069 42.3750008, -71.118293 42.3750443)",,,,,,,
688404563,314502317,0,54678857,footway,False,False,6.237,"LINESTRING (-71.1176786 42.3751181, -71.1176624 42.3751729)",,,,,,,
688404563,2196259893,0,54678857,footway,False,True,23.535,"LINESTRING (-71.1176786 42.3751181, -71.1177396 42.3749113)",,,,,,,
688404563,314502326,0,96328593,footway,False,True,15.95,"LINESTRING (-71.1176786 42.3751181, -71.1175716 42.3749984)",,,,,,,
391540821,391540956,0,34145406,footway,False,False,18.699,"LINESTRING (-71.1182829 42.3741832, -71.1184946 42.3741214)",,,,,,,
391540821,391540579,0,54678852,footway,False,False,16.068,"LINESTRING (-71.1182829 42.3741832, -71.1182372 42.3743237)",,,,,,,
391540821,688404508,0,54678852,footway,False,True,20.837,"LINESTRING (-71.1182829 42.3741832, -71.1183422 42.374001)",,,,,,,
7631495255,61324773,0,49495558,footway,False,True,6.432,"LINESTRING (-71.1140752 42.3763312, -71.1141525 42.3763404)",,,,,,,
7631495255,3748512182,0,49495558,footway,False,False,60.659000000000006,"LINESTRING (-71.1140752 42.3763312, -71.1138618 42.3763057, -71.1138405 42.3764068, -71.1135651 42.3763764, -71.1135411 42.3763733, -71.1135511 42.3763306, -71.1135354 42.3763189)",,,,,,,
7631495255,7631495220,0,817122362,footway,False,True,26.991,"LINESTRING (-71.1140752 42.3763312, -71.1140601 42.3764398, -71.1140299 42.376528, -71.113995 42.3765619)",,,,,,,
391540823,391540956,0,54678852,footway,False,False,24.604,"LINESTRING (-71.1184441 42.3743395, -71.1184946 42.3741214)",,,,,,,
391540823,391540579,0,54678852,footway,False,True,17.087,"LINESTRING (-71.1184441 42.3743395, -71.1182372 42.3743237)",,,,,,,
391540823,345506911,0,942884347,footway,False,True,30.387999999999998,"LINESTRING (-71.1184441 42.3743395, -71.118487 42.3743871, -71.1185092 42.3744306, -71.118516 42.3745091, -71.1184949 42.3745987)",,,,,,,
688404570,314502278,0,54678892,footway,False,False,22.903,"LINESTRING (-71.116422 42.3745602, -71.1166485 42.3744401)",,,,,,,
688404570,314502271,0,54678892,footway,False,True,11.999,"LINESTRING (-71.116422 42.3745602, -71.1163047 42.3746245)",,,,,,,
688404570,314502267,0,54678893,footway,False,False,21.488,"LINESTRING (-71.116422 42.3745602, -71.1161706 42.3745068)",,,,,,,
688404570,621110800,0,54678893,footway,False,True,15.172,"LINESTRING (-71.116422 42.3745602, -71.1165995 42.3745979)",,,,,,,
7631495260,3748512197,0,371269731,service,False,True,7.065,"LINESTRING (-71.1129832 42.3768122, -71.1130077 42.3768731)",,,,,,,driveway
7631495260,7631495198,0,844953945,footway,False,True,46.415,"LINESTRING (-71.1129832 42.3768122, -71.1124367 42.3769183)",,,,,,,
7631495260,3748512174,0,371269731,service,False,False,31.822000000000003,"LINESTRING (-71.1129832 42.3768122, -71.1129495 42.376729, -71.1129355 42.3766238, -71.1129502 42.3765308)",,,,,,,driveway
7631495260,7631495219,0,844953945,footway,False,False,83.219,"LINESTRING (-71.1129832 42.3768122, -71.1137654 42.3766422, -71.1139306 42.3766063, -71.1139501 42.3765941)",,,,,,,
688404573,621110799,0,54678891,footway,False,False,27.258,"LINESTRING (-71.1165009 42.3749144, -71.1165753 42.3746755)",,,,,,,
688404573,314502288,0,28616493,footway,False,False,26.877,"LINESTRING (-71.1165009 42.3749144, -71.1164589 42.3750311, -71.1164506 42.3751519)",,,,,,,
688404573,314502282,0,28616493,footway,False,True,30.404999999999998,"LINESTRING (-71.1165009 42.3749144, -71.1165638 42.374824, -71.1166361 42.3747668, -71.1167309 42.3747048)",,,,,,,
688404573,11417624980,0,1231126561,footway,False,False,23.360000000000003,"LINESTRING (-71.1165009 42.3749144, -71.1164883 42.3748953, -71.1164734 42.374883, -71.1164585 42.3748746, -71.1164341 42.3748711, -71.1164044 42.3748641, -71.1163871 42.3748579, -71.116371 42.3748474, -71.1163555 42.3748346, -71.1163359 42.3748223, -71.1163157 42.3748113, -71.1162758 42.3747981)",,,,,,,
688404574,314502285,0,28616448,footway,False,True,21.228,"LINESTRING (-71.1165457 42.3753521, -71.1167963 42.3753987)",,,,,,,
688404574,8729088289,0,28616493,footway,False,False,3.929,"LINESTRING (-71.1165457 42.3753521, -71.1165613 42.3753855)",,,,,,,
688404574,8729088290,0,28616493,footway,False,True,18.236,"LINESTRING (-71.1165457 42.3753521, -71.116472 42.3751974)",,,,,,,
688404576,8729088290,0,942673946,footway,False,False,18.541,"LINESTRING (-71.1164232 42.3753602, -71.116472 42.3751974)",,,,,,,
688404576,314502287,0,942673946,footway,False,True,16.001,"LINESTRING (-71.1164232 42.3753602, -71.1163811 42.3755007)",,,,,,,
688404576,8729088289,0,942673961,footway,False,True,11.688,"LINESTRING (-71.1164232 42.3753602, -71.1165613 42.3753855)",,,,,,,
688404577,314502268,0,54678888,footway,False,False,13.876,"LINESTRING (-71.1157002 42.3745361, -71.1157393 42.3744147)",,,,,,,
688404577,688404578,0,54678888,footway,False,True,10.687,"LINESTRING (-71.1157002 42.3745361, -71.1156701 42.3746296)",,,,,,,
688404577,314502269,0,54678889,footway,False,True,19.066,"LINESTRING (-71.1157002 42.3745361, -71.115931 42.3745542)",,,,,,,
688404578,688404577,0,54678888,footway,False,False,10.687,"LINESTRING (-71.1156701 42.3746296, -71.1157002 42.3745361)",,,,,,,
688404578,688404580,0,54678888,footway,False,True,9.544,"LINESTRING (-71.1156701 42.3746296, -71.1156432 42.3747131)",,,,,,,
688404578,314502415,0,54678895,footway,False,False,13.96,"LINESTRING (-71.1156701 42.3746296, -71.115517 42.3746841)",,,,,,,
688404579,314502412,0,28616470,footway,False,False,11.1,"LINESTRING (-71.1153575 42.374349, -71.1152264 42.3743248)",,,,,,,
688404580,314502415,0,28616471,footway,False,False,10.857,"LINESTRING (-71.1156432 42.3747131, -71.115517 42.3746841)",,,,,,,
688404580,688404578,0,54678888,footway,False,False,9.544,"LINESTRING (-71.1156432 42.3747131, -71.1156701 42.3746296)",,,,,,,
688404580,688404588,0,54678888,footway,False,True,31.97,"LINESTRING (-71.1156432 42.3747131, -71.1155531 42.3749928)",,,,,,,
688404582,314502415,0,28616471,footway,False,True,21.834,"LINESTRING (-71.1152634 42.3746253, -71.115517 42.3746841)",,,,,,,
688404582,314502411,0,942010942,footway,False,False,12.845,"LINESTRING (-71.1152634 42.3746253, -71.1151581 42.3745399)",,,,,,,
688404582,688404584,0,942673955,footway,False,True,15.28,"LINESTRING (-71.1152634 42.3746253, -71.1153046 42.3747593)",,,,,,,
688404584,314502415,0,54678895,footway,False,True,19.348,"LINESTRING (-71.1153046 42.3747593, -71.115517 42.3746841)",,,,,,,
688404584,688404582,0,942673955,footway,False,False,15.28,"LINESTRING (-71.1153046 42.3747593, -71.1152634 42.3746253)",,,,,,,
688404584,688404588,0,942673954,footway,False,False,35.111999999999995,"LINESTRING (-71.1153046 42.3747593, -71.1152895 42.3747982, -71.1155531 42.3749928)",,,,,,,
7631495273,11236693594,0,817122361,footway,False,False,2.943,"LINESTRING (-71.1133144 42.3752718, -71.1133093 42.375298)",,,,,,,
7631495273,7631495272,0,845052270,footway,False,False,2.934,"LINESTRING (-71.1133144 42.3752718, -71.1133328 42.3752726, -71.1133493 42.3752688)",,,,,,,
7631495272,7631495240,0,817122359,footway,False,True,6.974,"LINESTRING (-71.1133493 42.3752688, -71.1134319 42.3752833)",,,,,,,
7631495272,7631495273,0,845052270,footway,False,True,2.934,"LINESTRING (-71.1133493 42.3752688, -71.1133328 42.3752726, -71.1133144 42.3752718)",,,,,,,
688404586,688404587,0,54678896,footway,False,False,20.279,"LINESTRING (-71.1150183 42.3744303, -71.1149916 42.3746116)",,,,,,,
688404586,314502410,0,942010942,footway,False,False,29.594,"LINESTRING (-71.1150183 42.3744303, -71.1147663 42.3742401)",,,,,,,
688404586,314502411,0,942010942,footway,False,True,16.745,"LINESTRING (-71.1150183 42.3744303, -71.1151581 42.3745399)",,,,,,,
688404588,688404580,0,54678888,footway,False,False,31.97,"LINESTRING (-71.1155531 42.3749928, -71.1156432 42.3747131)",,,,,,,
688404588,314502288,0,54678890,footway,False,False,75.818,"LINESTRING (-71.1155531 42.3749928, -71.1164506 42.3751519)",,,,,,,
688404588,688404584,0,942673954,footway,False,True,35.111999999999995,"LINESTRING (-71.1155531 42.3749928, -71.1152895 42.3747982, -71.1153046 42.3747593)",,,,,,,
688404587,688404586,0,54678896,footway,False,True,20.279,"LINESTRING (-71.1149916 42.3746116, -71.1150183 42.3744303)",,,,,,,
688404594,8677913397,0,864828786,footway,False,True,3.46,"LINESTRING (-71.1165657 42.37607, -71.1165645 42.3760389)",,,,,,,
688404598,11732863305,0,846654212,footway,False,True,9.116,"LINESTRING (-71.1156424 42.3762494, -71.1156153 42.3763289)",,,,,,,
688404598,7631495225,0,"[817122355, 817122356]",footway,False,True,47.592000000000006,"LINESTRING (-71.1156424 42.3762494, -71.1151495 42.3763508, -71.1150852 42.3763665)",,,,,,,
688404598,7631495212,0,846654211,footway,False,True,8.304,"LINESTRING (-71.1156424 42.3762494, -71.1156893 42.3762388, -71.1157394 42.3762492)",,,,,,,
688404601,314502509,0,54678901,footway,False,False,7.427,"LINESTRING (-71.1143389 42.3758415, -71.1144281 42.3758524)",,,,,,,
688404601,314502506,0,54678900,footway,False,True,21.496000000000002,"LINESTRING (-71.1143389 42.3758415, -71.1143819 42.3757731, -71.1144291 42.3757214, -71.1144814 42.3756815)",,,,,,,
688404601,7631495218,0,817122357,footway,False,False,77.37200000000001,"LINESTRING (-71.1143389 42.3758415, -71.1143062 42.3760128, -71.1142257 42.3763556, -71.1142062 42.376473, -71.1142123 42.3764958, -71.114221 42.3765116, -71.1142326 42.3765255)",,,,,,,
7631487112,3809869808,0,530032162,footway,False,True,3.309,"LINESTRING (-71.114485 42.3780929, -71.1145046 42.3781189)",,,,,,,
7631487112,7631487113,0,672541018,pedestrian,False,False,11.56,"LINESTRING (-71.114485 42.3780929, -71.1143492 42.3781202)",,,,,,,
7631487112,5147915569,0,672541018,pedestrian,False,True,3.633,"LINESTRING (-71.114485 42.3780929, -71.1145277 42.3780844)",,,,,,,
7631487112,6297995283,0,"[530032162, 530032163, 530032164]",footway,False,False,87.842,"LINESTRING (-71.114485 42.3780929, -71.1144057 42.3780039, -71.1141696 42.3773733, -71.1141586 42.3773453)",,,,,,,
7631487113,61322497,0,8615522,service,False,False,85.371,"LINESTRING (-71.1143492 42.3781202, -71.1146276 42.3788599)",,,2,Divinity Avenue,18.3,private,
7631487113,11540371745,0,8615522,service,False,True,87.058,"LINESTRING (-71.1143492 42.3781202, -71.1140652 42.3773659)",,,2,Divinity Avenue,18.3,private,
7631487113,5147915576,0,530032157,footway,False,False,11.125,"LINESTRING (-71.1143492 42.3781202, -71.1142312 42.3780711)",,,,,,,
7631487113,5147915575,0,530032157,footway,False,True,10.412,"LINESTRING (-71.1143492 42.3781202, -71.1144556 42.3781711)",,,,,,,
7631487113,7631487112,0,672541018,pedestrian,False,True,11.56,"LINESTRING (-71.1143492 42.3781202, -71.114485 42.3780929)",,,,,,,
7631495304,11236693577,0,817122360,footway,False,False,2.754,"LINESTRING (-71.1142102 42.3753794, -71.1142037 42.3754037)",,,,,,,
7631495304,7631495307,0,845296387,footway,False,True,59.837,"LINESTRING (-71.1142102 42.3753794, -71.1135213 42.3753072, -71.1134998 42.3753005, -71.1134958 42.3752943)",,,,,,,
7631495307,7631495240,0,817122359,footway,False,False,5.39,"LINESTRING (-71.1134958 42.3752943, -71.1134319 42.3752833)",,,,,,,
7631495307,7631495304,0,845296387,footway,False,False,59.836999999999996,"LINESTRING (-71.1134958 42.3752943, -71.1134998 42.3753005, -71.1135213 42.3753072, -71.1142102 42.3753794)",,,,,,,
7631487116,3748512188,0,49495558,footway,False,False,7.745,"LINESTRING (-71.1134794 42.3760848, -71.1134941 42.376016)",,,,,,,
7631487116,3748512168,0,371269718,footway,False,True,10.629,"LINESTRING (-71.1134794 42.3760848, -71.1136069 42.3761011)",,,,,,,
7631487116,3748512182,0,49495558,footway,False,True,29.38,"LINESTRING (-71.1134794 42.3760848, -71.1134658 42.3761467, -71.1134434 42.3762504, -71.1135354 42.3763189)",,,,,,,
7631487116,3748512184,0,371269718,footway,False,False,25.634999999999998,"LINESTRING (-71.1134794 42.3760848, -71.1134517 42.3760823, -71.113324 42.3761643, -71.1132372 42.37622)",,,,,,,
7600173241,5147915576,0,"[377607820, 530032158, 530032159]",footway,False,False,37.046,"LINESTRING (-71.1143688 42.3783876, -71.1143084 42.3782293, -71.114252 42.3781328, -71.1142312 42.3780711)",,,,,,,
7600173241,3809869816,0,377607820,footway,False,True,56.342,"LINESTRING (-71.1143688 42.3783876, -71.1145245 42.3787961, -71.1145544 42.3788754)",,,,,,,
7600173241,3809869810,0,813644521,footway,False,True,29.538,"LINESTRING (-71.1143688 42.3783876, -71.1141443 42.3784341, -71.1140636 42.378506)",,,,,,,
7631487184,7631495185,0,817122333,footway,False,True,5.582,"LINESTRING (-71.1156756 42.3764149, -71.1157407 42.3764005)",,,,,,,
7631487184,6298024753,0,817122349,footway,False,True,40.713,"LINESTRING (-71.1156756 42.3764149, -71.1158057 42.3767682)",,,,,,,
