u,v,key,osmid,highway,oneway,reversed,length,name,geometry,service,tunnel,lanes,maxspeed,access,ref,bridge,width
5238753539,5238750613,0,"[541798816, 541798815]",footway,False,False,232.74399999999994,Highland Avenue,"LINESTRING (-76.4859747 42.4556699, -76.4859672 42.4556431, -76.4859024 42.4554068, -76.4858864 42.4553499, -76.4858796 42.4552865, -76.4858756 42.4552247, -76.485881 42.4551772, -76.4858884 42.4551282, -76.4859105 42.4550802, -76.485944 42.4550471, -76.4860265 42.4549808, -76.4863584 42.4547161, -76.4866176 42.454494, -76.4866612 42.4544445, -76.4867048 42.4543856, -76.4867229 42.4543352, -76.4867249 42.4543037, -76.4867259 42.454235, -76.4867128 42.4541726, -76.486688 42.4540957, -76.4866548 42.454019, -76.4866162 42.4539525, -76.4865854 42.4539107, -76.4865743 42.4538976, -76.4865633 42.453875, -76.4865539 42.4538493, -76.4865502 42.4538283)",,,,,,,,
5238753539,5238753542,0,"[541798816, 541798813, 541798814]",footway,False,True,65.123,Highland Avenue,"LINESTRING (-76.4859747 42.4556699, -76.4859894 42.4557222, -76.486109 42.4562053, -76.4861197 42.4562457)",,,,,,,,
5238753542,213442485,0,20189710,residential,False,True,6.876,Wyckoff Road,"LINESTRING (-76.4861197 42.4562457, -76.486039 42.456229)",,,,,,,,
5238753542,213442475,0,"[20185666, 20189710]",residential,False,False,79.62500000000001,"['Wyckoff Avenue', 'Wyckoff Road']","LINESTRING (-76.4861197 42.4562457, -76.486242 42.456271, -76.486378 42.456306, -76.486557 42.456358, -76.486626 42.456383, -76.486858 42.456466, -76.487002 42.456536)",,,,,,,,
5238753542,5238753539,0,"[541798816, 541798813, 541798814]",footway,False,False,65.12299999999999,Highland Avenue,"LINESTRING (-76.4861197 42.4562457, -76.486109 42.4562053, -76.4859894 42.4557222, -76.4859747 42.4556699)",,,,,,,,
5238753542,5238753546,0,"[541798811, 541798813]",footway,False,True,130.428,Highland Road,"LINESTRING (-76.4861197 42.4562457, -76.4861351 42.4563017, -76.4862324 42.4567222, -76.4862773 42.4569533, -76.4863577 42.4574052)",,,,,,,,
5238753546,5238753542,0,"[541798811, 541798813]",footway,False,False,130.428,Highland Road,"LINESTRING (-76.4863577 42.4574052, -76.4862773 42.4569533, -76.4862324 42.4567222, -76.4861351 42.4563017, -76.4861197 42.4562457)",,,,,,,,
5238753546,6193955437,0,661623989,service,False,False,30.148000000000003,,"LINESTRING (-76.4863577 42.4574052, -76.486509 42.4574013, -76.4866351 42.4574469, -76.4866646 42.4574983)",driveway,,,,,,,
5257125070,5257125071,0,543830344,footway,False,True,9.681,,"LINESTRING (-76.4785726 42.4566379, -76.4785043 42.4567089)",,,,,,,,
5257125071,5257125070,0,543830344,footway,False,False,9.681,,"LINESTRING (-76.4785043 42.4567089, -76.4785726 42.4566379)",,,,,,,,
5257125071,5257125106,0,543830352,footway,False,False,7.659,Jessup Road,"LINESTRING (-76.4785043 42.4567089, -76.478411 42.4567114)",,,,,,,,
5257125071,5257127423,0,543830352,footway,False,True,203.89499999999998,Jessup Road,"LINESTRING (-76.4785043 42.4567089, -76.4785478 42.4567079, -76.4788898 42.4566911, -76.4790642 42.4566792, -76.4792935 42.4566461, -76.4794752 42.4566139, -76.4796428 42.4565798, -76.4798078 42.4565392, -76.480013 42.456513, -76.4802013 42.4564745, -76.4803644 42.4564417, -76.4804797 42.456418, -76.4805957 42.4564071, -76.480699 42.4563844, -76.4807533 42.4563636, -76.4808083 42.4563304, -76.4808507 42.4563221, -76.4809102 42.4563082)",,,,,,,,
5257125076,5087504254,0,543830347,footway,False,False,10.381,,"LINESTRING (-76.4782217 42.4567175, -76.4782481 42.4568088)",,,,,,,,
5257125076,5087504255,0,543830352,footway,False,True,7.285,Jessup Road,"LINESTRING (-76.4782217 42.4567175, -76.4783104 42.4567144)",,,,,,,,
5257125076,10289357468,0,"[543830352, 543830350, 543830351]",footway,False,False,78.464,Jessup Road,"LINESTRING (-76.4782217 42.4567175, -76.4781267 42.4567074, -76.4779363 42.4566718, -76.4775715 42.4566431, -76.4775049 42.4566435, -76.4774729 42.4566426, -76.4772748 42.4566329)",,,,,,,,
5257125086,5224108663,0,543830348,footway,False,False,11.797,,"LINESTRING (-76.4751569 42.4566811, -76.4750149 42.4566978)",,,,,,,,
5257125086,2095805662,0,448424782,footway,False,True,39.492999999999995,,"LINESTRING (-76.4751569 42.4566811, -76.4751905 42.4566639, -76.4755333 42.4564598)",,,,,,,,
5257125086,5257125090,0,543830350,footway,False,True,32.451,Jessup Road,"LINESTRING (-76.4751569 42.4566811, -76.4752209 42.4566807, -76.4753158 42.4566656, -76.4754562 42.4566342, -76.4755436 42.4566283)",,,,,,,,
5257125090,2095805662,0,199585134,footway,False,True,18.755,,"LINESTRING (-76.4755436 42.4566283, -76.4755333 42.4564598)",,,,,,,,
5257125090,5257125086,0,543830350,footway,False,False,32.451,Jessup Road,"LINESTRING (-76.4755436 42.4566283, -76.4754562 42.4566342, -76.4753158 42.4566656, -76.4752209 42.4566807, -76.4751569 42.4566811)",,,,,,,,
5257125090,10289357475,0,543830350,footway,False,True,115.11399999999999,Jessup Road,"LINESTRING (-76.4755436 42.4566283, -76.475985 42.4566171, -76.4760577 42.4566085, -76.4766206 42.4566142, -76.4768409 42.4566253, -76.476945 42.456627)",,,,,,,,
5257125106,5257125071,0,543830352,footway,False,True,7.659,Jessup Road,"LINESTRING (-76.478411 42.4567114, -76.4785043 42.4567089)",,,,,,,,
5257125106,5087504253,0,543830345,footway,False,True,12.537,,"LINESTRING (-76.478411 42.4567114, -76.4784224 42.4567702, -76.4784336 42.4568229)",,,,,,,,
5257125106,5087504255,0,543830352,footway,False,False,8.26,Jessup Road,"LINESTRING (-76.478411 42.4567114, -76.4783721 42.4567128, -76.4783104 42.4567144)",,,,,,,,
5257127422,5257127423,0,543830352,footway,False,False,7.936,Jessup Road,"LINESTRING (-76.4810014 42.4562844, -76.4809102 42.4563082)",,,,,,,,
5257127423,5257127422,0,543830352,footway,False,True,7.936,Jessup Road,"LINESTRING (-76.4809102 42.4563082, -76.4810014 42.4562844)",,,,,,,,
5257127423,5257125071,0,543830352,footway,False,False,203.89500000000004,Jessup Road,"LINESTRING (-76.4809102 42.4563082, -76.4808507 42.4563221, -76.4808083 42.4563304, -76.4807533 42.4563636, -76.480699 42.4563844, -76.4805957 42.4564071, -76.4804797 42.456418, -76.4803644 42.4564417, -76.4802013 42.4564745, -76.480013 42.456513, -76.4798078 42.4565392, -76.4796428 42.4565798, -76.4794752 42.4566139, -76.4792935 42.4566461, -76.4790642 42.4566792, -76.4788898 42.4566911, -76.4785478 42.4567079, -76.4785043 42.4567089)",,,,,,,,
5257127423,5257127441,0,543830353,footway,False,True,31.787,,"LINESTRING (-76.4809102 42.4563082, -76.4808948 42.456256, -76.4808887 42.4562243, -76.480881 42.4561776, -76.4808575 42.456136, -76.4807972 42.4560942, -76.4807372 42.4560776)",,,,,,,,
5257127429,5257127441,0,543830353,footway,False,False,11.694,,"LINESTRING (-76.4805947 42.4560801, -76.4807372 42.4560776)",,,,,,,,
5257127430,5257127444,0,543830356,footway,False,False,6.214,,"LINESTRING (-76.4804263 42.4559518, -76.4804504 42.4559394, -76.4804778 42.4559118)",,,,,,,,
5257127430,5257127454,0,543830356,footway,False,True,22.061000000000003,,"LINESTRING (-76.4804263 42.4559518, -76.4803776 42.4559718, -76.4802987 42.4559831, -76.4802239 42.4559758, -76.4801706 42.4559602)",,,,,,,,
5257127430,5257127431,0,1008198198,footway,False,True,14.065,,"LINESTRING (-76.4804263 42.4559518, -76.4804341 42.4560549, -76.4804524 42.4560738)",,,,,,,,
5257127431,5257127430,0,1008198198,footway,False,False,14.065,,"LINESTRING (-76.4804524 42.4560738, -76.4804341 42.4560549, -76.4804263 42.4559518)",,,,,,,,
5257127441,5257127429,0,543830353,footway,False,True,11.694,,"LINESTRING (-76.4807372 42.4560776, -76.4805947 42.4560801)",,,,,,,,
5257127441,5257127423,0,543830353,footway,False,False,31.787,,"LINESTRING (-76.4807372 42.4560776, -76.4807972 42.4560942, -76.4808575 42.456136, -76.480881 42.4561776, -76.4808887 42.4562243, -76.4808948 42.456256, -76.4809102 42.4563082)",,,,,,,,
5257127441,5257127444,0,543830355,footway,False,True,28.825,,"LINESTRING (-76.4807372 42.4560776, -76.4807224 42.456044, -76.4806446 42.4559965, -76.4804778 42.4559118)",,,,,,,,
5257127444,5257127445,0,543830355,footway,False,True,7.978,,"LINESTRING (-76.4804778 42.4559118, -76.4804042 42.4558649)",,,,,,,,
5257127444,5257127441,0,543830355,footway,False,False,28.825,,"LINESTRING (-76.4804778 42.4559118, -76.4806446 42.4559965, -76.4807224 42.456044, -76.4807372 42.4560776)",,,,,,,,
5257127444,5257127447,0,543830356,footway,False,False,21.237000000000002,,"LINESTRING (-76.4804778 42.4559118, -76.4804959 42.4558935, -76.4805186 42.4558393, -76.4805161 42.4557825, -76.4804897 42.4557313)",,,,,,,,
5257127444,5257127430,0,543830356,footway,False,True,6.214,,"LINESTRING (-76.4804778 42.4559118, -76.4804504 42.4559394, -76.4804263 42.4559518)",,,,,,,,
5257127445,5207758260,0,537895192,service,False,False,10.505,,"LINESTRING (-76.4804042 42.4558649, -76.4803964 42.4557706)",,,,,,,,
5257127445,5207758260,1,537895192,service,False,True,55.455000000000005,,"LINESTRING (-76.4804042 42.4558649, -76.4803512 42.4559101, -76.4802222 42.4559085, -76.4801599 42.4558574, -76.4801622 42.4557749, -76.480226 42.4557401, -76.4803187 42.4557388, -76.4803964 42.4557706)",,,,,,,,
5257127445,5257127444,0,543830355,footway,False,False,7.978,,"LINESTRING (-76.4804042 42.4558649, -76.4804778 42.4559118)",,,,,,,,
5257127447,5207758260,0,1008198197,service,False,True,8.814,,"LINESTRING (-76.4804897 42.4557313, -76.4803964 42.4557706)",,,,,,,,
5257127447,5257127444,0,543830356,footway,False,True,21.237000000000002,,"LINESTRING (-76.4804897 42.4557313, -76.4805161 42.4557825, -76.4805186 42.4558393, -76.4804959 42.4558935, -76.4804778 42.4559118)",,,,,,,,
5257127447,9301248579,0,1008198197,service,False,False,43.73,,"LINESTRING (-76.4804897 42.4557313, -76.4805269 42.4557157, -76.4810122 42.4556644)",,,,,,,,
5257127454,5257127430,0,543830356,footway,False,False,22.061,,"LINESTRING (-76.4801706 42.4559602, -76.4802239 42.4559758, -76.4802987 42.4559831, -76.4803776 42.4559718, -76.4804263 42.4559518)",,,,,,,,
5285029050,4063684684,0,199734702,footway,False,False,24.551,,"LINESTRING (-76.4884901 42.4489462, -76.4882683 42.448798)",,,,,,,,
5285029050,2097229662,0,199734702,footway,False,True,3.969,,"LINESTRING (-76.4884901 42.4489462, -76.4885379 42.4489407)",,,,,,,,
5285029050,5285957670,0,547054906,footway,False,False,13.415,,"LINESTRING (-76.4884901 42.4489462, -76.4883922 42.4490177, -76.4883728 42.4490052)",,,,,,,,
5285029053,2260438734,0,216652905,footway,False,False,2.497,,"LINESTRING (-76.4885099 42.4484743, -76.4884875 42.4484591)",,,,,,,,
5285029053,2260438729,0,216652905,footway,False,True,10.662,,"LINESTRING (-76.4885099 42.4484743, -76.4886058 42.448539)",,,,,,,,
5285029053,2260438732,0,"[1087972373, 546941868, 1087972372]",footway,False,False,21.593,,"LINESTRING (-76.4885099 42.4484743, -76.4884693 42.4485051, -76.4883778 42.4485745, -76.4883264 42.4486135)",,,,,,,,
5285029054,2260422520,0,546941867,footway,False,True,2.208,,"LINESTRING (-76.4885276 42.4487571, -76.488508 42.4487435)",,,,,,,,
5285029055,2260438729,0,216652905,footway,False,False,10.209,,"LINESTRING (-76.4886954 42.4486027, -76.4886058 42.448539)",,,,,,,,
5285029055,2260232952,0,216652905,footway,False,True,1.844,,"LINESTRING (-76.4886954 42.4486027, -76.4887116 42.4486142)",,,,,,,,
5285029055,2260422520,0,546941869,footway,False,False,21.944,,"LINESTRING (-76.4886954 42.4486027, -76.488508 42.4487435)",,,,,,,,
5285029109,2260438729,0,404099107,footway,False,False,21.641,,"LINESTRING (-76.4884223 42.4486788, -76.4886058 42.448539)",,,,,,,,
5285029109,2260438733,0,404099107,footway,False,True,7.152,,"LINESTRING (-76.4884223 42.4486788, -76.4883625 42.4487256)",,,,,,,,
5285029109,2260422520,0,546941867,footway,False,False,10.06,,"LINESTRING (-76.4884223 42.4486788, -76.488508 42.4487435)",,,,,,,,
5285029109,2260438732,0,546941867,footway,False,True,10.707,,"LINESTRING (-76.4884223 42.4486788, -76.4883264 42.4486135)",,,,,,,,
5285957522,213440562,0,20185521,service,False,False,4.972,,"LINESTRING (-76.4876816 42.4461344, -76.487633 42.4461077)",driveway,,,,,,,
5285957522,2097229635,0,20185521,service,False,True,51.72,,"LINESTRING (-76.4876816 42.4461344, -76.4876962 42.4461629, -76.4877012 42.4462165, -76.487708 42.4465974)",driveway,,,,,,,
5285957522,5285957693,0,547054922,footway,False,False,152.695,,"LINESTRING (-76.4876816 42.4461344, -76.4877069 42.4460902, -76.487843 42.4458537, -76.4878678 42.445828, -76.4878993 42.4458176, -76.4879322 42.4458235, -76.487951 42.4458309, -76.4883077 42.4461971, -76.4883325 42.4462367, -76.4884123 42.4465553, -76.4884291 42.4466711, -76.4884281 42.4467066)",,,,,,,,
5285957522,5285957663,0,547054922,footway,False,True,74.55,,"LINESTRING (-76.4876816 42.4461344, -76.4876526 42.4461852, -76.4876365 42.4462114, -76.4876097 42.4462436, -76.4875245 42.4463322, -76.4875118 42.4463698, -76.4875098 42.4463935, -76.4875138 42.4464262, -76.4875346 42.4464578, -76.487666 42.4467028, -76.4876759 42.4467484)",,,,,,,,
5285957537,213512122,0,547054865,footway,False,False,169.585,Highland Avenue,"LINESTRING (-76.4863076 42.4537827, -76.486345 42.4538315, -76.4864261 42.4539408, -76.4864778 42.4540076, -76.486512 42.454071, -76.4865395 42.4541407, -76.4865623 42.4542169, -76.486569 42.4542783, -76.4865683 42.4543357, -76.4865529 42.4543807, -76.4865173 42.4544232, -76.4864221 42.4545029, -76.4862283 42.4546681, -76.4861036 42.4547695, -76.4858136 42.4549939, -76.485747 42.455031)",,,,,,,,
5285957537,5285957560,0,"[547054867, 547054868]",footway,False,False,12.907,Thurston Avenue,"LINESTRING (-76.4863076 42.4537827, -76.4863477 42.4537805, -76.4864596 42.453806)",,,,,,,,
5285957537,5285957548,0,547054868,footway,False,True,105.808,Thurston Avenue,"LINESTRING (-76.4863076 42.4537827, -76.4861794 42.4537444, -76.4860459 42.4537167, -76.4859568 42.4537039, -76.4858689 42.4536925, -76.485763 42.4536796, -76.4856061 42.4536692, -76.4855732 42.4536682, -76.4854706 42.4536707, -76.4852875 42.4536821, -76.4851501 42.453686, -76.4850394 42.4536801)",,,,,,,,
5285957546,5285957579,0,547054869,footway,False,False,15.145,,"LINESTRING (-76.4880284 42.4539631, -76.4880244 42.4538498, -76.4880281 42.4538271)",,,,,,,,
5285957548,6157662809,0,657444820,footway,False,False,32.421,,"LINESTRING (-76.4850394 42.4536801, -76.4848031 42.4539138)",,,,,,,,
5285957548,5285957537,0,547054868,footway,False,False,105.80799999999999,Thurston Avenue,"LINESTRING (-76.4850394 42.4536801, -76.4851501 42.453686, -76.4852875 42.4536821, -76.4854706 42.4536707, -76.4855732 42.4536682, -76.4856061 42.4536692, -76.485763 42.4536796, -76.4858689 42.4536925, -76.4859568 42.4537039, -76.4860459 42.4537167, -76.4861794 42.4537444, -76.4863076 42.4537827)",,,,,,,,
5285957548,5285957645,0,"[547054868, 547054886]",footway,False,"[False, True]",8.442,Thurston Avenue,"LINESTRING (-76.4850394 42.4536801, -76.4849959 42.4536789, -76.4849381 42.4536689)",,,,,,,,
5285957560,5238750613,0,547054867,footway,False,False,7.836,,"LINESTRING (-76.4864596 42.453806, -76.4865502 42.4538283)",,,,,,,,
5285957560,213512125,0,20191192,residential,False,False,166.00099999999998,Highland Avenue,"LINESTRING (-76.4864596 42.453806, -76.486466 42.453833, -76.486496 42.453891, -76.486556 42.45398, -76.486616 42.454087, -76.486641 42.454177, -76.486652 42.454262, -76.486649 42.454326, -76.48663 42.45438, -76.486597 42.454425, -76.486233 42.454732, -76.486221 42.454741, -76.485931 42.45497, -76.485847 42.455056)",,,,,,,,
5285957560,213467589,0,20191192,residential,False,True,10.618,Highland Avenue,"LINESTRING (-76.4864596 42.453806, -76.486452 42.453774, -76.486451 42.453711)",,,,,,,,
5285957560,5285957537,0,"[547054867, 547054868]",footway,False,True,12.907,Thurston Avenue,"LINESTRING (-76.4864596 42.453806, -76.4863477 42.4537805, -76.4863076 42.4537827)",,,,,,,,
5285957578,213467610,0,346043246,tertiary,False,False,3.879,Thurston Avenue,"LINESTRING (-76.4880434 42.4537511, -76.48809 42.453757)",,,,25 mph,,,,
5285957578,213467589,0,346043246,tertiary,False,True,133.935,Thurston Avenue,"LINESTRING (-76.4880434 42.4537511, -76.487807 42.453721, -76.487685 42.453709, -76.487618 42.453714, -76.487554 42.453724, -76.487423 42.453757, -76.487144 42.45381, -76.487045 42.453816, -76.486985 42.453808, -76.486451 42.453711)",,,,25 mph,,,,
5285957578,5285957778,0,"[547054872, 547054936, 547054943, 547054871]",footway,False,False,158.527,Thurston Avenue,"LINESTRING (-76.4880434 42.4537511, -76.4880502 42.4537128, -76.4880556 42.4536752, -76.4879382 42.4536643, -76.487731 42.453648, -76.4876325 42.4536435, -76.4875178 42.4536578, -76.4873602 42.4536964, -76.487208 42.4537251, -76.4871121 42.4537385, -76.487035 42.453742, -76.4869344 42.4537335, -76.4867936 42.4537123, -76.4866816 42.453688, -76.4863296 42.4536089, -76.4862707 42.4536041)",,,,,,,,
5285957578,5285957579,0,"[547054872, 547054869]",footway,False,True,8.546,,"LINESTRING (-76.4880434 42.4537511, -76.4880341 42.4538033, -76.4880281 42.4538271)",,,,,,,,
5285957579,5285957578,0,"[547054872, 547054869]",footway,False,False,8.546,,"LINESTRING (-76.4880281 42.4538271, -76.4880341 42.4538033, -76.4880434 42.4537511)",,,,,,,,
5285957579,5285957546,0,547054869,footway,False,True,15.145,,"LINESTRING (-76.4880281 42.4538271, -76.4880244 42.4538498, -76.4880284 42.4539631)",,,,,,,,
5285957579,5238750613,0,547054873,footway,False,True,123.373,Thurston Avenue,"LINESTRING (-76.4880281 42.4538271, -76.4879657 42.4538226, -76.4877518 42.4538063, -76.4876492 42.4538063, -76.4875554 42.4538181, -76.4873904 42.4538518, -76.4873059 42.4538691, -76.4872254 42.4538854, -76.4871356 42.4538938, -76.4870679 42.4538978, -76.4870048 42.4538938, -76.4869431 42.4538924, -76.486862 42.45388, -76.4866957 42.4538523, -76.4865502 42.4538283)",,,,,,,,
5285957587,10077587902,0,547054875,footway,False,False,16.04,Central Avenue,"LINESTRING (-76.485818 42.4510421, -76.4858173 42.4511494, -76.4858104 42.451186)",,,,,,,,
5285957587,1043464481,0,547054875,footway,False,True,34.081,Central Avenue,"LINESTRING (-76.485818 42.4510421, -76.4857992 42.4508753, -76.4857443 42.4507422)",,,,,,,,
5285957587,4063685595,0,"[404099088, 547054876, 547054878]","['steps', 'footway']",False,False,76.40899999999999,,"LINESTRING (-76.485818 42.4510421, -76.4857878 42.451043, -76.4857489 42.451043, -76.4857358 42.451043, -76.4857365 42.4510269, -76.4849102 42.4510558)",,,,,,,,
5285957597,320767284,0,311207410,footway,False,False,5.437,,"LINESTRING (-76.4857368 42.4506407, -76.4858021 42.4506324)",,,,,,,,
5285957597,1043464481,0,547054875,footway,False,False,11.303,Central Avenue,"LINESTRING (-76.4857368 42.4506407, -76.4857443 42.4507422)",,,,,,,,
5285957597,320766481,0,311207410,footway,False,True,47.718,,"LINESTRING (-76.4857368 42.4506407, -76.4856529 42.450633, -76.4855668 42.4506168, -76.4854842 42.4505962, -76.4854009 42.4505672, -76.4853267 42.4505325, -76.485219 42.4504653)",,,,,,,,
5285957598,10176607501,0,547054881,service,False,False,18.113,,"LINESTRING (-76.4841543 42.45135, -76.4841468 42.4511872)",,,,,,,,
5285957598,4063685597,0,"[20193235, 492209651]",tertiary,False,False,73.918,University Avenue,"LINESTRING (-76.4841543 42.45135, -76.4838782 42.4513711, -76.4832565 42.4514047)",,,2,25 mph,,,,
5285957598,1043464284,0,20193235,tertiary,False,True,70.78099999999999,University Avenue,"LINESTRING (-76.4841543 42.45135, -76.4849123 42.4512943, -76.4850129 42.4512881)",,,2,25 mph,,,,
5285957599,1043464552,0,547054882,service,False,True,49.963,,"LINESTRING (-76.4856074 42.4511204, -76.4849995 42.451147)",parking_aisle,,,,,,,
5285957600,5285957615,0,547054883,footway,False,True,47.444,,"LINESTRING (-76.4817115 42.4540032, -76.4816532 42.4539745, -76.4816055 42.45393, -76.4815586 42.4538553, -76.4815459 42.4537756, -76.4815559 42.4536865, -76.4815801 42.4536227)",,,,,,,,
5285957606,2095822755,0,20189744,service,False,True,10.228,Kelvin Place,"LINESTRING (-76.4828234 42.4537845, -76.4828181 42.4536926)",,,,,,,,
