u,v,key,osmid,highway,oneway,reversed,length,geometry,name,tunnel,bridge,service
2271616115,2271615970,0,630914103,residential,False,True,108.57900000000001,"LINESTRING (103.9280122 30.7586882, 103.9279641 30.7585924, 103.9278595 30.7583683, 103.9275793 30.7577854)",丹桂路,,,
2271616160,8794836026,0,570145222,pedestrian,False,True,39.787,"LINESTRING (103.9280726 30.7588306, 103.9276848 30.7589609)",,,,
2271616160,5336767857,0,630914103,residential,False,False,56.124,"LINESTRING (103.9280726 30.7588306, 103.9282738 30.7593048)",丹桂路,,,
2271616160,2271616115,0,630914103,residential,False,True,16.853,"LINESTRING (103.9280726 30.7588306, 103.9280122 30.7586882)",丹桂路,,,
2271616227,8794836026,0,570145222,pedestrian,False,False,58.435,"LINESTRING (103.9271153 30.7591524, 103.9276848 30.7589609)",,,,
2271616227,8794836167,0,570145222,pedestrian,False,True,6.159,"LINESTRING (103.9271153 30.7591524, 103.9270551 30.7591722)",,,,
2271616227,5260256781,0,852382273,pedestrian,False,True,80.948,"LINESTRING (103.9271153 30.7591524, 103.927104 30.7591276, 103.9268077 30.7584741)",,,,
2271616331,5515463899,0,687770523,service,False,True,82.441,"LINESTRING (103.9273487 30.7604849, 103.9271204 30.7599816, 103.9270354 30.7597941)",,,,
2271616331,7278970766,0,"[723349795, 723349796, 779499806]",residential,False,True,32.171,"LINESTRING (103.9273487 30.7604849, 103.9274275 30.7604427, 103.9275305 30.7603875, 103.9276358 30.7603338)",,,yes,
2271616345,5515463900,0,574644707,service,False,False,23.305,"LINESTRING (103.9267119 30.7602539, 103.9265699 30.7600835)",,,,
2572158713,7736111245,0,544277137,residential,False,True,172.635,"LINESTRING (103.9218717 30.7547974, 103.9233075 30.7538551)",水杉路,,,
2572158713,7736111201,0,574644707,service,False,True,6.588,"LINESTRING (103.9218717 30.7547974, 103.9219129 30.7548449)",,,,
2572158713,9139805646,0,828726384,footway,False,True,5.969,"LINESTRING (103.9218717 30.7547974, 103.9218337 30.7547548)",,,,
2684045561,7913199850,0,544166219,residential,False,True,64.992,"LINESTRING (103.9296293 30.759306, 103.9302078 30.7596134)",,,,
2684045561,7913199857,0,544166219,residential,False,False,50.239999999999995,"LINESTRING (103.9296293 30.759306, 103.9292776 30.7589918, 103.9292661 30.7589794)",,,,
2684045561,6235289905,0,604832423,residential,False,False,42.523,"LINESTRING (103.9296293 30.759306, 103.9296968 30.7592754, 103.9297608 30.7592142, 103.929856 30.7590729, 103.9298946 30.7590098)",银杏大道,,,
2684045561,7913199841,0,720157624,residential,False,False,56.125,"LINESTRING (103.9296293 30.759306, 103.9295307 30.7593589, 103.9291659 30.7596151)",,,,
3824109101,2271615127,0,552968520,residential,False,False,79.864,"LINESTRING (103.9313994 30.7507312, 103.931401 30.7507906, 103.9313999 30.7508869, 103.9313874 30.7509446, 103.9313615 30.7509964, 103.9311227 30.751394)",,,,
3824109101,5588787921,0,552968520,residential,False,True,15.158000000000001,"LINESTRING (103.9313994 30.7507312, 103.9314007 30.750667, 103.9314021 30.7505949)",,,,
3824109101,5588787921,1,584727573,service,False,True,125.298,"LINESTRING (103.9313994 30.7507312, 103.9308219 30.7506704, 103.9308341 30.7505357, 103.9314021 30.7505949)",,,,parking_aisle
3824112047,6491169291,0,568303113,service,False,True,150.949,"LINESTRING (103.9304209 30.747709, 103.9305112 30.7476544, 103.9305681 30.7476081, 103.9306881 30.7475549, 103.9308253 30.7475182, 103.9310092 30.7474378, 103.9311338 30.7473961, 103.9312582 30.7473439, 103.9313729 30.7472873, 103.9315082 30.7471935, 103.9315699 30.7471355, 103.9316289 30.7470137, 103.9316512 30.7469454)",,,,
3824112047,5260256634,0,687370096,residential,False,False,306.228,"LINESTRING (103.9304209 30.747709, 103.9306023 30.7478258, 103.9307805 30.7479653, 103.9308858 30.7480664, 103.9310076 30.7481925, 103.9311231 30.7483254, 103.9312156 30.7484628, 103.9312959 30.7485963, 103.9316812 30.7493408, 103.932029 30.7500425)",,,,
3824112047,5260256630,0,687370096,residential,False,True,51.224,"LINESTRING (103.9304209 30.747709, 103.9301276 30.7475421, 103.9300172 30.7475048, 103.9299561 30.7474842)",,,,
5256920698,5336767885,0,543806110,path,False,False,28.779999999999998,"LINESTRING (103.924638 30.7538022, 103.9247806 30.7539476, 103.9248057 30.7540128)",,,,
5256920718,5336767862,0,543806110,path,False,False,10.635,"LINESTRING (103.9259742 30.756553, 103.9259928 30.7566473)",,,,
5256920718,6497888386,0,543806110,path,False,True,234.761,"LINESTRING (103.9259742 30.756553, 103.9259346 30.7564765, 103.925893 30.7563604, 103.9258203 30.7561952, 103.9257891 30.7560836, 103.9256852 30.755972, 103.9256124 30.7558648, 103.9255449 30.7557666, 103.9254929 30.7556237, 103.9254306 30.755512, 103.9254566 30.7553736, 103.9254713 30.7552933, 103.9254877 30.7552039, 103.9254514 30.7550655, 103.9253682 30.7549271, 103.9253319 30.7547976, 103.9252071 30.7546547, 103.9251803 30.7546239)",,,,
5256920718,5260305580,0,552816780,footway,False,True,61.391999999999996,"LINESTRING (103.9259742 30.756553, 103.9260454 30.7565078, 103.9261995 30.7564797, 103.9263863 30.7564636, 103.9265912 30.7564976)",,,,
5259941786,5588787952,0,544161558,footway,False,False,83.146,"LINESTRING (103.9279775 30.7508351, 103.9274733 30.7502257)",,,,
5259941786,5502448310,0,544161558,footway,False,True,40.711,"LINESTRING (103.9279775 30.7508351, 103.9282271 30.7511318)",,,,
5259941786,5502448438,0,572770122,footway,False,False,36.576,"LINESTRING (103.9279775 30.7508351, 103.928008 30.7507885, 103.9281177 30.7508006, 103.9281779 30.7507337, 103.9282891 30.7507411)",,,,
5259941787,7442371889,0,544688571,residential,False,False,66.999,"LINESTRING (103.9279006 30.7508684, 103.928305 30.7513606)",银杏大道,,,
5259941787,2271614954,0,544688571,residential,False,True,254.231,"LINESTRING (103.9279006 30.7508684, 103.9263254 30.7490259)",银杏大道,,,
5259941787,9131668080,0,687770521,service,False,True,11.459,"LINESTRING (103.9279006 30.7508684, 103.9278014 30.7509263)",,,,
5259941983,5502448468,0,572770126,footway,False,False,59.422000000000004,"LINESTRING (103.9281026 30.748428, 103.9282281 30.7483778, 103.9282995 30.7483452, 103.9283574 30.7483134, 103.9284157 30.7482661, 103.9284739 30.7482334, 103.9285333 30.7482046, 103.9285945 30.7481925, 103.9286476 30.7481917)",,,,
5259941983,5588787990,0,572770126,footway,False,True,61.074000000000005,"LINESTRING (103.9281026 30.748428, 103.9280682 30.748457, 103.9280275 30.7484865, 103.9279403 30.7485456, 103.9278983 30.7485984, 103.9278477 30.7486488, 103.9278028 30.748692, 103.9277666 30.748726, 103.9277284 30.7487323, 103.9276612 30.7487871, 103.927657 30.7488058)",,,,
5259941983,5502448268,0,584727589,footway,False,False,18.628,"LINESTRING (103.9281026 30.748428, 103.9280788 30.748346, 103.9280328 30.748273)",,,,
5259972555,5260608596,0,544136501,service,False,False,25.907,"LINESTRING (103.9344941 30.7537846, 103.9345934 30.7535678)",,,,
5259972555,5261438363,0,544136501,service,False,True,15.888,"LINESTRING (103.9344941 30.7537846, 103.9344142 30.7539099)",,,,
5259972555,8794836053,0,950008590,cycleway,False,True,79.092,"LINESTRING (103.9344941 30.7537846, 103.9344009 30.7537288, 103.9345052 30.7531217)",,,,
5259972557,8794836052,0,544136501,service,False,False,10.481,"LINESTRING (103.9346968 30.7532435, 103.9347063 30.7531496)",,,,
5259972557,5260608597,0,544200748,footway,False,True,26.604,"LINESTRING (103.9346968 30.7532435, 103.9348914 30.7534146)",,,,
5259972557,5260608596,0,544136501,service,False,True,37.556,"LINESTRING (103.9346968 30.7532435, 103.9346558 30.7534315, 103.9345934 30.7535678)",,,,
5259972561,5260247534,0,544136501,service,False,False,160.551,"LINESTRING (103.9346772 30.7521658, 103.934813 30.7518945, 103.9349652 30.7516298, 103.9350324 30.7514473, 103.9350253 30.7512223, 103.9349758 30.7509303, 103.9349333 30.7507934)",,,,
5259972561,8794835937,0,544136501,service,False,True,29.582,"LINESTRING (103.9346772 30.7521658, 103.9346753 30.7523457, 103.9346779 30.7524318)",,,,
5259972561,5261438370,0,544161568,footway,False,True,50.056999999999995,"LINESTRING (103.9346772 30.7521658, 103.9342061 30.7521522, 103.9341537 30.75215)",,,,
5259972562,5260256764,0,217855186,residential,False,True,11.433,"LINESTRING (103.9344561 30.7545359, 103.9343776 30.7544583)",,,,
5259972562,2271615683,0,217855186,residential,False,False,127.14200000000001,"LINESTRING (103.9344561 30.7545359, 103.9347261 30.7548447, 103.9348478 30.755006, 103.9348935 30.7550897, 103.9349131 30.7551558, 103.9349162 30.7552467, 103.9348905 30.7555218, 103.934887 30.755559)",,,,
5259972562,5261438363,0,544136502,service,False,False,92.06099999999999,"LINESTRING (103.9344561 30.7545359, 103.9346338 30.754439, 103.9346362 30.7543484, 103.9346448 30.7540176, 103.9344785 30.7539399, 103.9344142 30.7539099)",,,,
5260008984,7954526321,0,"[544139932, 735552990, 735552991]",footway,False,False,26.11,"LINESTRING (103.9233591 30.7508362, 103.9233241 30.7508398, 103.923185 30.7508765, 103.9230986 30.7509048)",,,yes,
5260008984,5501552739,0,544139932,footway,False,True,59.049,"LINESTRING (103.9233591 30.7508362, 103.9234426 30.7508547, 103.9235594 30.7508465, 103.9236668 30.7508075, 103.9237741 30.7507399, 103.9238408 30.7506456, 103.9238703 30.7506272)",,,,
5260008984,5501552739,1,572670146,footway,False,False,65.668,"LINESTRING (103.9233591 30.7508362, 103.9234682 30.7507647, 103.9235499 30.7507125, 103.9236162 30.7506622, 103.9236549 30.7506242, 103.9236814 30.7505701, 103.9237035 30.750553, 103.9238007 30.7505596, 103.9238559 30.750608, 103.9238703 30.7506272)",,,,
5260008990,2271614975,0,544277135,residential,False,True,5.407,"LINESTRING (103.9228222 30.7493832, 103.9228655 30.7493519)",,,,
5260008990,2271615074,0,217855085,service,False,False,168.872,"LINESTRING (103.9228222 30.7493832, 103.9229075 30.7494759, 103.9231094 30.749685, 103.9231324 30.7497099, 103.9238697 30.750494, 103.9239582 30.75054)",,,,
5260008990,2271615000,0,"[692240857, 692240858, 544277135]",residential,False,False,32.945,"LINESTRING (103.9228222 30.7493832, 103.9227732 30.7494154, 103.9226039 30.7495158, 103.9225446 30.7495585)",,,yes,
5260008991,5515470578,0,217855042,service,False,False,164.705,"LINESTRING (103.92708 30.7484904, 103.9260629 30.7472946)",,,,
5260008991,5260256711,0,217855042,service,False,True,84.81400000000001,"LINESTRING (103.92708 30.7484904, 103.9270689 30.7485668, 103.9270135 30.7486402, 103.9264495 30.7489909)",,,,
5260008991,6443127454,0,584727587,footway,False,True,36.046,"LINESTRING (103.92708 30.7484904, 103.9271294 30.7484778, 103.9272153 30.7485031, 103.9272769 30.7485446, 103.9273192 30.7485884, 103.9273848 30.7486418)",,,,
5260013532,5260608614,0,544139940,residential,False,False,46.257,"LINESTRING (103.9303646 30.7577009, 103.930807 30.7578698)",,,,
5260013532,5260608612,0,604832423,residential,False,False,16.235,"LINESTRING (103.9303646 30.7577009, 103.9304719 30.7575877)",银杏大道,,,
5260013532,2271616009,0,604832423,residential,False,True,35.442,"LINESTRING (103.9303646 30.7577009, 103.9301924 30.7579832)",银杏大道,,,
5260013534,5315834755,0,544139940,residential,False,False,4.39,"LINESTRING (103.9315318 30.7581464, 103.9315738 30.7581624)",,,,
5260013534,5336767832,0,544139940,residential,False,True,36.02,"LINESTRING (103.9315318 30.7581464, 103.9311873 30.7580149)",,,,
5260013534,5336767837,0,596904649,residential,False,False,68.824,"LINESTRING (103.9315318 30.7581464, 103.9312328 30.7587095)",,,,
5260013535,5336767837,0,596904649,residential,False,True,32.496,"LINESTRING (103.9310917 30.7589754, 103.9312328 30.7587095)",,,,
5260013535,5684908425,0,596904650,residential,False,False,71.276,"LINESTRING (103.9310917 30.7589754, 103.931773 30.7592364)",,,,
5260013535,5336767835,0,596904650,residential,False,True,80.488,"LINESTRING (103.9310917 30.7589754, 103.9303119 30.7587017)",,,,
5260013535,5956902255,0,"[596904649, 544166219]",residential,False,False,120.996,"LINESTRING (103.9310917 30.7589754, 103.930657 30.7598058, 103.9304686 30.7597328)",,,,
5260013536,5336767835,0,596904650,residential,False,False,31.262,"LINESTRING (103.9300132 30.758587, 103.9303119 30.7587017)",,,,
5260013536,2271616009,0,604832423,residential,False,False,69.455,"LINESTRING (103.9300132 30.758587, 103.9300424 30.7584765, 103.9300728 30.758327, 103.9301067 30.7581972, 103.9301465 30.7580832, 103.9301924 30.7579832)",银杏大道,,,
5260013536,6235289905,0,604832423,residential,False,True,48.43,"LINESTRING (103.9300132 30.758587, 103.929992 30.7587029, 103.9299581 30.7588251, 103.9298946 30.7590098)",银杏大道,,,
5260046733,9751988412,0,828726383,service,False,True,60.529,"LINESTRING (103.9191753 30.7517249, 103.9195616 30.7521563)",,,,
5260046733,9751988433,0,842746198,residential,False,True,13.138,"LINESTRING (103.9191753 30.7517249, 103.9192851 30.7516538)",,,,
5260247534,5260247538,0,544136501,service,False,False,59.255,"LINESTRING (103.9349333 30.7507934, 103.9347528 30.750617, 103.9345582 30.7504132, 103.9345282 30.7503905)",,,,
5260247534,5259972561,0,544136501,service,False,True,160.551,"LINESTRING (103.9349333 30.7507934, 103.9349758 30.7509303, 103.9350253 30.7512223, 103.9350324 30.7514473, 103.9349652 30.7516298, 103.934813 30.7518945, 103.9346772 30.7521658)",,,,
5260247534,5260247537,0,574644714,footway,False,True,113.656,"LINESTRING (103.9349333 30.7507934, 103.934952 30.7502533, 103.9346157 30.7502563, 103.9343947 30.7502892)",,,,
5260247537,5260247538,0,544136501,service,False,True,17.019,"LINESTRING (103.9343947 30.7502892, 103.9345282 30.7503905)",,,,
5260247537,7878395098,0,544136501,service,False,False,55.242000000000004,"LINESTRING (103.9343947 30.7502892, 103.934237 30.7501256, 103.9341309 30.7499279, 103.9341093 30.7498639)",,,,
5260247537,5260247534,0,574644714,footway,False,False,113.656,"LINESTRING (103.9343947 30.7502892, 103.9346157 30.7502563, 103.934952 30.7502533, 103.9349333 30.7507934)",,,,
5260247537,5515466536,0,574644714,footway,False,True,34.986000000000004,"LINESTRING (103.9343947 30.7502892, 103.9342016 30.7503263, 103.9340459 30.7503811)",,,,
5260247538,5260247537,0,544136501,service,False,False,17.019,"LINESTRING (103.9345282 30.7503905, 103.9343947 30.7502892)",,,,
5260247538,5260247539,0,544160369,footway,False,False,9.916,"LINESTRING (103.9345282 30.7503905, 103.9346319 30.7503874)",,,,
5260247538,5260247534,0,544136501,service,False,True,59.254999999999995,"LINESTRING (103.9345282 30.7503905, 103.9345582 30.7504132, 103.9347528 30.750617, 103.9349333 30.7507934)",,,,
5260247539,5260247538,0,544160369,footway,False,True,9.916,"LINESTRING (103.9346319 30.7503874, 103.9345282 30.7503905)",,,,
5260252072,2271615889,0,544161277,residential,False,True,114.007,"LINESTRING (103.934751 30.7572826, 103.9335599 30.7572232)",,,,
5260252090,5260252093,0,544161280,footway,False,False,22.757,"LINESTRING (103.9245412 30.7526691, 103.9244694 30.7526718, 103.9243847 30.7526952, 103.9243309 30.7527429)",,,,
5260252090,5260252093,1,627377952,footway,False,False,26.22,"LINESTRING (103.9245412 30.7526691, 103.9244779 30.7527587, 103.9244273 30.7527679, 103.9243309 30.7527429)",,,,
5260252090,5310375304,0,"[627377952, 693513891, 544161279]",footway,False,True,33.129000000000005,"LINESTRING (103.9245412 30.7526691, 103.9246369 30.7526285, 103.9248304 30.7525403, 103.9248489 30.7525319)",,,yes,
5260252093,5260252090,0,544161280,footway,False,True,22.756999999999998,"LINESTRING (103.9243309 30.7527429, 103.9243847 30.7526952, 103.9244694 30.7526718, 103.9245412 30.7526691)",,,,
5260252093,5260252090,1,627377952,footway,False,True,26.22,"LINESTRING (103.9243309 30.7527429, 103.9244273 30.7527679, 103.9244779 30.7527587, 103.9245412 30.7526691)",,,,
5260252093,10893620816,0,"[627377952, 627377948, 627377951]",footway,False,False,143.561,"LINESTRING (103.9243309 30.7527429, 103.9242781 30.7527448, 103.9242252 30.7527652, 103.9237941 30.7526981, 103.9237462 30.7526983, 103.9236816 30.7527005, 103.9236957 30.75318, 103.923602 30.7531819, 103.9236018 30.7533443)",,,yes,
5260256630,3824112047,0,687370096,residential,False,False,51.224000000000004,"LINESTRING (103.9299561 30.7474842, 103.9300172 30.7475048, 103.9301276 30.7475421, 103.9304209 30.747709)",,,,
5260256630,7090216271,0,687370096,residential,False,True,187.14800000000002,"LINESTRING (103.9299561 30.7474842, 103.929876 30.7474676, 103.9285537 30.7472797, 103.9280232 30.7472157)",,,,
5260256630,9139841745,0,"[988863091, 988863092]","['steps', 'footway']",False,False,53.172999999999995,"LINESTRING (103.9299561 30.7474842, 103.9299583 30.7472727, 103.9299021 30.7471478, 103.9298567 30.7470209)",,,,
5260256634,5588787921,0,552968520,residential,False,False,86.285,"LINESTRING (103.932029 30.7500425, 103.9317367 30.7502723, 103.931506 30.7504594, 103.931441 30.7505312, 103.9314021 30.7505949)",,,,
5260256634,5261438367,0,"[687370096, 544161582, 701056999]",residential,False,False,246.287,"LINESTRING (103.932029 30.7500425, 103.9320738 30.7501366, 103.9321263 30.7502401, 103.9325362 30.751057, 103.9330307 30.7520832)",,,yes,
5260256634,3824112047,0,687370096,residential,False,True,306.22800000000007,"LINESTRING (103.932029 30.7500425, 103.9316812 30.7493408, 103.9312959 30.7485963, 103.9312156 30.7484628, 103.9311231 30.7483254, 103.9310076 30.7481925, 103.9308858 30.7480664, 103.9307805 30.7479653, 103.9306023 30.7478258, 103.9304209 30.747709)",,,,
5260256634,9139805438,0,988857948,service,False,True,228.81699999999998,"LINESTRING (103.932029 30.7500425, 103.9321347 30.7499496, 103.932222 30.7498571, 103.9322828 30.7497661, 103.9323375 30.7496518, 103.9324114 30.7494889, 103.9324401 30.7494436, 103.9324849 30.7493983, 103.9325314 30.7493636, 103.932612 30.749309, 103.9327095 30.7492622, 103.9328041 30.7492228, 103.9329309 30.7491931, 103.9330441 30.7491777, 103.9331531 30.7491662, 103.9332522 30.7491625, 103.9334113 30.7491547, 103.9335154 30.7491423, 103.9336247 30.7491182, 103.9337234 30.7490872, 103.9338057 30.7490497, 103.9338836 30.7490037)",,,,
5260256677,2271614954,0,217855042,service,False,False,10.25,"LINESTRING (103.9262374 30.7490786, 103.9263254 30.7490259)",,,,
5260256677,5515470564,0,217855042,service,False,True,59.821,"LINESTRING (103.9262374 30.7490786, 103.9257367 30.7494015)",,,,
5260256677,9131668080,0,544161548,footway,False,False,254.066,"LINESTRING (103.9262374 30.7490786, 103.9278014 30.7509263)",,,,
5260256711,2271614954,0,217855042,service,False,True,12.482,"LINESTRING (103.9264495 30.7489909, 103.9263254 30.7490259)",,,,
5260256711,5588787972,0,544161558,footway,False,True,22.267,"LINESTRING (103.9264495 30.7489909, 103.9265837 30.7491546)",,,,
