osmid,y,x,street_count,geometry
3830473573,31.2320831,121.4000872,1,POINT (121.4000872 31.2320831)
3830943572,31.2265517,121.4014546,3,POINT (121.4014546 31.2265517)
3833925427,31.2315127,121.3987883,1,POINT (121.3987883 31.2315127)
3833933388,31.2318754,121.4020347,1,POINT (121.4020347 31.2318754)
3833933402,31.2319771,121.4020766,4,POINT (121.4020766 31.2319771)
3833933405,31.2319851,121.4022399,3,POINT (121.4022399 31.2319851)
3833933417,31.2320164,121.4024112,1,POINT (121.4024112 31.2320164)
3839574182,31.2317926,121.4014128,3,POINT (121.4014128 31.2317926)
3839574196,31.2318121,121.4014701,1,POINT (121.4014701 31.2318121)
3841289877,31.2320442,121.4011253,1,POINT (121.4011253 31.2320442)
3841289882,31.2320564,121.4011643,3,POINT (121.4011643 31.2320564)
3841438217,31.2321936,121.4010995,3,POINT (121.4010995 31.2321936)
3841476360,31.2323085,121.401343,1,POINT (121.401343 31.2323085)
3841476362,31.2323406,121.4011111,3,POINT (121.4011111 31.2323406)
3842280714,31.2317823,121.4011158,3,POINT (121.4011158 31.2317823)
3842280716,31.2318608,121.4010812,1,POINT (121.4010812 31.2318608)
3842496698,31.2319473,121.4003775,3,POINT (121.4003775 31.2319473)
3842496702,31.2321506,121.4009664,3,POINT (121.4009664 31.2321506)
3842496711,31.2322743,121.4009866,1,POINT (121.4009866 31.2322743)
3842546507,31.2321035,121.4018698,3,POINT (121.4018698 31.2321035)
3842546509,31.232201,121.4019754,3,POINT (121.4019754 31.232201)
3842607383,31.2321453,121.4018484,3,POINT (121.4018484 31.2321453)
3842607384,31.2322496,121.4018719,1,POINT (121.4018719 31.2322496)
3842607405,31.2330511,121.4013083,4,POINT (121.4013083 31.2330511)
3842607410,31.2330612,121.4012416,3,POINT (121.4012416 31.2330612)
3842608464,31.2331362,121.4007118,3,POINT (121.4007118 31.2331362)
3842847005,31.2330311,121.4014439,1,POINT (121.4014439 31.2330311)
3846674512,31.2322443,121.4018707,3,POINT (121.4018707 31.2322443)
3846674524,31.2331572,121.4014361,3,POINT (121.4014361 31.2331572)
3846674525,31.2332051,121.4014453,1,POINT (121.4014453 31.2332051)
3846900500,31.2316663,121.4013298,1,POINT (121.4013298 31.2316663)
3846953137,31.2315687,121.4015257,3,POINT (121.4015257 31.2315687)
3846953146,31.2316946,121.4019276,1,POINT (121.4019276 31.2316946)
3847040739,31.2316087,121.4015053,3,POINT (121.4015053 31.2316087)
3851936130,31.2310745,121.4010578,1,POINT (121.4010578 31.2310745)
3852252961,31.231648,121.4002596,1,POINT (121.4002596 31.231648)
3860762561,31.2304652,121.3985679,3,POINT (121.3985679 31.2304652)
3860762576,31.2310986,121.398375,3,POINT (121.398375 31.2310986)
3862618311,31.2298742,121.4021924,3,POINT (121.4021924 31.2298742)
3862618314,31.2299497,121.4021326,3,POINT (121.4021326 31.2299497)
3925409218,31.2256883,121.3988969,3,POINT (121.3988969 31.2256883)
3925409219,31.2257012,121.3982996,1,POINT (121.3982996 31.2257012)
3925427728,31.22513,121.3988801,3,POINT (121.3988801 31.22513)
3925427730,31.2251386,121.3984293,1,POINT (121.3984293 31.2251386)
3927043710,31.226551,121.4007579,3,POINT (121.4007579 31.226551)
3927075299,31.2256806,121.4012194,1,POINT (121.4012194 31.2256806)
3927075311,31.2259503,121.4014338,3,POINT (121.4014338 31.2259503)
4420884882,31.2315357,121.401277,1,POINT (121.401277 31.2315357)
4420884884,31.2314847,121.4014383,1,POINT (121.4014383 31.2314847)
