u,v,key,osmid,lanes,name,highway,oneway,reversed,length,maxspeed,geometry,service,access,tunnel
11289774841,11289774842,0,"[1218387307, 1218387308, 1218387309, 1218387310, 1218387311, 1218387312]",,,"['steps', 'footway']",False,"[False, True]",14.324000000000002,,"LINESTRING (-73.5773704 45.5050477, -73.5773639 45.5050772, -73.5773479 45.5050915, -73.5773416 45.5050983, -73.5773179 45.5051218, -73.5773132 45.5051284, -73.577301 45.5051416, -73.5772775 45.5051543)",,,
11289774842,124074237,0,34227405,,,service,True,False,13.99,,"LINESTRING (-73.5772775 45.5051543, -73.577209 45.505038)",,,
11289774842,11289774841,0,"[1218387307, 1218387308, 1218387309, 1218387310, 1218387311, 1218387312]",,,"['steps', 'footway']",False,"[False, True]",14.323999999999998,,"LINESTRING (-73.5772775 45.5051543, -73.577301 45.5051416, -73.5773132 45.5051284, -73.5773179 45.5051218, -73.5773416 45.5050983, -73.5773479 45.5050915, -73.5773639 45.5050772, -73.5773704 45.5050477)",,,
11289774857,11069903362,0,1218387319,,,footway,False,True,2.043,,"LINESTRING (-73.577242 45.5040401, -73.5772638 45.5040503)",,,
11289783619,11582634039,0,1218387340,,,footway,False,False,13.876,,"LINESTRING (-73.5770091 45.5058825, -73.5768311 45.5058856)",,,
11289783619,11582634055,0,"[143792944, 143792943]",,,footway,False,False,15.146999999999998,,"LINESTRING (-73.5770091 45.5058825, -73.5770057 45.5058969, -73.5769045 45.5059957)",,,
11289783619,2134484805,0,"[1218387330, 1218387331, 1218387332, 1218387333, 143792934, 143792940, 143792942, 143792944, 143792947]",,,"['steps', 'footway']",False,True,27.925000000000004,,"LINESTRING (-73.5770091 45.5058825, -73.5770186 45.5058417, -73.5770352 45.5058229, -73.5770431 45.5058025, -73.5770613 45.5057818, -73.5770601 45.5057558, -73.5770756 45.505737, -73.577075 45.5057133, -73.5770921 45.5056922, -73.5771157 45.5056487)",,,
11289783695,1282761408,0,"[1218387348, 1218387349, 1218391702]",,,"['steps', 'footway']",False,"[False, True]",19.981999999999996,,"LINESTRING (-73.5775313 45.5048058, -73.577697 45.5048199, -73.5777116 45.5048094, -73.5777285 45.5047955, -73.5777629 45.504813)",,,
11289783728,11289783737,0,"[1245916529, 1218387356, 1218387358, 1218387359]",,,"['steps', 'footway']",False,False,13.341999999999999,,"LINESTRING (-73.577737 45.5050472, -73.577713 45.5050335, -73.5776546 45.5050046, -73.577644 45.505, -73.5775917 45.5049854)",,,
11289783737,124074275,0,34227403,,,service,True,False,6.024,,"LINESTRING (-73.5775917 45.5049854, -73.5775434 45.5050277)",,yes,
11289783737,11582634071,0,"[1245916528, 1245916529]",,,footway,False,"[False, True]",93.42099999999999,,"LINESTRING (-73.5775917 45.5049854, -73.5775221 45.5049659, -73.5774834 45.5049787, -73.577436 45.5049887, -73.5773863 45.5049953, -73.5773338 45.5049965, -73.5772841 45.5049941, -73.577241 45.504988, -73.5772018 45.504979, -73.5771615 45.5049678, -73.5771289 45.5049551, -73.5765785 45.5046823, -73.5765671 45.5046753, -73.576562 45.5046659, -73.5765609 45.5046596)",,,
11289783737,11289783728,0,"[1245916529, 1218387356, 1218387358, 1218387359]",,,"['steps', 'footway']",False,True,13.341999999999999,,"LINESTRING (-73.5775917 45.5049854, -73.577644 45.505, -73.5776546 45.5050046, -73.577713 45.5050335, -73.577737 45.5050472)",,,
11289783885,11022857086,0,"[1218387364, 1218387365, 1218387366, 1218387367]",,,"['steps', 'footway']",False,False,42.858999999999995,,"LINESTRING (-73.5781751 45.5062229, -73.5781297 45.5062723, -73.5781026 45.5063003, -73.5780748 45.5063321, -73.5779881 45.5062989, -73.5778434 45.5064552)",,,
11289783885,10926982172,0,"[1218387368, 1218387364]",,,"['steps', 'footway']",False,True,38.288,,"LINESTRING (-73.5781751 45.5062229, -73.5781168 45.5061939, -73.5782096 45.5060952, -73.5784437 45.5060314)",,,
11289783885,11022857039,0,"[1218387369, 506234601]",2,,"['service', 'footway']",False,"[False, True]",43.726,,"LINESTRING (-73.5781751 45.5062229, -73.5782598 45.5062623, -73.5782397 45.50632, -73.5780362 45.5065405)",,,
11289783891,1573581633,0,13502756,2,,service,False,False,12.384,,"LINESTRING (-73.577772 45.5064772, -73.5779 45.5065432)",,,
11289783891,124074257,0,13502756,2,,service,False,True,62.302,,"LINESTRING (-73.577772 45.5064772, -73.5771282 45.506145)",,,
11289783891,11022857086,0,1218387370,,,footway,False,True,6.078,,"LINESTRING (-73.577772 45.5064772, -73.5778434 45.5064552)",,,
11289783910,229534212,0,1218387376,,,steps,False,False,9.844,,"LINESTRING (-73.579565 45.5072702, -73.5794913 45.5073421)",,,
11289783913,11289783917,0,1218387382,,,footway,False,False,17.676,,"LINESTRING (-73.5785315 45.5069066, -73.5787203 45.5069947)",,,
11289783913,11289783916,0,"[1218387379, 1218387380, 1218387381]",,,"['steps', 'footway']",False,False,13.465,,"LINESTRING (-73.5785315 45.5069066, -73.5785031 45.506893, -73.57845 45.5068661, -73.5784461 45.5068151)",,,
11289783913,11291338294,0,"[1218569896, 1218569905, 1218569906, 1218387381]",,,"['corridor', 'footway']",False,True,51.684,,"LINESTRING (-73.5785315 45.5069066, -73.5785186 45.5069185, -73.5784969 45.5069579, -73.5787553 45.5070973, -73.5787035 45.5071612, -73.5787239 45.5071701, -73.5787601 45.5071879, -73.5788301 45.5072184)",,,building_passage
11289783916,11289783918,0,143792941,,,footway,False,False,29.217,,"LINESTRING (-73.5784461 45.5068151, -73.5787414 45.506977)",,,
11289783916,11022857034,0,143792941,,,footway,False,True,18.284,,"LINESTRING (-73.5784461 45.5068151, -73.5782545 45.5067202)",,,
11289783916,11289783913,0,"[1218387379, 1218387380, 1218387381]",,,"['steps', 'footway']",False,True,13.465,,"LINESTRING (-73.5784461 45.5068151, -73.57845 45.5068661, -73.5785031 45.506893, -73.5785315 45.5069066)",,,
11289783917,11289783918,0,1218387382,,,footway,False,False,2.565,,"LINESTRING (-73.5787203 45.5069947, -73.5787414 45.506977)",,,
11289783917,11289783913,0,1218387382,,,footway,False,True,17.676,,"LINESTRING (-73.5787203 45.5069947, -73.5785315 45.5069066)",,,
11289783917,11289783919,0,1218387383,,,footway,False,False,19.217,,"LINESTRING (-73.5787203 45.5069947, -73.5789127 45.5071028)",,,
11289783918,124074271,0,143792941,,,footway,False,False,19.027,,"LINESTRING (-73.5787414 45.506977, -73.5789439 45.5070726)",,,
11289783918,124074271,1,"[1218387384, 1218387385, 1218387386]",,,"['steps', 'footway']",False,False,20.442,,"LINESTRING (-73.5787414 45.506977, -73.5788942 45.5070168, -73.5789287 45.5070343, -73.5789439 45.5070726)",,,
11289783918,11289783916,0,143792941,,,footway,False,True,29.217,,"LINESTRING (-73.5787414 45.506977, -73.5784461 45.5068151)",,,
11289783918,11289783917,0,1218387382,,,footway,False,True,2.565,,"LINESTRING (-73.5787414 45.506977, -73.5787203 45.5069947)",,,
11289783919,11289783917,0,1218387383,,,footway,False,True,19.217,,"LINESTRING (-73.5789127 45.5071028, -73.5787203 45.5069947)",,,
11289783919,11289783929,0,1218387392,,,footway,False,False,4.573,,"LINESTRING (-73.5789127 45.5071028, -73.5788846 45.5071389)",,,
11289783919,11289783924,0,"[1218387387, 1218387388, 1218387389]",,,"['steps', 'footway']",False,False,10.4,,"LINESTRING (-73.5789127 45.5071028, -73.5789304 45.5071114, -73.578995 45.507139, -73.5790227 45.5071554)",,,
11289783924,11022857049,0,1218387387,,,footway,False,False,9.938,,"LINESTRING (-73.5790227 45.5071554, -73.5791422 45.5071866)",,,
11289783924,11289783932,0,1218387395,,,footway,False,False,4.268,,"LINESTRING (-73.5790227 45.5071554, -73.5789904 45.5071864)",,,
11289783924,11289783919,0,"[1218387387, 1218387388, 1218387389]",,,"['steps', 'footway']",False,True,10.399999999999999,,"LINESTRING (-73.5790227 45.5071554, -73.578995 45.507139, -73.5789304 45.5071114, -73.5789127 45.5071028)",,,
11289783928,11289783940,0,1218387402,,,footway,False,False,1.729,,"LINESTRING (-73.5788065 45.5072294, -73.5787883 45.5072205)",,,
11289783928,11289783939,0,1218387402,,,footway,False,True,0.823,,"LINESTRING (-73.5788065 45.5072294, -73.5788152 45.5072336)",,,
11289783928,11289783929,0,"[1218387394, 1218387391]",,,footway,False,"[False, True]",11.996,,"LINESTRING (-73.5788065 45.5072294, -73.5788828 45.5071556, -73.5788846 45.5071389)",,,
11289783929,11289783919,0,1218387392,,,footway,False,True,4.573,,"LINESTRING (-73.5788846 45.5071389, -73.5789127 45.5071028)",,,
11289783929,11289783940,0,"[1218387392, 1218387393, 1218387396]",,,"['steps', 'footway']",False,False,11.918,,"LINESTRING (-73.5788846 45.5071389, -73.5788647 45.5071466, -73.578844 45.5071666, -73.5787883 45.5072205)",,,
11289783929,11289783928,0,"[1218387394, 1218387391]",,,footway,False,"[False, True]",11.996,,"LINESTRING (-73.5788846 45.5071389, -73.5788828 45.5071556, -73.5788065 45.5072294)",,,
11289783932,11289783924,0,1218387395,,,footway,False,True,4.268,,"LINESTRING (-73.5789904 45.5071864, -73.5790227 45.5071554)",,,
11289783939,11289783928,0,1218387402,,,footway,False,False,0.823,,"LINESTRING (-73.5788152 45.5072336, -73.5788065 45.5072294)",,,
11289783940,11289783928,0,1218387402,,,footway,False,True,1.729,,"LINESTRING (-73.5787883 45.5072205, -73.5788065 45.5072294)",,,
11289783940,11290091784,0,"[1218387396, 1218387397, 1218387398, 1218387399, 1218387400, 1218387401, 21340761]",,,"['steps', 'footway']",False,False,18.765,,"LINESTRING (-73.5787883 45.5072205, -73.5787736 45.5072348, -73.5787424 45.507265, -73.5787286 45.5072784, -73.5787027 45.5073034, -73.5786898 45.5073159, -73.5786688 45.5073362, -73.5786471 45.5073572)",,,
11289783940,11289783929,0,"[1218387392, 1218387393, 1218387396]",,,"['steps', 'footway']",False,True,11.918,,"LINESTRING (-73.5787883 45.5072205, -73.578844 45.5071666, -73.5788647 45.5071466, -73.5788846 45.5071389)",,,
11289806268,124072392,0,1218391703,,,footway,False,True,5.566,,"LINESTRING (-73.577146 45.5044959, -73.5770881 45.5044666)",,,
11289831275,124074278,0,1218424090,,,footway,False,False,2.74,,"LINESTRING (-73.5778254 45.504795, -73.5777989 45.5047788)",,,
11289831359,11022826994,0,1218391715,,,footway,False,True,6.651,,"LINESTRING (-73.579332 45.5074381, -73.5793948 45.5074786)",,,
11289831370,11289831371,0,1218391721,,,steps,False,True,7.28,,"LINESTRING (-73.5794647 45.5077149, -73.5794049 45.5077652)",,,
11289831371,6576986597,0,664683494,,,footway,False,False,48.189,,"LINESTRING (-73.5794049 45.5077652, -73.579908 45.5080172)",,,
11289831371,6576986596,0,664683494,,,footway,False,True,6.848,,"LINESTRING (-73.5794049 45.5077652, -73.5793334 45.5077294)",,,
11289831371,11289831370,0,1218391721,,,steps,False,False,7.28,,"LINESTRING (-73.5794049 45.5077652, -73.5794647 45.5077149)",,,
11289831526,11289831527,0,1218391727,,,footway,False,False,15.566,,"LINESTRING (-73.5777432 45.5038456, -73.5775763 45.5037687)",,,
11289831527,11289831526,0,1218391727,,,footway,False,True,15.566,,"LINESTRING (-73.5775763 45.5037687, -73.5777432 45.5038456)",,,
11289831527,124072401,0,"[1218424092, 34015141]",,,service,False,False,19.167,,"LINESTRING (-73.5775763 45.5037687, -73.5775887 45.5037571, -73.5776392 45.5037026, -73.5777114 45.5036247)",,,
11289831527,213285577,0,34015141,,,service,False,True,39.623999999999995,,"LINESTRING (-73.5775763 45.5037687, -73.5775705 45.5037741, -73.5773301 45.5040119, -73.577293 45.5040639)",,,
11289831587,11289831589,0,"[1218391733, 1218391734]",,,"['steps', 'footway']",False,False,8.212,,"LINESTRING (-73.5775417 45.5052148, -73.5774853 45.5051869, -73.5774528 45.5051755)",,,
11289831589,124074242,0,19912779,,,service,False,False,14.802999999999999,,"LINESTRING (-73.5774528 45.5051755, -73.5774118 45.5052177, -73.5773422 45.5052837)",,,
11289831589,124074275,0,19912779,,,service,False,True,18.186,,"LINESTRING (-73.5774528 45.5051755, -73.5775148 45.5051117, -73.5775434 45.5050277)",,,
11289831589,11289831587,0,"[1218391733, 1218391734]",,,"['steps', 'footway']",False,True,8.212,,"LINESTRING (-73.5774528 45.5051755, -73.5774853 45.5051869, -73.5775417 45.5052148)",,,
11289837924,11289837926,0,"[1218393585, 1218393586]",,,"['steps', 'footway']",False,False,7.131,,"LINESTRING (-73.5759383 45.5051532, -73.575966 45.5051271, -73.5759963 45.5051037)",,,
11289837926,11582634000,0,19912777,,,service,False,False,21.151,,"LINESTRING (-73.5759963 45.5051037, -73.57578 45.5049888)",,,
11289837926,124072380,0,19912777,,,service,False,True,36.457,,"LINESTRING (-73.5759963 45.5051037, -73.576055 45.5051342, -73.5761846 45.5051463, -73.5764113 45.5050515)",,,
11289837926,11289837924,0,"[1218393585, 1218393586]",,,"['steps', 'footway']",False,True,7.131,,"LINESTRING (-73.5759963 45.5051037, -73.575966 45.5051271, -73.5759383 45.5051532)",,,
11289850473,11423890493,0,"[1218393593, 415845341]",,,"['steps', 'footway']",False,"[False, True]",30.272,,"LINESTRING (-73.5751971 45.5050103, -73.5751495 45.5049849, -73.5750734 45.5049379, -73.5751981 45.5048048)",,,
11289984810,11069939437,0,1178357887,,,footway,False,False,3.053,,"LINESTRING (-73.5804975 45.5026469, -73.5804735 45.5026686)",,,
11289984810,11069939438,0,1178357887,,,footway,False,True,11.943999999999999,,"LINESTRING (-73.5804975 45.5026469, -73.5805663 45.5025956, -73.5806005 45.5025674)",,,
11289984810,11289984818,0,"[1218406656, 1218406657, 1218406651, 1218406652, 1218406653, 1218406654, 1218406655]",,,"['steps', 'footway']",False,False,60.286,,"LINESTRING (-73.5804975 45.5026469, -73.5807145 45.5027453, -73.5807458 45.5027588, -73.5807801 45.5027756, -73.5808114 45.5027903, -73.5809099 45.5028373, -73.5809683 45.5028509, -73.5810311 45.5028557, -73.5811567 45.5028507, -73.5811858 45.5028494)",,,
11289984818,11289984821,0,1218406658,,,footway,False,False,5.64,,"LINESTRING (-73.5811858 45.5028494, -73.581205 45.5028983)",,,
11289984818,11289984820,0,1218406652,,,footway,False,False,21.726,,"LINESTRING (-73.5811858 45.5028494, -73.5811469 45.5026946, -73.5811406 45.5026743, -73.5811227 45.5026622)",,,
11289984818,11289984810,0,"[1218406656, 1218406657, 1218406651, 1218406652, 1218406653, 1218406654, 1218406655]",,,"['steps', 'footway']",False,True,60.286,,"LINESTRING (-73.5811858 45.5028494, -73.5811567 45.5028507, -73.5810311 45.5028557, -73.5809683 45.5028509, -73.5809099 45.5028373, -73.5808114 45.5027903, -73.5807801 45.5027756, -73.5807458 45.5027588, -73.5807145 45.5027453, -73.5804975 45.5026469)",,,
11289984820,11289984818,0,1218406652,,,footway,False,True,21.726000000000003,,"LINESTRING (-73.5811227 45.5026622, -73.5811406 45.5026743, -73.5811469 45.5026946, -73.5811858 45.5028494)",,,
11289984821,11289984818,0,1218406658,,,footway,False,True,5.64,,"LINESTRING (-73.581205 45.5028983, -73.5811858 45.5028494)",,,
11289984821,11289984822,0,1218406658,,,footway,False,False,26.901999999999997,,"LINESTRING (-73.581205 45.5028983, -73.5810781 45.5030677, -73.5810374 45.5031095)",,,
11289984821,11289984824,0,1218406659,,,footway,False,False,36.811,,"LINESTRING (-73.581205 45.5028983, -73.5813332 45.5028114, -73.5814697 45.5026289)",,,
11289984822,11289984821,0,1218406658,,,footway,False,True,26.901999999999997,,"LINESTRING (-73.5810374 45.5031095, -73.5810781 45.5030677, -73.581205 45.5028983)",,,
11289984824,11289984821,0,1218406659,,,footway,False,True,36.811,,"LINESTRING (-73.5814697 45.5026289, -73.5813332 45.5028114, -73.581205 45.5028983)",,,
11289984825,11069939438,0,1178357887,,,footway,False,False,14.958,,"LINESTRING (-73.5807248 45.5024649, -73.5806005 45.5025674)",,,
11289984825,11289984826,0,1218406660,,,footway,False,False,9.369,,"LINESTRING (-73.5807248 45.5024649, -73.5808236 45.5025129)",,,
11289984825,10946656157,0,1178357887,,,footway,False,True,58.870999999999995,,"LINESTRING (-73.5807248 45.5024649, -73.5808518 45.5023551, -73.5810388 45.5021838, -73.5811526 45.5020701, -73.5811697 45.502056, -73.581188 45.5020482)",,,
11289984826,11289984825,0,1218406660,,,footway,False,True,9.369,,"LINESTRING (-73.5808236 45.5025129, -73.5807248 45.5024649)",,,
11290091784,11014250198,0,1218387399,,,footway,False,False,3.766,,"LINESTRING (-73.5786471 45.5073572, -73.5786394 45.5073647, -73.5786185 45.5073845)",,,
11290091784,11289783940,0,"[1218387396, 1218387397, 1218387398, 1218387399, 1218387400, 1218387401, 21340761]",,,"['steps', 'footway']",False,True,18.765,,"LINESTRING (-73.5786471 45.5073572, -73.5786688 45.5073362, -73.5786898 45.5073159, -73.5787027 45.5073034, -73.5787286 45.5072784, -73.5787424 45.507265, -73.5787736 45.5072348, -73.5787883 45.5072205)",,,
11290091784,11290091786,0,1218424083,,,footway,False,False,14.807,,"LINESTRING (-73.5786471 45.5073572, -73.5787902 45.5074249, -73.5788003 45.507415)",,,
11290091786,11290091784,0,1218424083,,,footway,False,True,14.807,,"LINESTRING (-73.5788003 45.507415, -73.5787902 45.5074249, -73.5786471 45.5073572)",,,
11291317640,1574821531,0,1218569873,,,footway,False,True,3.556,,"LINESTRING (-73.5768391 45.5056072, -73.5767941 45.5056125)",,,
11291317640,11582633972,0,1218387342,,,footway,False,False,43.977,,"LINESTRING (-73.5768391 45.5056072, -73.576861 45.5055701, -73.5768882 45.5055011, -73.5769188 45.5054471, -73.57693 45.5054159, -73.5769214 45.5053793, -73.5769046 45.5053605, -73.5768624 45.5053342, -73.5767556 45.5052763)",,,
11291317640,11582634090,0,"[1218387342, 664683495]",,,footway,False,True,51.779,,"LINESTRING (-73.5768391 45.5056072, -73.5768016 45.5056707, -73.576788 45.505692, -73.5767646 45.5057431, -73.5767449 45.5057846, -73.5767328 45.505823, -73.5767312 45.5058441, -73.5767316 45.5058783, -73.5767344 45.505902, -73.5767372 45.5059212, -73.5767642 45.5059703, -73.576765 45.5059785, -73.5767606 45.5059858, -73.5767024 45.5060423)",,,
11291317665,11291317666,0,1218569892,,,footway,False,False,0.998,,"LINESTRING (-73.5744783 45.5052391, -73.5744673 45.5052345)",,,
11291317666,11291317665,0,1218569892,,,footway,False,True,0.998,,"LINESTRING (-73.5744673 45.5052345, -73.5744783 45.5052391)",,,
11291317666,11291317668,0,"[1218569888, 1218569891]",,,"['steps', 'footway']",False,False,7.445,,"LINESTRING (-73.5744673 45.5052345, -73.5744897 45.5052071, -73.5744701 45.5051745)",,,
11291317666,11291338270,0,"[1218569889, 1218569890]",,,"['steps', 'footway']",False,False,7.796,,"LINESTRING (-73.5744673 45.5052345, -73.5744365 45.5052599, -73.5743843 45.5052636)",,,
11291317668,11291338270,0,142872178,,,footway,False,False,11.953,,"LINESTRING (-73.5744701 45.5051745, -73.5743843 45.5052636)",,,
11291317668,11423890496,0,"[142872176, 142872178, 1231789781]",,,"['steps', 'footway']",False,"[False, True]",31.17,,"LINESTRING (-73.5744701 45.5051745, -73.5744845 45.505159, -73.5745243 45.5050939, -73.5743975 45.5049605, -73.5743578 45.5049475)",,,
11291317668,11291317666,0,"[1218569888, 1218569891]",,,"['steps', 'footway']",False,True,7.445,,"LINESTRING (-73.5744701 45.5051745, -73.5744897 45.5052071, -73.5744673 45.5052345)",,,
11291338270,1282739753,0,142872178,,,footway,False,False,5.558,,"LINESTRING (-73.5743843 45.5052636, -73.5743429 45.5053043)",,,
11291338270,11291317668,0,142872178,,,footway,False,True,11.953,,"LINESTRING (-73.5743843 45.5052636, -73.5744701 45.5051745)",,,
11291338270,11291317666,0,"[1218569889, 1218569890]",,,"['steps', 'footway']",False,True,7.796,,"LINESTRING (-73.5743843 45.5052636, -73.5744365 45.5052599, -73.5744673 45.5052345)",,,
11291338294,11289783913,0,"[1218569896, 1218569905, 1218569906, 1218387381]",,,"['corridor', 'footway']",False,False,51.684,,"LINESTRING (-73.5788301 45.5072184, -73.5787601 45.5071879, -73.5787239 45.5071701, -73.5787035 45.5071612, -73.5787553 45.5070973, -73.5784969 45.5069579, -73.5785186 45.5069185, -73.5785315 45.5069066)",,,building_passage
11291338311,1599121927,0,1218569898,,,footway,False,True,9.822,,"LINESTRING (-73.5772753 45.5059959, -73.5773793 45.5060458)",,,
11291338311,124074257,0,"[1218424088, 34227402]",2,,service,False,False,20.156,,"LINESTRING (-73.5772753 45.5059959, -73.5771528 45.5061205, -73.5771282 45.506145)",,,
11291338311,392505309,0,"[34227402, 1218424087]",2,,service,False,True,24.619,,"LINESTRING (-73.5772753 45.5059959, -73.5774269 45.5058396, -73.5774437 45.5058094)",,,
11292368565,924402169,0,79105651,,,footway,False,False,17.905,,"LINESTRING (-73.5779556 45.5039417, -73.578083 45.5038077)",,,
11292368565,11292379085,0,79105651,,,footway,False,True,7.164,,"LINESTRING (-73.5779556 45.5039417, -73.5779046 45.5039953)",,,
11292368565,11292368566,0,1218672465,,,footway,False,False,5.071,,"LINESTRING (-73.5779556 45.5039417, -73.577901 45.5039169)",,,
11292368566,11292368565,0,1218672465,,,footway,False,True,5.071,,"LINESTRING (-73.577901 45.5039169, -73.5779556 45.5039417)",,,
11292368567,11292379071,0,1218672466,,,footway,False,False,9.225,,"LINESTRING (-73.5778154 45.5042585, -73.5777918 45.5041772)",,,
11292375158,11292375161,0,1218670629,,,footway,False,True,10.04,,"LINESTRING (-73.5776537 45.5042592, -73.5777579 45.5043123)",,,
11292375158,11292375159,0,1218670631,,,steps,False,False,3.383,,"LINESTRING (-73.5776537 45.5042592, -73.5776296 45.5042845)",,,
11292375158,11292379070,0,"[1218670632, 79105651, 79105648]",,,"['steps', 'footway']",False,False,13.629000000000001,,"LINESTRING (-73.5776537 45.5042592, -73.5776745 45.5042372, -73.5777356 45.5041769, -73.5777527 45.5041582)",,,
11292375159,11292375160,0,1218670630,,,footway,False,False,4.823,,"LINESTRING (-73.5776296 45.5042845, -73.5775953 45.5043206)",,,
11292375159,11292375158,0,1218670631,,,steps,False,True,3.383,,"LINESTRING (-73.5776296 45.5042845, -73.5776537 45.5042592)",,,
11292375159,11292375161,0,"[1218670633, 1218670634]",,,footway,False,True,13.076,,"LINESTRING (-73.5776296 45.5042845, -73.5777352 45.5043352, -73.5777579 45.5043123)",,,
11292375160,1574821582,0,13502757,,,service,False,True,15.106,,"LINESTRING (-73.5775953 45.5043206, -73.5774356 45.5042436)",,,
11292375160,11292375159,0,1218670630,,,footway,False,True,4.823,,"LINESTRING (-73.5775953 45.5043206, -73.5776296 45.5042845)",,,
11292375160,124074278,0,13502757,,,service,False,False,71.292,,"LINESTRING (-73.5775953 45.5043206, -73.5776147 45.5043299, -73.5777438 45.5043922, -73.5779676 45.5045001, -73.5779981 45.5045614, -73.5779721 45.5046075, -73.5777989 45.5047788)",,,
11292375161,11292375158,0,1218670629,,,footway,False,False,10.04,,"LINESTRING (-73.5777579 45.5043123, -73.5776537 45.5042592)",,,
11292375161,1574439792,0,1218670629,,,footway,False,True,1.57,,"LINESTRING (-73.5777579 45.5043123, -73.5777742 45.5043206)",,,
11292375161,11292375159,0,"[1218670633, 1218670634]",,,footway,False,False,13.076,,"LINESTRING (-73.5777579 45.5043123, -73.5777352 45.5043352, -73.5776296 45.5042845)",,,
11292379070,11292379071,0,1218670637,,,steps,False,False,3.708,,"LINESTRING (-73.5777527 45.5041582, -73.5777918 45.5041772)",,,
11292379070,11292379181,0,79105651,,,footway,False,False,19.194,,"LINESTRING (-73.5777527 45.5041582, -73.5778213 45.5040829, -73.5778872 45.5040136)",,,
11292379070,11292375158,0,"[79105648, 1218670632, 79105651]",,,"['steps', 'footway']",False,True,13.629000000000001,,"LINESTRING (-73.5777527 45.5041582, -73.5777356 45.5041769, -73.5776745 45.5042372, -73.5776537 45.5042592)",,,
11292379071,11292379070,0,1218670637,,,steps,False,True,3.708,,"LINESTRING (-73.5777918 45.5041772, -73.5777527 45.5041582)",,,
11292379071,11292379096,0,1218670648,,,footway,False,False,12.043,,"LINESTRING (-73.5777918 45.5041772, -73.5779449 45.5041625)",,,
11292379071,11292368567,0,1218672466,,,footway,False,True,9.225,,"LINESTRING (-73.5777918 45.5041772, -73.5778154 45.5042585)",,,
11292379085,11292368565,0,79105651,,,footway,False,False,7.164,,"LINESTRING (-73.5779046 45.5039953, -73.5779556 45.5039417)",,,
11292379085,11292379181,0,79105651,,,footway,False,True,2.445,,"LINESTRING (-73.5779046 45.5039953, -73.5778872 45.5040136)",,,
11292379085,11292379091,0,"[1218670641, 1218670642, 1218670643, 1218670644, 1218670645]",,,"['steps', 'footway']",False,False,32.477,,"LINESTRING (-73.5779046 45.5039953, -73.5779466 45.5039892, -73.5779748 45.5039857, -73.5779893 45.5039839, -73.5780117 45.503981, -73.5783145 45.5039427)",,,
11292379091,124056468,0,263901278,,Rue McTavish,pedestrian,False,False,3.829,,"LINESTRING (-73.5783145 45.5039427, -73.5783359 45.5039737)",,,
11292379091,924402169,0,263901278,,Rue McTavish,pedestrian,False,True,23.89,,"LINESTRING (-73.5783145 45.5039427, -73.5782925 45.5039108, -73.5782195 45.5038749, -73.578083 45.5038077)",,,
11292379091,11292379085,0,"[1218670641, 1218670642, 1218670643, 1218670644, 1218670645]",,,"['steps', 'footway']",False,True,32.477,,"LINESTRING (-73.5783145 45.5039427, -73.5780117 45.503981, -73.5779893 45.5039839, -73.5779748 45.5039857, -73.5779466 45.5039892, -73.5779046 45.5039953)",,,
11292379096,11292379071,0,1218670648,,,footway,False,True,12.043,,"LINESTRING (-73.5779449 45.5041625, -73.5777918 45.5041772)",,,
11292379096,1575941639,0,"[1218670647, 143876303]",,,"['steps', 'footway']",False,False,16.507,,"LINESTRING (-73.5779449 45.5041625, -73.5780992 45.504238, -73.5781098 45.5042528)",,,
11292379096,11292379181,0,1218670676,,,footway,False,False,17.467,,"LINESTRING (-73.5779449 45.5041625, -73.5779188 45.5041388, -73.5778872 45.5040136)",,,
11292379181,11292379085,0,79105651,,,footway,False,False,2.445,,"LINESTRING (-73.5778872 45.5040136, -73.5779046 45.5039953)",,,
11292379181,11292379070,0,79105651,,,footway,False,True,19.194,,"LINESTRING (-73.5778872 45.5040136, -73.5778213 45.5040829, -73.5777527 45.5041582)",,,
11292379181,11292379096,0,1218670676,,,footway,False,True,17.467,,"LINESTRING (-73.5778872 45.5040136, -73.5779188 45.5041388, -73.5779449 45.5041625)",,,
11423890493,11289850473,0,"[1218393593, 415845341]",,,"['steps', 'footway']",False,"[False, True]",30.272,,"LINESTRING (-73.5751981 45.5048048, -73.5750734 45.5049379, -73.5751495 45.5049849, -73.5751971 45.5050103)",,,
11423890493,10565869145,0,415845341,,,footway,False,True,20.137,,"LINESTRING (-73.5751981 45.5048048, -73.5752477 45.5047518, -73.5753356 45.5046515)",,,
11423890493,11423890494,0,"[1231789778, 1231789779, 112977914]",,,"['corridor', 'footway']",False,"[False, True]",47.879000000000005,,"LINESTRING (-73.5751981 45.5048048, -73.5751275 45.5047677, -73.5748049 45.5046125, -73.5746965 45.5045563)",,,
11423890494,6106946859,0,"[1231789779, 1231789780, 415845342]",,,"['steps', 'footway']",False,"[False, True]",24.971,,"LINESTRING (-73.5746965 45.5045563, -73.5748448 45.5044107, -73.5748557 45.5043994, -73.5748757 45.5043706)",,,
11423890494,11423890493,0,"[1231789778, 112977914, 1231789779]",,,"['corridor', 'footway']",False,"[False, True]",47.879,,"LINESTRING (-73.5746965 45.5045563, -73.5748049 45.5046125, -73.5751275 45.5047677, -73.5751981 45.5048048)",,,
