u,v,key,osmid,highway,oneway,reversed,length,name,geometry,tunnel,lanes,bridge
7059127309,8583413156,0,943191019,tertiary,False,False,86.906,,"LINESTRING (114.337708 30.4739751, 114.3378319 30.4735267, 114.3378179 30.4732063)",,,
7059127313,8583413156,0,943191019,tertiary,False,True,233.697,,"LINESTRING (114.3375549 30.4711202, 114.3377823 30.472392, 114.3378179 30.4732063)",,,
7059127313,10292774689,0,1125567143,cycleway,False,True,492.9899999999999,,"LINESTRING (114.3375549 30.4711202, 114.3377017 30.4711201, 114.3394568 30.4710899, 114.3398567 30.471095, 114.3400442 30.471158, 114.3402092 30.4709299, 114.3402964 30.4708843, 114.3404552 30.4709487, 114.3405268 30.4710158, 114.3406101 30.4710292, 114.3410139 30.4709513, 114.3418214 30.4707833, 114.3418791 30.4707481, 114.3418803 30.470665, 114.3418702 30.4705241, 114.3419675 30.4704996, 114.3421492 30.470475)",,,
7852963941,1143453883,0,98845204,living_street,False,False,39.787,,"LINESTRING (114.3395425 30.4780493, 114.3395462 30.4776915)",,,
7852963941,1143453825,0,98845204,living_street,False,True,32.904,,"LINESTRING (114.3395425 30.4780493, 114.3395394 30.4783452)",,,
7852963941,1143453735,0,98845206,living_street,False,True,96.789,,"LINESTRING (114.3395425 30.4780493, 114.3405525 30.4780468)",,,
7852963941,7852963942,0,98845206,living_street,False,False,177.552,,"LINESTRING (114.3395425 30.4780493, 114.339121 30.478054, 114.3390459 30.478054, 114.3389922 30.4780123, 114.3389762 30.4779338, 114.3389762 30.4774344, 114.339003 30.4773882, 114.3390673 30.4773651, 114.3395496 30.477366)",,,
7852963942,1143453883,0,98845204,living_street,False,True,36.195,,"LINESTRING (114.3395496 30.477366, 114.3395462 30.4776915)",,,
7852963942,1143453813,0,98845206,living_street,False,False,97.304,,"LINESTRING (114.3395496 30.477366, 114.3405649 30.477376)",,,
7852963942,1143453718,0,98845204,living_street,False,False,38.436,,"LINESTRING (114.3395496 30.477366, 114.3395523 30.4771117, 114.3395585 30.4770205)",,,
7852963942,7852963941,0,98845206,living_street,False,True,177.55200000000002,,"LINESTRING (114.3395496 30.477366, 114.3390673 30.4773651, 114.339003 30.4773882, 114.3389762 30.4774344, 114.3389762 30.4779338, 114.3389922 30.4780123, 114.3390459 30.478054, 114.339121 30.478054, 114.3395425 30.4780493)",,,
7925663806,9396034953,0,849511842,living_street,False,False,17.96,,"LINESTRING (114.35667 30.4729341, 114.3566671 30.4727726)",,,
7925663806,7925663878,0,849511842,living_street,False,True,38.418,,"LINESTRING (114.35667 30.4729341, 114.3566716 30.4732796)",,,
7925663806,9396034958,0,849511856,living_street,False,False,32.405,,"LINESTRING (114.35667 30.4729341, 114.3563319 30.472938)",,,
7925663806,7925663880,0,849511856,living_street,False,True,94.944,,"LINESTRING (114.35667 30.4729341, 114.3576607 30.4729351)",,,
7925663807,7925663878,0,849511842,living_street,False,False,66.541,,"LINESTRING (114.3566664 30.473878, 114.3566716 30.4732796)",,,
7925663807,1140523028,0,849511845,unclassified,False,True,11.181,,"LINESTRING (114.3566664 30.473878, 114.356783 30.4738814)",,,
7925663807,1153929796,0,"[849511845, 943191007]",unclassified,False,False,86.34700000000001,,"LINESTRING (114.3566664 30.473878, 114.3562446 30.4738787, 114.3557654 30.4738784)",,,
7925663808,8370528824,0,98582979,residential,False,False,23.671,,"LINESTRING (114.3586303 30.473701, 114.3583833 30.4737004)",,,
7925663808,1153929845,0,98582982,residential,False,False,27.131,金菊路（荟园主干道）,"LINESTRING (114.3586303 30.473701, 114.3586224 30.4739449)",,,
7925663808,1140523069,0,98582982,residential,False,True,28.21,金菊路（荟园主干道）,"LINESTRING (114.3586303 30.473701, 114.3586385 30.4734474)",,,
7925663809,1143333525,0,849511846,living_street,False,True,25.315,,"LINESTRING (114.3567729 30.4758062, 114.3567667 30.4760338)",,,
7925663809,7925663811,0,849511850,living_street,False,False,77.494,,"LINESTRING (114.3567729 30.4758062, 114.3567675 30.4751093)",,,
7925663809,7925663810,0,854259587,living_street,False,False,30.726,,"LINESTRING (114.3567729 30.4758062, 114.3564548 30.4757716)",,,
7925663810,7925663809,0,854259587,living_street,False,True,30.726,,"LINESTRING (114.3564548 30.4757716, 114.3567729 30.4758062)",,,
7925663811,7925663812,0,849511847,steps,False,False,56.274,,"LINESTRING (114.3567675 30.4751093, 114.3573547 30.4751119)",,,
7925663811,1153929816,0,849511850,living_street,False,False,25.669,,"LINESTRING (114.3567675 30.4751093, 114.3567728 30.4748785)",,,
7925663811,7925663809,0,849511850,living_street,False,True,77.494,,"LINESTRING (114.3567675 30.4751093, 114.3567729 30.4758062)",,,
7925663812,7925663811,0,849511847,steps,False,True,56.274,,"LINESTRING (114.3573547 30.4751119, 114.3567675 30.4751093)",,,
7925663812,1153929872,0,98582986,living_street,False,False,41.441,红豆路,"LINESTRING (114.3573547 30.4751119, 114.3573439 30.4751759, 114.3573474 30.4754839)",,,
7925663812,1140523133,0,98582986,living_street,False,True,25.646,红豆路,"LINESTRING (114.3573547 30.4751119, 114.3574011 30.4750721, 114.3574888 30.4750413, 114.3575961 30.4750367)",,,
7925663816,1401884961,0,849511848,living_street,False,False,48.482,红豆路,"LINESTRING (114.357618 30.4741432, 114.357637 30.4737075)",,,
7925663816,1153929927,0,849511848,living_street,False,True,52.923,红豆路,"LINESTRING (114.357618 30.4741432, 114.3576102 30.4746191)",,,
7925663816,7925663820,0,849511849,living_street,False,False,84.155,,"LINESTRING (114.357618 30.4741432, 114.3573364 30.4741702, 114.3569647 30.4743276, 114.3567841 30.4743316)",,,
7925663820,1140523028,0,854259588,residential,False,False,50.06,,"LINESTRING (114.3567841 30.4743316, 114.356783 30.4738814)",,,
7925663820,1153929816,0,854259588,residential,False,True,60.822,,"LINESTRING (114.3567841 30.4743316, 114.3567728 30.4748785)",,,
7925663820,7925663816,0,849511849,living_street,False,True,84.155,,"LINESTRING (114.3567841 30.4743316, 114.3569647 30.4743276, 114.3573364 30.4741702, 114.357618 30.4741432)",,,
7925663829,8671872059,0,935810003,service,False,True,27.415,,"LINESTRING (114.3581082 30.4698437, 114.3578258 30.469883)",,,
7925663829,7925663830,0,935810027,unclassified,False,False,55.328,,"LINESTRING (114.3581082 30.4698437, 114.3581405 30.4693469)",,,
7925663829,8370528898,0,935810027,unclassified,False,True,44.614,,"LINESTRING (114.3581082 30.4698437, 114.3581255 30.4699549, 114.3582254 30.4702308)",,,
7925663830,8671872055,0,935810001,service,False,True,45.85,,"LINESTRING (114.3581405 30.4693469, 114.3576741 30.4694387)",,,
7925663830,7925663831,0,935810027,unclassified,False,False,75.681,,"LINESTRING (114.3581405 30.4693469, 114.3582027 30.4686684)",,,
7925663830,7925663829,0,935810027,unclassified,False,True,55.328,,"LINESTRING (114.3581405 30.4693469, 114.3581082 30.4698437)",,,
7925663831,7925663830,0,935810027,unclassified,False,True,75.681,,"LINESTRING (114.3582027 30.4686684, 114.3581405 30.4693469)",,,
7925663831,8676919158,0,854259600,service,False,False,195.88500000000002,,"LINESTRING (114.3582027 30.4686684, 114.3565988 30.4687954, 114.3561674 30.4688296)",,,
7925663831,8485586161,0,913470226,service,False,True,204.832,,"LINESTRING (114.3582027 30.4686684, 114.3583176 30.4686718, 114.3587507 30.4686648, 114.3594441 30.468718, 114.3600596 30.4687677, 114.3602058 30.4687758, 114.3603292 30.4687457)",,,
7925663831,8676919162,0,935810027,unclassified,False,False,128.956,,"LINESTRING (114.3582027 30.4686684, 114.3581153 30.4675716, 114.3581105 30.4675114)",,,
7925663832,7966695415,0,920627795,unclassified,False,False,249.096,,"LINESTRING (114.3580294 30.4664931, 114.355508 30.4659497)",,,
7925663832,8676919162,0,935810027,unclassified,False,True,113.496,,"LINESTRING (114.3580294 30.4664931, 114.3581105 30.4675114)",,,
7925663832,7966694370,0,920627795,unclassified,False,True,351.56399999999996,,"LINESTRING (114.3580294 30.4664931, 114.3608218 30.4670095, 114.3616175 30.46715)",,,
7925663878,7925663806,0,849511842,living_street,False,False,38.418,,"LINESTRING (114.3566716 30.4732796, 114.35667 30.4729341)",,,
7925663878,7925663807,0,849511842,living_street,False,True,66.541,,"LINESTRING (114.3566716 30.4732796, 114.3566664 30.473878)",,,
7925663878,7925663879,0,849511855,living_street,False,False,94.594,,"LINESTRING (114.3566716 30.4732796, 114.3576586 30.4732708)",,,
7925663879,7925663880,0,126468831,residential,False,False,37.329,红豆路,"LINESTRING (114.3576586 30.4732708, 114.3576607 30.4729351)",,,
7925663879,8370492816,0,126468831,residential,False,True,1.735,红豆路,"LINESTRING (114.3576586 30.4732708, 114.3576581 30.4732864)",,,
7925663879,7925663878,0,849511855,living_street,False,True,94.594,,"LINESTRING (114.3576586 30.4732708, 114.3566716 30.4732796)",,,
7925663880,1153929806,0,126468831,residential,False,False,42.216,红豆路,"LINESTRING (114.3576607 30.4729351, 114.3576735 30.4725556)",,,
7925663880,7925663879,0,126468831,residential,False,True,37.329,红豆路,"LINESTRING (114.3576607 30.4729351, 114.3576586 30.4732708)",,,
7925663880,7925663806,0,849511856,living_street,False,False,94.944,,"LINESTRING (114.3576607 30.4729351, 114.35667 30.4729341)",,,
7925663881,9396034954,0,849511856,living_street,False,True,30.047,,"LINESTRING (114.3557621 30.4729445, 114.3560756 30.4729409)",,,
7925663881,9396034949,0,943191008,tertiary,False,False,3.036,,"LINESTRING (114.3557621 30.4729445, 114.3557617 30.4729172)",,,
7925663881,1153929796,0,943191008,tertiary,False,True,103.846,,"LINESTRING (114.3557621 30.4729445, 114.3557654 30.4738784)",,,
7925663882,1153929859,0,849511842,living_street,False,False,18.506,,"LINESTRING (114.3566584 30.4722962, 114.3566548 30.4721298)",,,
7925663882,9396034956,0,849511842,living_street,False,True,41.603,,"LINESTRING (114.3566584 30.4722962, 114.3566652 30.4726703)",,,
7925663882,7925663883,0,849511858,living_street,False,False,86.368,,"LINESTRING (114.3566584 30.4722962, 114.3557572 30.4722964)",,,
7925663883,7925663882,0,849511858,living_street,False,True,86.368,,"LINESTRING (114.3557572 30.4722964, 114.3566584 30.4722962)",,,
7925663883,9255390793,0,943191008,tertiary,False,False,16.301,,"LINESTRING (114.3557572 30.4722964, 114.3557568 30.4721498)",,,
7925663883,8485586120,0,943191008,tertiary,False,True,42.432,,"LINESTRING (114.3557572 30.4722964, 114.3557584 30.472678)",,,
7966694333,1153929803,0,943191009,tertiary,False,False,82.228,狮子山大道,"LINESTRING (114.3566121 30.4760325, 114.3557541 30.4760255)",,,
7966694333,1143333525,0,943191009,tertiary,False,True,14.816,狮子山大道,"LINESTRING (114.3566121 30.4760325, 114.3567667 30.4760338)",,,
7966694333,7966694356,0,126462643,unclassified,False,False,143.91799999999998,,"LINESTRING (114.3566121 30.4760325, 114.3566161 30.4766981, 114.3566134 30.4771875, 114.3565468 30.4772488, 114.3564827 30.4772513)",,,
7966694356,1401839438,0,126462643,unclassified,False,False,71.577,,"LINESTRING (114.3564827 30.4772513, 114.3557358 30.4772539)",,,
7966694356,7966694333,0,126462643,unclassified,False,True,143.918,,"LINESTRING (114.3564827 30.4772513, 114.3565468 30.4772488, 114.3566134 30.4771875, 114.3566161 30.4766981, 114.3566121 30.4760325)",,,
7966694356,1401839443,0,854259594,unclassified,False,False,169.656,,"LINESTRING (114.3564827 30.4772513, 114.35648 30.4774163, 114.3565765 30.4774324, 114.356617 30.4774794, 114.3566265 30.4783902, 114.3566326 30.4786968)",,,
7966694370,8370528886,0,98582997,unclassified,False,True,257.711,沿湖东路,"LINESTRING (114.3616175 30.46715, 114.3617607 30.4672024, 114.3619125 30.4672947, 114.3621151 30.4675211, 114.3624463 30.4677913, 114.362495 30.4679286, 114.3624957 30.4680512, 114.3622846 30.4684678, 114.3622896 30.4686132, 114.3625099 30.4690521)",,,
7966694370,8734423135,0,854259598,unclassified,False,False,118.388,,"LINESTRING (114.3616175 30.46715, 114.3615925 30.4670703, 114.361307 30.4661195)",,,
7966694370,7925663832,0,920627795,unclassified,False,False,351.56399999999996,,"LINESTRING (114.3616175 30.46715, 114.3608218 30.4670095, 114.3580294 30.4664931)",,,
7966694377,7966695407,0,854259599,unclassified,False,True,189.335,,"LINESTRING (114.3530862 30.4659027, 114.3530742 30.4676054)",,,
7966694377,8676906455,0,920627795,unclassified,False,True,65.261,,"LINESTRING (114.3530862 30.4659027, 114.3537644 30.4658503)",,,
7966694377,7966694381,0,920627795,unclassified,False,False,167.81,,"LINESTRING (114.3530862 30.4659027, 114.3520124 30.4659691, 114.3517871 30.4660061, 114.3515439 30.4660615, 114.3513615 30.466117)",,,
7966694381,8676906451,0,936413438,service,False,False,14.552,,"LINESTRING (114.3513615 30.466117, 114.3512567 30.4660223)",,,
7966694381,7966695388,0,920627795,unclassified,False,False,213.929,,"LINESTRING (114.3513615 30.466117, 114.3510969 30.4662188, 114.350893 30.4662465, 114.350657 30.4662342, 114.3504245 30.4662064, 114.349774 30.466193, 114.3495187 30.4662145, 114.3491822 30.4661103)",,,
7966694381,7966694377,0,920627795,unclassified,False,True,167.81,,"LINESTRING (114.3513615 30.466117, 114.3515439 30.4660615, 114.3517871 30.4660061, 114.3520124 30.4659691, 114.3530862 30.4659027)",,,
7966695388,8676906449,0,936413440,service,False,False,33.067,,"LINESTRING (114.3491822 30.4661103, 114.3494317 30.4659049)",,,
7966695388,7966695397,0,854259597,unclassified,False,False,458.62000000000006,,"LINESTRING (114.3491822 30.4661103, 114.348542 30.4666559, 114.3484634 30.4667669, 114.3484419 30.4668964, 114.3484496 30.4670615, 114.3487381 30.4673747, 114.3491677 30.467829, 114.3495973 30.4683174, 114.3499461 30.4688223, 114.3492913 30.4692945)",,,
7966695388,7966694381,0,920627795,unclassified,False,True,213.92899999999997,,"LINESTRING (114.3491822 30.4661103, 114.3495187 30.4662145, 114.349774 30.466193, 114.3504245 30.4662064, 114.350657 30.4662342, 114.350893 30.4662465, 114.3510969 30.4662188, 114.3513615 30.466117)",,,
7966695397,7966695402,0,854259597,unclassified,False,False,182.25900000000001,,"LINESTRING (114.3492913 30.4692945, 114.3483853 30.4694702, 114.3483826 30.4691261, 114.3484319 30.4688823, 114.3484347 30.4687595, 114.3483397 30.468666)",,,
7966695397,7966695388,0,854259597,unclassified,False,True,458.62,,"LINESTRING (114.3492913 30.4692945, 114.3499461 30.4688223, 114.3495973 30.4683174, 114.3491677 30.467829, 114.3487381 30.4673747, 114.3484496 30.4670615, 114.3484419 30.4668964, 114.3484634 30.4667669, 114.348542 30.4666559, 114.3491822 30.4661103)",,,
7966695397,8676919135,0,936413457,service,False,False,404.003,,"LINESTRING (114.3492913 30.4692945, 114.349382 30.4719157, 114.3482092 30.4719302)",,,
7966695402,7966695397,0,854259597,unclassified,False,True,182.25900000000001,,"LINESTRING (114.3483397 30.468666, 114.3484347 30.4687595, 114.3484319 30.4688823, 114.3483826 30.4691261, 114.3483853 30.4694702, 114.3492913 30.4692945)",,,
7966695404,8734423135,0,854259598,unclassified,False,True,4.952,,"LINESTRING (114.361294 30.4660764, 114.361307 30.4661195)",,,
7966695405,1140523010,0,98842768,tertiary,False,False,29.968,学府路,"LINESTRING (114.3530184 30.4723668, 114.3527256 30.4724614)",,,
7966695405,7966695406,0,854259599,unclassified,False,False,188.64,,"LINESTRING (114.3530184 30.4723668, 114.3530368 30.4706704)",,,
7966695405,1153929885,0,98842768,tertiary,False,True,51.635999999999996,学府路,"LINESTRING (114.3530184 30.4723668, 114.3532345 30.4722952, 114.3535252 30.4722094)",,,
7966695406,7966695408,0,854259599,unclassified,False,False,180.346,,"LINESTRING (114.3530368 30.4706704, 114.3530568 30.4690486)",,,
7966695406,7966695405,0,854259599,unclassified,False,True,188.64,,"LINESTRING (114.3530368 30.4706704, 114.3530184 30.4723668)",,,
7966695406,8676919164,0,936413466,service,False,False,201.696,,"LINESTRING (114.3530368 30.4706704, 114.3551388 30.470581)",,,
7966695406,8676919150,0,936413466,service,False,True,191.37,,"LINESTRING (114.3530368 30.4706704, 114.3523449 30.4706679, 114.3510443 30.4707592)",,,
7966695407,7966694377,0,854259599,unclassified,False,False,189.335,,"LINESTRING (114.3530742 30.4676054, 114.3530862 30.4659027)",,,
7966695407,8676919152,0,854259599,unclassified,False,True,69.467,,"LINESTRING (114.3530742 30.4676054, 114.3530667 30.4682301)",,,
7966695407,8676919160,0,936413464,service,False,True,242.76,,"LINESTRING (114.3530742 30.4676054, 114.3556062 30.4675455)",,,
7966695407,8676919153,0,"[936413464, 936413462]",service,False,"[False, True]",286.382,,"LINESTRING (114.3530742 30.4676054, 114.3523357 30.4676233, 114.3513663 30.4676496, 114.3515282 30.4687435)",,,
7966695408,8676919152,0,854259599,unclassified,False,False,91.018,,"LINESTRING (114.3530568 30.4690486, 114.3530667 30.4682301)",,,
7966695408,7966695406,0,854259599,unclassified,False,True,180.346,,"LINESTRING (114.3530568 30.4690486, 114.3530368 30.4706704)",,,
7966695408,8676919154,0,854259600,service,False,False,141.183,,"LINESTRING (114.3530568 30.4690486, 114.3515885 30.4691512)",,,
7966695408,8676919151,0,854259600,service,False,True,137.083,,"LINESTRING (114.3530568 30.4690486, 114.3544826 30.4689505)",,,
7966695409,7966695410,0,854259600,service,False,False,27.898,,"LINESTRING (114.3501991 30.4692483, 114.3500696 30.4690236)",,,
7966695409,8676919145,0,854259600,service,False,True,83.673,,"LINESTRING (114.3501991 30.4692483, 114.3510693 30.4691875)",,,
7966695409,8676919149,0,854259601,service,False,True,250.613,,"LINESTRING (114.3501991 30.4692483, 114.350191 30.4715021)",,,
7966695410,7966695409,0,854259600,service,False,True,27.898,,"LINESTRING (114.3500696 30.4690236, 114.3501991 30.4692483)",,,
7966695411,1221037945,0,98582985,unclassified,False,True,57.247,丹桂路,"LINESTRING (114.3501844 30.4733288, 114.350178 30.4738436)",,,
7966695411,1153929766,0,98842768,tertiary,False,True,51.196,学府路,"LINESTRING (114.3501844 30.4733288, 114.350699 30.4732052)",,,
