u,v,key,osmid,name,highway,access,oneway,reversed,length,geometry,service,maxspeed,lanes,bridge,width
7847004157,3724496334,0,368597439,,service,,False,False,37.55,"LINESTRING (106.4094492 29.8138272, 106.409834 29.8137765)",driveway,,,,
7847004157,7847004156,0,840970013,,steps,,False,True,17.889,"LINESTRING (106.4094492 29.8138272, 106.4094816 29.8139856)",,,,,
7847004157,3101507738,0,368597439,,service,,False,True,79.174,"LINESTRING (106.4094492 29.8138272, 106.4091893 29.8138614, 106.4086319 29.8138791)",driveway,,,,
7847004159,3101507754,0,840970014,,service,,False,True,88.225,"LINESTRING (106.4094887 29.8146584, 106.4093133 29.8146695, 106.4091357 29.8146758, 106.4085754 29.8146543)",driveway,,,,
7847004163,3101507754,0,305512088,,service,permissive,False,False,97.30900000000001,"LINESTRING (106.4087667 29.8154804, 106.4087266 29.8153681, 106.408664 29.8152723, 106.4085413 29.8150845, 106.4085436 29.8150167, 106.4085491 29.8148607, 106.4085754 29.8146543)",,,,,
7847004163,7847151580,0,305512088,,service,permissive,False,True,126.41,"LINESTRING (106.4087667 29.8154804, 106.408775 29.8155036, 106.4087777 29.8156131, 106.4087642 29.8156974, 106.4087414 29.8159194, 106.4088039 29.8160328, 106.408912 29.8161413, 106.4091399 29.8163654, 106.4092253 29.8164686)",,,,,
7847004163,7847004169,0,840970016,,service,,False,False,134.39200000000002,"LINESTRING (106.4087667 29.8154804, 106.408958 29.8154723, 106.4092057 29.8154539, 106.4094606 29.8154263, 106.4096021 29.8153434, 106.4097579 29.8151929, 106.4098534 29.8149534)",driveway,,,,
7847004169,7847004163,0,840970016,,service,,False,True,134.392,"LINESTRING (106.4098534 29.8149534, 106.4097579 29.8151929, 106.4096021 29.8153434, 106.4094606 29.8154263, 106.4092057 29.8154539, 106.408958 29.8154723, 106.4087667 29.8154804)",driveway,,,,
7847151520,7847151522,0,840987830,,service,,False,True,31.311,"LINESTRING (106.4087082 29.8182962, 106.4090174 29.8182106)",driveway,,,,
7847151522,7847151520,0,840987830,,service,,False,False,31.311,"LINESTRING (106.4090174 29.8182106, 106.4087082 29.8182962)",driveway,,,,
7847151522,3101507799,0,840987830,,service,,False,True,155.494,"LINESTRING (106.4090174 29.8182106, 106.4103141 29.8178517, 106.4105321 29.8177443)",driveway,,,,
7847151522,7847151541,0,840987831,,footway,,False,False,51.6,"LINESTRING (106.4090174 29.8182106, 106.4087521 29.8182007, 106.4085651 29.8181866, 106.4085302 29.8181226)",,,,,
7847151535,7847151541,0,840987831,,footway,,False,False,115.113,"LINESTRING (106.4096425 29.8178056, 106.4094148 29.8178903, 106.4092197 29.8178973, 106.4090408 29.8179079, 106.4087928 29.817982, 106.4086221 29.8180737, 106.4085302 29.8181226)",,,,,
7847151535,7847151541,1,840987831,,footway,,False,True,225.95499999999998,"LINESTRING (106.4096425 29.8178056, 106.4094514 29.8174811, 106.4092603 29.8172272, 106.4091424 29.8171848, 106.4090367 29.8172236, 106.4090042 29.8173471, 106.4086912 29.8175058, 106.4085204 29.8175905, 106.408492 29.8177033, 106.408492 29.8178621, 106.408492 29.8180525, 106.4085302 29.8181226)",,,,,
7847151535,7847151552,0,840987832,,footway,,False,False,275.37100000000004,"LINESTRING (106.4096425 29.8178056, 106.409801 29.8177104, 106.4094839 29.8173647, 106.4092766 29.8170967, 106.4091424 29.8170614, 106.40887 29.8171037, 106.4086668 29.8172131, 106.4083578 29.8172554, 106.4081992 29.8173083, 106.4080895 29.8174176, 106.4078943 29.8176399, 106.4077846 29.8177316)",,,,,
7847151541,7847151535,0,840987831,,footway,,False,False,225.955,"LINESTRING (106.4085302 29.8181226, 106.408492 29.8180525, 106.408492 29.8178621, 106.408492 29.8177033, 106.4085204 29.8175905, 106.4086912 29.8175058, 106.4090042 29.8173471, 106.4090367 29.8172236, 106.4091424 29.8171848, 106.4092603 29.8172272, 106.4094514 29.8174811, 106.4096425 29.8178056)",,,,,
7847151541,7847151535,1,840987831,,footway,,False,True,115.11299999999999,"LINESTRING (106.4085302 29.8181226, 106.4086221 29.8180737, 106.4087928 29.817982, 106.4090408 29.8179079, 106.4092197 29.8178973, 106.4094148 29.8178903, 106.4096425 29.8178056)",,,,,
7847151541,7847151522,0,840987831,,footway,,False,True,51.6,"LINESTRING (106.4085302 29.8181226, 106.4085651 29.8181866, 106.4087521 29.8182007, 106.4090174 29.8182106)",,,,,
7847151552,7847151559,0,840987832,,footway,,False,False,131.23899999999998,"LINESTRING (106.4077846 29.8177316, 106.407687 29.8176716, 106.4074593 29.8176681, 106.4074268 29.8178303, 106.4073414 29.8179538, 106.4071829 29.8181266, 106.4070609 29.8178973, 106.4069674 29.8178444)",,,,,
7847151552,7847151535,0,840987832,,footway,,False,True,275.37100000000004,"LINESTRING (106.4077846 29.8177316, 106.4078943 29.8176399, 106.4080895 29.8174176, 106.4081992 29.8173083, 106.4083578 29.8172554, 106.4086668 29.8172131, 106.40887 29.8171037, 106.4091424 29.8170614, 106.4092766 29.8170967, 106.4094839 29.8173647, 106.409801 29.8177104, 106.4096425 29.8178056)",,,,,
7847151552,7847151560,0,840987833,,footway,,False,True,88.436,"LINESTRING (106.4077846 29.8177316, 106.4078577 29.8178056, 106.4079065 29.8178832, 106.4079675 29.8180173, 106.4079756 29.8181407, 106.4080366 29.8182113, 106.4080854 29.8183171, 106.4081301 29.8184511)",,,,,
7847151559,7847151552,0,840987832,,footway,,False,True,131.239,"LINESTRING (106.4069674 29.8178444, 106.4070609 29.8178973, 106.4071829 29.8181266, 106.4073414 29.8179538, 106.4074268 29.8178303, 106.4074593 29.8176681, 106.407687 29.8176716, 106.4077846 29.8177316)",,,,,
7847151560,7847151552,0,840987833,,footway,,False,False,88.436,"LINESTRING (106.4081301 29.8184511, 106.4080854 29.8183171, 106.4080366 29.8182113, 106.4079756 29.8181407, 106.4079675 29.8180173, 106.4079065 29.8178832, 106.4078577 29.8178056, 106.4077846 29.8177316)",,,,,
7847151567,7847151592,0,840987834,,footway,,False,False,82.518,"LINESTRING (106.406799 29.8175172, 106.4069209 29.8175067, 106.4071974 29.8175102, 106.4072258 29.8174291, 106.4073641 29.817355, 106.4074779 29.8172527, 106.4074953 29.8172292)",,,,,
7847151576,7847151592,0,840987834,,footway,,False,True,91.241,"LINESTRING (106.4082503 29.8167589, 106.4081731 29.8168188, 106.4078885 29.8169811, 106.4075795 29.8171151, 106.4074953 29.8172292)",,,,,
7847151576,7847151580,0,840987835,,service,,False,False,100.854,"LINESTRING (106.4082503 29.8167589, 106.4084414 29.8166495, 106.408791 29.8166001, 106.4090675 29.8165367, 106.4092253 29.8164686)",driveway,,,,
7847151576,7847151597,0,840987839,,footway,,False,False,28.692999999999998,"LINESTRING (106.4082503 29.8167589, 106.4081357 29.816709, 106.4080612 29.8165772)",,,,,
7847151580,7847004163,0,305512088,,service,permissive,False,False,126.41,"LINESTRING (106.4092253 29.8164686, 106.4091399 29.8163654, 106.408912 29.8161413, 106.4088039 29.8160328, 106.4087414 29.8159194, 106.4087642 29.8156974, 106.4087777 29.8156131, 106.408775 29.8155036, 106.4087667 29.8154804)",,,,,
7847151580,3101507799,0,305512088,,service,permissive,False,True,198.771,"LINESTRING (106.4092253 29.8164686, 106.4092868 29.816543, 106.4093757 29.8167602, 106.4095672 29.8171082, 106.4098064 29.8173921, 106.4099807 29.8175272, 106.4101114 29.8175815, 106.4103047 29.8176604, 106.4105321 29.8177443)",,,,,
7847151580,7847151576,0,840987835,,service,,False,True,100.85399999999998,"LINESTRING (106.4092253 29.8164686, 106.4090675 29.8165367, 106.408791 29.8166001, 106.4084414 29.8166495, 106.4082503 29.8167589)",driveway,,,,
7847151592,7847151601,0,840987838,,footway,,False,False,45.463,"LINESTRING (106.4074953 29.8172292, 106.4072459 29.8168823)",,,,,
7847151592,7847151576,0,840987834,,footway,,False,False,91.241,"LINESTRING (106.4074953 29.8172292, 106.4075795 29.8171151, 106.4078885 29.8169811, 106.4081731 29.8168188, 106.4082503 29.8167589)",,,,,
7847151592,7847151567,0,840987834,,footway,,False,True,82.518,"LINESTRING (106.4074953 29.8172292, 106.4074779 29.8172527, 106.4073641 29.817355, 106.4072258 29.8174291, 106.4071974 29.8175102, 106.4069209 29.8175067, 106.406799 29.8175172)",,,,,
7847151593,7847151610,0,840987838,,footway,,False,True,18.191,"LINESTRING (106.4070616 29.816626, 106.4071614 29.8167648)",,,,,
7847151593,7847151609,0,840987840,,footway,,False,True,36.298,"LINESTRING (106.4070616 29.816626, 106.4069028 29.8167191, 106.4070058 29.816852)",,,,,
7847151593,7847151606,0,840987841,,footway,,False,True,51.413,"LINESTRING (106.4070616 29.816626, 106.4070802 29.8165328, 106.4071666 29.8164558, 106.4073325 29.8166727)",,,,,
7847151595,7847151597,0,840987839,,footway,,False,True,21.05,"LINESTRING (106.4079652 29.8164072, 106.4080612 29.8165772)",,,,,
7847151596,7847151597,0,840987840,,footway,,False,False,11.28,"LINESTRING (106.4081683 29.8165365, 106.4080612 29.8165772)",,,,,
7847151597,7847151595,0,840987839,,footway,,False,False,21.05,"LINESTRING (106.4080612 29.8165772, 106.4079652 29.8164072)",,,,,
7847151597,7847151596,0,840987840,,footway,,False,True,11.28,"LINESTRING (106.4080612 29.8165772, 106.4081683 29.8165365)",,,,,
7847151597,7847151576,0,840987839,,footway,,False,True,28.692999999999998,"LINESTRING (106.4080612 29.8165772, 106.4081357 29.816709, 106.4082503 29.8167589)",,,,,
7847151597,7847151605,0,840987840,,footway,,False,False,69.031,"LINESTRING (106.4080612 29.8165772, 106.4079162 29.8165571, 106.407741 29.8165956, 106.4076214 29.8166698, 106.4074196 29.816784)",,,,,
7847151601,7847151610,0,840987838,,footway,,False,False,15.4,"LINESTRING (106.4072459 29.8168823, 106.4071614 29.8167648)",,,,,
7847151601,7847151592,0,840987838,,footway,,False,True,45.463,"LINESTRING (106.4072459 29.8168823, 106.4074953 29.8172292)",,,,,
7847151601,7847151605,0,840987840,,footway,,False,True,20.007,"LINESTRING (106.4072459 29.8168823, 106.4074196 29.816784)",,,,,
7847151601,7847151609,0,840987840,,footway,,False,False,32.428,"LINESTRING (106.4072459 29.8168823, 106.407093 29.8169645, 106.4070058 29.816852)",,,,,
7847151604,7847151605,0,840987841,,footway,,False,False,15.197,"LINESTRING (106.4075029 29.8169, 106.4074196 29.816784)",,,,,
7847151605,7847151601,0,840987840,,footway,,False,False,20.007,"LINESTRING (106.4074196 29.816784, 106.4072459 29.8168823)",,,,,
7847151605,7847151606,0,840987841,,footway,,False,False,14.959,"LINESTRING (106.4074196 29.816784, 106.4073325 29.8166727)",,,,,
7847151605,7847151604,0,840987841,,footway,,False,True,15.197,"LINESTRING (106.4074196 29.816784, 106.4075029 29.8169)",,,,,
7847151605,7847151597,0,840987840,,footway,,False,True,69.031,"LINESTRING (106.4074196 29.816784, 106.4076214 29.8166698, 106.407741 29.8165956, 106.4079162 29.8165571, 106.4080612 29.8165772)",,,,,
7847151606,7847151605,0,840987841,,footway,,False,True,14.959,"LINESTRING (106.4073325 29.8166727, 106.4074196 29.816784)",,,,,
7847151606,7847151610,0,840987842,,footway,,False,True,19.426,"LINESTRING (106.4073325 29.8166727, 106.4071614 29.8167648)",,,,,
7847151606,7847151593,0,840987841,,footway,,False,False,51.413000000000004,"LINESTRING (106.4073325 29.8166727, 106.4071666 29.8164558, 106.4070802 29.8165328, 106.4070616 29.816626)",,,,,
7847151609,7847151610,0,840987842,,footway,,False,False,17.871,"LINESTRING (106.4070058 29.816852, 106.4071614 29.8167648)",,,,,
7847151609,7847151593,0,840987840,,footway,,False,False,36.298,"LINESTRING (106.4070058 29.816852, 106.4069028 29.8167191, 106.4070616 29.816626)",,,,,
7847151609,7847151601,0,840987840,,footway,,False,True,32.428,"LINESTRING (106.4070058 29.816852, 106.407093 29.8169645, 106.4072459 29.8168823)",,,,,
7847151610,7847151593,0,840987838,,footway,,False,False,18.191,"LINESTRING (106.4071614 29.8167648, 106.4070616 29.816626)",,,,,
7847151610,7847151601,0,840987838,,footway,,False,True,15.4,"LINESTRING (106.4071614 29.8167648, 106.4072459 29.8168823)",,,,,
7847151610,7847151606,0,840987842,,footway,,False,False,19.426,"LINESTRING (106.4071614 29.8167648, 106.4073325 29.8166727)",,,,,
7847151610,7847151609,0,840987842,,footway,,False,True,17.871,"LINESTRING (106.4071614 29.8167648, 106.4070058 29.816852)",,,,,
7847151619,3101507786,0,305512083,,service,permissive,False,False,39.649,"LINESTRING (106.4125965 29.8166555, 106.412198 29.8167427)",,,,,
7847151619,3101507777,0,305512083,,service,permissive,False,True,110.53,"LINESTRING (106.4125965 29.8166555, 106.4135113 29.816404, 106.4136844 29.8164632)",,,,,
7847151619,7847151622,0,840987844,,service,,False,False,146.183,"LINESTRING (106.4125965 29.8166555, 106.4127154 29.8169936, 106.4131017 29.8168922, 106.4132927 29.8174803)",driveway,,,,
7847151622,7847151619,0,840987844,,service,,False,True,146.183,"LINESTRING (106.4132927 29.8174803, 106.4131017 29.8168922, 106.4127154 29.8169936, 106.4125965 29.8166555)",driveway,,,,
7847151630,3101507786,0,305512083,,service,permissive,False,True,75.302,"LINESTRING (106.4119937 29.8160891, 106.412198 29.8167427)",,,,,
7847151630,7847003953,0,305512083,,service,permissive,False,False,58.937,"LINESTRING (106.4119937 29.8160891, 106.4119763 29.816039, 106.4118233 29.8155801)",,,,,
7847151630,7847151670,0,840987846,,service,,False,False,95.195,"LINESTRING (106.4119937 29.8160891, 106.4124734 29.8159662, 106.4129378 29.8158403)",driveway,,,,
7847151631,7847151670,0,840987846,,service,,False,True,45.534,"LINESTRING (106.4133883 29.8157182, 106.4129378 29.8158403)",driveway,,,,
7847151668,7847151669,0,840987850,,footway,,False,False,56.279,"LINESTRING (106.413403 29.8154226, 106.4128507 29.8155855)",,,,,
7847151668,3106346045,0,306178750,学苑路,service,permissive,False,False,69.41499999999999,"LINESTRING (106.413403 29.8154226, 106.4133145 29.8151415, 106.4132134 29.8148204)",,,,,
7847151668,3101507777,0,"[305512092, 306178750]",学苑路,service,permissive,False,"[False, True]",120.29400000000001,"LINESTRING (106.413403 29.8154226, 106.4134202 29.8154773, 106.4135045 29.8157449, 106.4136369 29.8161034, 106.4137113 29.8163148, 106.4136844 29.8164632)",,,,,
7847151669,7847151670,0,840987850,,footway,,False,False,29.552,"LINESTRING (106.4128507 29.8155855, 106.4129378 29.8158403)",,,,,
7847151669,7847151668,0,840987850,,footway,,False,True,56.279,"LINESTRING (106.4128507 29.8155855, 106.413403 29.8154226)",,,,,
7847151669,7847151671,0,840987851,,steps,,False,False,11.216,"LINESTRING (106.4128507 29.8155855, 106.4128188 29.8154885)",,,,,
7847151670,7847151631,0,840987846,,service,,False,False,45.534,"LINESTRING (106.4129378 29.8158403, 106.4133883 29.8157182)",driveway,,,,
7847151670,7847151669,0,840987850,,footway,,False,True,29.552,"LINESTRING (106.4129378 29.8158403, 106.4128507 29.8155855)",,,,,
7847151670,7847151630,0,840987846,,service,,False,True,95.195,"LINESTRING (106.4129378 29.8158403, 106.4124734 29.8159662, 106.4119937 29.8160891)",driveway,,,,
7847151671,7847151669,0,840987851,,steps,,False,True,11.216,"LINESTRING (106.4128188 29.8154885, 106.4128507 29.8155855)",,,,,
7847165266,3724444666,0,840863404,,footway,,False,False,7.777,"LINESTRING (106.4142105 29.8181211, 106.4142837 29.8180918)",,,,,
7847165266,7935950732,0,850678202,,footway,,False,False,11.128,"LINESTRING (106.4142105 29.8181211, 106.4142621 29.8180316)",,,,,
7847165266,3101507805,0,840863404,,footway,,False,True,226.947,"LINESTRING (106.4142105 29.8181211, 106.4140815 29.8181727, 106.4137563 29.8182542, 106.4136018 29.8182423, 106.4134294 29.8181779, 106.4130673 29.8179051, 106.4129984 29.8178789, 106.4129453 29.8178974, 106.4123703 29.818123, 106.4121088 29.8182235)",,,,,
7861724490,3110234043,0,306178746,,service,,False,False,136.945,"LINESTRING (106.4151357 29.8206129, 106.4137164 29.8205904)",,,,,
7861724490,7846076938,0,306178746,,service,,False,True,6.527,"LINESTRING (106.4151357 29.8206129, 106.4152032 29.8206089)",,,,,
7861724490,7861724491,0,842727307,,service,,False,False,42.263999999999996,"LINESTRING (106.4151357 29.8206129, 106.4151378 29.8207543, 106.41514 29.8208239, 106.415145 29.8209929)",driveway,,,,
7861724491,7861724490,0,842727307,,service,,False,True,42.263999999999996,"LINESTRING (106.415145 29.8209929, 106.41514 29.8208239, 106.4151378 29.8207543, 106.4151357 29.8206129)",driveway,,,,
7861724527,7861724538,0,842727310,,service,,False,False,349.024,"LINESTRING (106.4170207 29.8214335, 106.4165324 29.8218181, 106.4164227 29.8219098, 106.4163698 29.8219733, 106.4163454 29.8222343, 106.4162158 29.8232677, 106.4161909 29.8234653, 106.4162479 29.8235887, 106.416321 29.8236769, 106.4163984 29.8237487, 106.4164752 29.8238012, 106.416563 29.8238676, 106.4167203 29.8239639, 106.4168908 29.824033)",,25,,,
7861724527,3724320472,0,842727310,,service,,False,True,209.105,"LINESTRING (106.4170207 29.8214335, 106.4168027 29.8212226, 106.4167411 29.8211266, 106.4167299 29.8210431, 106.4168002 29.8209579, 106.416864 29.8209124, 106.4169472 29.8208643, 106.4169964 29.8208287, 106.417022 29.8207752, 106.4170038 29.8207104, 106.4169649 29.8206301, 106.4170006 29.8205447, 106.4170764 29.8205018, 106.4170869 29.820411, 106.4170745 29.8203555, 106.4170328 29.8202921, 106.4167582 29.8198723)",,25,,,
7861724527,7902519418,0,846878948,,footway,,False,True,131.229,"LINESTRING (106.4170207 29.8214335, 106.4173563 29.8212136, 106.4174988 29.8211853, 106.4176108 29.8211589, 106.4176949 29.8211123, 106.4181705 29.8208278)",,,,,
7861724538,7861724527,0,842727310,,service,,False,True,349.024,"LINESTRING (106.4168908 29.824033, 106.4167203 29.8239639, 106.416563 29.8238676, 106.4164752 29.8238012, 106.4163984 29.8237487, 106.416321 29.8236769, 106.4162479 29.8235887, 106.4161909 29.8234653, 106.4162158 29.8232677, 106.4163454 29.8222343, 106.4163698 29.8219733, 106.4164227 29.8219098, 106.4165324 29.8218181, 106.4170207 29.8214335)",,25,,,
7861724538,7902519435,0,842765844,,service,,False,False,38.631,"LINESTRING (106.4168908 29.824033, 106.4168953 29.8241448, 106.4169233 29.8243311, 106.4169433 29.8243755)",,,,,
7861724538,7902519427,0,842765844,,service,,False,True,67.404,"LINESTRING (106.4168908 29.824033, 106.4169233 29.8238287, 106.4170121 29.8236424, 106.417153 29.8234862)",,,,,
7861724675,3724418671,0,368580108,,service,,False,False,7.139,"LINESTRING (106.4168776 29.8162475, 106.4169486 29.8162294)",,,,,
7861724675,7846353460,0,368580108,,service,,False,True,85.313,"LINESTRING (106.4168776 29.8162475, 106.416029 29.8164633)",,,,,
7861724675,7861724678,0,842727327,,service,,False,False,117.201,"LINESTRING (106.4168776 29.8162475, 106.4167136 29.8156625, 106.4167673 29.8156342, 106.4172063 29.8155207)",,,,,
7861724678,7861724675,0,842727327,,service,,False,True,117.201,"LINESTRING (106.4172063 29.8155207, 106.4167673 29.8156342, 106.4167136 29.8156625, 106.4168776 29.8162475)",,,,,
7862085000,7862085044,0,306178747,,service,,False,False,27.416,"LINESTRING (106.4189919 29.8220694, 106.4189527 29.8223136)",,,,,
7862085000,7867520528,0,843421734,,service,,False,True,40.507,"LINESTRING (106.4189919 29.8220694, 106.4193307 29.8218542)",,,,,
7862085000,3110234053,0,306178747,,service,,False,True,46.635000000000005,"LINESTRING (106.4189919 29.8220694, 106.4189947 29.8219845, 106.4189631 29.8218261, 106.418903 29.8216604)",,,,,
7862085000,7862085003,0,842765839,,service,,False,False,91.446,"LINESTRING (106.4189919 29.8220694, 106.4185024 29.8223578, 106.4184354 29.8223648, 106.4181467 29.8223684)",driveway,,,,
7862085003,7862085000,0,842765839,,service,,False,True,91.446,"LINESTRING (106.4181467 29.8223684, 106.4184354 29.8223648, 106.4185024 29.8223578, 106.4189919 29.8220694)",driveway,,,,
7862085027,7862085034,0,306178747,,service,,False,False,56.535,"LINESTRING (106.4184078 29.8211031, 106.4185096 29.8212171, 106.4186683 29.821395, 106.4187666 29.8215051)",,,,,
7862085027,7902519418,0,306178747,,service,,False,True,38.225,"LINESTRING (106.4184078 29.8211031, 106.4181873 29.8208473, 106.4181705 29.8208278)",,,,,
7862085027,7862085032,0,842765841,,service,,False,False,177.208,"LINESTRING (106.4184078 29.8211031, 106.417924 29.8214177, 106.4174663 29.8217154, 106.4174019 29.8217619, 106.4173858 29.8218108, 106.4176453 29.8221251, 106.4177008 29.8221652)",,,,,
7862085032,7862085034,0,842765841,,service,,False,False,126.587,"LINESTRING (106.4177008 29.8221652, 106.4177439 29.8221545, 106.4187666 29.8215051)",,,,,
7862085032,7862085027,0,842765841,,service,,False,True,177.208,"LINESTRING (106.4177008 29.8221652, 106.4176453 29.8221251, 106.4173858 29.8218108, 106.4174019 29.8217619, 106.4174663 29.8217154, 106.417924 29.8214177, 106.4184078 29.8211031)",,,,,
7862085032,7862085038,0,842765842,,footway,,False,False,151.35999999999999,"LINESTRING (106.4177008 29.8221652, 106.4171739 29.8225154, 106.4171709 29.8225929, 106.4174944 29.8229938, 106.4176352 29.8231749)",,,,,
7862085034,3110234053,0,306178747,,service,,False,False,21.711,"LINESTRING (106.4187666 29.8215051, 106.418903 29.8216604)",,,,,
7862085034,7862085027,0,306178747,,service,,False,True,56.535,"LINESTRING (106.4187666 29.8215051, 106.4186683 29.821395, 106.4185096 29.8212171, 106.4184078 29.8211031)",,,,,
7862085034,7862085032,0,842765841,,service,,False,True,126.587,"LINESTRING (106.4187666 29.8215051, 106.4177439 29.8221545, 106.4177008 29.8221652)",,,,,
7862085038,7862085032,0,842765842,,footway,,False,True,151.35999999999999,"LINESTRING (106.4176352 29.8231749, 106.4174944 29.8229938, 106.4171709 29.8225929, 106.4171739 29.8225154, 106.4177008 29.8221652)",,,,,
7862085038,7902519427,0,842765844,,service,,False,False,59.513999999999996,"LINESTRING (106.4176352 29.8231749, 106.4174604 29.8232332, 106.4173577 29.8232818, 106.4172643 29.8233628, 106.417153 29.8234862)",,,,,
7862085038,3754268626,0,842765844,,service,,False,True,85.36,"LINESTRING (106.4176352 29.8231749, 106.4179136 29.823082, 106.4180381 29.823078, 106.4181433 29.8230924, 106.4182272 29.8231252, 106.4184181 29.8232827)",,,,,
7862085044,7862085000,0,306178747,,service,,False,True,27.416,"LINESTRING (106.4189527 29.8223136, 106.4189919 29.8220694)",,,,,
7862085044,3110234068,0,842765843,,service,,True,False,173.919,"LINESTRING (106.4189527 29.8223136, 106.4190805 29.8225302, 106.4194819 29.8230319, 106.4196569 29.8232398, 106.4198063 29.8234207, 106.4199326 29.823623)",,25,1,,
7862085051,3110234071,0,842765844,,service,,False,True,6.843,"LINESTRING (106.4197519 29.8241792, 106.4198047 29.8242203)",,,,,
7862085051,7867521412,0,842765844,,service,,False,False,78.977,"LINESTRING (106.4197519 29.8241792, 106.4195993 29.8240759, 106.4192724 29.8239219, 106.4190529 29.8238125)",,,,,
7862085051,7862085056,0,842765845,,service,,True,False,55.769,"LINESTRING (106.4197519 29.8241792, 106.4198184 29.8240636, 106.4198795 29.8239144, 106.4198937 29.8238299, 106.4198953 29.8237799, 106.4198816 29.8237022)",,25,,,
7862085056,3110234068,0,843421741,,service,,True,False,10.088,"LINESTRING (106.4198816 29.8237022, 106.4199326 29.823623)",,,,,
7862085056,7867520575,0,842765845,,service,,True,False,12.831999999999999,"LINESTRING (106.4198816 29.8237022, 106.419852 29.8236071, 106.4198424 29.8235924)",,25,,,
7867520527,3724521742,0,368599423,,service,,False,False,17.222,"LINESTRING (106.4192822 29.8217795, 106.4194605 29.8217718)",,,,,
7867520527,7867520528,0,843421735,,service,,False,False,9.533,"LINESTRING (106.4192822 29.8217795, 106.4193307 29.8218542)",,,,,
7867520527,3110234053,0,368599423,,service,,False,True,39.254000000000005,"LINESTRING (106.4192822 29.8217795, 106.4191253 29.8217546, 106.418903 29.8216604)",,,,,
7867520528,7862085000,0,843421734,,service,,False,False,40.507,"LINESTRING (106.4193307 29.8218542, 106.4189919 29.8220694)",,,,,
7867520528,3724521742,0,843421734,,service,,False,True,15.516,"LINESTRING (106.4193307 29.8218542, 106.4194605 29.8217718)",,,,,
7867520528,7867520527,0,843421735,,service,,False,True,9.533,"LINESTRING (106.4193307 29.8218542, 106.4192822 29.8217795)",,,,,
7867520528,7867520530,0,843421736,,service,,False,False,117.94,"LINESTRING (106.4193307 29.8218542, 106.4193612 29.8219282, 106.420028 29.8227218)",,,,,
7867520530,3724521752,0,843421736,,service,,False,False,82.986,"LINESTRING (106.420028 29.8227218, 106.4206915 29.8222468)",,,,,
7867520530,7867520528,0,843421736,,service,,False,True,117.94,"LINESTRING (106.420028 29.8227218, 106.4193612 29.8219282, 106.4193307 29.8218542)",,,,,
7867520530,7867520580,0,843421742,,service,,False,False,135.924,"LINESTRING (106.420028 29.8227218, 106.4196908 29.8229327, 106.4201226 29.82347, 106.4201509 29.8235222, 106.4201474 29.8235621, 106.4200801 29.8236542)",,,,,
7867520575,3754268632,0,842765845,,service,,True,False,40.997,"LINESTRING (106.4198424 29.8235924, 106.4198052 29.8235352, 106.4196109 29.8232834)",,25,,,
7867520580,3110234068,0,843421739,,service,,False,True,14.646,"LINESTRING (106.4200801 29.8236542, 106.4199326 29.823623)",,,,,
7867520580,9513722780,0,843421739,,service,,False,False,184.752,"LINESTRING (106.4200801 29.8236542, 106.4203092 29.8237027, 106.4204571 29.8237214, 106.4205696 29.8237281, 106.4206759 29.8237174, 106.4207575 29.8236866, 106.420853 29.8236292, 106.421181 29.8233728, 106.4211545 29.823305, 106.4208156 29.8228957)",,,,,
7867520580,7867520530,0,843421742,,service,,False,True,135.924,"LINESTRING (106.4200801 29.8236542, 106.4201474 29.8235621, 106.4201509 29.8235222, 106.4201226 29.82347, 106.4196908 29.8229327, 106.420028 29.8227218)",,,,,
7867520891,9209393876,0,843421771,,service,,False,False,31.69,"LINESTRING (106.4249011 29.8243571, 106.4251275 29.8245636)",,,,,
7867520891,3724109299,0,"[973994912, 368553897]",,service,,False,False,42.159,"LINESTRING (106.4249011 29.8243571, 106.424932 29.8242181, 106.4249579 29.8240885, 106.4248709 29.824014)",,,,,
7867520891,3724109293,0,368553897,,service,,False,True,36.253,"LINESTRING (106.4249011 29.8243571, 106.4248892 29.8244109, 106.4248467 29.824592, 106.4247909 29.8246636)",,,,,
7867520892,9209393873,0,843421771,,service,,False,True,41.682,"LINESTRING (106.4256765 29.8250642, 106.4253787 29.8247926)",,,,,
7867520892,7867520907,0,843421772,,service,,False,False,184.145,"LINESTRING (106.4256765 29.8250642, 106.4254947 29.8251925, 106.4254392 29.8252486, 106.4254115 29.8253047, 106.4254023 29.8253742, 106.4254146 29.8254304, 106.42547 29.8254999, 106.4255676 29.8255963, 106.4261585 29.8261802, 106.4263112 29.8263311)",driveway,,,,
7867520892,7867520893,0,843421772,,service,,False,True,86.744,"LINESTRING (106.4256765 29.8250642, 106.4258336 29.8249653, 106.4259353 29.8248931, 106.426 29.8248744, 106.4260678 29.824869, 106.4261294 29.8248851, 106.426191 29.8249172, 106.4262526 29.8249679, 106.4263944 29.8251096)",driveway,,,,
7867520893,7867520892,0,843421772,,service,,False,False,86.744,"LINESTRING (106.4263944 29.8251096, 106.4262526 29.8249679, 106.426191 29.8249172, 106.4261294 29.8248851, 106.4260678 29.824869, 106.426 29.8248744, 106.4259353 29.8248931, 106.4258336 29.8249653, 106.4256765 29.8250642)",driveway,,,,
