u,v,key,osmid,name,highway,oneway,reversed,length,geometry,lanes,junction,bridge,maxspeed,width,tunnel,service
8519586957,8509513121,0,916147282,,service,False,True,58.557,"LINESTRING (113.9925103 22.6005268, 113.9928961 22.6009147)",,,,,,,
8519586957,8509513123,0,916147282,,service,False,False,37.155,"LINESTRING (113.9925103 22.6005268, 113.9924318 22.600449, 113.992286 22.6002652)",,,,,,,
8519586957,5173028344,0,917253695,,footway,False,False,81.559,"LINESTRING (113.9925103 22.6005268, 113.9923197 22.6005336, 113.9920861 22.6001688, 113.9919456 22.6002008)",,,,,,,
8519586960,8509513123,0,917253697,,steps,False,False,82.251,"LINESTRING (113.9922844 22.5995255, 113.992286 22.6002652)",,,,,,,
8519586960,8552263741,0,920732026,卓越路,pedestrian,False,False,19.27,"LINESTRING (113.9922844 22.5995255, 113.9924524 22.5994482)",,,,,,,
8519586960,5173028369,0,920732026,卓越路,pedestrian,False,True,14.402,"LINESTRING (113.9922844 22.5995255, 113.9921579 22.5995815)",,,,,,,
8519586960,5173028377,0,925101952,,pedestrian,False,True,112.538,"LINESTRING (113.9922844 22.5995255, 113.9916599 22.5986937)",,,,,,,
8519620294,8519620299,0,695571943,大学路,unclassified,False,False,101.27700000000002,"LINESTRING (113.9907393 22.6022891, 113.9905756 22.6024358, 113.9905419 22.6024714, 113.9904987 22.6025126, 113.990465 22.6025491, 113.9903954 22.6026326, 113.9903656 22.6026817, 113.990343 22.6027275, 113.9903107 22.6028102, 113.9902948 22.6028802, 113.9902661 22.6030544)",,,,,,,
8519620294,5173028350,0,695571943,大学路,unclassified,False,True,110.256,"LINESTRING (113.9907393 22.6022891, 113.9910843 22.6019778, 113.9911933 22.6018795, 113.9915179 22.6016063)",,,,,,,
8519620294,8509612427,0,"[916157971, 917258667, 917258670]",,"['steps', 'corridor', 'footway']",False,"[False, True]",76.02,"LINESTRING (113.9907393 22.6022891, 113.9907962 22.6023475, 113.9908582 22.6024111, 113.9909372 22.6026002, 113.9909783 22.6029148)",,,,,,,
8519620299,6531598511,0,695571943,大学路,unclassified,False,False,35.274,"LINESTRING (113.9902661 22.6030544, 113.9902295 22.6032589, 113.9902273 22.6032722, 113.9902109 22.6033675)",,,,,,,
8519620299,8519620294,0,695571943,大学路,unclassified,False,True,101.27700000000002,"LINESTRING (113.9902661 22.6030544, 113.9902948 22.6028802, 113.9903107 22.6028102, 113.990343 22.6027275, 113.9903656 22.6026817, 113.9903954 22.6026326, 113.990465 22.6025491, 113.9904987 22.6025126, 113.9905419 22.6024714, 113.9905756 22.6024358, 113.9907393 22.6022891)",,,,,,,
8519620299,8509612427,0,"[917258666, 917258674, 916157970]",,"['corridor', 'footway']",False,"[False, True]",80.618,"LINESTRING (113.9902661 22.6030544, 113.9904443 22.6030764, 113.9906679 22.6031143, 113.9909783 22.6029148)",,,,,,,
8527043442,8527043443,0,918112410,,footway,False,False,26.204,"LINESTRING (113.9933262 22.5995034, 113.9933466 22.5992685)",,,,,,,
8527043442,8552234702,0,920732026,卓越路,pedestrian,False,False,16.828,"LINESTRING (113.9933262 22.5995034, 113.9934687 22.5995782)",,,,,,,
8527043442,5173028371,0,920732026,卓越路,pedestrian,False,True,35.744,"LINESTRING (113.9933262 22.5995034, 113.9930254 22.5993415)",,,,,,,
8527043443,8527043442,0,918112410,,footway,False,True,26.204,"LINESTRING (113.9933466 22.5992685, 113.9933262 22.5995034)",,,,,,,
8527043443,5173027995,0,918112411,,footway,False,True,32.529,"LINESTRING (113.9933466 22.5992685, 113.9930433 22.5991838)",,,,,,,
8527043443,8527043444,0,"[1162856337, 918112410, 1162856338]",,footway,False,False,38.799,"LINESTRING (113.9933466 22.5992685, 113.9935534 22.5991255, 113.993607 22.5990859, 113.993647 22.5990568)",,,yes,,,,
8527043444,5173027992,0,533170958,创知南路,pedestrian,False,True,59.802,"LINESTRING (113.993647 22.5990568, 113.9933156 22.5986145)",,,,,,,
8527043444,9326228302,0,533170958,创知南路,pedestrian,False,False,31.25,"LINESTRING (113.993647 22.5990568, 113.9936842 22.5991074, 113.9938216 22.599287)",,,,,,,
8527043444,8527043443,0,"[1162856337, 1162856338, 918112410]",,footway,False,True,38.799,"LINESTRING (113.993647 22.5990568, 113.993607 22.5990859, 113.9935534 22.5991255, 113.9933466 22.5992685)",,,yes,,,,
8530804308,6024420973,0,642817501,,path,False,False,84.747,"LINESTRING (113.9959933 22.6029775, 113.9960241 22.6029767, 113.9961329 22.6029816, 113.996359 22.6029805, 113.9968161 22.6030257)",,,,,,,
8530804308,6050673388,0,642817501,,path,False,True,23.944,"LINESTRING (113.9959933 22.6029775, 113.9959386 22.6029788, 113.9958594 22.6029787, 113.9958167 22.6028959)",,,,,,,
8530804308,6024420932,0,"[918536120, 918536121, 918536119]",,footway,False,True,34.004,"LINESTRING (113.9959933 22.6029775, 113.9959925 22.6030269, 113.9959859 22.6030954, 113.9959729 22.6031587, 113.9959443 22.603225, 113.9959182 22.6032709)",,,yes,,,,
8530900404,8530900406,0,669046556,大学路,unclassified,False,False,5.245,"LINESTRING (113.990377 22.5985287, 113.9903813 22.5985757)",,,,,,,
8530900404,8552467659,0,669046556,大学路,unclassified,False,True,66.846,"LINESTRING (113.990377 22.5985287, 113.9903349 22.5979288)",,,,,,,
8530900404,9070679252,0,918546292,,service,False,True,15.845,"LINESTRING (113.990377 22.5985287, 113.9905224 22.5984809)",,,,,,,
8530900406,8530900404,0,669046556,大学路,unclassified,False,True,5.245,"LINESTRING (113.9903813 22.5985757, 113.990377 22.5985287)",,,,,,,
8530900406,9070679254,0,669046556,大学路,unclassified,False,False,71.533,"LINESTRING (113.9903813 22.5985757, 113.9904065 22.5987506, 113.9904479 22.5988919, 113.9905278 22.5989998, 113.9906039 22.5990676, 113.990686 22.59912)",,,,,,,
8530900406,8530900408,0,918546293,,service,False,False,26.968,"LINESTRING (113.9903813 22.5985757, 113.9904492 22.5986091, 113.9904792 22.5986239, 113.9905389 22.5987527)",,,,,,,
8530900408,8530900406,0,918546293,,service,False,True,26.968,"LINESTRING (113.9905389 22.5987527, 113.9904792 22.5986239, 113.9904492 22.5986091, 113.9903813 22.5985757)",,,,,,,
8530907570,8530907614,0,918549015,,footway,False,False,11.721,"LINESTRING (114.0012609 22.6003464, 114.0012626 22.600241)",,,,,,,
8530907570,8530907573,0,918549011,,footway,False,False,77.937,"LINESTRING (114.0012609 22.6003464, 114.0011979 22.6003504, 114.0011457 22.6003581, 114.0009566 22.6003909, 114.0009004 22.6003959, 114.0008393 22.6003936, 114.0007789 22.6003857, 114.0007178 22.6003725, 114.0005202 22.6003085)",,,,,,,
8530907570,8059520659,0,918549011,,footway,False,True,133.66600000000003,"LINESTRING (114.0012609 22.6003464, 114.001309 22.600348, 114.0013583 22.6003552, 114.0014872 22.6003866, 114.0015605 22.6003966, 114.0016486 22.6003981, 114.0017368 22.6003917, 114.0018241 22.6003758, 114.0022442 22.6002453, 114.0023203 22.6001023, 114.0023312 22.6000598, 114.0023299 22.5999971)",,,,,,,
8530907573,8530907613,0,918549014,,footway,False,False,10.582,"LINESTRING (114.0005202 22.6003085, 114.0005341 22.6002142)",,,,,,,
8530907573,8530907578,0,918549011,,footway,False,False,99.305,"LINESTRING (114.0005202 22.6003085, 114.0003852 22.6002858, 114.0001275 22.6002729, 113.9999347 22.6002178, 113.9997173 22.6001013, 113.9996088 22.6000565)",,,,,,,
8530907573,8530907570,0,918549011,,footway,False,True,77.93700000000001,"LINESTRING (114.0005202 22.6003085, 114.0007178 22.6003725, 114.0007789 22.6003857, 114.0008393 22.6003936, 114.0009004 22.6003959, 114.0009566 22.6003909, 114.0011457 22.6003581, 114.0011979 22.6003504, 114.0012609 22.6003464)",,,,,,,
8530907578,5173028009,0,926524850,明德路,unclassified,False,True,9.545,"LINESTRING (113.9996088 22.6000565, 113.99968 22.6000013)",,,,,,,
8530907578,8530907593,0,918549011,,footway,False,False,289.746,"LINESTRING (113.9996088 22.6000565, 113.9994508 22.6000155, 113.9993053 22.5999718, 113.9992001 22.599899, 113.9990967 22.59981, 113.9989459 22.5997242, 113.9988127 22.5996983, 113.9985953 22.5997129, 113.9984253 22.5997258, 113.998257 22.5996821, 113.9980641 22.5996012, 113.9978274 22.5994329, 113.9977486 22.5992823, 113.9976872 22.5990865, 113.9976083 22.598881, 113.9975329 22.5987029)",,,,,,,
8530907578,8530907573,0,918549011,,footway,False,True,99.305,"LINESTRING (113.9996088 22.6000565, 113.9997173 22.6001013, 113.9999347 22.6002178, 114.0001275 22.6002729, 114.0003852 22.6002858, 114.0005202 22.6003085)",,,,,,,
8530907578,5173027934,0,"[542049864, 926524850, 542049863]",明德路,unclassified,False,False,67.616,"LINESTRING (113.9996088 22.6000565, 113.999518 22.6001296, 113.999221 22.6003899, 113.9991206 22.6004642)",,,yes,,,,
8530907593,8530907612,0,918549013,,footway,False,False,17.812,"LINESTRING (113.9975329 22.5987029, 113.9976741 22.5986098)",,,,,,,
8530907593,8530907608,0,918549011,,footway,False,False,166.27499999999998,"LINESTRING (113.9975329 22.5987029, 113.9974067 22.5985362, 113.9972822 22.5983792, 113.9971788 22.598206, 113.9970701 22.5980604, 113.9968667 22.597892, 113.9966862 22.5978079, 113.9964407 22.597714, 113.9964048 22.5976943)",,,,,,,
8530907593,8530907578,0,918549011,,footway,False,True,289.746,"LINESTRING (113.9975329 22.5987029, 113.9976083 22.598881, 113.9976872 22.5990865, 113.9977486 22.5992823, 113.9978274 22.5994329, 113.9980641 22.5996012, 113.998257 22.5996821, 113.9984253 22.5997258, 113.9985953 22.5997129, 113.9988127 22.5996983, 113.9989459 22.5997242, 113.9990967 22.59981, 113.9992001 22.599899, 113.9993053 22.5999718, 113.9994508 22.6000155, 113.9996088 22.6000565)",,,,,,,
8530907607,8530907608,0,918549011,,footway,False,True,231.246,"LINESTRING (113.9952671 22.5959403, 113.9953205 22.5961052, 113.9954765 22.5964823, 113.9958955 22.597209, 113.9960358 22.597345, 113.9961637 22.5974923, 113.9963022 22.5976379, 113.9964048 22.5976943)",,,,,,,
8530907607,5173028017,0,926524848,创业路,unclassified,False,False,202.876,"LINESTRING (113.9952671 22.5959403, 113.9954283 22.5960337, 113.9955423 22.5961162, 113.995644 22.5962442, 113.9964697 22.5971999, 113.996579 22.5972878)",,,,,,,
8530907607,5173028123,0,926524848,创业路,unclassified,False,True,86.955,"LINESTRING (113.9952671 22.5959403, 113.995114 22.5958516, 113.9946393 22.5955856, 113.9945397 22.5955404)",,,,,,,
8530907608,8530907607,0,918549011,,footway,False,False,231.24599999999998,"LINESTRING (113.9964048 22.5976943, 113.9963022 22.5976379, 113.9961637 22.5974923, 113.9960358 22.597345, 113.9958955 22.597209, 113.9954765 22.5964823, 113.9953205 22.5961052, 113.9952671 22.5959403)",,,,,,,
8530907608,8530907593,0,918549011,,footway,False,True,166.275,"LINESTRING (113.9964048 22.5976943, 113.9964407 22.597714, 113.9966862 22.5978079, 113.9968667 22.597892, 113.9970701 22.5980604, 113.9971788 22.598206, 113.9972822 22.5983792, 113.9974067 22.5985362, 113.9975329 22.5987029)",,,,,,,
8530907608,5173028017,0,918549012,,footway,False,False,50.261,"LINESTRING (113.9964048 22.5976943, 113.996397 22.5976397, 113.9964106 22.5975566, 113.9964705 22.5974227, 113.996579 22.5972878)",,,,,,,
8530907612,8530907593,0,918549013,,footway,False,True,17.812,"LINESTRING (113.9976741 22.5986098, 113.9975329 22.5987029)",,,,,,,
8530907612,8535834669,0,926524848,创业路,unclassified,False,False,145.192,"LINESTRING (113.9976741 22.5986098, 113.997736 22.5986819, 113.9979948 22.5989635, 113.9982413 22.5991712, 113.9987083 22.5994902)",,,,,,,
8530907612,5173028017,0,926524848,创业路,unclassified,False,True,185.125,"LINESTRING (113.9976741 22.5986098, 113.9968979 22.5977063, 113.996579 22.5972878)",,,,,,,
8530907613,8530907573,0,918549014,,footway,False,True,10.582,"LINESTRING (114.0005341 22.6002142, 114.0005202 22.6003085)",,,,,,,
8530907613,8530907614,0,926524849,创业路,residential,False,False,75.112,"LINESTRING (114.0005341 22.6002142, 114.0006076 22.6002321, 114.0006726 22.6002398, 114.0007368 22.6002432, 114.0008075 22.6002447, 114.0012626 22.600241)",,,,,,,
8530907613,5173028009,0,926524849,创业路,residential,False,True,90.942,"LINESTRING (114.0005341 22.6002142, 113.9998249 22.600021, 113.99968 22.6000013)",,,,,,,
8530907614,8530907570,0,918549015,,footway,False,True,11.721,"LINESTRING (114.0012626 22.600241, 114.0012609 22.6003464)",,,,,,,
8530907614,8059520659,0,926524849,创业路,residential,False,False,116.268,"LINESTRING (114.0012626 22.600241, 114.0017789 22.6002369, 114.0018533 22.6002307, 114.0019176 22.6002129, 114.0019937 22.6001818, 114.0023299 22.5999971)",,,,,,,
8530907614,8530907613,0,926524849,创业路,residential,False,True,75.112,"LINESTRING (114.0012626 22.600241, 114.0008075 22.6002447, 114.0007368 22.6002432, 114.0006726 22.6002398, 114.0006076 22.6002321, 114.0005341 22.6002142)",,,,,,,
8530922523,7057414506,0,669046553,创新路,unclassified,False,False,129.84799999999998,"LINESTRING (114.0024901 22.6007457, 114.0021209 22.6008175, 114.0018543 22.6008811, 114.0015805 22.6009395, 114.0012501 22.6009609)",,,,,,,
8530922523,6054372253,0,"[918548513, 918548514, 973194542]",至善路,tertiary,True,False,89.34100000000001,"LINESTRING (114.0024901 22.6007457, 114.0024604 22.6006503, 114.0024568 22.6000416, 114.0024575 22.5999461)",1,,yes,,,,
8532584354,5173028332,0,669046556,大学路,unclassified,False,True,9.301,"LINESTRING (113.9902971 22.5973898, 113.9902918 22.5973063)",,,,,,,
8532584354,8552467659,0,669046556,大学路,unclassified,False,False,60.06,"LINESTRING (113.9902971 22.5973898, 113.9903044 22.5974941, 113.9903349 22.5979288)",,,,,,,
8535834668,8535834669,0,919055864,,service,False,True,8.897,"LINESTRING (113.9987689 22.599433, 113.9987083 22.5994902)",,,,,,,
8535834669,8535834668,0,919055864,,service,False,False,8.897,"LINESTRING (113.9987083 22.5994902, 113.9987689 22.599433)",,,,,,,
8535834669,8535834671,0,926524848,创业路,unclassified,False,False,65.73,"LINESTRING (113.9987083 22.5994902, 113.9988575 22.5995921, 113.9991564 22.5998026, 113.9992275 22.5998339)",,,,,,,
8535834669,8530907612,0,926524848,创业路,unclassified,False,True,145.19199999999998,"LINESTRING (113.9987083 22.5994902, 113.9982413 22.5991712, 113.9979948 22.5989635, 113.997736 22.5986819, 113.9976741 22.5986098)",,,,,,,
8535834670,8535834671,0,919055865,,service,False,True,7.359,"LINESTRING (113.9992752 22.5997845, 113.9992275 22.5998339)",,,,,,,
8535834671,8535834670,0,919055865,,service,False,False,7.359,"LINESTRING (113.9992275 22.5998339, 113.9992752 22.5997845)",,,,,,,
8535834671,5173028009,0,926524848,创业路,unclassified,False,False,50.117000000000004,"LINESTRING (113.9992275 22.5998339, 113.9993384 22.5998826, 113.9994046 22.5999117, 113.9994152 22.5999164, 113.9995645 22.5999644, 113.99968 22.6000013)",,,,,,,
8535834671,8535834669,0,926524848,创业路,unclassified,False,True,65.72999999999999,"LINESTRING (113.9992275 22.5998339, 113.9991564 22.5998026, 113.9988575 22.5995921, 113.9987083 22.5994902)",,,,,,,
8548694305,5173028185,0,533170960,,unclassified,False,False,98.215,"LINESTRING (113.9977279 22.6032919, 113.9975719 22.6032385, 113.9971982 22.6031111, 113.9968281 22.6029918)",,,,,,,
8548694305,5164226692,0,533170960,,unclassified,False,True,16.257,"LINESTRING (113.9977279 22.6032919, 113.9977735 22.6033075, 113.9978764 22.6033427)",,,,,,,
8548694305,5555715920,0,"[695571947, 920717716]",创意路,"['cycleway', 'service']",False,"[False, True]",374.09000000000003,"LINESTRING (113.9977279 22.6032919, 113.9976369 22.6035175, 113.9975561 22.603686, 113.9975014 22.6039578, 113.9974916 22.6042753, 113.9975175 22.6047193, 113.9976042 22.6050848, 113.9976882 22.6052638, 113.9977378 22.6053695, 113.9976623 22.6054111, 113.9973556 22.6055062, 113.9971778 22.6055824, 113.9970206 22.6056918, 113.9965954 22.6058393, 113.9965367 22.605837)",,,,15,,,
8549774001,9053038606,0,533170958,创知南路,pedestrian,False,False,12.265,"LINESTRING (113.9924073 22.5970349, 113.9924979 22.5971068)",,,,,,,
8549774001,5173027972,0,669046555,创新路,unclassified,False,False,19.183,"LINESTRING (113.9924073 22.5970349, 113.9922578 22.5971384)",,,,,,,
8549774001,6265111313,0,669046555,创新路,unclassified,False,True,47.884,"LINESTRING (113.9924073 22.5970349, 113.9924311 22.5970128, 113.9925045 22.5969444, 113.9925068 22.5969422, 113.9927381 22.5967313)",,,,,,,
8552127807,8552127810,0,"[921132969, 921132970]",,"['steps', 'footway']",False,True,26.057999999999996,"LINESTRING (113.9933597 22.5981622, 113.993291 22.5983103, 113.9932816 22.5983419, 113.9932401 22.5983549)",,,,,,,
8552127810,5173028153,0,916387698,,footway,False,True,12.462,"LINESTRING (113.9932401 22.5983549, 113.9931791 22.5984518)",,,,,,,
8552127810,8511339800,0,"[916387698, 921132971, 916387700, 916387699]",,"['corridor', 'footway']",False,False,84.582,"LINESTRING (113.9932401 22.5983549, 113.9932587 22.5983254, 113.993289 22.5981731, 113.9932711 22.5977701, 113.9932304 22.597606)",,,yes,,,,
8552127810,8552127807,0,"[921132969, 921132970]",,"['steps', 'footway']",False,False,26.058,"LINESTRING (113.9932401 22.5983549, 113.9932816 22.5983419, 113.993291 22.5983103, 113.9933597 22.5981622)",,,,,,,
8552162820,5173028146,0,921134249,,service,False,True,66.687,"LINESTRING (113.9912787 22.5957752, 113.9916475 22.5962689)",,,,,,,
8552234699,8552263736,0,916147282,,service,False,False,37.064,"LINESTRING (113.9934635 22.6006885, 113.9931304 22.6008171)",,,,,,,
8552234699,9019493641,0,"[974593017, 916147282]",,service,False,True,18.838,"LINESTRING (113.9934635 22.6006885, 113.9935235 22.6006639, 113.993632 22.6006214)",,,yes,,,,
8552234699,8840959621,0,955206095,,footway,False,True,88.906,"LINESTRING (113.9934635 22.6006885, 113.9935968 22.6009345, 113.9935941 22.6009884, 113.993513 22.6010305, 113.9932099 22.6010967, 113.9931107 22.6011289)",,,,,2,,
8552234699,8552263731,0,"[980587225, 980587226, 921139426]",,"['steps', 'footway']",False,True,91.75800000000001,"LINESTRING (113.9934635 22.6006885, 113.9934808 22.5999657, 113.9934828 22.5999057, 113.9934827 22.5998635)",,,,,,,
8552234702,8527043442,0,920732026,卓越路,pedestrian,False,True,16.828,"LINESTRING (113.9934687 22.5995782, 113.9933262 22.5995034)",,,,,,,
8552234702,5173027997,0,"[920732026, 1119771251, 1119771252]",卓越路,pedestrian,False,False,30.128,"LINESTRING (113.9934687 22.5995782, 113.9935066 22.599598, 113.993685 22.5996252, 113.9937389 22.5996334, 113.9937532 22.5996356)",,,yes,,,,
8552234702,8552263731,0,"[921139426, 980587227, 980587228]",,"['steps', 'footway']",False,False,32.396,"LINESTRING (113.9934687 22.5995782, 113.993466 22.5996519, 113.993462 22.599715, 113.9934607 22.5997565, 113.9934821 22.5997868, 113.9934827 22.5998635)",,,,,,,
8552263731,8552234699,0,"[980587226, 921139426, 980587225]",,"['steps', 'footway']",False,False,91.75800000000001,"LINESTRING (113.9934827 22.5998635, 113.9934828 22.5999057, 113.9934808 22.5999657, 113.9934635 22.6006885)",,,,,,,
8552263731,8552234702,0,"[921139426, 980587227, 980587228]",,"['steps', 'footway']",False,True,32.396,"LINESTRING (113.9934827 22.5998635, 113.9934821 22.5997868, 113.9934607 22.5997565, 113.993462 22.599715, 113.993466 22.5996519, 113.9934687 22.5995782)",,,,,,,
8552263731,8552263733,0,981151414,,footway,False,True,81.565,"LINESTRING (113.9934827 22.5998635, 113.9929705 22.6000691, 113.9927716 22.6001864)",,,,,,,
8552263733,8552263736,0,"[921141817, 981151413]",,"['steps', 'footway']",False,False,80.016,"LINESTRING (113.9927716 22.6001864, 113.992892 22.6003069, 113.9930831 22.6007114, 113.9931304 22.6008171)",,,,,,,
8552263733,8552263741,0,921141817,,footway,False,True,89.702,"LINESTRING (113.9927716 22.6001864, 113.9925601 22.5998821, 113.9924524 22.5994482)",,,,,,,
8552263733,8552263731,0,981151414,,footway,False,False,81.565,"LINESTRING (113.9927716 22.6001864, 113.9929705 22.6000691, 113.9934827 22.5998635)",,,,,,,
8552263736,8509513121,0,916147282,,service,False,False,26.387,"LINESTRING (113.9931304 22.6008171, 113.9928961 22.6009147)",,,,,,,
8552263736,8552234699,0,916147282,,service,False,True,37.064,"LINESTRING (113.9931304 22.6008171, 113.9934635 22.6006885)",,,,,,,
8552263736,8552263733,0,"[921141817, 981151413]",,"['steps', 'footway']",False,True,80.01599999999999,"LINESTRING (113.9931304 22.6008171, 113.9930831 22.6007114, 113.992892 22.6003069, 113.9927716 22.6001864)",,,,,,,
8552263741,8519586960,0,920732026,卓越路,pedestrian,False,True,19.27,"LINESTRING (113.9924524 22.5994482, 113.9922844 22.5995255)",,,,,,,
8552263741,5173028371,0,920732026,卓越路,pedestrian,False,False,63.32,"LINESTRING (113.9924524 22.5994482, 113.9927109 22.5993247, 113.9928271 22.5993005, 113.9929302 22.5993041, 113.9930254 22.5993415)",,,,,,,
8552263741,8552263733,0,921141817,,footway,False,False,89.702,"LINESTRING (113.9924524 22.5994482, 113.9925601 22.5998821, 113.9927716 22.6001864)",,,,,,,
8552467657,8488583485,0,533170966,,pedestrian,False,True,62.776,"LINESTRING (113.9913002 22.5977967, 113.9912506 22.597234)",,,,,,,
8552467657,5173028360,0,533170966,,pedestrian,False,False,59.370999999999995,"LINESTRING (113.9913002 22.5977967, 113.991332 22.5981576, 113.9913525 22.5983284)",,,,,,,
8552467657,8552467659,0,921160435,,service,False,True,101.12299999999999,"LINESTRING (113.9913002 22.5977967, 113.9906752 22.5978219, 113.9903349 22.5979288)",,,,,,,
8552467659,8530900404,0,669046556,大学路,unclassified,False,False,66.846,"LINESTRING (113.9903349 22.5979288, 113.990377 22.5985287)",,,,,,,
8552467659,8532584354,0,669046556,大学路,unclassified,False,True,60.06,"LINESTRING (113.9903349 22.5979288, 113.9903044 22.5974941, 113.9902971 22.5973898)",,,,,,,
8552467659,8552467657,0,921160435,,service,False,False,101.12299999999999,"LINESTRING (113.9903349 22.5979288, 113.9906752 22.5978219, 113.9913002 22.5977967)",,,,,,,
8552467660,8552467661,0,921160436,,service,False,True,17.747,"LINESTRING (113.9910648 22.5991708, 113.990985 22.5992248, 113.9909254 22.5992652)",,,,,,,
8552467661,5173028376,0,669046556,大学路,unclassified,False,True,13.385,"LINESTRING (113.9909254 22.5992652, 113.9908145 22.5992019)",,,,,,,
8552467661,5173028364,0,"[669046556, 955564012]",大学路,unclassified,False,False,99.467,"LINESTRING (113.9909254 22.5992652, 113.9912604 22.599431, 113.9914292 22.5995295, 113.9914708 22.5995538, 113.9915189 22.5995819, 113.9915314 22.5995892, 113.9917167 22.5997682)",,,,,,,
8552467661,8552467660,0,921160436,,service,False,False,17.747,"LINESTRING (113.9909254 22.5992652, 113.990985 22.5992248, 113.9910648 22.5991708)",,,,,,,
8604452270,8509526147,0,876065298,,footway,False,True,30.058,"LINESTRING (113.9915976 22.6039028, 113.991657 22.6041675)",,,,,,,
8604452270,8604452271,0,927400197,,footway,False,True,29.753,"LINESTRING (113.9915976 22.6039028, 113.9914226 22.6041161)",,,,,,,
8604452270,8153829297,0,876065298,,footway,False,False,40.753,"LINESTRING (113.9915976 22.6039028, 113.99155 22.6036212, 113.9915377 22.6035405)",,,,,,,
8604452271,8509526147,0,916157974,,footway,False,False,24.731,"LINESTRING (113.9914226 22.6041161, 113.991657 22.6041675)",,,,,,,
8604452271,8509612437,0,916157974,,footway,False,True,56.925,"LINESTRING (113.9914226 22.6041161, 113.9908682 22.6041048)",,,,,,,
8604452271,8604452270,0,927400197,,footway,False,False,29.753,"LINESTRING (113.9914226 22.6041161, 113.9915976 22.6039028)",,,,,,,
8604452290,8509612437,0,"[927400200, 927400199, 916157975]",,"['corridor', 'footway']",False,False,91.987,"LINESTRING (113.9901543 22.6037009, 113.9903351 22.6037281, 113.9905611 22.6037589, 113.9908682 22.6041048)",,,,,,,
8604452290,8860444450,0,926524845,大学路,unclassified,False,False,39.801,"LINESTRING (113.9901543 22.6037009, 113.990104 22.6039657, 113.9900889 22.6040537)",,,,,,,
8604452290,6531598511,0,926524845,大学路,unclassified,False,True,37.525000000000006,"LINESTRING (113.9901543 22.6037009, 113.990186 22.6035144, 113.9902109 22.6033675)",,,,,,,
8604526566,8604526578,0,927413273,,service,True,False,37.954,"LINESTRING (113.9965733 22.6066944, 113.9964936 22.6063611)",,,,,,,
8604526566,8604526585,0,927413274,,service,False,False,60.476,"LINESTRING (113.9965733 22.6066944, 113.9960037 22.6068333)",,,,,,,
8604526578,6017944249,0,638544908,立行路,unclassified,True,False,62.305,"LINESTRING (113.9964936 22.6063611, 113.9959241 22.6065549)",1,,,30,,,
8604526579,8604526580,0,927598098,,service,False,True,54.576,"LINESTRING (113.9943659 22.6075954, 113.9948769 22.6074599)",,,,,,,
8604526580,8604526583,0,638544912,,unclassified,True,False,35.284,"LINESTRING (113.9948769 22.6074599, 113.9947832 22.6071546)",,,,,,,
8604526580,8604526579,0,927598098,,service,False,False,54.576,"LINESTRING (113.9948769 22.6074599, 113.9943659 22.6075954)",,,,,,,
8604526580,8604526581,0,927598098,,service,False,True,61.668,"LINESTRING (113.9948769 22.6074599, 113.9954545 22.6073074)",,,,,,,
8604526581,8604526582,0,927413273,,service,True,False,67.967,"LINESTRING (113.9954545 22.6073074, 113.9960959 22.6071557)",,,,,,,
8604526581,8604526580,0,927598098,,service,False,False,61.668,"LINESTRING (113.9954545 22.6073074, 113.9948769 22.6074599)",,,,,,,
8604526581,8604526580,1,"[638544912, 926524854]",,unclassified,True,False,133.372,"LINESTRING (113.9954545 22.6073074, 113.9955383 22.6076279, 113.9954945 22.6076728, 113.9950646 22.6077768, 113.9949674 22.607755, 113.9948769 22.6074599)",1,,,,,,
8604526582,6017944250,0,638544911,,service,False,False,37.171,"LINESTRING (113.9960959 22.6071557, 113.9961884 22.6074789)",,,,,,,
8604526582,8604526585,0,638544911,,service,False,True,37.078,"LINESTRING (113.9960959 22.6071557, 113.9960037 22.6068333)",,,,,,,
8604526582,8604526566,0,927413273,,service,True,False,97.09299999999999,"LINESTRING (113.9960959 22.6071557, 113.9966559 22.6070259, 113.9965733 22.6066944)",,,,,,,
8604526583,8604526584,0,927413274,,service,False,True,63.082,"LINESTRING (113.9947832 22.6071546, 113.995373 22.6069953)",,,,,,,
8604526583,6017944245,0,638544912,,unclassified,True,False,95.099,"LINESTRING (113.9947832 22.6071546, 113.9947126 22.6069244, 113.9947897 22.606808, 113.9952938 22.6066922)",,,,,,,
8604526584,8604526581,0,926524854,,unclassified,True,False,35.698,"LINESTRING (113.995373 22.6069953, 113.9954545 22.6073074)",1,,,,,,
8604526584,8604526583,0,927413274,,service,False,False,63.082,"LINESTRING (113.995373 22.6069953, 113.9947832 22.6071546)",,,,,,,
8604526584,8604526585,0,927413274,,service,False,True,67.201,"LINESTRING (113.995373 22.6069953, 113.9960037 22.6068333)",,,,,,,
8604526585,8604526582,0,638544911,,service,False,False,37.078,"LINESTRING (113.9960037 22.6068333, 113.9960959 22.6071557)",,,,,,,
8604526585,6017944249,0,638544911,,service,False,True,32.017,"LINESTRING (113.9960037 22.6068333, 113.9959241 22.6065549)",,,,,,,
8604526585,8604526584,0,927413274,,service,False,False,67.201,"LINESTRING (113.9960037 22.6068333, 113.995373 22.6069953)",,,,,,,
8604526585,8604526566,0,927413274,,service,False,True,60.476,"LINESTRING (113.9960037 22.6068333, 113.9965733 22.6066944)",,,,,,,
