u,v,key,osmid,name,highway,oneway,reversed,length,lanes,bridge,geometry,tunnel
6541410543,6541410543,1,696557596,,service,False,True,142.194,,,"LINESTRING (121.3845914 31.3203661, 121.3845889 31.3204024, 121.3846003 31.3204345, 121.3846245 31.3204649, 121.3846645 31.3204805, 121.3850925 31.3205067, 121.3851592 31.3205401, 121.3851908 31.3205371, 121.3852333 31.3204734, 121.3852279 31.3204493, 121.3851172 31.3203813, 121.3850643 31.3203678, 121.384665 31.3203378, 121.384623 31.320345, 121.3845914 31.3203661)",
6541410566,6541390236,0,696557602,,path,False,False,82.877,,,"LINESTRING (121.3844494 31.3161403, 121.3853177 31.3162128)",
6541410566,6541410581,0,993986764,西外环路,unclassified,False,False,147.94,2,,"LINESTRING (121.3844494 31.3161403, 121.384706 31.3158081, 121.3853069 31.3150297)",
6541410566,9183287700,0,993986764,西外环路,unclassified,False,True,31.494999999999997,2,,"LINESTRING (121.3844494 31.3161403, 121.3843936 31.3162125, 121.3842659 31.3163762)",
6541410575,622398269,0,696557604,,footway,False,False,94.82600000000001,,,"LINESTRING (121.3864616 31.3154288, 121.3865353 31.3155915, 121.3865635 31.3156408, 121.3866077 31.3156546, 121.3866574 31.315658, 121.3867137 31.3156454, 121.3867713 31.3156362, 121.3868263 31.3156465, 121.3869135 31.3156775, 121.3869578 31.315682, 121.3870329 31.3156786, 121.3870892 31.3156763, 121.3871603 31.3156912, 121.3872008 31.3157201, 121.3872372 31.3157642)",
6541410575,6541410580,0,"[696557604, 696557605]",,footway,False,"[False, True]",103.86099999999999,,,"LINESTRING (121.3864616 31.3154288, 121.3863972 31.3154609, 121.386364 31.315463, 121.386247 31.3154403, 121.3860552 31.3154483, 121.3859627 31.315438, 121.3857736 31.3153922, 121.385712 31.3153713, 121.3857018 31.3153678, 121.3856381 31.3153372, 121.3855717 31.3153229, 121.3855195 31.3153402, 121.3854535 31.3154141)",
6541410575,6541410586,0,696557607,,footway,False,True,42.653,,,"LINESTRING (121.3864616 31.3154288, 121.3864656 31.3154011, 121.386373 31.3152739, 121.3863356 31.3150705)",
6541410580,6541410575,0,"[696557604, 696557605]",,footway,False,"[False, True]",103.861,,,"LINESTRING (121.3854535 31.3154141, 121.3855195 31.3153402, 121.3855717 31.3153229, 121.3856381 31.3153372, 121.3857018 31.3153678, 121.385712 31.3153713, 121.3857736 31.3153922, 121.3859627 31.315438, 121.3860552 31.3154483, 121.386247 31.3154403, 121.386364 31.315463, 121.3863972 31.3154609, 121.3864616 31.3154288)",
6541410581,6541410586,0,696557606,,footway,False,False,102.964,,,"LINESTRING (121.3853069 31.3150297, 121.3855475 31.3151159, 121.3857819 31.3151892, 121.3859827 31.3151515, 121.3861613 31.3151289, 121.3863356 31.3150705)",
6541410581,622398792,0,993986764,西外环路,unclassified,False,False,50.413,2,,"LINESTRING (121.3853069 31.3150297, 121.3855349 31.3147345, 121.385614 31.3146612)",
6541410581,6541410566,0,993986764,西外环路,unclassified,False,True,147.94,2,,"LINESTRING (121.3853069 31.3150297, 121.384706 31.3158081, 121.3844494 31.3161403)",
6541410586,6541410590,0,696557606,,footway,False,False,68.324,,,"LINESTRING (121.3863356 31.3150705, 121.3863775 31.3149669, 121.3864503 31.3148265, 121.3864166 31.3146984, 121.386361 31.3144836)",
6541410586,6541410581,0,696557606,,footway,False,True,102.964,,,"LINESTRING (121.3863356 31.3150705, 121.3861613 31.3151289, 121.3859827 31.3151515, 121.3857819 31.3151892, 121.3855475 31.3151159, 121.3853069 31.3150297)",
6541410586,6541410575,0,696557607,,footway,False,False,42.653,,,"LINESTRING (121.3863356 31.3150705, 121.386373 31.3152739, 121.3864656 31.3154011, 121.3864616 31.3154288)",
6541410590,9183287879,0,759322198,南外环路,unclassified,False,True,15.886,2,,"LINESTRING (121.386361 31.3144836, 121.3861939 31.314478)",
6541410590,6541410586,0,696557606,,footway,False,True,68.324,,,"LINESTRING (121.386361 31.3144836, 121.3864166 31.3146984, 121.3864503 31.3148265, 121.3863775 31.3149669, 121.3863356 31.3150705)",
6541410590,6542708098,0,759322198,南外环路,unclassified,False,False,119.152,2,,"LINESTRING (121.386361 31.3144836, 121.3868532 31.3145128, 121.3869926 31.314514, 121.3871174 31.3145077, 121.387236 31.3144893, 121.38735 31.3144618, 121.3874748 31.3144223, 121.3875867 31.3143759)",
6541410593,9183275250,0,696557609,,path,False,False,144.32,,,"LINESTRING (121.3866914 31.3176556, 121.3882081 31.3177309)",
6541410593,9183287919,0,993986768,,path,False,False,26.749000000000002,,,"LINESTRING (121.3866914 31.3176556, 121.3865209 31.3177357, 121.3864341 31.3177306)",
6541410593,9183287922,0,993986769,,path,False,True,26.256,,,"LINESTRING (121.3866914 31.3176556, 121.3865342 31.3175784, 121.3864393 31.3175736)",
6541410596,6541410603,0,696557610,,service,False,False,111.566,,,"LINESTRING (121.3903722 31.3149366, 121.3905134 31.3150056, 121.390737 31.3151148, 121.390969 31.3151665, 121.3911822 31.3151733, 121.3914828 31.3151587)",
6541410596,622400437,0,1007525023,,path,False,False,125.55699999999999,,,"LINESTRING (121.3903722 31.3149366, 121.3907947 31.314391, 121.3911015 31.3139949)",
6541410596,6541410616,0,"[1007525024, 696557609, 1007525023]",,path,False,True,60.441,,,"LINESTRING (121.3903722 31.3149366, 121.3903366 31.3149826, 121.3901945 31.315166, 121.3900211 31.3153899)",building_passage
6541410601,6541410603,0,696557610,,service,False,True,100.528,,,"LINESTRING (121.3921988 31.314526, 121.3919292 31.3148789, 121.3917924 31.3150198, 121.3916315 31.3151046, 121.3914828 31.3151587)",
6541410601,6541410602,0,"[696557570, 759322198]","['南外环路', '东外环路']",unclassified,False,False,159.845,2,,"LINESTRING (121.3921988 31.314526, 121.3925274 31.3147099, 121.3925891 31.3147569, 121.3926293 31.3147987, 121.3926528 31.3148474, 121.3926615 31.3148989, 121.3926628 31.3149671, 121.3926052 31.3156798, 121.3925984 31.3157233, 121.3925891 31.3157686)",
6541410601,9363993908,0,759322198,南外环路,unclassified,False,True,87.621,2,,"LINESTRING (121.3921988 31.314526, 121.3915363 31.314172, 121.3914111 31.3141167)",
6541410602,6541410617,0,696557611,,service,False,False,76.868,,,"LINESTRING (121.3925891 31.3157686, 121.391907 31.3153967)",
6541410602,6541410607,0,696557570,东外环路,unclassified,False,False,30.255,2,,"LINESTRING (121.3925891 31.3157686, 121.3925267 31.315851, 121.3924118 31.3159946)",
6541410602,6541410601,0,"[696557570, 759322198]","['南外环路', '东外环路']",unclassified,False,True,159.845,2,,"LINESTRING (121.3925891 31.3157686, 121.3925984 31.3157233, 121.3926052 31.3156798, 121.3926628 31.3149671, 121.3926615 31.3148989, 121.3926528 31.3148474, 121.3926293 31.3147987, 121.3925891 31.3147569, 121.3925274 31.3147099, 121.3921988 31.314526)",
6541410603,6541410617,0,696557611,,service,False,True,48.21,,,"LINESTRING (121.3914828 31.3151587, 121.391907 31.3153967)",
6541410603,6541410601,0,696557610,,service,False,False,100.528,,,"LINESTRING (121.3914828 31.3151587, 121.3916315 31.3151046, 121.3917924 31.3150198, 121.3919292 31.3148789, 121.3921988 31.314526)",
6541410603,6541410596,0,696557610,,service,False,True,111.566,,,"LINESTRING (121.3914828 31.3151587, 121.3911822 31.3151733, 121.390969 31.3151665, 121.390737 31.3151148, 121.3905134 31.3150056, 121.3903722 31.3149366)",
6541410605,6541410606,0,696557612,,service,False,False,99.091,,,"LINESTRING (121.3928238 31.3170557, 121.3919264 31.3166014)",
6541410606,6541410622,0,696557570,东外环路,unclassified,False,False,8.341,2,,"LINESTRING (121.3919264 31.3166014, 121.3918768 31.3166633)",
6541410606,6541410635,0,696557570,东外环路,unclassified,False,True,23.218,2,,"LINESTRING (121.3919264 31.3166014, 121.3920643 31.316429)",
6541410606,6541410605,0,696557612,,service,False,True,99.091,,,"LINESTRING (121.3919264 31.3166014, 121.3928238 31.3170557)",
6541410607,6541410612,0,696557570,东外环路,unclassified,False,False,32.189,2,,"LINESTRING (121.3924118 31.3159946, 121.3922206 31.3162336)",
6541410607,6541410602,0,696557570,东外环路,unclassified,False,True,30.255,2,,"LINESTRING (121.3924118 31.3159946, 121.3925267 31.315851, 121.3925891 31.3157686)",
6541410607,6541410611,0,696557613,,service,False,False,54.128,,,"LINESTRING (121.3924118 31.3159946, 121.392286 31.3159303, 121.3921897 31.3159091, 121.3920716 31.3159383, 121.3919567 31.316079)",
6541410611,6541410612,0,696557613,,service,False,False,30.397,,,"LINESTRING (121.3919567 31.316079, 121.3922206 31.3162336)",
6541410611,8983186649,0,696557614,,service,False,False,45.874,,,"LINESTRING (121.3919567 31.316079, 121.391549 31.3158579)",
6541410611,6541410607,0,696557613,,service,False,True,54.128,,,"LINESTRING (121.3919567 31.316079, 121.3920716 31.3159383, 121.3921897 31.3159091, 121.392286 31.3159303, 121.3924118 31.3159946)",
6541410612,6541410635,0,696557570,东外环路,unclassified,False,False,26.316,2,,"LINESTRING (121.3922206 31.3162336, 121.3920643 31.316429)",
6541410612,6541410607,0,696557570,东外环路,unclassified,False,True,32.189,2,,"LINESTRING (121.3922206 31.3162336, 121.3924118 31.3159946)",
6541410612,6541410611,0,696557613,,service,False,True,30.397,,,"LINESTRING (121.3922206 31.3162336, 121.3919567 31.316079)",
6541410616,9183275251,0,696557609,,path,False,True,42.001,,,"LINESTRING (121.3900211 31.3153899, 121.3897771 31.3157049)",
6541410616,6541410596,0,"[1007525024, 696557609, 1007525023]",,path,False,False,60.440999999999995,,,"LINESTRING (121.3900211 31.3153899, 121.3901945 31.315166, 121.3903366 31.3149826, 121.3903722 31.3149366)",building_passage
6541410616,8983186649,0,696557614,,service,False,True,159.163,,,"LINESTRING (121.3900211 31.3153899, 121.3901952 31.3154879, 121.3904567 31.3156351, 121.3911326 31.3156614, 121.3912278 31.3156912, 121.391549 31.3158579)",
6541410617,6541410603,0,696557611,,service,False,False,48.21,,,"LINESTRING (121.391907 31.3153967, 121.3914828 31.3151587)",
6541410617,6541410602,0,696557611,,service,False,True,76.868,,,"LINESTRING (121.391907 31.3153967, 121.3925891 31.3157686)",
6541410617,8983186649,0,"[970631562, 970631563, 970631565]",,footway,False,False,61.535,,,"LINESTRING (121.391907 31.3153967, 121.3917666 31.3155775, 121.3917322 31.315622, 121.391549 31.3158579)",
6541410621,6541410652,0,696557621,,footway,False,False,163.317,,,"LINESTRING (121.3907373 31.3170109, 121.3906492 31.3169596, 121.3903121 31.3167855, 121.3898086 31.3167521, 121.3897859 31.3167506, 121.3896934 31.3167376, 121.3894033 31.3165759, 121.3891933 31.3164588)",
6541410621,6541410642,0,696557621,,footway,False,True,78.544,,,"LINESTRING (121.3907373 31.3170109, 121.3909753 31.3171495, 121.3909481 31.3172179, 121.3910012 31.3172508, 121.3911346 31.3172634, 121.3912124 31.317254, 121.3912866 31.3172001, 121.3913311 31.3171449)",
6541410621,8983186651,0,"[970631568, 970631569, 970631566]",,footway,False,True,32.902,,,"LINESTRING (121.3907373 31.3170109, 121.3907954 31.3169384, 121.3908314 31.3168936, 121.3909281 31.316764)",
6541410622,6541410638,0,696557570,东外环路,unclassified,False,False,25.075,2,,"LINESTRING (121.3918768 31.3166633, 121.3917279 31.3168495)",
6541410622,6541410606,0,696557570,东外环路,unclassified,False,True,8.341,2,,"LINESTRING (121.3918768 31.3166633, 121.3919264 31.3166014)",
6541410622,6541410632,0,696557616,,service,False,False,29.43,,,"LINESTRING (121.3918768 31.3166633, 121.3916198 31.3165155)",
6541410626,9183275251,0,696557609,,path,False,False,14.705,,,"LINESTRING (121.3896917 31.3158152, 121.3897771 31.3157049)",
6541410626,6541410631,0,696557609,,path,False,True,57.888,,,"LINESTRING (121.3896917 31.3158152, 121.3893555 31.3162494)",
6541410626,8983186650,0,696557616,,service,False,True,161.136,,,"LINESTRING (121.3896917 31.3158152, 121.3898799 31.3159223, 121.3901161 31.3160567, 121.390855 31.3161014, 121.3908993 31.316114, 121.3912358 31.316297)",
6541410627,8983186651,0,696557617,,service,False,False,39.658,,,"LINESTRING (121.3912765 31.3169605, 121.3909281 31.316764)",
6541410627,6541410638,0,696557619,,service,False,False,52.115,,,"LINESTRING (121.3912765 31.3169605, 121.3914359 31.3168, 121.3915689 31.3168, 121.3917279 31.3168495)",
6541410627,6541410642,0,696557620,,service,False,False,22.479999999999997,,,"LINESTRING (121.3912765 31.3169605, 121.3912844 31.317051, 121.3912967 31.3171276, 121.3913311 31.3171449)",
6541410631,6541410626,0,696557609,,path,False,False,57.888,,,"LINESTRING (121.3893555 31.3162494, 121.3896917 31.3158152)",
6541410631,6541410652,0,696557609,,path,False,True,27.921,,,"LINESTRING (121.3893555 31.3162494, 121.3891933 31.3164588)",
6541410631,8983186651,0,696557617,,service,False,True,165.036,,,"LINESTRING (121.3893555 31.3162494, 121.389558 31.3163637, 121.3897996 31.3165001, 121.3904956 31.3165402, 121.3905747 31.3165654, 121.3909281 31.316764)",
6541410632,8983186650,0,696557616,,service,False,False,43.829,,,"LINESTRING (121.3916198 31.3165155, 121.3912358 31.316297)",
6541410632,6541410622,0,696557616,,service,False,True,29.43,,,"LINESTRING (121.3916198 31.3165155, 121.3918768 31.3166633)",
6541410632,6541410635,0,696557618,,service,False,False,54.495999999999995,,,"LINESTRING (121.3916198 31.3165155, 121.3917328 31.3163614, 121.3918967 31.316343, 121.3920643 31.316429)",
6541410635,6541410606,0,696557570,东外环路,unclassified,False,False,23.218,2,,"LINESTRING (121.3920643 31.316429, 121.3919264 31.3166014)",
6541410635,6541410612,0,696557570,东外环路,unclassified,False,True,26.316,2,,"LINESTRING (121.3920643 31.316429, 121.3922206 31.3162336)",
