u,v,key,osmid,highway,maxspeed,oneway,reversed,length,geometry,lanes,name,bridge,tunnel,access,service
6305629423,7883984439,0,845054350,path,,False,False,10.129000000000001,"LINESTRING (116.1422005 40.2479982, 116.1422149 40.2479992, 116.1422325 40.247992, 116.142246 40.2479776, 116.1422514 40.2479621, 116.14225 40.2479476, 116.1422487 40.2479311)",,,,,,
6305629423,6305629418,0,845054350,path,,False,True,19.36,"LINESTRING (116.1422005 40.2479982, 116.1421654 40.2479697, 116.1421478 40.2479395, 116.1421302 40.247906, 116.1421302 40.2478791, 116.1421515 40.2478437)",,,,,,
6305629429,6305075110,0,845054349,path,,False,False,7.074,"LINESTRING (116.1422613 40.248268, 116.1423095 40.2483199)",,,,,,
6305629429,9956995503,0,"[831018713, 831018722, 1219964886]",footway,,False,False,70.40899999999999,"LINESTRING (116.1422613 40.248268, 116.1421806 40.2483227, 116.1418162 40.2486048, 116.1416918 40.2487269)",,,yes,,,
6305629429,6305075392,0,831018713,footway,,False,True,124.013,"LINESTRING (116.1422613 40.248268, 116.1423212 40.2482274, 116.1425919 40.2480804, 116.1428105 40.2479731, 116.1430083 40.2478955, 116.1431932 40.2478345, 116.1433681 40.247787, 116.1435383 40.2477435)",,,,,,
6305629429,6305629423,0,845054349,path,,False,True,31.564999999999998,"LINESTRING (116.1422613 40.248268, 116.1422071 40.2482046, 116.1422049 40.2481744, 116.1422115 40.2481308, 116.1422137 40.2480754, 116.1422137 40.2480335, 116.1422005 40.2479982)",,,,,,
6305629447,6305629451,0,673329004,service,,False,True,53.937,"LINESTRING (116.1429501 40.2463869, 116.1433581 40.2467588)",,,,,,
6305629447,7772407474,0,673329008,footway,,False,False,19.753,"LINESTRING (116.1429501 40.2463869, 116.1431189 40.2462646)",,,,,,
6305629447,6305629450,0,673329004,service,,False,False,56.999,"LINESTRING (116.1429501 40.2463869, 116.1429174 40.2463646, 116.1426943 40.2462125, 116.1425468 40.2461007, 116.1424944 40.2460177)",,,,,,
6305629450,6305629455,0,673274039,unclassified,20,False,False,84.21600000000001,"LINESTRING (116.1424944 40.2460177, 116.1426748 40.2459376, 116.142763 40.2458993, 116.1428194 40.2458843, 116.1428705 40.24588, 116.1429203 40.2458798, 116.1429775 40.2458895, 116.1430303 40.2459049, 116.1430763 40.2459344, 116.1431218 40.2459722, 116.143166 40.2460188, 116.1432116 40.2460693, 116.1432499 40.2461056, 116.1432915 40.2461406)",,,,,,
6305629450,6305075398,0,673274039,unclassified,20,False,True,122.078,"LINESTRING (116.1424944 40.2460177, 116.1418236 40.2463284, 116.1412631 40.2465852)",,,,,,
6305629450,6305629447,0,673329004,service,,False,True,56.999,"LINESTRING (116.1424944 40.2460177, 116.1425468 40.2461007, 116.1426943 40.2462125, 116.1429174 40.2463646, 116.1429501 40.2463869)",,,,,,
6305629451,6305629447,0,673329004,service,,False,False,53.937,"LINESTRING (116.1433581 40.2467588, 116.1429501 40.2463869)",,,,,,
6305629451,7772407473,0,673329007,footway,,False,False,21.582,"LINESTRING (116.1433581 40.2467588, 116.1435468 40.2466287)",,,,,,
6305629451,7772407352,0,673329004,service,,False,True,119.74799999999999,"LINESTRING (116.1433581 40.2467588, 116.1433862 40.2467889, 116.1434182 40.2468232, 116.1434727 40.246885, 116.1435144 40.246943, 116.1435825 40.2470319, 116.1436177 40.2471174, 116.1436067 40.2472013, 116.1435232 40.2472902, 116.1434089 40.2473825, 116.1432726 40.2474546, 116.1431254 40.2475184, 116.1430329 40.2475711)",,,,,,
6305629453,6305075103,0,831018705,unclassified,20,False,False,2.95,"LINESTRING (116.1438321 40.2465474, 116.1438338 40.2465739)",,,,,,
6305629453,6305075102,0,831018705,unclassified,20,False,True,38.742,"LINESTRING (116.1438321 40.2465474, 116.1438072 40.2461995)",,,,,,
6305629453,7588367074,0,832499657,steps,,False,True,7.463,"LINESTRING (116.1438321 40.2465474, 116.1437444 40.2465523)",,,,,,
6305629455,7588367075,0,673274039,unclassified,20,False,False,37.907000000000004,"LINESTRING (116.1432915 40.2461406, 116.1433727 40.2461759, 116.1434413 40.2461986, 116.1435065 40.2462082, 116.1435678 40.2462108, 116.1436303 40.2462104, 116.143718 40.2462039)",,,,,,
6305629455,6305629450,0,673274039,unclassified,20,False,True,84.21600000000001,"LINESTRING (116.1432915 40.2461406, 116.1432499 40.2461056, 116.1432116 40.2460693, 116.143166 40.2460188, 116.1431218 40.2459722, 116.1430763 40.2459344, 116.1430303 40.2459049, 116.1429775 40.2458895, 116.1429203 40.2458798, 116.1428705 40.24588, 116.1428194 40.2458843, 116.142763 40.2458993, 116.1426748 40.2459376, 116.1424944 40.2460177)",,,,,,
6305629455,7772407474,0,832499656,steps,,False,True,20.117,"LINESTRING (116.1432915 40.2461406, 116.1431343 40.2462536, 116.1431189 40.2462646)",,,,,,
6305629456,8114025039,0,673276084,footway,,False,True,46.305,"LINESTRING (116.1443625 40.2484791, 116.1443947 40.2488948)",,,,,,
6305629456,6305629457,0,831068562,footway,,False,True,15.091,"LINESTRING (116.1443625 40.2484791, 116.144185 40.2484871)",,,,,,
6305629456,8113931396,0,"[832503494, 832503495, 831068562, 673329011, 673329012]","['steps', 'footway']",,False,False,26.428000000000004,"LINESTRING (116.1443625 40.2484791, 116.1444185 40.2484766, 116.1444116 40.2484068, 116.1444102 40.2483922, 116.1444071 40.2483608, 116.144401 40.2482822)",,,,,,
6305629457,10902102216,0,673329009,footway,,False,False,26.125,"LINESTRING (116.144185 40.2484871, 116.144206 40.2487215)",,,,,,
6305629457,6305629456,0,831068562,footway,,False,False,15.091,"LINESTRING (116.144185 40.2484871, 116.1443625 40.2484791)",,,,,,
6305629457,8113931395,0,"[832503496, 832503497, 831068562, 673329010, 673276085]","['steps', 'footway']",,False,True,24.905,"LINESTRING (116.144185 40.2484871, 116.1441482 40.2484888, 116.1441423 40.2484184, 116.144141 40.2484029, 116.1441375 40.2483701, 116.144131 40.2482934)",,,,,,
6305629458,7772301904,0,673329013,footway,,False,False,17.777,"LINESTRING (116.1447798 40.2514898, 116.1447702 40.2513301)",,,,,,
6305629458,7772301902,0,673329014,footway,,False,False,11.611,"LINESTRING (116.1447798 40.2514898, 116.1446432 40.2514957)",,,,,,
6305629458,6305629463,0,673329016,footway,,False,False,73.837,"LINESTRING (116.1447798 40.2514898, 116.1456479 40.2514454)",,,,,,
6305629458,6305629491,0,673329022,footway,,False,False,15.507,"LINESTRING (116.1447798 40.2514898, 116.1447909 40.251629)",,,,,,
6305629460,6305629486,0,673329015,footway,,False,True,16.664,"LINESTRING (116.1442024 40.2512075, 116.1442115 40.2513572)",,,,,,
6305629460,6305629461,0,673329015,footway,,False,False,5.955,"LINESTRING (116.1442024 40.2512075, 116.1442057 40.251182, 116.1442093 40.2511542)",,,,,,
6305629460,7588367257,0,831057413,footway,,False,True,100.37400000000001,"LINESTRING (116.1442024 40.2512075, 116.1438802 40.2512251, 116.1437916 40.2512289, 116.1437349 40.2512325, 116.1436905 40.251238, 116.1436554 40.251244, 116.143624 40.2512547, 116.143592 40.2512674, 116.1435585 40.2512813, 116.1435176 40.2513058, 116.1434873 40.2513275, 116.1434516 40.2513548, 116.1434147 40.2513795, 116.1433861 40.2513967, 116.143353 40.2514202, 116.1433119 40.2514436, 116.1432768 40.2514589, 116.1432448 40.2514706, 116.1432111 40.2514817, 116.1431655 40.2514896, 116.1431267 40.2514934)",,,,,,
6305629461,7772301907,0,673276053,unclassified,,False,True,7.209,"LINESTRING (116.1442093 40.2511542, 116.144294 40.2511493)",,,,,,
6305629461,6305103593,0,"[812421562, 673276053]",unclassified,20,False,"[False, True]",101.234,"LINESTRING (116.1442093 40.2511542, 116.1441857 40.2511547, 116.1441656 40.2511552, 116.1440424 40.2511621, 116.1437814 40.2511755, 116.1437042 40.2511798, 116.1436339 40.2511945, 116.1435721 40.2512122, 116.1435302 40.2512309, 116.1434894 40.2512488, 116.1434346 40.2512845, 116.1433686 40.2513321, 116.1433085 40.2513736, 116.1432381 40.2514135, 116.1431881 40.251429, 116.143124 40.2514427)",,,,,,
6305629461,6305629460,0,673329015,footway,,False,True,5.955,"LINESTRING (116.1442093 40.2511542, 116.1442057 40.251182, 116.1442024 40.2512075)",,,,,,
6305629463,7761059715,0,673329016,footway,,False,False,33.513,"LINESTRING (116.1456479 40.2514454, 116.146042 40.2514263)",,,,,,
6305629463,6305629458,0,673329016,footway,,False,True,73.837,"LINESTRING (116.1456479 40.2514454, 116.1447798 40.2514898)",,,,,,
6305629463,6305629498,0,673329026,footway,,False,False,18.924,"LINESTRING (116.1456479 40.2514454, 116.145663 40.2516152)",,,,,,
6305629463,6305629500,0,673329026,footway,,False,True,39.497,"LINESTRING (116.1456479 40.2514454, 116.1456258 40.2510906)",,,,,,
6305629469,6305629486,0,673329019,path,,False,False,76.52499999999999,"LINESTRING (116.1439886 40.2517825, 116.1440085 40.2517635, 116.1440367 40.2517256, 116.1441088 40.2517484, 116.1441454 40.251697, 116.1441354 40.2516761, 116.1440859 40.251649, 116.1440606 40.2516436, 116.1440682 40.2515907, 116.1440259 40.2515413, 116.1440831 40.2514976, 116.1440458 40.2514577, 116.1440334 40.2514292, 116.1440757 40.2514026, 116.1441342 40.2513637, 116.1442115 40.2513572)",,,,,,
6305629469,6305629471,0,812421569,path,,False,False,22.731,"LINESTRING (116.1439886 40.2517825, 116.1440856 40.2518281, 116.1440941 40.2519454)",,,,,,
6305629469,6305137010,0,"[812421569, 673329017]","['steps', 'path']",,False,True,31.516,"LINESTRING (116.1439886 40.2517825, 116.1439488 40.2517616, 116.1439363 40.2517274, 116.1439015 40.251716, 116.1438393 40.2516856, 116.1437621 40.2516704, 116.1436893 40.2516368)",,,,,,
6305629471,7761037664,0,831197248,footway,,False,False,53.828,"LINESTRING (116.1440941 40.2519454, 116.1447273 40.2519172)",,,,,,
6305629471,6305629469,0,812421569,path,,False,True,22.731,"LINESTRING (116.1440941 40.2519454, 116.1440856 40.2518281, 116.1439886 40.2517825)",,,,,,
6305629471,6305819789,0,"[831197248, 673348278]",footway,,False,True,111.10900000000001,"LINESTRING (116.1440941 40.2519454, 116.1440255 40.2519485, 116.1440257 40.2519763, 116.1440376 40.252137, 116.1440217 40.2521734, 116.1440773 40.2528918)",,,,,,
6305629486,6305629460,0,673329015,footway,,False,False,16.664,"LINESTRING (116.1442115 40.2513572, 116.1442024 40.2512075)",,,,,,
6305629486,7772301906,0,832488044,steps,,False,False,8.312,"LINESTRING (116.1442115 40.2513572, 116.1443092 40.251352)",,,,,,
6305629486,7772301900,0,"[673329014, 673329015]",footway,,False,True,30.92,"LINESTRING (116.1442115 40.2513572, 116.1442296 40.2515135, 116.1443881 40.2515067)",,,,,,
6305629486,6305629469,0,673329019,path,,False,True,76.525,"LINESTRING (116.1442115 40.2513572, 116.1441342 40.2513637, 116.1440757 40.2514026, 116.1440334 40.2514292, 116.1440458 40.2514577, 116.1440831 40.2514976, 116.1440259 40.2515413, 116.1440682 40.2515907, 116.1440606 40.2516436, 116.1440859 40.251649, 116.1441354 40.2516761, 116.1441454 40.251697, 116.1441088 40.2517484, 116.1440367 40.2517256, 116.1440085 40.2517635, 116.1439886 40.2517825)",,,,,,
6305629491,9729594533,0,673329022,footway,,False,False,5.744,"LINESTRING (116.1447909 40.251629, 116.1448585 40.2516265)",,,,,,
6305629491,6305629458,0,673329022,footway,,False,True,15.507,"LINESTRING (116.1447909 40.251629, 116.1447798 40.2514898)",,,,,,
6305629491,6305629493,0,673329023,steps,,False,False,31.681,"LINESTRING (116.1447909 40.251629, 116.1448084 40.2519136)",,,,,,
6305629493,6305629491,0,673329023,steps,,False,True,31.681,"LINESTRING (116.1448084 40.2519136, 116.1447909 40.251629)",,,,,,
6305629493,6305629495,0,831197248,footway,,False,False,20.088,"LINESTRING (116.1448084 40.2519136, 116.1450447 40.251903)",,,,,,
6305629493,7761037664,0,831197248,footway,,False,True,6.894,"LINESTRING (116.1448084 40.2519136, 116.1447273 40.2519172)",,,,,,
6305629494,9729594533,0,"[673329024, 673329022]","['steps', 'footway']",,False,True,28.439999999999998,"LINESTRING (116.1451536 40.2517258, 116.1449477 40.2516233, 116.1448585 40.2516265)",,,,,,
6305629494,6305629498,0,673329025,footway,,False,False,48.168,"LINESTRING (116.1451536 40.2517258, 116.1452544 40.2516326, 116.145663 40.2516152)",,,,,,
6305629494,6305629495,0,673329025,footway,,False,True,22.704,"LINESTRING (116.1451536 40.2517258, 116.1450488 40.2518312, 116.1450447 40.251903)",,,,,,
6305629495,6305629493,0,831197248,footway,,False,True,20.088,"LINESTRING (116.1450447 40.251903, 116.1448084 40.2519136)",,,,,,
6305629495,6305629494,0,673329025,footway,,False,False,22.704,"LINESTRING (116.1450447 40.251903, 116.1450488 40.2518312, 116.1451536 40.2517258)",,,,,,
6305629495,7761037655,0,831197247,footway,,False,False,73.892,"LINESTRING (116.1450447 40.251903, 116.1450585 40.2521383, 116.145072 40.2521941, 116.1451126 40.2522271, 116.1451748 40.2522436, 116.1455277 40.2523071)",,,,,,
6305629498,7822189933,0,673329025,footway,,False,False,26.687,"LINESTRING (116.145663 40.2516152, 116.1459766 40.2515974)",,,,,,
6305629498,7822189908,0,673329026,footway,,False,False,12.025,"LINESTRING (116.145663 40.2516152, 116.1456725 40.2517231)",,,,,,
6305629498,6305629463,0,673329026,footway,,False,True,18.924,"LINESTRING (116.145663 40.2516152, 116.1456479 40.2514454)",,,,,,
6305629498,6305629494,0,673329025,footway,,False,True,48.168,"LINESTRING (116.145663 40.2516152, 116.1452544 40.2516326, 116.1451536 40.2517258)",,,,,,
6305629499,8747915695,0,673328960,unclassified,20,False,False,9.923,"LINESTRING (116.1460571 40.2515932, 116.1460505 40.2515041)",,,,,permit,
6305629499,7822189933,0,673329025,footway,,False,True,6.848,"LINESTRING (116.1460571 40.2515932, 116.1459766 40.2515974)",,,,,,
6305629499,7822189940,0,673328960,unclassified,20,False,True,49.396,"LINESTRING (116.1460571 40.2515932, 116.1460652 40.2517076, 116.1460677 40.2517764, 116.14606 40.2519414, 116.1460496 40.2520368)",,,,,permit,
6305629500,9105666646,0,673279461,unclassified,20,False,False,15.767,"LINESTRING (116.1456258 40.2510906, 116.1454403 40.2510985)",,,,,,
6305629500,6305137119,0,673279461,unclassified,20,False,True,32.973,"LINESTRING (116.1456258 40.2510906, 116.1460138 40.2510752)",,,,,,
6305629500,6305629463,0,673329026,footway,,False,False,39.497,"LINESTRING (116.1456258 40.2510906, 116.1456479 40.2514454)",,,,,,
6305629504,7780082350,0,833425815,service,,False,False,20.052,"LINESTRING (116.1454354 40.2525853, 116.1456648 40.2526285)",,,,,,
6305629504,6305819788,0,673329026,footway,,False,False,61.681,"LINESTRING (116.1454354 40.2525853, 116.1453869 40.2527351, 116.1453339 40.2528945, 116.1452568 40.253123)",,,,,,
6305629504,7822189972,0,673329026,footway,,False,True,27.987000000000002,"LINESTRING (116.1454354 40.2525853, 116.1455117 40.2523552, 116.1455163 40.2523413)",,,,,,
6305629507,6305629508,0,673329026,footway,,False,False,3.703,"LINESTRING (116.145249 40.2531526, 116.1452374 40.2531847)",,,,,,
6305629507,6305819788,0,673329026,footway,,False,True,3.357,"LINESTRING (116.145249 40.2531526, 116.1452568 40.253123)",,,,,,
6305629507,9231925548,0,832499624,footway,,False,False,103.435,"LINESTRING (116.145249 40.2531526, 116.1444978 40.2529986, 116.1440698 40.2529175)",,,,,,
6305629507,9174041481,0,832499624,footway,,False,True,6.051,"LINESTRING (116.145249 40.2531526, 116.1452844 40.253159, 116.1453181 40.253166)",,,,,,
6305629508,9174041480,0,673279462,unclassified,20,False,False,6.175,"LINESTRING (116.1452374 40.2531847, 116.1453076 40.2531993)",,亲民路,,,,
6305629508,6305629104,0,673279462,unclassified,20,False,True,15.438,"LINESTRING (116.1452374 40.2531847, 116.1450602 40.2531533)",,亲民路,,,,
6305629508,6305629507,0,673329026,footway,,False,True,3.703,"LINESTRING (116.1452374 40.2531847, 116.145249 40.2531526)",,,,,,
6305642008,6305642055,0,673330129,footway,,False,True,52.961999999999996,"LINESTRING (116.1409619 40.2576774, 116.1409866 40.2577088, 116.1411129 40.2577887, 116.1411945 40.2578264, 116.1412698 40.2578626, 116.141488 40.2579123)",,,,,,
6305642008,6305642015,0,"[1086675556, 832499638]","['path', 'footway']",,False,False,138.433,"LINESTRING (116.1409619 40.2576774, 116.1409492 40.2576864, 116.1407775 40.2577587, 116.1406058 40.257849, 116.1404459 40.2579756, 116.1402801 40.2581699, 116.1401617 40.2583778, 116.1401084 40.2585856, 116.1400968 40.2586619)",,,,,,
6305642008,7772407273,0,832499638,path,,False,True,32.88,"LINESTRING (116.1409619 40.2576774, 116.140993 40.2576141, 116.1410752 40.2573948)",,,,,,
6305642015,6305642019,0,831057404,footway,,False,False,71.951,"LINESTRING (116.1400968 40.2586619, 116.1400906 40.2587031, 116.1401261 40.2588568, 116.1402149 40.2589878, 116.1402919 40.2590963, 116.1404773 40.2592054)",,,,,,
6305642015,6305820169,0,"[838507864, 831057406, 838507863]",path,,False,True,71.841,"LINESTRING (116.1400968 40.2586619, 116.1400569 40.2587069, 116.1400241 40.2587403, 116.139994 40.2587946, 116.139981 40.2588612, 116.1399463 40.258925, 116.1398064 40.2589417, 116.1397288 40.2589205, 116.1396931 40.2588906, 116.1396602 40.2588739, 116.1396083 40.258853, 116.1395618 40.2588466, 116.1395212 40.2588555)",,,yes,,,
6305642015,6305642008,0,"[1086675556, 832499638]","['path', 'footway']",,False,True,138.433,"LINESTRING (116.1400968 40.2586619, 116.1401084 40.2585856, 116.1401617 40.2583778, 116.1402801 40.2581699, 116.1404459 40.2579756, 116.1406058 40.257849, 116.1407775 40.2577587, 116.1409492 40.2576864, 116.1409619 40.2576774)",,,,,,
6305642019,6305642055,0,673330132,path,,False,False,183.393,"LINESTRING (116.1404773 40.2592054, 116.1405081 40.2590515, 116.1405225 40.2589168, 116.1404864 40.2587794, 116.1404864 40.2586722, 116.1405167 40.25855, 116.1405478 40.2585183, 116.1407026 40.2584578, 116.1410196 40.2582516, 116.1411925 40.2581554, 116.1413365 40.2580124, 116.141488 40.2579123)",,,,,,
6305642019,6305642025,0,831057404,footway,,False,False,83.947,"LINESTRING (116.1404773 40.2592054, 116.1404992 40.2592183, 116.1405584 40.2593493, 116.1406768 40.2594759, 116.1407538 40.259512, 116.1409551 40.2595572, 116.1411269 40.2595843, 116.1412275 40.2595843)",,,,,,
6305642019,6305642015,0,831057404,footway,,False,True,71.95100000000001,"LINESTRING (116.1404773 40.2592054, 116.1402919 40.2590963, 116.1402149 40.2589878, 116.1401261 40.2588568, 116.1400906 40.2587031, 116.1400968 40.2586619)",,,,,,
6305642025,6312618216,0,"[674073571, 831057404]",footway,,False,False,345.9829999999999,"LINESTRING (116.1412275 40.2595843, 116.1413637 40.2595482, 116.1415295 40.2595301, 116.1416361 40.259512, 116.1417013 40.2594759, 116.1415177 40.2594578, 116.1412098 40.2594036, 116.1411742 40.2593674, 116.141346 40.2593584, 116.141648 40.2593087, 116.1418967 40.2593041, 116.1420329 40.2592951, 116.1422105 40.259259, 116.1424178 40.2592273, 116.1425634 40.2591065, 116.1425731 40.2590581, 116.1426641 40.2591565, 116.142668 40.2591867, 116.142672 40.2592259, 116.1427116 40.2592622, 116.1427907 40.2592622, 116.1428976 40.2592592, 116.142953 40.2592803, 116.1430084 40.2593135, 116.1430471 40.2593464, 116.1430761 40.2593742, 116.1431034 40.2593981, 116.1431254 40.2594184, 116.1431509 40.2594374, 116.1431702 40.2594477, 116.1432017 40.2594566, 116.1432473 40.2594652, 116.1432869 40.2594689, 116.1433292 40.2594746, 116.1433963 40.2594887, 116.1434618 40.2594995, 116.1435023 40.2595049, 116.1435489 40.2595157, 116.1435859 40.2595239, 116.1436277 40.2595364, 116.1436685 40.2595497, 116.1436953 40.259557, 116.1437297 40.2595716, 116.143742 40.2595834)",,,,,,
