u,v,key,osmid,highway,service,access,oneway,reversed,length,geometry,lanes,name,maxspeed,tunnel,bridge
244453017,244453058,0,22770693,footway,,,False,True,23.186,"LINESTRING (-76.6191214 39.3305593, -76.6191195 39.3306349, -76.6191243 39.3306972, -76.6191325 39.3307674)",,,,,
244453018,244453017,0,22770663,footway,,,False,True,18.779,"LINESTRING (-76.6192163 39.3304072, -76.6191214 39.3305593)",,,,,
244453018,244453021,0,22770663,footway,,,False,False,62.736,"LINESTRING (-76.6192163 39.3304072, -76.6193675 39.330316, -76.6195656 39.3302193, -76.6197135 39.3301306, -76.6197876 39.3300613)",,,,,
244453018,1909367172,0,22770664,footway,,,False,False,62.119,"LINESTRING (-76.6192163 39.3304072, -76.6192914 39.3302594, -76.6193329 39.3300924, -76.6193396 39.3299565, -76.6193507 39.3298631)",,,,,
244453018,4520038549,0,455630110,footway,,,False,False,27.599,"LINESTRING (-76.6192163 39.3304072, -76.619093 39.3304669, -76.6190351 39.3304919, -76.6189729 39.3305045, -76.6189281 39.3305054)",,,,,
244453018,4520077191,0,455637542,footway,,,False,True,40.085,"LINESTRING (-76.6192163 39.3304072, -76.6190274 39.3302852, -76.6188568 39.3301778)",,,,,
244453018,4519817402,0,"[1059362842, 1059362843, 455591607]",footway,,no,False,True,63.431999999999995,"LINESTRING (-76.6192163 39.3304072, -76.6192746 39.3304344, -76.6193336 39.3304745, -76.6193571 39.3304915, -76.6194234 39.3305423, -76.6195069 39.3306182, -76.6195878 39.3307202, -76.6196407 39.3307737, -76.6197085 39.3308249)",,,,,
244453021,244453217,0,22770663,footway,,,False,False,31.069,"LINESTRING (-76.6197876 39.3300613, -76.6199105 39.3300299, -76.6200251 39.3299858, -76.6201087 39.3299382)",,,,,
244453021,244453018,0,22770663,footway,,,False,True,62.736000000000004,"LINESTRING (-76.6197876 39.3300613, -76.6197135 39.3301306, -76.6195656 39.3302193, -76.6193675 39.330316, -76.6192163 39.3304072)",,,,,
244453021,4519817450,0,455630112,footway,,,False,False,29.234,"LINESTRING (-76.6197876 39.3300613, -76.6197929 39.3301546, -76.6197929 39.3302885, -76.619799 39.3303238)",,,,,
244453021,9163271037,0,455630112,footway,,,False,True,26.124,"LINESTRING (-76.6197876 39.3300613, -76.6197668 39.3299588, -76.619738 39.3298805, -76.6197119 39.329835)",,,,,
244453055,8325678374,0,992080905,footway,,,False,False,2.756,"LINESTRING (-76.6197693 39.3292939, -76.6197373 39.3292951)",,,,,
244453055,244453242,0,992080905,footway,,,False,True,5.331,"LINESTRING (-76.6197693 39.3292939, -76.6198312 39.3292915)",,,,,
244453055,4519935168,0,992080907,footway,,,False,True,27.77,"LINESTRING (-76.6197693 39.3292939, -76.6197525 39.3290445)",,,,,
244453056,244453239,0,180561492,footway,,,False,False,5.71,"LINESTRING (-76.6197356 39.3287935, -76.6198019 39.3287909)",,,,,
244453056,8325678377,0,180561492,footway,,,False,True,2.851,"LINESTRING (-76.6197356 39.3287935, -76.6197025 39.3287948)",,,,,
244453056,244453248,0,992080907,footway,,,False,False,21.423,"LINESTRING (-76.6197356 39.3287935, -76.6197486 39.3289859)",,,,,
244453056,9732729074,0,1059299484,footway,,,False,True,8.54,"LINESTRING (-76.6197356 39.3287935, -76.6197304 39.3287168)",,,,,
244453058,1909367314,0,22770672,footway,,,False,False,16.014,"LINESTRING (-76.6191325 39.3307674, -76.6191673 39.3308203, -76.6192257 39.3308919)",,,,,
244453058,244453016,0,22770672,footway,,,False,True,19.697000000000003,"LINESTRING (-76.6191325 39.3307674, -76.6190759 39.3307383, -76.6190076 39.3307068, -76.6189382 39.3306737)",,,,,
244453058,244453017,0,22770693,footway,,,False,False,23.186,"LINESTRING (-76.6191325 39.3307674, -76.6191243 39.3306972, -76.6191195 39.3306349, -76.6191214 39.3305593)",,,,,
244453060,244453061,0,22770672,footway,,,False,False,19.236,"LINESTRING (-76.6194456 39.3310208, -76.6195227 39.3310154, -76.6196065 39.3310117, -76.6196688 39.3310124)",,,,,
244453060,9159297051,0,22770672,footway,,,False,True,22.846,"LINESTRING (-76.6194456 39.3310208, -76.6193309 39.3309671, -76.6192753 39.3309303, -76.619234 39.3308984)",,,,,
244453060,1909367334,0,22975998,footway,,,False,False,18.35,"LINESTRING (-76.6194456 39.3310208, -76.61939 39.3310475, -76.6193028 39.3310626, -76.6192444 39.3310657)",,,,,
244453061,4519817394,0,455663810,footway,,,False,True,18.959,"LINESTRING (-76.6196688 39.3310124, -76.6196819 39.3311826)",,,,,
244453061,244357722,0,22770672,footway,,,False,False,29.866,"LINESTRING (-76.6196688 39.3310124, -76.6197919 39.331056, -76.6199002 39.331079, -76.6199997 39.3310767)",,,,,
244453061,244453060,0,22770672,footway,,,False,True,19.236,"LINESTRING (-76.6196688 39.3310124, -76.6196065 39.3310117, -76.6195227 39.3310154, -76.6194456 39.3310208)",,,,,
244453061,4519817402,0,455591587,footway,,,False,False,21.166,"LINESTRING (-76.6196688 39.3310124, -76.6196807 39.3309289, -76.6196991 39.3308486, -76.6197085 39.3308249)",,,,,
244453217,4519817453,0,455591618,footway,,,False,False,10.771,"LINESTRING (-76.6201087 39.3299382, -76.620092 39.3298422)",,,,,
244453217,244453419,0,22770663,footway,,,False,False,34.067,"LINESTRING (-76.6201087 39.3299382, -76.6201644 39.3299194, -76.6202395 39.3298955, -76.6203113 39.3298805, -76.6203855 39.3298667, -76.6204882 39.3298574)",,,,,
244453217,244453021,0,22770663,footway,,,False,True,31.069000000000003,"LINESTRING (-76.6201087 39.3299382, -76.6200251 39.3299858, -76.6199105 39.3300299, -76.6197876 39.3300613)",,,,,
244453217,244453418,0,22770692,footway,,,False,False,40.169000000000004,"LINESTRING (-76.6201087 39.3299382, -76.6202221 39.3299881, -76.6202998 39.3300349, -76.620371 39.3300882, -76.6204035 39.3301069, -76.620502 39.3301071)",,,,,
244453217,9163271037,0,22770692,footway,,,False,True,36.387,"LINESTRING (-76.6201087 39.3299382, -76.6199297 39.3299111, -76.6198614 39.3298966, -76.6198084 39.3298784, -76.6197448 39.3298527, -76.6197119 39.329835)",,,,,
244453220,9184285851,0,22770692,footway,,,False,False,12.104,"LINESTRING (-76.6208628 39.3299041, -76.6209977 39.3298731)",,,,,
244453220,49409604,0,22770663,footway,,,False,False,32.035999999999994,"LINESTRING (-76.6208628 39.3299041, -76.6209991 39.3299512, -76.6210925 39.3299785, -76.6211249 39.3299862, -76.6212104 39.3300065)",,,,,
244453220,4519817454,0,22770663,footway,,,False,True,13.963000000000001,"LINESTRING (-76.6208628 39.3299041, -76.6207854 39.3298865, -76.6207072 39.3298683)",,,,,
244453220,9770548534,0,22770692,footway,,,False,True,30.226,"LINESTRING (-76.6208628 39.3299041, -76.6208075 39.3299261, -76.6207425 39.3299726, -76.6207017 39.3300079, -76.6206346 39.3300753, -76.6206152 39.3300925)",,,,,
244453221,244453227,0,22770676,footway,,,False,False,55.784,"LINESTRING (-76.620384 39.3292702, -76.6203529 39.3287691)",,,,,
244453221,244453242,0,992080905,footway,,,False,False,47.606,"LINESTRING (-76.620384 39.3292702, -76.6198312 39.3292915)",,,,,
244453221,244453222,0,992080905,footway,,,False,True,10.851,"LINESTRING (-76.620384 39.3292702, -76.62051 39.3292653)",,,,,
244453221,8944064153,0,22770676,footway,,,False,True,15.584,"LINESTRING (-76.620384 39.3292702, -76.620389 39.3293604, -76.6204534 39.3293582)",,,,,
244453221,244453237,0,22770677,footway,,,False,False,43.901,"LINESTRING (-76.620384 39.3292702, -76.6203025 39.3292368, -76.6202309 39.3292056, -76.6201655 39.3291715, -76.6201105 39.3291378, -76.6200607 39.3291011, -76.619982 39.3290329)",,,,,
244453222,244453226,0,22770676,footway,,,False,True,55.794,"LINESTRING (-76.62051 39.3292653, -76.620482 39.328764)",,,,,
244453222,244453221,0,992080905,footway,,,False,False,10.851,"LINESTRING (-76.62051 39.3292653, -76.620384 39.3292702)",,,,,
244453222,244453223,0,992080905,footway,,,False,True,43.981,"LINESTRING (-76.62051 39.3292653, -76.6210207 39.3292456)",,,,,
244453222,8944064153,0,22770676,footway,,,False,False,15.418,"LINESTRING (-76.62051 39.3292653, -76.6205151 39.3293561, -76.6204534 39.3293582)",,,,,
244453223,244453222,0,992080905,footway,,,False,False,43.981,"LINESTRING (-76.6210207 39.3292456, -76.62051 39.3292653)",,,,,
244453223,4519935164,0,992080906,footway,,,False,True,28.07,"LINESTRING (-76.6210207 39.3292456, -76.6210066 39.3289934)",,,,,
244453223,4519935159,0,455610477,footway,,,False,False,16.912,"LINESTRING (-76.6210207 39.3292456, -76.6210251 39.3293094, -76.621139 39.3293051)",,,,,
244453223,1676517737,0,"[455654701, 895634670, 895634671]","['steps', 'footway']",,,False,False,9.916,"LINESTRING (-76.6210207 39.3292456, -76.621087 39.3292431, -76.6211223 39.3292423, -76.6211352 39.329239)",,,,,
244453225,244453226,0,180561492,footway,,,False,True,44.035,"LINESTRING (-76.6209933 39.3287438, -76.620482 39.328764)",,,,,
244453225,4519935164,0,992080906,footway,,,False,False,27.778,"LINESTRING (-76.6209933 39.3287438, -76.6210066 39.3289934)",,,,,
244453225,4519935161,0,455610480,footway,,,False,False,17.093,"LINESTRING (-76.6209933 39.3287438, -76.6209889 39.3286771, -76.6211011 39.328672)",,,,,
244453225,1676517727,0,"[991772979, 895634668, 895634669]","['steps', 'footway']",,,False,True,9.664000000000001,"LINESTRING (-76.6209933 39.3287438, -76.6210529 39.3287425, -76.6210885 39.328742, -76.6211056 39.3287413)",,,,,
244453226,244453222,0,22770676,footway,,,False,False,55.794,"LINESTRING (-76.620482 39.328764, -76.62051 39.3292653)",,,,,
244453226,244453225,0,180561492,footway,,,False,False,44.035,"LINESTRING (-76.620482 39.328764, -76.6209933 39.3287438)",,,,,
244453226,244453227,0,180561492,footway,,,False,True,11.119,"LINESTRING (-76.620482 39.328764, -76.6203529 39.3287691)",,,,,
244453226,9732729079,0,"[966518372, 966518377, 22770676, 966518376]","['steps', 'footway']",,,False,"[False, True]",25.346,"LINESTRING (-76.620482 39.328764, -76.6204737 39.3286616, -76.6204682 39.3286059, -76.620466 39.3285621, -76.6204642 39.3285365)",,,,,
244453227,244453221,0,22770676,footway,,,False,True,55.784,"LINESTRING (-76.6203529 39.3287691, -76.620384 39.3292702)",,,,,
244453227,244453226,0,180561492,footway,,,False,False,11.119,"LINESTRING (-76.6203529 39.3287691, -76.620482 39.328764)",,,,,
244453227,9163291327,0,180561492,footway,,,False,True,0.81,"LINESTRING (-76.6203529 39.3287691, -76.6203435 39.3287695)",,,,,
244453227,9732729078,0,"[966518371, 22770676, 966518373, 966518374]","['steps', 'footway']",,,False,False,25.470999999999997,"LINESTRING (-76.6203529 39.3287691, -76.6203471 39.3286664, -76.6203449 39.3286107, -76.6203411 39.3285657, -76.6203391 39.3285403)",,,,,
244453237,244453238,0,22770677,footway,,,False,False,9.812000000000001,"LINESTRING (-76.619982 39.3290329, -76.6199479 39.3289999, -76.6199133 39.3289625)",,,,,
244453237,244453221,0,22770677,footway,,,False,True,43.900999999999996,"LINESTRING (-76.619982 39.3290329, -76.6200607 39.3291011, -76.6201105 39.3291378, -76.6201655 39.3291715, -76.6202309 39.3292056, -76.6203025 39.3292368, -76.620384 39.3292702)",,,,,
244453237,244453242,0,22770678,footway,,,False,False,31.817,"LINESTRING (-76.619982 39.3290329, -76.6199408 39.3290798, -76.6199085 39.3291231, -76.6198739 39.329177, -76.6198511 39.3292295, -76.6198312 39.3292915)",,,,,
244453237,244453240,0,22770678,footway,,,False,True,20.067999999999998,"LINESTRING (-76.619982 39.3290329, -76.620018 39.3289962, -76.6200702 39.328943, -76.6201276 39.328892)",,,,,
244453238,244453239,0,22770677,footway,,,False,False,21.489,"LINESTRING (-76.6199133 39.3289625, -76.6198805 39.3289185, -76.6198089 39.3288187, -76.6198019 39.3287909)",,,,,
244453238,244453237,0,22770677,footway,,,False,True,9.812000000000001,"LINESTRING (-76.6199133 39.3289625, -76.6199479 39.3289999, -76.619982 39.3290329)",,,,,
244453238,244453248,0,22770679,footway,,,False,False,14.452000000000002,"LINESTRING (-76.6199133 39.3289625, -76.619836 39.3289786, -76.619798 39.328983, -76.6197486 39.3289859)",,,,,
244453238,244453240,0,22770679,footway,,,False,True,20.044,"LINESTRING (-76.6199133 39.3289625, -76.6199721 39.328946, -76.6200598 39.328917, -76.6201276 39.328892)",,,,,
244453239,9163291327,0,180561492,footway,,,False,False,46.645,"LINESTRING (-76.6198019 39.3287909, -76.6203435 39.3287695)",,,,,
244453239,244453056,0,180561492,footway,,,False,True,5.71,"LINESTRING (-76.6198019 39.3287909, -76.6197356 39.3287935)",,,,,
244453239,244453238,0,22770677,footway,,,False,True,21.489,"LINESTRING (-76.6198019 39.3287909, -76.6198089 39.3288187, -76.6198805 39.3289185, -76.6199133 39.3289625)",,,,,
244453240,9163291327,0,22770678,footway,,,False,True,23.03,"LINESTRING (-76.6201276 39.328892, -76.6203435 39.3287695)",,,,,
244453240,244453237,0,22770678,footway,,,False,False,20.068,"LINESTRING (-76.6201276 39.328892, -76.6200702 39.328943, -76.620018 39.3289962, -76.619982 39.3290329)",,,,,
244453240,244453238,0,22770679,footway,,,False,False,20.044,"LINESTRING (-76.6201276 39.328892, -76.6200598 39.328917, -76.6199721 39.328946, -76.6199133 39.3289625)",,,,,
244453242,9163280366,0,22770671,footway,,,False,True,5.71,"LINESTRING (-76.6198312 39.3292915, -76.6198025 39.3293378)",,,,,
244453242,244453055,0,992080905,footway,,,False,False,5.331,"LINESTRING (-76.6198312 39.3292915, -76.6197693 39.3292939)",,,,,
244453242,244453221,0,992080905,footway,,,False,True,47.606,"LINESTRING (-76.6198312 39.3292915, -76.620384 39.3292702)",,,,,
244453242,244453237,0,22770678,footway,,,False,True,31.817,"LINESTRING (-76.6198312 39.3292915, -76.6198511 39.3292295, -76.6198739 39.329177, -76.6199085 39.3291231, -76.6199408 39.3290798, -76.619982 39.3290329)",,,,,
244453248,4519935168,0,992080907,footway,,,False,False,6.525,"LINESTRING (-76.6197486 39.3289859, -76.6197525 39.3290445)",,,,,
244453248,244453056,0,992080907,footway,,,False,True,21.423,"LINESTRING (-76.6197486 39.3289859, -76.6197356 39.3287935)",,,,,
244453248,244453238,0,22770679,footway,,,False,True,14.452000000000002,"LINESTRING (-76.6197486 39.3289859, -76.619798 39.328983, -76.619836 39.3289786, -76.6199133 39.3289625)",,,,,
244453280,8980949877,0,155236760,footway,,,False,True,3.049,"LINESTRING (-76.6193609 39.3274011, -76.6193255 39.3274026)",,,,,
244453280,2044048203,0,155236760,footway,,,False,False,4.987,"LINESTRING (-76.6193609 39.3274011, -76.6193976 39.3274, -76.6194188 39.3273989)",,,,,
244453280,2044048219,0,193901034,service,,,False,False,34.31,"LINESTRING (-76.6193609 39.3274011, -76.6193575 39.3276048, -76.6193615 39.3277096)",,,12 mph,,
244453280,2451200788,0,193901034,service,,,False,True,40.948,"LINESTRING (-76.6193609 39.3274011, -76.6193625 39.3273631, -76.6193406 39.3270333)",,,12 mph,,
244453291,9163292796,0,5998652,service,,,False,False,66.98700000000001,"LINESTRING (-76.6190392 39.3267614, -76.6186541 39.3270114, -76.6185574 39.327086, -76.6184831 39.3271442, -76.6184593 39.3271627)",,,12 mph,,
244453291,5243604516,0,5998652,service,,,False,True,23.313,"LINESTRING (-76.6190392 39.3267614, -76.6191532 39.3266971, -76.6192023 39.3266689, -76.6192368 39.3266507, -76.6192615 39.3266422)",,,12 mph,,
244453291,2044048162,0,1033609990,footway,,,False,False,20.990000000000002,"LINESTRING (-76.6190392 39.3267614, -76.6191499 39.3267759, -76.6192676 39.3268217)",,,,,
244453294,2044048355,0,945139692,footway,,,False,False,9.33,"LINESTRING (-76.6190784 39.3286889, -76.6190792 39.3287728)",,,,,
244453294,244453296,0,22770688,footway,,,False,False,29.872999999999998,"LINESTRING (-76.6190784 39.3286889, -76.6190034 39.3286914, -76.6188934 39.3286885, -76.6188071 39.3286815, -76.6187317 39.3286812)",,,,,
244453294,244453308,0,945139692,footway,,,False,True,20.531,"LINESTRING (-76.6190784 39.3286889, -76.6190621 39.328582, -76.6190446 39.3285062)",,,,,
244453296,244453294,0,22770688,footway,,,False,True,29.873000000000005,"LINESTRING (-76.6187317 39.3286812, -76.6188071 39.3286815, -76.6188934 39.3286885, -76.6190034 39.3286914, -76.6190784 39.3286889)",,,,,
244453296,2044048374,0,193901068,footway,,,False,False,44.309999999999995,"LINESTRING (-76.6187317 39.3286812, -76.6187933 39.3287142, -76.6188445 39.3287453, -76.6189052 39.3287974, -76.618964 39.3288686, -76.6190162 39.3289405, -76.6190438 39.3289891)",,,,,
244453296,244453313,0,455657936,footway,,,False,False,15.596,"LINESTRING (-76.6187317 39.3286812, -76.6186549 39.3286558, -76.61856 39.3286375)",,,,,
244453308,244453294,0,945139692,footway,,,False,False,20.531,"LINESTRING (-76.6190446 39.3285062, -76.6190621 39.328582, -76.6190784 39.3286889)",,,,,
244453308,2044048296,0,945139692,footway,,,False,True,27.869000000000003,"LINESTRING (-76.6190446 39.3285062, -76.6189964 39.3284212, -76.6189239 39.3283338, -76.618875 39.3282953)",,,,,
244453308,4408342782,0,992218083,footway,,,False,False,22.0,"LINESTRING (-76.6190446 39.3285062, -76.6190531 39.3284354, -76.6190631 39.3283844, -76.619075 39.3283474, -76.6190882 39.3283118)",,,,,
244453308,9163292801,0,"[992948392, 992948393, 991772966]",footway,,,False,"[False, True]",23.687,"LINESTRING (-76.6190446 39.3285062, -76.619071 39.3285153, -76.6191076 39.3285278, -76.6191539 39.3285739, -76.6191935 39.3285973, -76.619227 39.3286056, -76.619273 39.3286059)",,,,,
244453311,2044048296,0,193901075,footway,,,False,False,29.322999999999997,"LINESTRING (-76.6186501 39.3284805, -76.6186949 39.328414, -76.6187339 39.3283641, -76.6187875 39.3283278, -76.6188184 39.3283133, -76.618875 39.3282953)",,,,,
244453311,244453313,0,"[991347221, 970453182, 991347222]","['steps', 'footway']",,,False,False,19.551000000000002,"LINESTRING (-76.6186501 39.3284805, -76.6186443 39.328511, -76.6186255 39.3285644, -76.6186004 39.3286023, -76.61856 39.3286375)",,,,,
244453311,8980949886,0,970453182,footway,,,False,True,23.058,"LINESTRING (-76.6186501 39.3284805, -76.6186406 39.3284072, -76.6185971 39.3282778)",,,,,
244453313,2044048359,0,455657936,footway,,,False,False,56.547000000000004,"LINESTRING (-76.61856 39.3286375, -76.6184652 39.3286324, -76.618377 39.3286368, -76.6182765 39.3286522, -76.618176 39.3286823, -76.6180878 39.3287255, -76.618004 39.3287808, -76.6179673 39.3288062)",,,,,
244453313,244453296,0,455657936,footway,,,False,True,15.596,"LINESTRING (-76.61856 39.3286375, -76.6186549 39.3286558, -76.6187317 39.3286812)",,,,,
244453313,244453311,0,"[970453182, 991347221, 991347222]","['steps', 'footway']",,,False,True,19.551000000000002,"LINESTRING (-76.61856 39.3286375, -76.6186004 39.3286023, -76.6186255 39.3285644, -76.6186443 39.328511, -76.6186501 39.3284805)",,,,,
244453389,2539142888,0,455610486,footway,,,False,False,11.178,"LINESTRING (-76.6213191 39.3313031, -76.6212789 39.3313987)",,,,,
244453389,244453391,0,22770707,footway,,,False,False,33.081,"LINESTRING (-76.6213191 39.3313031, -76.6213831 39.3312852, -76.6214566 39.3312701, -76.621533 39.3312558, -76.6216022 39.3312463, -76.6216923 39.3312334)",,,,,
244453389,9178840060,0,22770707,footway,,,False,True,46.515,"LINESTRING (-76.6213191 39.3313031, -76.6212313 39.3313245, -76.6211354 39.3313442, -76.6209953 39.3313748, -76.6208933 39.331393, -76.6207955 39.3314062)",,,,,
244453389,244453397,0,455610486,footway,,,False,True,26.282,"LINESTRING (-76.6213191 39.3313031, -76.6213461 39.331188, -76.6213561 39.3311315, -76.6213646 39.3310695)",,,,,
244453391,244453393,0,22770707,footway,,,False,False,55.348,"LINESTRING (-76.6216923 39.3312334, -76.6218231 39.3312716, -76.621983 39.3313144, -76.6222894 39.3314182)",,,,,
