u,v,key,osmid,name,highway,oneway,reversed,length,geometry
4907082446,4907082447,0,499432562,,service,False,False,96.35,"LINESTRING (116.360574 39.9606478, 116.3617014 39.9607117)"
4907082446,4907082444,0,499428272,,service,False,True,31.201,"LINESTRING (116.360574 39.9606478, 116.3605633 39.9607639, 116.3605482 39.9609277)"
4907082447,4907082446,0,499432562,,service,False,True,96.35,"LINESTRING (116.3617014 39.9607117, 116.360574 39.9606478)"
4907082447,4907054921,0,"[968672824, 968672823, 499428407]",,service,False,False,41.787,"LINESTRING (116.3617014 39.9607117, 116.3617076 39.9606797, 116.3617195 39.960571, 116.3617426 39.9603373)"
4907082447,4907082445,0,499428407,,service,False,True,31.116,"LINESTRING (116.3617014 39.9607117, 116.3616901 39.9608239, 116.3616733 39.9609907)"
4907082782,4907082783,0,499432632,,footway,False,True,31.159,"LINESTRING (116.3624935 39.9622953, 116.3625247 39.9620161)"
4907082783,4907082782,0,499432632,,footway,False,False,31.159,"LINESTRING (116.3625247 39.9620161, 116.3624935 39.9622953)"
4907082783,4907082786,0,499432632,,footway,False,True,43.547,"LINESTRING (116.3625247 39.9620161, 116.3625683 39.9616259)"
4907082783,4907082035,0,499432633,,footway,False,False,54.9,"LINESTRING (116.3625247 39.9620161, 116.361941 39.9619828, 116.3619405 39.9619377)"
4907082786,4907082783,0,499432632,,footway,False,False,43.547,"LINESTRING (116.3625683 39.9616259, 116.3625247 39.9620161)"
4907082786,4907053731,0,499432632,,footway,False,True,30.617,"LINESTRING (116.3625683 39.9616259, 116.3626042 39.9613927, 116.3626229 39.9613548)"
4907082786,4907082035,0,499432633,,footway,False,True,88.89,"LINESTRING (116.3625683 39.9616259, 116.3619732 39.9615963, 116.3619405 39.9619377)"
4907083460,4907044071,0,499427390,,residential,False,False,6.075,"LINESTRING (116.3619586 39.9636836, 116.361961 39.963629)"
4907083460,4907086480,0,499432739,,service,False,False,104.457,"LINESTRING (116.3619586 39.9636836, 116.3629738 39.9637117, 116.3629842 39.9635511)"
4907083462,4907044075,0,499427589,,residential,False,True,82.4,"LINESTRING (116.3630759 39.9624377, 116.362112 39.9623801)"
4907083462,4907053730,0,968672837,,service,False,False,116.441,"LINESTRING (116.3630759 39.9624377, 116.3631823 39.9613937)"
4907083462,4907082046,0,"[968672837, 968672838, 968672839]",,service,False,True,22.113999999999997,"LINESTRING (116.3630759 39.9624377, 116.3630662 39.9624787, 116.3630558 39.9625751, 116.363047 39.9626352)"
4907086479,4907082039,0,499427390,,residential,False,False,25.213,"LINESTRING (116.3619672 39.9635099, 116.3619731 39.9632832)"
4907086479,4907044071,0,499427390,,residential,False,True,13.254,"LINESTRING (116.3619672 39.9635099, 116.361961 39.963629)"
4907086479,4907086480,0,499433174,,service,False,False,86.79599999999999,"LINESTRING (116.3619672 39.9635099, 116.3624425 39.9635292, 116.3629842 39.9635511)"
4907086480,4907082040,0,"[499432739, 968672843, 968672844, 968672845, 968672846]",,service,False,False,25.82,"LINESTRING (116.3629842 39.9635511, 116.3629871 39.9635346, 116.3629911 39.963445, 116.3629925 39.963422, 116.3629992 39.9633313, 116.3630003 39.9633193)"
4907086480,4907083460,0,499432739,,service,False,True,104.457,"LINESTRING (116.3629842 39.9635511, 116.3629738 39.9637117, 116.3619586 39.9636836)"
4907086480,4907086479,0,499433174,,service,False,True,86.79599999999999,"LINESTRING (116.3629842 39.9635511, 116.3624425 39.9635292, 116.3619672 39.9635099)"
4907086691,4907121572,0,42943334,京师路,residential,False,False,68.154,"LINESTRING (116.3604176 39.9580066, 116.3603612 39.958618)"
4907086691,1226520307,0,42943334,京师路,residential,False,True,11.649,"LINESTRING (116.3604176 39.9580066, 116.3604273 39.9579021)"
4907086691,6153822081,0,499433179,,service,False,True,49.017,"LINESTRING (116.3604176 39.9580066, 116.3609925 39.9580181)"
4907086692,1226520275,0,42943334,京师路,residential,False,False,29.64,"LINESTRING (116.3603568 39.9586653, 116.3603323 39.9589312)"
4907086692,4907121572,0,42943334,京师路,residential,False,True,5.273,"LINESTRING (116.3603568 39.9586653, 116.3603612 39.958618)"
4907086692,6153822080,0,499433180,,service,False,False,52.371,"LINESTRING (116.3603568 39.9586653, 116.3609709 39.9586812)"
4907088623,4907090815,0,267952851,辅仁路,residential,False,False,42.206,"LINESTRING (116.3568408 39.9613749, 116.3573355 39.9613921)"
4907088623,4907041818,0,267952851,辅仁路,residential,False,True,15.715,"LINESTRING (116.3568408 39.9613749, 116.3566566 39.9613685)"
4907088623,4907088626,0,499433421,,service,False,False,93.01599999999999,"LINESTRING (116.3568408 39.9613749, 116.3568335 39.961604, 116.3569636 39.9617723, 116.3569392 39.9621836)"
4907088626,4907088623,0,499433421,,service,False,True,93.01599999999999,"LINESTRING (116.3569392 39.9621836, 116.3569636 39.9617723, 116.3568335 39.961604, 116.3568408 39.9613749)"
4907088627,4907090818,0,106617833,,residential,False,False,76.015,"LINESTRING (116.3587862 39.9622951, 116.3588371 39.9616126)"
4907088627,4907096934,0,106617833,,residential,False,True,5.635,"LINESTRING (116.3587862 39.9622951, 116.3587825 39.9623457)"
4907088627,4907088629,0,"[665148377, 499433422]",,service,False,False,61.906000000000006,"LINESTRING (116.3587862 39.9622951, 116.3586119 39.9622916, 116.3582442 39.9622833, 116.3582361 39.9624243)"
4907088629,6153733785,0,657002273,,service,False,False,50.764,"LINESTRING (116.3582361 39.9624243, 116.3581906 39.9628795)"
4907088629,4907088630,0,665148377,,service,False,False,127.208,"LINESTRING (116.3582361 39.9624243, 116.356744 39.9623955)"
4907088629,4907088627,0,"[665148377, 499433422]",,service,False,True,61.906,"LINESTRING (116.3582361 39.9624243, 116.3582442 39.9622833, 116.3586119 39.9622916, 116.3587862 39.9622951)"
4907088630,4907088629,0,665148377,,service,False,True,127.208,"LINESTRING (116.356744 39.9623955, 116.3582361 39.9624243)"
4907090815,4907041821,0,267952851,辅仁路,residential,False,False,25.132,"LINESTRING (116.3573355 39.9613921, 116.3576302 39.9613999)"
4907090815,4907088623,0,267952851,辅仁路,residential,False,True,42.206,"LINESTRING (116.3573355 39.9613921, 116.3568408 39.9613749)"
4907090815,4907090816,0,"[499433848, 499433846]",,footway,False,"[False, True]",87.197,"LINESTRING (116.3573355 39.9613921, 116.3573248 39.9615713, 116.3581134 39.9615919)"
4907090816,4907090817,0,499433847,,footway,False,False,19.203,"LINESTRING (116.3581134 39.9615919, 116.3581241 39.9614194)"
4907090816,4907090818,0,499433848,,footway,False,False,61.723,"LINESTRING (116.3581134 39.9615919, 116.3588371 39.9616126)"
4907090816,4907090815,0,"[499433848, 499433846]",,footway,False,"[False, True]",87.197,"LINESTRING (116.3581134 39.9615919, 116.3573248 39.9615713, 116.3573355 39.9613921)"
4907090817,1226520258,0,267952851,辅仁路,residential,False,False,61.803,"LINESTRING (116.3581241 39.9614194, 116.3588485 39.9614446)"
4907090817,4907093189,0,267952851,辅仁路,residential,False,True,13.407,"LINESTRING (116.3581241 39.9614194, 116.357967 39.9614132)"
4907090817,4907090816,0,499433847,,footway,False,True,19.203,"LINESTRING (116.3581241 39.9614194, 116.3581134 39.9615919)"
4907090818,1226520258,0,106617833,,residential,False,False,18.706,"LINESTRING (116.3588371 39.9616126, 116.3588485 39.9614446)"
4907090818,4907088627,0,106617833,,residential,False,True,76.015,"LINESTRING (116.3588371 39.9616126, 116.3587862 39.9622951)"
4907090818,4907090816,0,499433848,,footway,False,True,61.723,"LINESTRING (116.3588371 39.9616126, 116.3581134 39.9615919)"
4907090821,4907090823,0,499427389,丽泽路,residential,False,False,117.863,"LINESTRING (116.3566434 39.9634927, 116.3580256 39.9635275)"
4907090821,4907044070,0,499427389,丽泽路,residential,False,True,104.057,"LINESTRING (116.3566434 39.9634927, 116.3554231 39.963462)"
4907090821,4907090822,0,499433730,,service,False,False,30.223,"LINESTRING (116.3566434 39.9634927, 116.3566571 39.9632211)"
4907090822,4907090821,0,499433730,,service,False,True,30.223,"LINESTRING (116.3566571 39.9632211, 116.3566434 39.9634927)"
4907090823,1226520288,0,499427389,丽泽路,residential,False,False,57.064,"LINESTRING (116.3580256 39.9635275, 116.3586948 39.9635443)"
4907090823,4907090821,0,499427389,丽泽路,residential,False,True,117.863,"LINESTRING (116.3580256 39.9635275, 116.3566434 39.9634927)"
4907090823,4907090824,0,"[968672835, 499433731, 968672836]",,service,False,False,31.305000000000003,"LINESTRING (116.3580256 39.9635275, 116.3580302 39.9633998, 116.3580344 39.9633027, 116.3580394 39.9632462)"
4907090824,4907090823,0,"[499433731, 968672835, 968672836]",,service,False,True,31.305,"LINESTRING (116.3580394 39.9632462, 116.3580344 39.9633027, 116.3580302 39.9633998, 116.3580256 39.9635275)"
4907093189,4907090817,0,267952851,辅仁路,residential,False,False,13.407,"LINESTRING (116.357967 39.9614132, 116.3581241 39.9614194)"
4907093189,4907041821,0,267952851,辅仁路,residential,False,True,28.743,"LINESTRING (116.357967 39.9614132, 116.3576302 39.9613999)"
4907093189,4907093196,0,499434059,,footway,False,False,285.663,"LINESTRING (116.357967 39.9614132, 116.3580034 39.9610412, 116.358008 39.9609911, 116.3583443 39.9609338, 116.3585171 39.9608944, 116.3585497 39.9606403, 116.3586537 39.9594699, 116.358663 39.9591549)"
4907093196,4907093197,0,499434059,,footway,False,False,22.876,"LINESTRING (116.358663 39.9591549, 116.3586672 39.9589492)"
4907093196,4907093198,0,499434060,,footway,False,False,6.883,"LINESTRING (116.358663 39.9591549, 116.3587436 39.9591588)"
4907093196,4907093189,0,499434059,,footway,False,True,285.663,"LINESTRING (116.358663 39.9591549, 116.3586537 39.9594699, 116.3585497 39.9606403, 116.3585171 39.9608944, 116.3583443 39.9609338, 116.358008 39.9609911, 116.3580034 39.9610412, 116.357967 39.9614132)"
4907093197,4907034335,0,106617831,晨曦路,service,False,True,108.604,"LINESTRING (116.3586672 39.9589492, 116.3573931 39.9589629)"
4907093197,4907093196,0,499434059,,footway,False,True,22.876,"LINESTRING (116.3586672 39.9589492, 116.358663 39.9591549)"
4907093197,4907041814,0,106617831,晨曦路,service,False,False,12.428,"LINESTRING (116.3586672 39.9589492, 116.3587812 39.9589479, 116.358813 39.9589476)"
4907093198,4907093196,0,499434060,,footway,False,True,6.883,"LINESTRING (116.3587436 39.9591588, 116.358663 39.9591549)"
4907096934,4907088627,0,106617833,,residential,False,False,5.635,"LINESTRING (116.3587825 39.9623457, 116.3587862 39.9622951)"
4907096934,4907096936,0,106617833,,residential,False,True,34.224,"LINESTRING (116.3587825 39.9623457, 116.35876 39.962653)"
4907096934,6225740650,0,499434613,,footway,False,False,30.544,"LINESTRING (116.3587825 39.9623457, 116.3591406 39.9623566)"
4907096935,4907082044,0,42943334,京师路,residential,False,False,17.28,"LINESTRING (116.360042 39.9623841, 116.3600274 39.9625391)"
4907096935,4907049520,0,42943334,京师路,residential,False,True,10.056,"LINESTRING (116.360042 39.9623841, 116.3600505 39.9622939)"
4907096935,6225740653,0,499434613,,footway,False,True,50.529,"LINESTRING (116.360042 39.9623841, 116.3594496 39.962366)"
4907096936,4907096934,0,106617833,,residential,False,False,34.224,"LINESTRING (116.35876 39.962653, 116.3587825 39.9623457)"
4907096936,6225740648,0,499434614,,footway,False,False,31.507,"LINESTRING (116.35876 39.962653, 116.3591293 39.9626659)"
4907096936,1226520288,0,106617833,,residential,False,True,99.264,"LINESTRING (116.35876 39.962653, 116.3587417 39.9629031, 116.3586948 39.9635443)"
4907096937,4907082041,0,42943334,京师路,residential,False,False,19.71,"LINESTRING (116.3600126 39.9626969, 116.359996 39.9628737)"
4907096937,4907082044,0,42943334,京师路,residential,False,True,17.592,"LINESTRING (116.3600126 39.9626969, 116.3600274 39.9625391)"
4907096937,6225740649,0,499434614,,footway,False,True,50.533,"LINESTRING (116.3600126 39.9626969, 116.3594203 39.9626761)"
4907121572,4907086692,0,42943334,京师路,residential,False,False,5.273,"LINESTRING (116.3603612 39.958618, 116.3603568 39.9586653)"
4907121572,4907086691,0,42943334,京师路,residential,False,True,68.154,"LINESTRING (116.3603612 39.958618, 116.3604176 39.9580066)"
4907121572,4907123405,0,499436473,,service,False,False,19.707,"LINESTRING (116.3603612 39.958618, 116.36013 39.9586157)"
4907121574,4907121575,0,499436473,,service,False,False,44.114,"LINESTRING (116.3592016 39.9586041, 116.3592077 39.9582074)"
4907121574,4907121577,0,499436473,,service,False,True,56.705,"LINESTRING (116.3592016 39.9586041, 116.3598668 39.958613)"
4907121574,4907123400,0,499436675,,service,False,False,34.331,"LINESTRING (116.3592016 39.9586041, 116.359143 39.9586419, 116.3588168 39.9586419)"
4907121575,4907121576,0,499436473,,service,False,False,56.997,"LINESTRING (116.3592077 39.9582074, 116.3598764 39.9582116)"
4907121575,4907121574,0,499436473,,service,False,True,44.114,"LINESTRING (116.3592077 39.9582074, 116.3592016 39.9586041)"
4907121575,6106172636,0,499436673,,service,False,False,9.255,"LINESTRING (116.3592077 39.9582074, 116.3591394 39.9581427)"
4907121576,4907121577,0,499436473,,service,False,False,44.641,"LINESTRING (116.3598764 39.9582116, 116.3598668 39.958613)"
4907121576,4907121575,0,499436473,,service,False,True,56.997,"LINESTRING (116.3598764 39.9582116, 116.3592077 39.9582074)"
4907121576,4907123398,0,"[968672833, 968672834, 499436674]",,service,False,False,42.563,"LINESTRING (116.3598764 39.9582116, 116.3598763 39.9581588, 116.3599771 39.9581547, 116.3599777 39.9579972, 116.359978 39.9579021)"
4907121577,4907121574,0,499436473,,service,False,False,56.705,"LINESTRING (116.3598668 39.958613, 116.3592016 39.9586041)"
4907121577,4907123405,0,499436473,,service,False,True,22.435,"LINESTRING (116.3598668 39.958613, 116.36013 39.9586157)"
4907121577,4907121576,0,499436473,,service,False,True,44.641,"LINESTRING (116.3598668 39.958613, 116.3598764 39.9582116)"
4907123395,4907079478,0,499426956,,service,False,False,16.78,"LINESTRING (116.3588229 39.958146, 116.3588248 39.9579951)"
4907123395,4907123400,0,499426956,,service,False,True,55.144,"LINESTRING (116.3588229 39.958146, 116.3588168 39.9586419)"
4907123395,6106172636,0,499436673,,service,False,True,26.979,"LINESTRING (116.3588229 39.958146, 116.3591394 39.9581427)"
4907123398,1226520307,0,106617832,立身路,service,False,False,38.295,"LINESTRING (116.359978 39.9579021, 116.3604273 39.9579021)"
4907123398,4907041815,0,106617832,立身路,service,False,True,98.197,"LINESTRING (116.359978 39.9579021, 116.3588259 39.957902)"
4907123398,4907121576,0,"[968672833, 499436674, 968672834]",,service,False,True,42.563,"LINESTRING (116.359978 39.9579021, 116.3599777 39.9579972, 116.3599771 39.9581547, 116.3598763 39.9581588, 116.3598764 39.9582116)"
4907123400,4907123395,0,499426956,,service,False,False,55.144,"LINESTRING (116.3588168 39.9586419, 116.3588229 39.958146)"
4907123400,4907041814,0,499426956,,service,False,True,33.994,"LINESTRING (116.3588168 39.9586419, 116.358813 39.9589476)"
4907123400,4907121574,0,499436675,,service,False,True,34.331,"LINESTRING (116.3588168 39.9586419, 116.359143 39.9586419, 116.3592016 39.9586041)"
4907123401,1226520275,0,106617831,晨曦路,service,False,False,15.429,"LINESTRING (116.3601513 39.9589332, 116.3603323 39.9589312)"
4907123401,6153792419,0,106617831,晨曦路,service,False,True,44.93,"LINESTRING (116.3601513 39.9589332, 116.3596242 39.9589389)"
4907123401,4907123405,0,499436676,,footway,False,False,41.553,"LINESTRING (116.3601513 39.9589332, 116.3600591 39.9588346, 116.360056 39.9587614, 116.360133 39.958726, 116.36013 39.9586157)"
4907123405,4907121577,0,499436473,,service,False,False,22.435,"LINESTRING (116.36013 39.9586157, 116.3598668 39.958613)"
4907123405,4907121572,0,499436473,,service,False,True,19.707,"LINESTRING (116.36013 39.9586157, 116.3603612 39.958618)"
4907123405,4907123401,0,499436676,,footway,False,True,41.553,"LINESTRING (116.36013 39.9586157, 116.360133 39.958726, 116.360056 39.9587614, 116.3600591 39.9588346, 116.3601513 39.9589332)"
4907129185,4907041825,0,106617836,,service,False,False,5.621,"LINESTRING (116.3559007 39.9608634, 116.3558956 39.9609138)"
4907129185,4907129880,0,499437261,,service,False,False,51.845,"LINESTRING (116.3559007 39.9608634, 116.3552925 39.960855)"
4907129185,1226520316,0,106617836,,service,False,True,213.43900000000002,"LINESTRING (116.3559007 39.9608634, 116.355943 39.9608668, 116.3559873 39.9603466, 116.3560375 39.9599532, 116.3560826 39.9595274, 116.3561116 39.9592047, 116.3560897 39.9589857)"
4907129187,1226520234,0,106617831,晨曦路,service,False,False,52.496,"LINESTRING (116.3553032 39.9589759, 116.3559191 39.9589801)"
4907129187,4907129880,0,"[499437261, 499437262]",,"['footway', 'service']",False,True,214.444,"LINESTRING (116.3553032 39.9589759, 116.3552612 39.9599024, 116.355228 39.9608541, 116.3552925 39.960855)"
4907129879,1226520236,0,499426662,,residential,False,False,22.998,"LINESTRING (116.3552707 39.961316, 116.3555398 39.9613313)"
4907129879,4907129880,0,499437310,,footway,False,False,51.295,"LINESTRING (116.3552707 39.961316, 116.3552925 39.960855)"
4907129880,4907129185,0,499437261,,service,False,True,51.845,"LINESTRING (116.3552925 39.960855, 116.3559007 39.9608634)"
4907129880,4907129879,0,499437310,,footway,False,True,51.295,"LINESTRING (116.3552925 39.960855, 116.3552707 39.961316)"
4907129880,4907129187,0,"[499437261, 499437262]",,"['footway', 'service']",False,False,214.44400000000002,"LINESTRING (116.3552925 39.960855, 116.355228 39.9608541, 116.3552612 39.9599024, 116.3553032 39.9589759)"
5136949083,4907053513,0,175017612,,service,False,False,53.875,"LINESTRING (116.3618166 39.9587032, 116.3617605 39.9591858)"
5136949083,2733378153,0,267947993,,service,False,True,74.402,"LINESTRING (116.3618166 39.9587032, 116.3618826 39.958036)"
5136949083,6153822082,0,499433180,,service,False,True,53.855,"LINESTRING (116.3618166 39.9587032, 116.3611851 39.9586868)"
6106172636,4907123395,0,499436673,,service,False,False,26.979,"LINESTRING (116.3591394 39.9581427, 116.3588229 39.958146)"
6106172636,4907121575,0,499436673,,service,False,True,9.255,"LINESTRING (116.3591394 39.9581427, 116.3592077 39.9582074)"
6106172636,4907079478,0,499436792,,footway,False,False,42.872,"LINESTRING (116.3591394 39.9581427, 116.3591399 39.9579987, 116.3588248 39.9579951)"
6153733785,4907088629,0,657002273,,service,False,True,50.764,"LINESTRING (116.3581906 39.9628795, 116.3582361 39.9624243)"
6153792419,4907123401,0,106617831,晨曦路,service,False,False,44.93,"LINESTRING (116.3596242 39.9589389, 116.3601513 39.9589332)"
6153792419,4907041814,0,106617831,晨曦路,service,False,True,69.147,"LINESTRING (116.3596242 39.9589389, 116.358813 39.9589476)"
6153792419,6153792435,0,657010261,,footway,False,False,122.92499999999998,"LINESTRING (116.3596242 39.9589389, 116.3595976 39.9592579, 116.3596811 39.9594265, 116.359738 39.9596911, 116.35999 39.9598702, 116.3599846 39.959944)"
6153792427,6153792433,0,657010262,,footway,False,False,15.786,"LINESTRING (116.3600918 39.9601913, 116.3601031 39.9600496)"
6153792428,6153792429,0,657010262,,footway,False,True,5.002,"LINESTRING (116.3601301 39.9597021, 116.3601266 39.959747)"
6153792429,6153792428,0,657010262,,footway,False,False,5.002,"LINESTRING (116.3601266 39.959747, 116.3601301 39.9597021)"
6153792429,6153792431,0,657010262,,footway,False,True,16.977,"LINESTRING (116.3601266 39.959747, 116.3601146 39.9598994)"
6153792429,6153792430,0,657010263,,footway,False,False,11.014,"LINESTRING (116.3601266 39.959747, 116.3602558 39.959749)"
6153792430,6153792432,0,42943334,京师路,residential,False,False,17.169,"LINESTRING (116.3602558 39.959749, 116.3602413 39.959903)"
6153792430,6153792437,0,42943334,京师路,residential,False,True,19.866,"LINESTRING (116.3602558 39.959749, 116.3602725 39.9595708)"
6153792430,6153792429,0,657010263,,footway,False,True,11.014,"LINESTRING (116.3602558 39.959749, 116.3601266 39.959747)"
6153792431,6153792429,0,657010262,,footway,False,False,16.977,"LINESTRING (116.3601146 39.9598994, 116.3601266 39.959747)"
6153792431,6153792436,0,657010262,,footway,False,True,5.402,"LINESTRING (116.3601146 39.9598994, 116.3601109 39.9599479)"
6153792431,6153792432,0,657010265,,footway,False,False,10.806,"LINESTRING (116.3601146 39.9598994, 116.3602413 39.959903)"
6153792432,6153792434,0,42943334,京师路,residential,False,False,16.744,"LINESTRING (116.3602413 39.959903, 116.3602273 39.9600532)"
6153792432,6153792430,0,42943334,京师路,residential,False,True,17.169,"LINESTRING (116.3602413 39.959903, 116.3602558 39.959749)"
6153792432,6153792431,0,657010265,,footway,False,True,10.806,"LINESTRING (116.3602413 39.959903, 116.3601146 39.9598994)"
6153792433,6153792436,0,657010262,,footway,False,False,11.328,"LINESTRING (116.3601031 39.9600496, 116.3601109 39.9599479)"
6153792433,6153792427,0,657010262,,footway,False,True,15.786,"LINESTRING (116.3601031 39.9600496, 116.3600918 39.9601913)"
6153792433,6153792434,0,657010266,,footway,False,False,10.593,"LINESTRING (116.3601031 39.9600496, 116.3602273 39.9600532)"
6153792434,6153792432,0,42943334,京师路,residential,False,True,16.744,"LINESTRING (116.3602273 39.9600532, 116.3602413 39.959903)"
6153792434,6153792433,0,657010266,,footway,False,True,10.593,"LINESTRING (116.3602273 39.9600532, 116.3601031 39.9600496)"
6153792434,537973050,0,42943334,京师路,residential,False,False,24.382,"LINESTRING (116.3602273 39.9600532, 116.3602183 39.9601495, 116.3602068 39.9602719)"
6153792435,2733383584,0,657010261,,footway,False,False,10.858,"LINESTRING (116.3599846 39.959944, 116.3599775 39.9600415)"
6153792435,6153792436,0,657010267,,footway,False,False,10.773,"LINESTRING (116.3599846 39.959944, 116.3601109 39.9599479)"
6153792435,6153792419,0,657010261,,footway,False,True,122.925,"LINESTRING (116.3599846 39.959944, 116.35999 39.9598702, 116.359738 39.9596911, 116.3596811 39.9594265, 116.3595976 39.9592579, 116.3596242 39.9589389)"
6153792436,6153792431,0,657010262,,footway,False,False,5.402,"LINESTRING (116.3601109 39.9599479, 116.3601146 39.9598994)"
6153792436,6153792433,0,657010262,,footway,False,True,11.328,"LINESTRING (116.3601109 39.9599479, 116.3601031 39.9600496)"
6153792436,6153792435,0,657010267,,footway,False,True,10.773,"LINESTRING (116.3601109 39.9599479, 116.3599846 39.959944)"
6153792437,6153792430,0,42943334,京师路,residential,False,False,19.866,"LINESTRING (116.3602725 39.9595708, 116.3602558 39.959749)"
6153792437,4907053512,0,42943334,京师路,residential,False,True,50.768,"LINESTRING (116.3602725 39.9595708, 116.3603151 39.9591154)"
6153792437,6153792439,0,657010268,,footway,False,False,70.343,"LINESTRING (116.3602725 39.9595708, 116.3610962 39.9596105)"
6153792438,6153792441,0,175017612,,service,False,False,33.616,"LINESTRING (116.361717 39.9596403, 116.3616881 39.9599418)"
6153792438,6153820605,0,175017612,,service,False,True,39.926,"LINESTRING (116.361717 39.9596403, 116.3617513 39.9592822)"
6153792438,6153792453,0,657010268,,footway,False,True,12.067,"LINESTRING (116.361717 39.9596403, 116.3615765 39.9596269)"
6153792439,6153792443,0,657010268,,footway,False,False,29.881,"LINESTRING (116.3610962 39.9596105, 116.3614461 39.9596273)"
6153792439,6153792437,0,657010268,,footway,False,True,70.343,"LINESTRING (116.3610962 39.9596105, 116.3602725 39.9595708)"
6153792439,6153792442,0,657010269,,footway,False,False,63.596999999999994,"LINESTRING (116.3610962 39.9596105, 116.3610684 39.9599165, 116.3614139 39.9599306)"
6153792441,6153792438,0,175017612,,service,False,True,33.616,"LINESTRING (116.3616881 39.9599418, 116.361717 39.9596403)"
6153792441,6153792444,0,657010269,,footway,False,True,16.806,"LINESTRING (116.3616881 39.9599418, 116.3614912 39.9599337)"
6153792441,1856733320,0,175017612,,service,False,False,43.784000000000006,"LINESTRING (116.3616881 39.9599418, 116.3616539 39.9602991, 116.3616505 39.9603345)"
6153792442,6153792444,0,657010269,,footway,False,False,6.597,"LINESTRING (116.3614139 39.9599306, 116.3614912 39.9599337)"
6153792442,6153792443,0,657010270,,footway,False,False,33.837,"LINESTRING (116.3614139 39.9599306, 116.3614461 39.9596273)"
6153792442,6153792439,0,657010269,,footway,False,True,63.596999999999994,"LINESTRING (116.3614139 39.9599306, 116.3610684 39.9599165, 116.3610962 39.9596105)"
6153792443,6153820601,0,657010268,,footway,False,False,4.168,"LINESTRING (116.3614461 39.9596273, 116.361495 39.9596272)"
6153792443,6153792439,0,657010268,,footway,False,True,29.881,"LINESTRING (116.3614461 39.9596273, 116.3610962 39.9596105)"
6153792443,6153792442,0,657010270,,footway,False,True,33.837,"LINESTRING (116.3614461 39.9596273, 116.3614139 39.9599306)"
6153792444,6153792441,0,657010269,,footway,False,False,16.806,"LINESTRING (116.3614912 39.9599337, 116.3616881 39.9599418)"
6153792444,6153792442,0,657010269,,footway,False,True,6.597,"LINESTRING (116.3614912 39.9599337, 116.3614139 39.9599306)"
6153792444,6153792447,0,657010271,,footway,False,False,16.724,"LINESTRING (116.3614912 39.9599337, 116.3615102 39.9598935, 116.3615585 39.959875, 116.3615645 39.9598089)"
6153792447,6153792444,0,657010271,,footway,False,True,16.724,"LINESTRING (116.3615645 39.9598089, 116.3615585 39.959875, 116.3615102 39.9598935, 116.3614912 39.9599337)"
6153792447,6153792450,0,657010273,,footway,False,False,24.849,"LINESTRING (116.3615645 39.9598089, 116.3615936 39.9598075, 116.3616205 39.9597989, 116.3616422 39.959784, 116.3616564 39.9597645, 116.3616616 39.9597425, 116.361657 39.9597204, 116.3616433 39.9597007, 116.3616219 39.9596855, 116.3615953 39.9596764, 116.3615662 39.9596746)"
6153792447,6153792450,1,657010273,,footway,False,True,22.06,"LINESTRING (116.3615645 39.9598089, 116.3615367 39.959803, 116.3615129 39.9597907, 116.3614956 39.9597731, 116.3614866 39.9597522, 116.3614869 39.9597301, 116.3614965 39.9597093, 116.3615142 39.959692, 116.3615383 39.95968, 116.3615662 39.9596746)"
6153792450,6153792453,0,657010272,,footway,False,False,5.376,"LINESTRING (116.3615662 39.9596746, 116.3615765 39.9596269)"
6153792450,6153792447,0,657010273,,footway,False,False,22.06,"LINESTRING (116.3615662 39.9596746, 116.3615383 39.95968, 116.3615142 39.959692, 116.3614965 39.9597093, 116.3614869 39.9597301, 116.3614866 39.9597522, 116.3614956 39.9597731, 116.3615129 39.9597907, 116.3615367 39.959803, 116.3615645 39.9598089)"
6153792450,6153792447,1,657010273,,footway,False,True,24.849000000000004,"LINESTRING (116.3615662 39.9596746, 116.3615953 39.9596764, 116.3616219 39.9596855, 116.3616433 39.9597007, 116.361657 39.9597204, 116.3616616 39.9597425, 116.3616564 39.9597645, 116.3616422 39.959784, 116.3616205 39.9597989, 116.3615936 39.9598075, 116.3615645 39.9598089)"
6153792453,6153792438,0,657010268,,footway,False,False,12.067,"LINESTRING (116.3615765 39.9596269, 116.361717 39.9596403)"
6153792453,6153820601,0,657010268,,footway,False,True,6.946,"LINESTRING (116.3615765 39.9596269, 116.361495 39.9596272)"
6153792453,6153792450,0,657010272,,footway,False,True,5.376,"LINESTRING (116.3615765 39.9596269, 116.3615662 39.9596746)"
6153820601,6153792453,0,657010268,,footway,False,False,6.946,"LINESTRING (116.361495 39.9596272, 116.3615765 39.9596269)"
6153820601,6153792443,0,657010268,,footway,False,True,4.168,"LINESTRING (116.361495 39.9596272, 116.3614461 39.9596273)"
6153820601,6153820604,0,657013583,,footway,False,False,40.861000000000004,"LINESTRING (116.361495 39.9596272, 116.3615109 39.9595036, 116.3615492 39.9594645, 116.3615687 39.9592707)"
6153820604,6153820605,0,657013584,,footway,False,False,15.616,"LINESTRING (116.3615687 39.9592707, 116.3617513 39.9592822)"
6153820604,6153820606,0,657013584,,footway,False,True,11.118,"LINESTRING (116.3615687 39.9592707, 116.3614387 39.9592625)"
