u,v,key,osmid,highway,access,oneway,reversed,length,name,geometry,bridge,tunnel,maxspeed,service,width
9324713373,9324713357,0,1010697353,footway,,False,True,28.583,,"LINESTRING (116.3256799 40.008185, 116.3255705 40.0081796, 116.3253666 40.0082542)",,,,,
9324713376,9324713360,0,1010697350,footway,,False,True,14.436,,"LINESTRING (116.3261005 40.0085453, 116.3259423 40.0085919)",,,,,
9324713376,9324713366,0,1010697350,footway,,False,False,61.230999999999995,,"LINESTRING (116.3261005 40.0085453, 116.3262517 40.0085323, 116.3264789 40.0084281, 116.3266352 40.008343, 116.3267414 40.0083205)",,,,,
9324713376,9324713373,0,1010697352,footway,,False,True,54.706,,"LINESTRING (116.3261005 40.0085453, 116.3259413 40.0083587, 116.3258107 40.0082416, 116.3256799 40.008185)",,,,,
9330994746,10314633596,0,993282842,unclassified,permissive,False,False,31.908,清华路,"LINESTRING (116.327658 39.9998813, 116.3272837 39.9998699)",,,,,
9330994746,9330994747,0,1011349594,footway,,False,False,43.143,,"LINESTRING (116.327658 39.9998813, 116.3276809 39.9994937)",,,,,
9330994746,7077837524,0,"[1064533145, 993282842, 1196722202]",unclassified,permissive,False,True,45.660000000000004,清华路,"LINESTRING (116.327658 39.9998813, 116.3277751 39.9998853, 116.327924 39.9998899, 116.3281936 39.9998977)",,building_passage,,,
9330994747,9330994746,0,1011349594,footway,,False,True,43.143,,"LINESTRING (116.3276809 39.9994937, 116.327658 39.9998813)",,,,,
9330994747,9330994753,0,1011349594,footway,,False,False,50.278999999999996,,"LINESTRING (116.3276809 39.9994937, 116.3278049 39.999398, 116.3279836 39.9993387, 116.3281447 39.9992245)",,,,,
9330994747,9797846842,0,1067066499,footway,,False,False,49.669000000000004,,"LINESTRING (116.3276809 39.9994937, 116.3276169 39.9993721, 116.3274989 39.9992735, 116.3274452 39.9991728, 116.3274479 39.9990998)",,,,,
9330994752,537971602,0,817157930,unclassified,permissive,False,False,3.748,光华路,"LINESTRING (116.3291157 39.9991028, 116.3291146 39.9991365)",,,,,
9330994752,529544190,0,817157930,unclassified,permissive,False,True,22.612,光华路,"LINESTRING (116.3291157 39.9991028, 116.329122 39.9988995)",,,,,
9330994752,10893676218,0,1011349594,footway,,False,True,4.142,,"LINESTRING (116.3291157 39.9991028, 116.3290671 39.9991015)",,,,,
9330994752,10893676213,0,1172474740,footway,,False,False,3.298,,"LINESTRING (116.3291157 39.9991028, 116.3291544 39.9991038)",,,,,
9330994753,10893676218,0,1011349594,footway,,False,False,85.037,,"LINESTRING (116.3281447 39.9992245, 116.3282064 39.9991807, 116.3283367 39.9990819, 116.3290671 39.9991015)",,,,,
9330994753,9330994747,0,1011349594,footway,,False,True,50.279,,"LINESTRING (116.3281447 39.9992245, 116.3279836 39.9993387, 116.3278049 39.999398, 116.3276809 39.9994937)",,,,,
9330994753,9330994755,0,1011349595,footway,,False,False,60.620999999999995,,"LINESTRING (116.3281447 39.9992245, 116.3279472 39.9991079, 116.327485 39.9990999)",,,,,
9330994755,9797846842,0,1011349596,footway,,False,True,3.16,,"LINESTRING (116.327485 39.9990999, 116.3274479 39.9990998)",,,,,
9330994755,9330994758,0,1011349595,footway,,False,False,54.956,,"LINESTRING (116.327485 39.9990999, 116.3274932 39.9988347, 116.3275714 39.9988368, 116.3275797 39.9986679)",,,,,
9330994755,9330994753,0,1011349595,footway,,False,True,60.620999999999995,,"LINESTRING (116.327485 39.9990999, 116.3279472 39.9991079, 116.3281447 39.9992245)",,,,,
9330994758,10702077775,0,226667881,cycleway,,False,False,4.491,,"LINESTRING (116.3275797 39.9986679, 116.3276324 39.998669)",,,,,
9330994758,2354347156,0,226667881,cycleway,,False,True,72.87700000000001,,"LINESTRING (116.3275797 39.9986679, 116.3267773 39.9986499, 116.3267245 39.9986498)",,,,,
9330994758,9330994755,0,1011349595,footway,,False,True,54.956,,"LINESTRING (116.3275797 39.9986679, 116.3275714 39.9988368, 116.3274932 39.9988347, 116.327485 39.9990999)",,,,,
9330994759,937461947,0,743595589,cycleway,permissive,False,False,24.976,,"LINESTRING (116.326715 39.9989823, 116.3267057 39.9992068)",,,,,
9330994759,2354347156,0,743595589,cycleway,permissive,False,True,36.981,,"LINESTRING (116.326715 39.9989823, 116.3267245 39.9986498)",,,,,
9330994759,9797846842,0,1011349596,footway,,False,False,74.098,,"LINESTRING (116.326715 39.9989823, 116.3270453 39.998988, 116.3270457 39.9990931, 116.3274479 39.9990998)",,,,,
9330994762,10314633598,0,993287102,footway,,False,False,26.652,,"LINESTRING (116.3251637 39.9997774, 116.3254763 39.9997876)",,,,,
9330994762,9176635518,0,993287102,footway,,False,True,96.324,,"LINESTRING (116.3251637 39.9997774, 116.3240339 39.9997406)",,,,,
9330994762,9330994766,0,1011349597,footway,,False,False,167.947,,"LINESTRING (116.3251637 39.9997774, 116.3251814 39.9992511, 116.3252198 39.9990291, 116.3257634 39.9990397, 116.325768 39.9989608, 116.3261131 39.9989664)",,,,,
9330994766,7074053756,0,743595590,cycleway,permissive,False,False,37.509,,"LINESTRING (116.3261131 39.9989664, 116.3261253 39.9986292)",,,,,
9330994766,937461944,0,743595590,cycleway,permissive,False,True,24.247,,"LINESTRING (116.3261131 39.9989664, 116.3261065 39.9991844)",,,,,
9330994766,9330994762,0,1011349597,footway,,False,True,167.947,,"LINESTRING (116.3261131 39.9989664, 116.325768 39.9989608, 116.3257634 39.9990397, 116.3252198 39.9990291, 116.3251814 39.9992511, 116.3251637 39.9997774)",,,,,
9330994769,9330994772,0,1011349598,footway,,False,False,49.477,,"LINESTRING (116.3253965 40.0019094, 116.3254459 40.0017163, 116.3253313 40.0015962, 116.3253168 40.0014974)",,,,,
9330994769,9740794050,0,1011349598,footway,,False,True,45.655,,"LINESTRING (116.3253965 40.0019094, 116.3252052 40.0019923, 116.325184 40.0021039, 116.3252092 40.0022319)",,,,,
9330994769,10893676250,0,1011349599,footway,,False,False,134.167,,"LINESTRING (116.3253965 40.0019094, 116.3255274 40.0019364, 116.3256374 40.0018932, 116.3259734 40.001941, 116.3263048 40.0019155, 116.3264498 40.0019794, 116.3265155 40.0021408, 116.3265389 40.0023339)",,,,,
9330994772,9330994780,0,981469699,footway,,False,False,13.308,,"LINESTRING (116.3253168 40.0014974, 116.3254729 40.0015024)",,,,,
9330994772,9078358432,0,981469699,footway,,False,True,61.118,,"LINESTRING (116.3253168 40.0014974, 116.3245999 40.0014744)",,,,,
9330994772,9330994769,0,1011349598,footway,,False,True,49.477000000000004,,"LINESTRING (116.3253168 40.0014974, 116.3253313 40.0015962, 116.3254459 40.0017163, 116.3253965 40.0019094)",,,,,
9330994777,941379445,0,80717412,service,permissive,False,False,12.644,,"LINESTRING (116.3265452 40.0023859, 116.3266935 40.0023908)",,,,,
9330994777,941379443,0,80717412,service,permissive,False,True,83.252,,"LINESTRING (116.3265452 40.0023859, 116.3255687 40.0023539)",,,,,
9330994777,10893676250,0,1011349599,footway,,False,True,5.807,,"LINESTRING (116.3265452 40.0023859, 116.3265389 40.0023339)",,,,,
9330994779,937460782,0,80320173,service,permissive,False,False,6.63,,"LINESTRING (116.3254871 40.001324, 116.3255649 40.0013259)",,,,,
9330994779,9330994780,0,1011349600,footway,,False,False,19.874,,"LINESTRING (116.3254871 40.001324, 116.3254729 40.0015024)",,,,,
9330994779,937460781,0,80320173,service,permissive,False,True,83.82900000000001,,"LINESTRING (116.3254871 40.001324, 116.3254309 40.0013241, 116.3246711 40.0013039, 116.3245034 40.0013037)",,,,,
9330994780,9078358433,0,981469699,footway,,False,False,107.598,,"LINESTRING (116.3254729 40.0015024, 116.326735 40.0015428)",,,,,
9330994780,9330994772,0,981469699,footway,,False,True,13.308,,"LINESTRING (116.3254729 40.0015024, 116.3253168 40.0014974)",,,,,
9330994780,9330994779,0,1011349600,footway,,False,True,19.874,,"LINESTRING (116.3254729 40.0015024, 116.3254871 40.001324)",,,,,
9330994785,937644147,0,80343073,service,permissive,False,False,47.948,,"LINESTRING (116.3239536 40.0010782, 116.3245159 40.0010982)",,,,,
9330994785,974520049,0,80343073,service,permissive,False,True,73.58,,"LINESTRING (116.3239536 40.0010782, 116.3230907 40.0010476)",,,,,
9330994785,9330994786,0,1011349602,service,,False,True,139.80100000000002,,"LINESTRING (116.3239536 40.0010782, 116.324027 39.999872, 116.32403 39.9998223)",,,,,
9330994786,10893634982,0,993287103,footway,,False,False,46.194,,"LINESTRING (116.32403 39.9998223, 116.3234881 39.9998063)",,,,,
9330994786,9235057968,0,993287103,footway,,False,True,46.319,,"LINESTRING (116.32403 39.9998223, 116.3245733 39.9998396)",,,,,
9330994786,975702234,0,1011349602,service,,False,True,5.076,,"LINESTRING (116.32403 39.9998223, 116.3240328 39.9997767)",,,,,
9330994786,9330994785,0,1011349602,service,,False,False,139.80100000000002,,"LINESTRING (116.32403 39.9998223, 116.324027 39.999872, 116.3239536 40.0010782)",,,,,
9505852965,9751723250,0,409380281,residential,,False,False,115.786,,"LINESTRING (116.3150358 39.9942041, 116.3151421 39.993166)",,,,,
9505852965,9751723254,0,409380281,residential,,False,True,229.136,,"LINESTRING (116.3150358 39.9942041, 116.3148824 39.9954562, 116.314772 39.9955258, 116.3143426 39.9957968, 116.3143319 39.996064)",,,,,
9505852965,371156466,0,1031396020,residential,,False,False,90.03399999999999,,"LINESTRING (116.3150358 39.9942041, 116.3158948 39.9942599, 116.316089 39.9942717)",,,,,
9689750797,6956583326,0,159456929,service,,False,False,30.642,,"LINESTRING (116.329718 40.0037378, 116.3293587 40.0037241)",,,,,
9689750797,1715756855,0,159456929,service,,False,True,63.922,,"LINESTRING (116.329718 40.0037378, 116.3304678 40.0037622)",,,,,
9689750797,10893676246,0,1054409982,service,,False,False,151.285,,"LINESTRING (116.329718 40.0037378, 116.3297995 40.0023787)",,,,,
9689750798,10893676239,0,105430050,service,permissive,False,False,57.624,,"LINESTRING (116.3298024 40.0023298, 116.3304782 40.0023537)",,,,,
9689750798,1214419005,0,105430050,service,permissive,False,True,54.418,,"LINESTRING (116.3298024 40.0023298, 116.3291642 40.0023072)",,,,,
9689750798,10893676246,0,1054409982,service,,False,True,5.443,,"LINESTRING (116.3298024 40.0023298, 116.3297995 40.0023787)",,,,,
9731735356,2354349062,0,226668053,service,,False,False,40.17,,"LINESTRING (116.3165336 39.9999721, 116.317004 39.9999977)",,,,,
9731735356,2354349062,1,1059162679,service,,False,False,107.47,,"LINESTRING (116.3165336 39.9999721, 116.3165595 39.9996705, 116.3170221 39.9996886, 116.317004 39.9999977)",,,,,
9731735356,9766263479,0,226668053,service,,False,True,4.783,,"LINESTRING (116.3165336 39.9999721, 116.3164776 39.999969)",,,,,
9731738264,380419872,0,33431801,unclassified,permissive,False,True,11.056,熙春路,"LINESTRING (116.3154025 40.0013999, 116.3154192 40.0013013)",,,,,
9731738264,6177640588,0,1059165151,footway,,False,True,55.204,,"LINESTRING (116.3154025 40.0013999, 116.3160471 40.0014514)",,,,,
9731738264,980105829,0,33431801,unclassified,permissive,False,False,62.952,熙春路,"LINESTRING (116.3154025 40.0013999, 116.3153219 40.0018739, 116.3153071 40.0019613)",,,,,
9731817463,2354349060,0,226668053,service,,False,True,29.354,,"LINESTRING (116.3159959 39.9999243, 116.3156658 39.9998485)",,,,,
9731817463,9735152985,0,1059173091,footway,,False,True,32.474,,"LINESTRING (116.3159959 39.9999243, 116.3159594 40.000215)",,,,,
9731817463,9766263479,0,226668053,service,,False,False,41.507999999999996,,"LINESTRING (116.3159959 39.9999243, 116.3161019 39.9999486, 116.3164776 39.999969)",,,,,
9731817464,6177640586,0,33431916,service,,False,False,30.545,,"LINESTRING (116.3158494 40.0009582, 116.3162069 40.0009797)",,,,,
9731817464,9766263492,0,1059173091,footway,,False,False,23.006,,"LINESTRING (116.3158494 40.0009582, 116.3159224 40.000759)",,,,,
9731817464,380420422,0,33431916,service,,False,True,32.065,,"LINESTRING (116.3158494 40.0009582, 116.3157414 40.0009518, 116.315475 40.0009286)",,,,,
9731863396,980084702,0,84273938,footway,,False,False,12.258,,"LINESTRING (116.3142169 40.0005341, 116.3142631 40.0004297)",,,,,
9731863396,980084698,0,84273938,footway,,False,True,80.136,,"LINESTRING (116.3142169 40.0005341, 116.3141384 40.0006364, 116.3141444 40.0007802, 116.3140238 40.0009134, 116.313651 40.0009914)",,,,,
9731863396,9731863402,0,1059178273,footway,,False,True,70.47,,"LINESTRING (116.3142169 40.0005341, 116.3141079 40.0005012, 116.3140583 40.0005525, 116.313947 40.0005525, 116.313888 40.0006286, 116.3136265 40.0006152, 116.3135167 40.0006791)",,,,,
9731863402,980084709,0,84273940,footway,,False,False,28.287,,"LINESTRING (116.3135167 40.0006791, 116.313564 40.0004273)",,,,,
9731863402,980084708,0,84273940,footway,,False,True,25.206,,"LINESTRING (116.3135167 40.0006791, 116.3134713 40.0009031)",,,,,
9731863402,9756407868,0,1059178272,footway,,False,True,20.615000000000002,,"LINESTRING (116.3135167 40.0006791, 116.3134339 40.0006055, 116.3133588 40.0005386)",,,,,
9731863402,9731863396,0,1059178273,footway,,False,False,70.47,,"LINESTRING (116.3135167 40.0006791, 116.3136265 40.0006152, 116.313888 40.0006286, 116.313947 40.0005525, 116.3140583 40.0005525, 116.3141079 40.0005012, 116.3142169 40.0005341)",,,,,
9733798051,380419321,0,33431812,cycleway,,False,False,182.167,,"LINESTRING (116.3116256 39.9987927, 116.3114315 40.0004242)",,,,,
9733798051,10702142578,0,33431812,cycleway,,False,True,19.517,,"LINESTRING (116.3116256 39.9987927, 116.3116464 39.9986179)",,,,,
9733798051,10198894142,0,1059420685,footway,,False,True,149.291,,"LINESTRING (116.3116256 39.9987927, 116.3118133 39.9988256, 116.3119876 39.9989221, 116.3120225 39.9990454, 116.3121164 39.9991153, 116.3121673 39.9992119, 116.3121325 39.9993269, 116.3120171 39.9994708, 116.3119742 39.9995879, 116.3120091 39.9996906, 116.3120681 39.9998385, 116.3120653 39.9998688)",,,,,
9733798064,10198894144,0,1115143050,footway,,False,False,19.616,,"LINESTRING (116.3119863 40.0002207, 116.3117677 40.0001652)",,,,,
9733798064,10198894142,0,1059420685,footway,,False,False,39.795,,"LINESTRING (116.3119863 40.0002207, 116.3120225 40.0001139, 116.3120574 39.9999557, 116.3120653 39.9998688)",,,,,
9733798064,9733798066,0,1059420685,footway,,False,True,28.011,,"LINESTRING (116.3119863 40.0002207, 116.3119568 40.0002906, 116.3118824 40.0004597)",,,,,
9733798066,380419322,0,863690581,cycleway,,False,False,25.191,,"LINESTRING (116.3118824 40.0004597, 116.3121766 40.0004828)",,,,,
9733798066,380419321,0,863690581,cycleway,,False,True,38.61,,"LINESTRING (116.3118824 40.0004597, 116.3114315 40.0004242)",,,,,
9733798066,9733798064,0,1059420685,footway,,False,False,28.011,,"LINESTRING (116.3118824 40.0004597, 116.3119568 40.0002906, 116.3119863 40.0002207)",,,,,
9735152965,11057875685,0,858252105,service,,False,True,10.393,,"LINESTRING (116.3233496 39.9977171, 116.3234715 39.9977211)",,,,,
9735152965,9735152966,0,1059596761,steps,,False,True,19.376,,"LINESTRING (116.3233496 39.9977171, 116.3233441 39.9978913)",,,,,
9735152965,9797846866,0,858252105,service,,False,False,79.431,,"LINESTRING (116.3233496 39.9977171, 116.3225287 39.9976872, 116.3224182 39.9976829)",,,,,
9735152966,9735152965,0,1059596761,steps,,False,False,19.376,,"LINESTRING (116.3233441 39.9978913, 116.3233496 39.9977171)",,,,,
9735152968,380419175,0,33431801,unclassified,permissive,False,False,40.655,熙春路,"LINESTRING (116.3153036 40.0019918, 116.3152404 40.0023542)",,,,,
9735152968,980105829,0,33431801,unclassified,permissive,False,True,3.405,熙春路,"LINESTRING (116.3153036 40.0019918, 116.3153071 40.0019613)",,,,,
9735152968,9735152969,0,1059596762,footway,,False,True,13.092,,"LINESTRING (116.3153036 40.0019918, 116.3154558 40.0020082)",,,,,
9735152969,9735152968,0,1059596762,footway,,False,False,13.092,,"LINESTRING (116.3154558 40.0020082, 116.3153036 40.0019918)",,,,,
9735152969,9735152970,0,1059596762,footway,,False,True,16.271,,"LINESTRING (116.3154558 40.0020082, 116.3156314 40.0020658)",,,,,
9735152969,9751767112,0,1061393038,footway,,False,True,43.174,,"LINESTRING (116.3154558 40.0020082, 116.3153665 40.0023904)",,,,,
9735152969,9751767107,0,1061393038,footway,,False,False,62.519,,"LINESTRING (116.3154558 40.0020082, 116.3154852 40.0018932, 116.3155737 40.0018213, 116.3157105 40.0017761, 116.3158339 40.0017617, 116.3160121 40.0017614)",,,,,
9735152970,9735152969,0,1059596762,footway,,False,False,16.271,,"LINESTRING (116.3156314 40.0020658, 116.3154558 40.0020082)",,,,,
9735152970,6177640589,0,1059596762,footway,,False,True,39.244,,"LINESTRING (116.3156314 40.0020658, 116.315724 40.0019405, 116.3158406 40.0019199, 116.3159926 40.001934)",,,,,
9735152970,9751795219,0,1061393039,footway,,False,True,55.333,,"LINESTRING (116.3156314 40.0020658, 116.3155791 40.0021357, 116.3155764 40.0022774, 116.3157722 40.0023391, 116.315901 40.0023945)",,,,,
9735152973,937443592,0,1059166268,footway,,False,True,34.056,,"LINESTRING (116.3174971 40.0020752, 116.3178969 40.0020781)",,,,,
9735152973,11104325966,0,1063157595,footway,,False,True,25.231,,"LINESTRING (116.3174971 40.0020752, 116.3175276 40.0018495)",,,,,
9735152973,9751795230,0,"[226666912, 1059166267, 1059166268]",footway,,False,False,18.467,,"LINESTRING (116.3174971 40.0020752, 116.3174643 40.0020713, 116.317366 40.0020412, 116.3172938 40.0020191)",yes,,,,
9735152976,2354349067,0,"[33431916, 83980122, 1059166266]",service,permissive,False,"[False, True]",60.507999999999996,,"LINESTRING (116.3175724 40.000778, 116.3175525 40.000786, 116.3174685 40.0008167, 116.3169314 40.0010125)",yes,,,,
9735152976,937443591,0,83980122,service,permissive,False,True,40.432,,"LINESTRING (116.3175724 40.000778, 116.3176805 40.0007348, 116.3180331 40.0007425)",,,,,
9735152976,9735152980,0,1059596764,footway,,False,True,58.797,,"LINESTRING (116.3175724 40.000778, 116.3175183 40.00072, 116.3173681 40.000646, 116.3171428 40.0005762, 116.316974 40.0005391)",,,,,
9735152980,2354349062,0,226668053,service,,False,True,60.255,,"LINESTRING (116.316974 40.0005391, 116.317004 39.9999977)",,,,,
9735152980,2354349066,0,"[1059166265, 226668053]",service,,False,False,11.953,,"LINESTRING (116.316974 40.0005391, 116.3169715 40.0005849, 116.3169681 40.0006465)",yes,,,,
9735152980,9735152976,0,1059596764,footway,,False,False,58.797,,"LINESTRING (116.316974 40.0005391, 116.3171428 40.0005762, 116.3173681 40.000646, 116.3175183 40.00072, 116.3175724 40.000778)",,,,,
9735152980,9735152981,0,1059596764,footway,,False,True,20.852,,"LINESTRING (116.316974 40.0005391, 116.3169004 40.0005099, 116.3167566 40.0004529)",,,,,
9735152981,9735152980,0,1059596764,footway,,False,False,20.852,,"LINESTRING (116.3167566 40.0004529, 116.3169004 40.0005099, 116.316974 40.0005391)",,,,,
9735152981,9766263486,0,1059596764,footway,,False,True,60.48799999999999,,"LINESTRING (116.3167566 40.0004529, 116.3165903 40.0003707, 116.3164267 40.0002803, 116.3162475 40.0002432, 116.3161238 40.0002302)",,,,,
