u,v,key,osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,service,access,bridge
7871804694,566601443,0,366446707,,footway,False,False,45.153,,"LINESTRING (-118.1265146 34.1383906, -118.1265157 34.138751, -118.1265061 34.1387759, -118.1264919 34.1387915)",,,,
7871804694,566600898,0,366446707,,footway,False,True,37.792,,"LINESTRING (-118.1265146 34.1383906, -118.1265203 34.1383833, -118.1266535 34.1382737, -118.1266823 34.1380996)",,,,
7871804694,10769439623,0,843857002,,footway,False,True,33.583,,"LINESTRING (-118.1265146 34.1383906, -118.1264813 34.1384178, -118.1264697 34.1384707, -118.1264319 34.1385001, -118.1262307 34.1385048)",,,,
7873878123,566601548,0,843856989,,footway,False,False,21.605,,"LINESTRING (-118.1254064 34.1369701, -118.1254062 34.1371644)",,,,
7873878123,566601559,0,843856989,,footway,False,True,2.093,,"LINESTRING (-118.1254064 34.1369701, -118.1254076 34.1369513)",,,,
7873878123,566839549,0,844085210,,footway,False,False,27.419,,"LINESTRING (-118.1254064 34.1369701, -118.1253643 34.1369695, -118.125342 34.1369619, -118.1253205 34.1369437, -118.1253138 34.1369248, -118.1253116 34.1368635, -118.1253068 34.1368355, -118.1252858 34.1367812)",,,,
7873893598,601849768,0,47245574,,service,False,True,8.247,5 mph,"LINESTRING (-118.1219085 34.1364735, -118.1218189 34.136474)",,,,
7873893598,7867247155,0,589385788,,footway,False,True,4.926,,"LINESTRING (-118.1219085 34.1364735, -118.1219615 34.1364797)",,,,
7873893598,7873893602,0,844085217,,service,False,False,48.019,5 mph,"LINESTRING (-118.1219085 34.1364735, -118.1219134 34.1363713, -118.1219421 34.1362448, -118.1219586 34.1362167, -118.1220032 34.1361882, -118.1220132 34.1361753, -118.1220171 34.1360677)",,parking_aisle,,
7873893602,7873893598,0,844085217,,service,False,True,48.019,5 mph,"LINESTRING (-118.1220171 34.1360677, -118.1220132 34.1361753, -118.1220032 34.1361882, -118.1219586 34.1362167, -118.1219421 34.1362448, -118.1219134 34.1363713, -118.1219085 34.1364735)",,parking_aisle,,
7873893608,566601549,0,193310641,,footway,False,False,16.677,,"LINESTRING (-118.125133 34.1371663, -118.1249518 34.1371659)",,,,
7873893608,2037651434,0,193245416,,footway,False,True,12.948,,"LINESTRING (-118.125133 34.1371663, -118.1251323 34.1371489, -118.1251271 34.1371323, -118.1251206 34.1371186, -118.1250688 34.1370669)",,,,
7873893608,566601548,0,"[193310641, 44635137, 193310639]",,"['steps', 'footway']",False,True,25.146,,"LINESTRING (-118.125133 34.1371663, -118.1251636 34.1371663, -118.1252342 34.1371663, -118.1254062 34.1371644)",,,,
7874722009,566601513,0,844170600,,footway,False,True,8.282,,"LINESTRING (-118.1270783 34.1387242, -118.1271004 34.1387964)",,,,
7874722014,11080704781,0,192368809,Wilson Avenue,tertiary,True,False,18.593,25 mph,"LINESTRING (-118.127974 34.1372678, -118.1280046 34.1371413, -118.1280046 34.1371031)",1,,,
7874722047,7874722048,0,844170608,,footway,False,False,7.282,,"LINESTRING (-118.1280088 34.1368593, -118.1280859 34.1368446)",,,,
7874722047,844352206,0,192368809,Wilson Avenue,tertiary,True,False,50.568999999999996,25 mph,"LINESTRING (-118.1280088 34.1368593, -118.1280096 34.1367745, -118.1280058 34.1365324, -118.1279712 34.1364078)",1,,,
7874722048,7874722049,0,844170608,,footway,False,False,13.778,,"LINESTRING (-118.1280859 34.1368446, -118.1282285 34.1368823)",,,,
7874722048,7874722047,0,844170608,,footway,False,True,7.282,,"LINESTRING (-118.1280859 34.1368446, -118.1280088 34.1368593)",,,,
7874722048,7876928475,0,844432870,,footway,False,False,64.394,,"LINESTRING (-118.1280859 34.1368446, -118.1280825 34.1362655)",,,,
7874722048,11080704785,0,844432870,,footway,False,True,28.535,,"LINESTRING (-118.1280859 34.1368446, -118.1280823 34.1371012)",,,,
7874722049,7874722048,0,844170608,,footway,False,True,13.778,,"LINESTRING (-118.1282285 34.1368823, -118.1280859 34.1368446)",,,,
7874751623,6841731199,0,44635130,Moore Walk,cycleway,False,False,35.425,,"LINESTRING (-118.1239889 34.1400563, -118.123604 34.140053)",,,,
7874751623,10769318138,0,44635130,Moore Walk,cycleway,False,True,16.383,,"LINESTRING (-118.1239889 34.1400563, -118.1241669 34.1400548)",,,,
7874751623,10769318135,0,589731668,,cycleway,False,False,11.744,,"LINESTRING (-118.1239889 34.1400563, -118.1239908 34.1401619)",,,,
7876638940,844352085,0,70872455,Broad Walk,cycleway,False,True,42.107,,"LINESTRING (-118.1266853 34.1400698, -118.1271428 34.1400733)",,,,
7876638940,7876638942,0,844398310,,cycleway,False,True,11.809,5 mph,"LINESTRING (-118.1266853 34.1400698, -118.1266846 34.1399636)",,,,
7876638940,844352112,0,"[1192252539, 70872455]",Broad Walk,"['cycleway', 'service']",False,False,61.637,15 mph,"LINESTRING (-118.1266853 34.1400698, -118.1263437 34.1400715, -118.1263237 34.1400666, -118.1261886 34.1400267, -118.1261637 34.1400228, -118.126053 34.1400237, -118.1260257 34.1400279)",,,,
7876638940,9634954235,0,1047787607,,cycleway,False,True,59.981,,"LINESTRING (-118.1266853 34.1400698, -118.1266896 34.140583, -118.1266787 34.1406076)",,,,
7876638941,844352112,0,844398313,,footway,False,False,5.929,,"LINESTRING (-118.1260274 34.1400812, -118.1260257 34.1400279)",,,,
7876638941,9634954248,0,844398312,,footway,False,True,36.943000000000005,,"LINESTRING (-118.1260274 34.1400812, -118.1260331 34.1401072, -118.1260371 34.140413)",,,,
7876638941,844352215,0,844398313,,footway,False,True,8.565,,"LINESTRING (-118.1260274 34.1400812, -118.1260085 34.1400979, -118.1259431 34.1400994)",,,,
7876638942,7876638940,0,844398310,,cycleway,False,False,11.809,5 mph,"LINESTRING (-118.1266846 34.1399636, -118.1266853 34.1400698)",,,,
7876638942,7876702818,0,844402919,,footway,False,False,37.32,,"LINESTRING (-118.1266846 34.1399636, -118.1270901 34.1399648)",,,,
7876638942,7876638983,0,"[844398310, 1158011055]",,cycleway,False,True,45.78,5 mph,"LINESTRING (-118.1266846 34.1399636, -118.1266781 34.139758, -118.1266459 34.1395537)",,,,
7876638983,566601499,0,844398311,,cycleway,False,False,41.678,,"LINESTRING (-118.1266459 34.1395537, -118.1270987 34.1395599)",,,,
7876638983,566601441,0,44661231,,cycleway,False,True,23.353,5 mph,"LINESTRING (-118.1266459 34.1395537, -118.1264343 34.1395413, -118.1263992 34.1395228)",,,,
7876638983,7876638942,0,"[844398310, 1158011055]",,cycleway,False,False,45.78,5 mph,"LINESTRING (-118.1266459 34.1395537, -118.1266781 34.139758, -118.1266846 34.1399636)",,,,
7876646888,844352215,0,844398313,,footway,False,False,8.156,,"LINESTRING (-118.1258545 34.1401011, -118.1259431 34.1400994)",,,,
7876646888,10769318152,0,1158011064,,footway,False,False,25.909,,"LINESTRING (-118.1258545 34.1401011, -118.1258534 34.1403341)",,,,
7876646888,10769441915,0,1158011064,,footway,False,True,7.811999999999999,,"LINESTRING (-118.1258545 34.1401011, -118.1258593 34.1400776, -118.125891 34.1400393)",,,,
7876646889,844352112,0,844398313,,footway,False,True,5.409,,"LINESTRING (-118.1260231 34.1399793, -118.1260257 34.1400279)",,,,
7876646889,10769441911,0,1158011064,,footway,False,True,1.358,,"LINESTRING (-118.1260231 34.1399793, -118.1260351 34.1399722)",,,,
7876646889,10769441913,0,1158011064,,footway,False,False,7.582000000000001,,"LINESTRING (-118.1260231 34.1399793, -118.1259843 34.1399841, -118.1259452 34.1399992)",,,,
7876702818,7876638942,0,844402919,,footway,False,True,37.32,,"LINESTRING (-118.1270901 34.1399648, -118.1266846 34.1399636)",,,,
7876702818,566601499,0,844170603,,cycleway,False,False,45.096999999999994,,"LINESTRING (-118.1270901 34.1399648, -118.1270912 34.1395887, -118.1270987 34.1395599)",,,,
7876702818,844352085,0,844170603,,cycleway,False,True,14.548000000000002,,"LINESTRING (-118.1270901 34.1399648, -118.1271314 34.1399806, -118.1271428 34.1400733)",,,,
7876702822,7876702823,0,844402920,,service,False,False,23.157,5 mph,"LINESTRING (-118.1239556 34.1408424, -118.1242072 34.140845)",,,,
7876702822,10769318135,0,"[844402922, 589731668]",,cycleway,False,True,76.52600000000001,5 mph,"LINESTRING (-118.1239556 34.1408424, -118.1239533 34.1407793, -118.1239615 34.1402272, -118.1239918 34.1401898, -118.1239908 34.1401619)",,,,
7876702823,7876702822,0,844402920,,service,False,True,23.157,5 mph,"LINESTRING (-118.1242072 34.140845, -118.1239556 34.1408424)",,,,
7876727401,566601382,0,44635099,,footway,False,True,40.804,,"LINESTRING (-118.1218898 34.1404818, -118.121995 34.1404788, -118.1220213 34.1404546, -118.1220267 34.1403355, -118.1221461 34.140254)",,,,
7876928457,566600648,0,44634947,,service,False,False,48.67,,"LINESTRING (-118.1258452 34.1340664, -118.126374 34.1340671)",,,,
7876928457,566600645,0,44634947,,service,False,True,5.469,,"LINESTRING (-118.1258452 34.1340664, -118.1257874 34.134055)",,,,
7876928457,7876928459,0,"[844432867, 844432868]",,footway,False,False,9.453,,"LINESTRING (-118.1258452 34.1340664, -118.125845 34.1340212, -118.1258381 34.1339818)",,,,
7876928457,7871804560,0,"[844432866, 844432867]",,footway,False,True,191.34600000000003,,"LINESTRING (-118.1258452 34.1340664, -118.1258434 34.1341393, -118.125837 34.135153, -118.1258375 34.1352591, -118.1258591 34.1354517, -118.1258583 34.1357396, -118.1258682 34.1357519, -118.1259052 34.1357611)",,,,
7876928459,566600688,0,44634953,,footway,False,True,2.089,,"LINESTRING (-118.1258381 34.1339818, -118.1258154 34.1339819)",,,,
7876928459,7876928457,0,"[844432867, 844432868]",,footway,False,True,9.453,,"LINESTRING (-118.1258381 34.1339818, -118.125845 34.1340212, -118.1258452 34.1340664)",,,,
7876928474,844352206,0,606531637,Wilson Avenue,tertiary,False,True,14.979,,"LINESTRING (-118.1279696 34.1362731, -118.1279712 34.1364078)",,,,
7876928474,7876928475,0,844432871,,service,False,False,10.425,,"LINESTRING (-118.1279696 34.1362731, -118.1280825 34.1362655)",,driveway,,
7876928475,7874722048,0,844432870,,footway,False,True,64.394,,"LINESTRING (-118.1280825 34.1362655, -118.1280859 34.1368446)",,,,
7876928475,7876928476,0,844432871,,service,False,False,40.424,,"LINESTRING (-118.1280825 34.1362655, -118.1285217 34.136263)",,driveway,,
7876928475,7876928474,0,844432871,,service,False,True,10.425,,"LINESTRING (-118.1280825 34.1362655, -118.1279696 34.1362731)",,driveway,,
7876928476,7876928475,0,844432871,,service,False,True,40.424,,"LINESTRING (-118.1285217 34.136263, -118.1280825 34.1362655)",,driveway,,
7876928476,7876928478,0,844432872,,service,False,False,63.897,,"LINESTRING (-118.1285217 34.136263, -118.1285293 34.1368376)",,,,
7876928476,7876928477,0,844432872,,service,False,True,19.977,,"LINESTRING (-118.1285217 34.136263, -118.1285164 34.1360834)",,,,
7876928477,7876928476,0,844432872,,service,False,False,19.977,,"LINESTRING (-118.1285164 34.1360834, -118.1285217 34.136263)",,,,
7876928478,7876928476,0,844432872,,service,False,True,63.897,,"LINESTRING (-118.1285293 34.1368376, -118.1285217 34.136263)",,,,
8301944976,566601765,0,192368811,South Wilson Avenue,tertiary,False,False,59.691,,"LINESTRING (-118.1280048 34.1393213, -118.1280009 34.1387845)",,,,
8301944976,11068265074,0,192368811,South Wilson Avenue,tertiary,False,True,19.203,,"LINESTRING (-118.1280048 34.1393213, -118.1280046 34.139494)",,,,
8301944976,11068265082,0,893235100,,service,False,False,10.152,,"LINESTRING (-118.1280048 34.1393213, -118.1281151 34.1393203)",,,,
8301944977,11068265082,0,893235100,,service,False,True,28.477,,"LINESTRING (-118.1284245 34.1393174, -118.1281151 34.1393203)",,,,
9119417417,844352078,0,44635129,,footway,False,False,90.715,,"LINESTRING (-118.1251833 34.140848, -118.1251834 34.1402489, -118.1251785 34.1402349, -118.1251418 34.1401789, -118.1251346 34.1401607, -118.1251265 34.1400416)",,,,
9634954235,7876638940,0,1047787607,,cycleway,False,False,59.981,,"LINESTRING (-118.1266787 34.1406076, -118.1266896 34.140583, -118.1266853 34.1400698)",,,,
9634954235,10769439664,0,1158011059,,footway,False,False,45.943000000000005,,"LINESTRING (-118.1266787 34.1406076, -118.1267843 34.1406145, -118.1270589 34.1407388, -118.1271115 34.140789)",,,,
9634954247,9634954248,0,1047787609,,service,False,True,4.676,5 mph,"LINESTRING (-118.1260879 34.1404122, -118.1260371 34.140413)",,parking_aisle,,
9634954247,9634954247,0,1047787609,,service,False,False,141.542,5 mph,"LINESTRING (-118.1260879 34.1404122, -118.1266042 34.14041, -118.1266025 34.1402009, -118.1260853 34.1402038, -118.1260879 34.1404122)",,parking_aisle,,
9634954247,9634954247,1,1047787609,,service,False,True,141.542,5 mph,"LINESTRING (-118.1260879 34.1404122, -118.1260853 34.1402038, -118.1266025 34.1402009, -118.1266042 34.14041, -118.1260879 34.1404122)",,parking_aisle,,
9634954248,9634954247,0,1047787609,,service,False,False,4.676,5 mph,"LINESTRING (-118.1260371 34.140413, -118.1260879 34.1404122)",,parking_aisle,,
9634954248,7375428710,0,1047787609,,service,False,True,8.725,5 mph,"LINESTRING (-118.1260371 34.140413, -118.1259423 34.140413)",,parking_aisle,,
9634954248,7876638941,0,844398312,,footway,False,False,36.943000000000005,,"LINESTRING (-118.1260371 34.140413, -118.1260331 34.1401072, -118.1260274 34.1400812)",,,,
9721748703,566601381,0,70803737,South Holliston Avenue,residential,False,False,9.263,15 mph,"LINESTRING (-118.122859 34.1403309, -118.122859 34.1402476)",,,,
9721748703,3316547364,0,70803737,South Holliston Avenue,residential,False,True,56.598,15 mph,"LINESTRING (-118.122859 34.1403309, -118.1228595 34.1408399)",,,,
9721748703,9721748704,0,1058026919,,service,False,False,59.998,5 mph,"LINESTRING (-118.122859 34.1403309, -118.1222071 34.1403358)",,parking_aisle,,
9721748704,9721748703,0,1058026919,,service,False,True,59.998,5 mph,"LINESTRING (-118.1222071 34.1403358, -118.122859 34.1403309)",,parking_aisle,,
9740570013,6704751694,0,44635195,,cycleway,False,False,9.656,5 mph,"LINESTRING (-118.1241458 34.1374375, -118.124155 34.137351)",,,,
9740570013,6704751694,1,713236530,,footway,False,True,153.15800000000002,,"LINESTRING (-118.1241458 34.1374375, -118.1244573 34.1374396, -118.1244566 34.1375049, -118.124532 34.1375054, -118.1245319 34.1375177, -118.1246986 34.1375188, -118.1247016 34.1372046, -118.1245111 34.1372686, -118.124489 34.1372883, -118.1244708 34.1373226, -118.1244702 34.1373545, -118.124155 34.137351)",,,,
9740570013,6806836167,0,44635195,,cycleway,False,True,6.635,5 mph,"LINESTRING (-118.1241458 34.1374375, -118.1241403 34.137497)",,,,
9956308568,566601855,0,13340670,San Pasqual Street,residential,False,False,40.717,15 mph,"LINESTRING (-118.1220969 34.1378178, -118.1216545 34.1378165)",,,,
9956308568,566601407,0,13340670,San Pasqual Street,residential,False,True,8.201,15 mph,"LINESTRING (-118.1220969 34.1378178, -118.122186 34.1378183)",,,,
9956308568,9956308573,0,1086605489,,cycleway,False,False,53.029999999999994,,"LINESTRING (-118.1220969 34.1378178, -118.122092 34.1378899, -118.1220593 34.1379289, -118.1220611 34.1380009, -118.1221552 34.1380073, -118.1221552 34.1380662, -118.1221332 34.1380866, -118.1221348 34.1382074)",,,,
9956308573,566601384,0,44635213,,service,False,False,86.429,5 mph,"LINESTRING (-118.1221348 34.1382074, -118.1221919 34.1382084, -118.1222134 34.1382281, -118.1222103 34.1388829, -118.1222153 34.1389048, -118.1222295 34.1389284)",,,,
9956308573,566601855,0,44635213,,service,False,True,86.956,5 mph,"LINESTRING (-118.1221348 34.1382074, -118.1216534 34.1382, -118.1216545 34.1378165)",,,,
9956308573,9956308568,0,1086605489,,cycleway,False,True,53.03,,"LINESTRING (-118.1221348 34.1382074, -118.1221332 34.1380866, -118.1221552 34.1380662, -118.1221552 34.1380073, -118.1220611 34.1380009, -118.1220593 34.1379289, -118.122092 34.1378899, -118.1220969 34.1378178)",,,,
10003728668,2262779957,0,216960416,,service,False,False,22.926,5 mph,"LINESTRING (-118.1255295 34.1397109, -118.1252804 34.1397098)",,parking_aisle,,
10003728668,566839526,0,44635119,,footway,False,False,11.167000000000002,,"LINESTRING (-118.1255295 34.1397109, -118.1255302 34.1396377, -118.1255314 34.1396105)",,,,
10003728668,2262779961,0,216960416,,service,False,True,41.953,5 mph,"LINESTRING (-118.1255295 34.1397109, -118.1257803 34.1397132, -118.1257805 34.1398829)",,parking_aisle,,
10003815756,4630558990,0,1092308089,,footway,False,True,24.491,,"LINESTRING (-118.1250816 34.1356714, -118.1251567 34.135672, -118.125156 34.1357469, -118.1252565 34.1357467)",,,,
10769222465,2037651363,0,44635144,,footway,False,False,18.861,,"LINESTRING (-118.1254025 34.1366038, -118.1254059 34.1367734)",,,,
10769222465,566839545,0,44635144,,footway,False,True,22.972,,"LINESTRING (-118.1254025 34.1366038, -118.1256521 34.1366046)",,,,
10769222465,10769222466,0,1157991250,,footway,False,False,4.048,,"LINESTRING (-118.1254025 34.1366038, -118.1254023 34.1365674)",,,,
10769222466,10769222477,0,44635136,,footway,False,False,5.384,,"LINESTRING (-118.1254023 34.1365674, -118.1253438 34.1365669)",,,,
10769222466,566601541,0,44635136,,footway,False,True,10.318,,"LINESTRING (-118.1254023 34.1365674, -118.1255144 34.1365682)",,,,
10769222466,10769222465,0,1157991250,,footway,False,True,4.048,,"LINESTRING (-118.1254023 34.1365674, -118.1254025 34.1366038)",,,,
10769222467,566601546,0,1157991251,,footway,False,True,2.513,,"LINESTRING (-118.1264042 34.1365508, -118.126404 34.1365734)",,,,
10769222468,566839524,0,44635144,,footway,False,False,28.531,,"LINESTRING (-118.1262122 34.1366036, -118.1259022 34.1366042)",,,,
10769222468,566601573,0,44635144,,footway,False,True,17.69,,"LINESTRING (-118.1262122 34.1366036, -118.1264044 34.1366047)",,,,
10769222468,10769222479,0,1157991252,,footway,False,True,3.469,,"LINESTRING (-118.1262122 34.1366036, -118.1262121 34.1365724)",,,,
10769222468,10769222470,0,"[1157991252, 1157991253]",,"['steps', 'footway']",False,False,21.116,,"LINESTRING (-118.1262122 34.1366036, -118.1262138 34.1367465, -118.1262135 34.1367935)",,,,
10769222470,6911382271,0,"[737737075, 737737076]",,footway,False,False,11.42,,"LINESTRING (-118.1262135 34.1367935, -118.126269 34.1367935, -118.1263374 34.1367976)",,,,
10769222470,566839523,0,"[737737076, 144704550]",,footway,False,True,28.403,,"LINESTRING (-118.1262135 34.1367935, -118.1260056 34.1367933, -118.1259049 34.1367947)",,,,
10769222470,10769222468,0,"[1157991252, 1157991253]",,"['steps', 'footway']",False,True,21.116,,"LINESTRING (-118.1262135 34.1367935, -118.1262138 34.1367465, -118.1262122 34.1366036)",,,,
10769222474,566601541,0,44635136,,footway,False,False,12.683,,"LINESTRING (-118.1256522 34.1365691, -118.1255144 34.1365682)",,,,
10769222474,566601539,0,44635136,,footway,False,True,11.21,,"LINESTRING (-118.1256522 34.1365691, -118.125774 34.13657)",,,,
10769222474,566839545,0,44661234,,footway,False,False,3.947,,"LINESTRING (-118.1256522 34.1365691, -118.1256521 34.1366046)",,,,
10769222475,566601539,0,44635136,,footway,False,False,11.689,,"LINESTRING (-118.125901 34.1365707, -118.125774 34.13657)",,,,
10769222475,10769222479,0,44635136,,footway,False,True,28.633,,"LINESTRING (-118.125901 34.1365707, -118.1262121 34.1365724)",,,,
10769222475,10769222476,0,44661229,,footway,False,False,2.095,,"LINESTRING (-118.125901 34.1365707, -118.1258995 34.1365519)",,,,
10769222475,566839524,0,44661229,,footway,False,True,3.727,,"LINESTRING (-118.125901 34.1365707, -118.1259022 34.1366042)",,,,
10769222476,10769222475,0,44661229,,footway,False,True,2.095,,"LINESTRING (-118.1258995 34.1365519, -118.125901 34.1365707)",,,,
10769222477,10769222466,0,44635136,,footway,False,True,5.384,,"LINESTRING (-118.1253438 34.1365669, -118.1254023 34.1365674)",,,,
10769222477,10769222478,0,1157991255,,footway,False,False,1.991,,"LINESTRING (-118.1253438 34.1365669, -118.1253441 34.136549)",,,,
10769222477,566601547,0,"[44635136, 193310649, 193310648]",,"['steps', 'footway']",False,False,35.473,,"LINESTRING (-118.1253438 34.1365669, -118.1252705 34.1365664, -118.1252004 34.1365663, -118.1249584 34.1365693)",,,,
10769222478,10769222477,0,1157991255,,footway,False,True,1.991,,"LINESTRING (-118.1253441 34.136549, -118.1253438 34.1365669)",,,,
10769222479,10769222475,0,44635136,,footway,False,False,28.633,,"LINESTRING (-118.1262121 34.1365724, -118.125901 34.1365707)",,,,
10769222479,566601546,0,44635136,,footway,False,True,17.662,,"LINESTRING (-118.1262121 34.1365724, -118.126404 34.1365734)",,,,
10769222479,10769222468,0,1157991252,,footway,False,False,3.469,,"LINESTRING (-118.1262121 34.1365724, -118.1262122 34.1366036)",,,,
10769222481,7871804521,0,24723426,East California Boulevard,tertiary,False,False,8.191,30 mph,"LINESTRING (-118.125782 34.1359061, -118.125693 34.1359058)",2,,,
10769222481,4630558989,0,44634947,,service,False,False,9.087,,"LINESTRING (-118.125782 34.1359061, -118.12578 34.1358244)",,,,
10769222481,566601748,0,24723426,East California Boulevard,tertiary,False,True,65.053,30 mph,"LINESTRING (-118.125782 34.1359061, -118.125944 34.1359071, -118.1264888 34.1359106)",2,,,
10769222484,7871804580,0,45094906,Bechtel Mall,cycleway,False,False,28.542,,"LINESTRING (-118.1269086 34.1369115, -118.1272158 34.1368764)",,,,
10769222484,7871804579,0,45094906,Bechtel Mall,cycleway,False,True,16.365,,"LINESTRING (-118.1269086 34.1369115, -118.1267308 34.1369132)",,,,
10769222484,10769457303,0,1157991257,,footway,False,False,14.559,,"LINESTRING (-118.1269086 34.1369115, -118.1269122 34.1367806)",,,,
10769222485,10769222488,0,45094834,,footway,False,False,14.726,,"LINESTRING (-118.1267384 34.1367285, -118.1268984 34.1367285)",,,,
10769222485,566601565,0,45094834,,footway,False,True,30.05,,"LINESTRING (-118.1267384 34.1367285, -118.1264119 34.1367286)",,,,
10769222485,7871804579,0,1157991256,,footway,False,False,20.55,,"LINESTRING (-118.1267384 34.1367285, -118.1267308 34.1369132)",,,,
10769222486,10769485405,0,45094836,,footway,False,False,45.862,,"LINESTRING (-118.1267248 34.1370204, -118.1272231 34.1370226)",,,,
10769222486,566601568,0,45094836,,footway,False,True,28.633,,"LINESTRING (-118.1267248 34.1370204, -118.1264137 34.137019)",,,,
10769222486,7871804579,0,1157991256,,footway,False,True,11.933,,"LINESTRING (-118.1267248 34.1370204, -118.1267308 34.1369132)",,,,
10769222487,10769222488,0,45094834,,footway,False,True,1.601,,"LINESTRING (-118.1269158 34.1367285, -118.1268984 34.1367285)",,,,
10769222487,10769457303,0,1157991257,,footway,False,True,5.803,,"LINESTRING (-118.1269158 34.1367285, -118.1269122 34.1367806)",,,,
10769222487,7871804582,0,"[1158015712, 45094834, 1158015711]",,"['steps', 'footway']",False,False,74.89000000000001,,"LINESTRING (-118.1269158 34.1367285, -118.1277094 34.1367289, -118.1277175 34.1367289, -118.1277295 34.1367286)",,,,
10769222488,10769222487,0,45094834,,footway,False,False,1.601,,"LINESTRING (-118.1268984 34.1367285, -118.1269158 34.1367285)",,,,
10769222488,10769222485,0,45094834,,footway,False,True,14.726,,"LINESTRING (-118.1268984 34.1367285, -118.1267384 34.1367285)",,,,
10769222488,566600949,0,1157991258,,footway,False,False,16.549,,"LINESTRING (-118.1268984 34.1367285, -118.1268833 34.1365802)",,,,
10769222490,844352237,0,1157991259,,footway,False,True,1.646,,"LINESTRING (-118.1269956 34.1365412, -118.1269956 34.136556)",,,,
10769318123,10769318124,0,735071599,,footway,False,False,2.914,,"LINESTRING (-118.1237605 34.1396185, -118.1237599 34.1396447)",,,,
10769318123,10769318125,0,735071599,,footway,False,True,28.385,,"LINESTRING (-118.1237605 34.1396185, -118.1236284 34.1396205, -118.1236276 34.1396016, -118.1237339 34.139599, -118.1237722 34.1395763)",,,,
10769318123,10769318125,1,"[1157999928, 1157999929]",,"['steps', 'footway']",False,True,5.170999999999999,,"LINESTRING (-118.1237605 34.1396185, -118.1237725 34.1396092, -118.1237722 34.1395763)",,,,
10769318124,10769318123,0,735071599,,footway,False,True,2.914,,"LINESTRING (-118.1237599 34.1396447, -118.1237605 34.1396185)",,,,
10769318125,566601798,0,735071599,,footway,False,True,6.881,,"LINESTRING (-118.1237722 34.1395763, -118.1238341 34.1395416)",,,,
10769318125,10769318123,0,735071599,,footway,False,False,28.385,,"LINESTRING (-118.1237722 34.1395763, -118.1237339 34.139599, -118.1236276 34.1396016, -118.1236284 34.1396205, -118.1237605 34.1396185)",,,,
10769318125,10769318123,1,"[1157999928, 1157999929]",,"['steps', 'footway']",False,False,5.170999999999999,,"LINESTRING (-118.1237722 34.1395763, -118.1237725 34.1396092, -118.1237605 34.1396185)",,,,
10769318135,7874751623,0,589731668,,cycleway,False,True,11.744,,"LINESTRING (-118.1239908 34.1401619, -118.1239889 34.1400563)",,,,
10769318135,10769318136,0,1157999932,,footway,False,False,16.409,,"LINESTRING (-118.1239908 34.1401619, -118.124169 34.1401572)",,,,
10769318135,7876702822,0,"[844402922, 589731668]",,cycleway,False,False,76.526,5 mph,"LINESTRING (-118.1239908 34.1401619, -118.1239918 34.1401898, -118.1239615 34.1402272, -118.1239533 34.1407793, -118.1239556 34.1408424)",,,,
10769318136,10769318137,0,1157999932,,footway,False,False,20.38,,"LINESTRING (-118.124169 34.1401572, -118.1243889 34.1401788)",,,,
10769318136,10769318135,0,1157999932,,footway,False,True,16.409,,"LINESTRING (-118.124169 34.1401572, -118.1239908 34.1401619)",,,,
10769318136,10769318138,0,"[1157999933, 1157999934]",,"['steps', 'footway']",False,True,11.388,,"LINESTRING (-118.124169 34.1401572, -118.1241686 34.1401308, -118.1241669 34.1400548)",,,,
10769318137,10769318136,0,1157999932,,footway,False,True,20.38,,"LINESTRING (-118.1243889 34.1401788, -118.124169 34.1401572)",,,,
10769318137,10769318140,0,"[1157999936, 1157999932, 1157999935]",,"['steps', 'footway']",False,"[False, True]",14.075,,"LINESTRING (-118.1243889 34.1401788, -118.1243979 34.1401527, -118.124405 34.1401306, -118.1244305 34.140057)",,,,
10769318137,10769318143,0,1157999937,,footway,False,True,37.382,,"LINESTRING (-118.1243889 34.1401788, -118.1246306 34.1401921, -118.1246572 34.1400582)",,,,
10769318138,7874751623,0,44635130,Moore Walk,cycleway,False,False,16.383,,"LINESTRING (-118.1241669 34.1400548, -118.1239889 34.1400563)",,,,
10769318138,566600813,0,44635130,Moore Walk,cycleway,False,True,8.864,,"LINESTRING (-118.1241669 34.1400548, -118.1242632 34.1400561)",,,,
10769318138,10769318136,0,"[1157999933, 1157999934]",,"['steps', 'footway']",False,False,11.388,,"LINESTRING (-118.1241669 34.1400548, -118.1241686 34.1401308, -118.124169 34.1401572)",,,,
10769318140,566600813,0,44635130,Moore Walk,cycleway,False,False,15.397,,"LINESTRING (-118.1244305 34.140057, -118.1242632 34.1400561)",,,,
10769318140,10769318143,0,44635130,Moore Walk,cycleway,False,True,20.864,,"LINESTRING (-118.1244305 34.140057, -118.1246572 34.1400582)",,,,
10769318140,10769318137,0,"[1157999936, 1157999932, 1157999935]",,"['steps', 'footway']",False,"[False, True]",14.075,,"LINESTRING (-118.1244305 34.140057, -118.124405 34.1401306, -118.1243979 34.1401527, -118.1243889 34.1401788)",,,,
10769318143,10769318140,0,44635130,Moore Walk,cycleway,False,False,20.864,,"LINESTRING (-118.1246572 34.1400582, -118.1244305 34.140057)",,,,
10769318143,566601364,0,44635130,Moore Walk,cycleway,False,True,2.743,,"LINESTRING (-118.1246572 34.1400582, -118.124687 34.1400584)",,,,
