u,v,key,osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,service,access,tunnel,width,bridge
1641389853,1765697568,0,164976556,,,service,,False,False,54.388999999999996,"LINESTRING (-87.6734068 42.0524891, -87.6732896 42.0525205, -87.6731232 42.052524, -87.6730698 42.0525395, -87.6730379 42.0525592, -87.6730167 42.0525851, -87.6730089 42.0526176, -87.6730068 42.0527539)",driveway,,,,
1641389853,1765697528,0,484580544,,Campus Drive,service,,False,False,31.062999999999995,"LINESTRING (-87.6734068 42.0524891, -87.6734275 42.0525759, -87.6734245 42.0526665, -87.673419 42.052767)",,,,,
1641389853,9208600328,0,484580544,,Campus Drive,service,,False,True,58.68899999999999,"LINESTRING (-87.6734068 42.0524891, -87.6734678 42.0524542, -87.6735196 42.05239, -87.6735637 42.0523707, -87.6736306 42.0523205, -87.6736444 42.0522672, -87.6736428 42.0522094, -87.6736402 42.0520705, -87.673631 42.052035)",,,,,
1641389858,1765697222,0,151311274,,,footway,,False,False,2.931,"LINESTRING (-87.6731007 42.0532983, -87.6731362 42.0532987)",,,,,
1641389909,1641389952,0,484580544,,Campus Drive,service,,False,True,9.751,"LINESTRING (-87.6735744 42.0517312, -87.6735798 42.0516436)",,,,,
1641389909,1766764677,0,214625916,,,footway,,False,True,37.410000000000004,"LINESTRING (-87.6735744 42.0517312, -87.673688 42.0518201, -87.6737711 42.0518719, -87.6738566 42.0519174, -87.6739222 42.0519434)",,,,,
1641389909,9208600328,0,484580544,,Campus Drive,service,,False,False,34.2,"LINESTRING (-87.6735744 42.0517312, -87.6735805 42.0518054, -87.6735869 42.051866, -87.6735996 42.0519387, -87.6736229 42.052004, -87.673631 42.052035)",,,,,
1641389952,1765697482,0,164976551,,,service,,False,False,17.544,"LINESTRING (-87.6735798 42.0516436, -87.6737877 42.0516762)",driveway,permissive,,,
1641389952,1641389909,0,484580544,,Campus Drive,service,,False,False,9.751,"LINESTRING (-87.6735798 42.0516436, -87.6735744 42.0517312)",,,,,
1641389952,5701174817,0,484580544,,Campus Drive,service,,False,True,41.334,"LINESTRING (-87.6735798 42.0516436, -87.6735669 42.051289, -87.6735644 42.0512721)",,,,,
1703679322,9341288682,0,158106758,2,Northwestern Place,service,,False,False,9.447,"LINESTRING (-87.6771783 42.0556326, -87.6770639 42.055631)",driveway,,,,
1703679322,4838831808,0,311727605,4,Sheridan Road,secondary,,False,False,11.51,"LINESTRING (-87.6771783 42.0556326, -87.6771766 42.0557361)",,,,,
1703679322,4838831962,0,311727605,4,Sheridan Road,secondary,,False,True,19.583,"LINESTRING (-87.6771783 42.0556326, -87.6771814 42.0554565)",,,,,
1765697222,1641389858,0,151311274,,,footway,,False,True,2.931,"LINESTRING (-87.6731362 42.0532987, -87.6731007 42.0532983)",,,,,
1765697222,4784740695,0,165017677,,,steps,,False,False,10.717,"LINESTRING (-87.6731362 42.0532987, -87.673266 42.0532993)",,,,,
1765697222,1765697641,0,485700582,,,service,,False,False,40.696000000000005,"LINESTRING (-87.6731362 42.0532987, -87.6731356 42.053407, -87.6731583 42.0534948, -87.6731853 42.053567, -87.673228 42.0536548)",,,,,
1765697222,4784740694,0,485700582,,,service,,False,True,44.461,"LINESTRING (-87.6731362 42.0532987, -87.6731371 42.0532247, -87.6731462 42.0531686, -87.6731624 42.0531026, -87.6731929 42.0530199, -87.6732489 42.0529337, -87.6732634 42.0529159)",,,,,
1765697265,1765697456,0,164976548,,,footway,,False,True,26.069000000000003,"LINESTRING (-87.6728941 42.0572695, -87.6729196 42.0572423, -87.6729369 42.0572068, -87.672955 42.0571815, -87.6729837 42.0571532, -87.6730668 42.0571014, -87.6730534 42.0570853)",,,,,
1765697265,2648980402,0,491793777,,,footway,,False,False,16.923000000000002,"LINESTRING (-87.6728941 42.0572695, -87.6729937 42.0573256, -87.6730672 42.057349)",,,,,
1765697265,11132355481,0,491793777,,,footway,,False,True,17.459,"LINESTRING (-87.6728941 42.0572695, -87.6727812 42.0572461, -87.6726873 42.0572522)",,,,,
1765697284,1765697524,0,164976564,,,footway,,False,True,8.629,"LINESTRING (-87.6717292 42.0529514, -87.6718176 42.05291)",,,,,
1765697284,1765697325,0,33167359,,,footway,,False,False,38.401,"LINESTRING (-87.6717292 42.0529514, -87.6716188 42.0526994, -87.6715825 42.0526237)",,,,,
1765697284,11268464582,0,33167359,,,footway,,False,True,159.62499999999997,"LINESTRING (-87.6717292 42.0529514, -87.6717323 42.053008, -87.6717288 42.0531867, -87.6716995 42.0534965, -87.6716944 42.053576, -87.6717024 42.0536429, -87.6717181 42.0536951, -87.6717507 42.053726, -87.6717944 42.0537476, -87.6718356 42.0537558, -87.6718805 42.0537557, -87.6719555 42.0537438, -87.6720401 42.0537244, -87.6720858 42.0537184, -87.6721489 42.0537201, -87.6722234 42.0537321, -87.672318 42.0537489, -87.6723723 42.0537578, -87.672429 42.0537603, -87.6725511 42.0537619, -87.6726038 42.0537618)",,,,,
1765697320,9119057995,0,53173805,,Campus Drive,service,,False,False,75.925,"LINESTRING (-87.6728608 42.0590777, -87.6737803 42.0590905)",,,,,
1765697320,8763298338,0,53173805,,Campus Drive,service,,False,True,37.383,"LINESTRING (-87.6728608 42.0590777, -87.672408 42.0590806)",,,,,
1765697320,2648980404,0,164976566,,Campus Drive,service,,False,True,5.193,"LINESTRING (-87.6728608 42.0590777, -87.6728612 42.059031)",,,,,
1765697325,4146460819,0,33167359,,,footway,,False,False,40.226,"LINESTRING (-87.6715825 42.0526237, -87.6715668 42.0526025, -87.6715469 42.0525879, -87.6715193 42.0525743, -87.6714759 42.0525616, -87.6714278 42.052553, -87.6711306 42.0525452)",,,,,
1765697325,1765697284,0,33167359,,,footway,,False,True,38.401,"LINESTRING (-87.6715825 42.0526237, -87.6716188 42.0526994, -87.6717292 42.0529514)",,,,,
1765697325,4806695298,0,"[1212521633, 1212521634, 1212521635, 1212521636, 488355988]",,,"['steps', 'footway']",,False,True,13.425,"LINESTRING (-87.6715825 42.0526237, -87.6716377 42.0526097, -87.6716528 42.0526059, -87.6716773 42.0525997, -87.6716927 42.0525958, -87.6717364 42.0525847)",,,,,
1765697327,1767033431,0,164976551,,,service,,False,False,31.959,"LINESTRING (-87.6743894 42.0517768, -87.6745172 42.0515055)",driveway,permissive,,,
1765697327,1765697482,0,164976551,,,service,,False,True,50.924,"LINESTRING (-87.6743894 42.0517768, -87.6737877 42.0516762)",driveway,permissive,,,
1765697327,1766764418,0,165094336,,,footway,,False,True,17.277,"LINESTRING (-87.6743894 42.0517768, -87.6743604 42.0518496, -87.6743368 42.0519271)",,,,,
1765697340,1765697390,0,164976560,,,footway,,False,True,23.855,"LINESTRING (-87.6725381 42.0524532, -87.6722492 42.0524506)",,,,,
1765697340,1765697390,1,164976560,,,footway,,False,False,26.234000000000005,"LINESTRING (-87.6725381 42.0524532, -87.6724495 42.0524774, -87.6723986 42.0524902, -87.6723669 42.0524943, -87.6723388 42.0524931, -87.6723182 42.0524895, -87.6723007 42.0524845, -87.6722816 42.0524759, -87.6722492 42.0524506)",,,,,
1765697340,8728777423,0,164976564,,,footway,,False,False,12.594,"LINESTRING (-87.6725381 42.0524532, -87.6725533 42.0525659)",,,,,
1765697340,3673954463,0,"[164976564, 363219398]",,,footway,,False,True,93.27000000000001,"LINESTRING (-87.6725381 42.0524532, -87.6725216 42.0523196, -87.6722025 42.051656)",,,,,
1765697390,1765697340,0,164976560,,,footway,,False,False,23.855,"LINESTRING (-87.6722492 42.0524506, -87.6725381 42.0524532)",,,,,
1765697390,1765697340,1,164976560,,,footway,,False,True,26.234,"LINESTRING (-87.6722492 42.0524506, -87.6722816 42.0524759, -87.6723007 42.0524845, -87.6723182 42.0524895, -87.6723388 42.0524931, -87.6723669 42.0524943, -87.6723986 42.0524902, -87.6724495 42.0524774, -87.6725381 42.0524532)",,,,,
1765697390,4817039709,0,"[164976560, 1229799266]",,,footway,,False,"[False, True]",17.756,"LINESTRING (-87.6722492 42.0524506, -87.6720739 42.0524477, -87.6720623 42.0524195)",,,,,
1765697456,1765697265,0,164976548,,,footway,,False,False,26.069,"LINESTRING (-87.6730534 42.0570853, -87.6730668 42.0571014, -87.6729837 42.0571532, -87.672955 42.0571815, -87.6729369 42.0572068, -87.6729196 42.0572423, -87.6728941 42.0572695)",,,,,
1765697482,1765697515,0,164976549,,,service,,False,False,49.268,"LINESTRING (-87.6737877 42.0516762, -87.6737573 42.0512337)",parking_aisle,,,,
1765697482,1765697327,0,164976551,,,service,,False,False,50.924,"LINESTRING (-87.6737877 42.0516762, -87.6743894 42.0517768)",driveway,permissive,,,
1765697482,1641389952,0,164976551,,,service,,False,True,17.544,"LINESTRING (-87.6737877 42.0516762, -87.6735798 42.0516436)",driveway,permissive,,,
1765697490,1765697609,0,"[164976552, 489465498, 489465499, 489465500, 489465501, 489465502]",,,"['steps', 'footway']",,False,"[False, True]",60.299,"LINESTRING (-87.6724244 42.053252, -87.6724267 42.0530708, -87.672428 42.0530149, -87.6724582 42.0530152, -87.6724574 42.0530852, -87.6724066 42.0530851, -87.6723661 42.0530842, -87.6723219 42.053076, -87.6722804 42.0530597, -87.6722454 42.0530429, -87.6721912 42.0530221)",,,yes,,
1765697504,1765697530,0,164976558,,,footway,,False,False,36.521,"LINESTRING (-87.6740494 42.0527016, -87.6736071 42.0526983)",,,,,
1765697504,1766764536,0,165094363,,,footway,,False,True,18.682,"LINESTRING (-87.6740494 42.0527016, -87.6740021 42.0525373)",,,,,
1765697504,4784731976,0,165017680,,,footway,,False,False,4.926,"LINESTRING (-87.6740494 42.0527016, -87.6740492 42.0527186, -87.6740488 42.0527459)",,,,,
1765697504,1766764390,0,165094336,,,footway,,False,False,33.023,"LINESTRING (-87.6740494 42.0527016, -87.6741376 42.0526203, -87.674209 42.0525428, -87.67425 42.0525041, -87.6742981 42.0524699)",,,,,
1765697515,5701174818,0,164976549,,,service,,False,False,10.174,"LINESTRING (-87.6737573 42.0512337, -87.6736385 42.0512094)",parking_aisle,,,,
1765697515,1765697482,0,164976549,,,service,,False,True,49.268,"LINESTRING (-87.6737573 42.0512337, -87.6737877 42.0516762)",parking_aisle,,,,
1765697515,8728783333,0,"[942638810, 484583205]",,,"['service', 'footway']",,False,"[False, True]",60.35,"LINESTRING (-87.6737573 42.0512337, -87.6738404 42.0512225, -87.6739144 42.0512248, -87.6740823 42.0512683, -87.6741057 42.0512795, -87.6741153 42.0512842, -87.6741838 42.0511516, -87.6742462 42.051039)",parking_aisle,,,,
1765697518,375477617,0,33167359,,,footway,,False,True,8.136,"LINESTRING (-87.6724464 42.0566113, -87.6723805 42.0566657)",,,,,
1765697518,388499502,0,164976561,,,footway,,False,True,22.54,"LINESTRING (-87.6724464 42.0566113, -87.6727073 42.056671)",,,,,
1765697518,11134945932,0,33167359,,,footway,,False,False,55.469,"LINESTRING (-87.6724464 42.0566113, -87.6724977 42.0565501, -87.6725317 42.0564634, -87.6725509 42.0563671, -87.6725566 42.0562401, -87.6725361 42.0561291)",,,,,
1765697524,1765697284,0,164976564,,,footway,,False,False,8.629,"LINESTRING (-87.6718176 42.05291, -87.6717292 42.0529514)",,,,,
1765697524,1765697609,0,164976564,,,footway,,False,True,35.748,"LINESTRING (-87.6718176 42.05291, -87.6718673 42.0529593, -87.6719167 42.0529919, -87.6719746 42.053015, -87.6720321 42.0530247, -87.6721102 42.0530256, -87.6721912 42.0530221)",,,,,
1765697524,11132397856,0,183037241,,,footway,,False,True,16.198,"LINESTRING (-87.6718176 42.05291, -87.6718216 42.0528471, -87.6718206 42.0527915, -87.671813 42.052765)",,,,,
1765697528,1641389842,0,484580544,,Campus Drive,service,,False,False,59.296,"LINESTRING (-87.673419 42.052767, -87.6734015 42.0533001)",,,,,
1765697528,1765697530,0,164976558,,,footway,,False,True,17.432,"LINESTRING (-87.673419 42.052767, -87.6734815 42.0527352, -87.6735504 42.0527115, -87.6736071 42.0526983)",,,,,
1765697528,1641389853,0,484580544,,Campus Drive,service,,False,True,31.063,"LINESTRING (-87.673419 42.052767, -87.6734245 42.0526665, -87.6734275 42.0525759, -87.6734068 42.0524891)",,,,,
1765697528,4784740694,0,485700582,,,service,,False,False,21.000999999999998,"LINESTRING (-87.673419 42.052767, -87.6733132 42.0528587, -87.6732634 42.0529159)",,,,,
1765697530,1765697504,0,164976558,,,footway,,False,True,36.521,"LINESTRING (-87.6736071 42.0526983, -87.6740494 42.0527016)",,,,,
1765697530,1765697528,0,164976558,,,footway,,False,False,17.432,"LINESTRING (-87.6736071 42.0526983, -87.6735504 42.0527115, -87.6734815 42.0527352, -87.673419 42.052767)",,,,,
1765697530,1766764536,0,165094352,,,footway,,False,False,37.227000000000004,"LINESTRING (-87.6736071 42.0526983, -87.6738596 42.0525889, -87.6740021 42.0525373)",,,,,
1765697553,375477598,0,164976550,,,cycleway,,False,True,12.622,"LINESTRING (-87.6732956 42.0537725, -87.6731438 42.0537591)",,,,,
1765697553,1765697557,0,485700582,,,service,,False,True,9.151,"LINESTRING (-87.6732956 42.0537725, -87.6732488 42.0536979)",,,,,
1765697553,672865233,0,485700582,,,service,,False,False,14.384,"LINESTRING (-87.6732956 42.0537725, -87.6733477 42.0537961, -87.6734569 42.0538182)",,,,,
1765697557,1765697553,0,485700582,,,service,,False,False,9.151,"LINESTRING (-87.6732488 42.0536979, -87.6732956 42.0537725)",,,,,
1765697557,1765697641,0,485700582,,,service,,False,True,5.091,"LINESTRING (-87.6732488 42.0536979, -87.673228 42.0536548)",,,,,
1765697557,4784740695,0,485700586,,,footway,,False,True,44.385999999999996,"LINESTRING (-87.6732488 42.0536979, -87.6732615 42.053618, -87.673266 42.0532993)",,,,,
1765697568,1641389853,0,164976556,,,service,,False,True,54.389,"LINESTRING (-87.6730068 42.0527539, -87.6730089 42.0526176, -87.6730167 42.0525851, -87.6730379 42.0525592, -87.6730698 42.0525395, -87.6731232 42.052524, -87.6732896 42.0525205, -87.6734068 42.0524891)",driveway,,,,
1765697609,1765697524,0,164976564,,,footway,,False,False,35.748,"LINESTRING (-87.6721912 42.0530221, -87.6721102 42.0530256, -87.6720321 42.0530247, -87.6719746 42.053015, -87.6719167 42.0529919, -87.6718673 42.0529593, -87.6718176 42.05291)",,,,,
1765697609,8728777423,0,164976564,,,footway,,False,True,73.245,"LINESTRING (-87.6721912 42.0530221, -87.6722446 42.0530102, -87.6722888 42.0530014, -87.6724273 42.0529604, -87.6724991 42.0529604, -87.6725024 42.052884, -87.6725745 42.0528363, -87.6725738 42.0527186, -87.6725533 42.0525659)",,,,,
1765697609,1765697490,0,"[164976552, 489465498, 489465499, 489465500, 489465501, 489465502]",,,"['steps', 'footway']",,False,"[False, True]",60.299,"LINESTRING (-87.6721912 42.0530221, -87.6722454 42.0530429, -87.6722804 42.0530597, -87.6723219 42.053076, -87.6723661 42.0530842, -87.6724066 42.0530851, -87.6724574 42.0530852, -87.6724582 42.0530152, -87.672428 42.0530149, -87.6724267 42.0530708, -87.6724244 42.053252)",,,yes,,
1765697641,1765697557,0,485700582,,,service,,False,False,5.091,"LINESTRING (-87.673228 42.0536548, -87.6732488 42.0536979)",,,,,
1765697641,1765697222,0,485700582,,,service,,False,True,40.696000000000005,"LINESTRING (-87.673228 42.0536548, -87.6731853 42.053567, -87.6731583 42.0534948, -87.6731356 42.053407, -87.6731362 42.0532987)",,,,,
1765697641,4817039631,0,"[489468844, 489468846, 489468847]",,,"['steps', 'footway']",,False,False,35.394999999999996,"LINESTRING (-87.673228 42.0536548, -87.6729935 42.0536521, -87.6729104 42.0536505, -87.6727994 42.0536484)",,,,,
1765698673,9341288652,0,435384819,3,Sheridan Road,secondary,,False,False,3.037,"LINESTRING (-87.677145 42.051037, -87.677176 42.0510517)",,,,,
1765698673,9312105537,0,484580140,,,footway,,False,False,9.276,"LINESTRING (-87.677145 42.051037, -87.6771811 42.050958)",,,,,
1765698673,1842860648,0,435384819,3,Sheridan Road,secondary,,False,True,56.351,"LINESTRING (-87.677145 42.051037, -87.6770685 42.0509988, -87.6769831 42.0509616, -87.6768713 42.0509233, -87.6767522 42.0508894, -87.6765262 42.0508281)",,,,,
1765698673,4773287959,0,484580140,,,footway,,False,True,17.906,"LINESTRING (-87.677145 42.051037, -87.6771047 42.0511294, -87.6770782 42.0511902)",,,,,
1765700635,1766823821,0,164976551,,,service,,False,False,28.428,"LINESTRING (-87.6745865 42.0510891, -87.6745801 42.0510589, -87.6745674 42.0510271, -87.6745674 42.0509982, -87.6745817 42.0509161, -87.6746065 42.050838)",driveway,permissive,,,
1765700635,1767033431,0,164976551,,,service,,False,True,46.727000000000004,"LINESTRING (-87.6745865 42.0510891, -87.6745827 42.0511567, -87.6745746 42.0512258, -87.6745532 42.0513649, -87.6745384 42.0514352, -87.6745172 42.0515055)",driveway,permissive,,,
1765700635,4773228668,0,165094364,,,footway,,False,True,57.192,"LINESTRING (-87.6745865 42.0510891, -87.6746492 42.0511067, -87.6752207 42.0512673, -87.6752344 42.051271)",,,,,
1765700635,2239483322,0,214398528,,,footway,,False,False,21.364,"LINESTRING (-87.6745865 42.0510891, -87.6746431 42.0510733, -87.6746773 42.0510637, -87.6747738 42.0510752, -87.6748364 42.051085)",,,,,
1765700635,8728783333,0,942638810,,,footway,,False,False,29.288,"LINESTRING (-87.6745865 42.0510891, -87.6745378 42.0510936, -87.6744797 42.051099, -87.6742462 42.051039)",,,,,
1765982464,4826014900,0,484789374,,,footway,,False,True,4.081,"LINESTRING (-87.6740442 42.0530321, -87.6740448 42.0529954)",,,,,
1765982814,2241226864,0,165017674,,,service,,False,True,17.664,"LINESTRING (-87.6741115 42.0537347, -87.6741121 42.0537635, -87.6740988 42.0538233, -87.674048 42.0538816)",driveway,,,,
1766764330,8726288833,0,165094323,,,footway,,False,False,7.746,"LINESTRING (-87.6756483 42.0526508, -87.6756305 42.0525824)",,,,,
1766764330,1766764556,0,165094323,,,footway,,False,True,21.718,"LINESTRING (-87.6756483 42.0526508, -87.6756799 42.0527217, -87.67572 42.0528386)",,,,,
1766764330,8726288834,0,165094353,,,footway,,False,False,12.727,"LINESTRING (-87.6756483 42.0526508, -87.6755598 42.0526603, -87.6755115 42.0526683, -87.6754977 42.0526731)",,,,,
1766764330,1766764728,0,165094353,,,footway,,False,True,22.632,"LINESTRING (-87.6756483 42.0526508, -87.6757677 42.0526269, -87.675904 42.0525796)",,,,,
1766764357,2240259847,0,158106758,2,Northwestern Place,service,,False,False,26.061,"LINESTRING (-87.6758535 42.0556153, -87.6755379 42.0556108)",driveway,,,,
1766764357,2239483445,0,158106758,2,Northwestern Place,service,,False,True,96.67,"LINESTRING (-87.6758535 42.0556153, -87.6770242 42.0556305)",driveway,,,,
1766764357,2239483442,0,214618507,,,service,,False,True,18.214,"LINESTRING (-87.6758535 42.0556153, -87.6758522 42.0554515)",driveway,,,,
1766764357,11134971536,0,278042412,,,service,,False,True,12.934,"LINESTRING (-87.6758535 42.0556153, -87.675851 42.0557316)",parking_aisle,,,,
1766764383,11134971536,0,278042412,,,service,,False,False,88.03999999999999,"LINESTRING (-87.6768494 42.055795, -87.6758499 42.0557811, -87.675851 42.0557316)",parking_aisle,,,,
1766764386,1766764405,0,165094326,,,footway,,False,True,12.074,"LINESTRING (-87.6748259 42.0520123, -87.6746843 42.0519852)",,,,,
1766764386,8726288826,0,165094326,,,footway,,False,False,24.107999999999997,"LINESTRING (-87.6748259 42.0520123, -87.6750445 42.0519907, -87.6751155 42.0519847)",,,,,
1766764386,2239483364,0,214398538,,,footway,,False,False,24.96,"LINESTRING (-87.6748259 42.0520123, -87.6749748 42.0520715, -87.6750885 42.0521233)",,,,,
1766764390,1766764418,0,165094336,,,footway,,False,False,60.88700000000001,"LINESTRING (-87.6742981 42.0524699, -87.6742878 42.0524331, -87.6742757 42.0523886, -87.6742731 42.0523534, -87.6742827 42.0522201, -87.6743132 42.0520266, -87.6743368 42.0519271)",,,,,
1766764390,1765697504,0,165094336,,,footway,,False,True,33.022999999999996,"LINESTRING (-87.6742981 42.0524699, -87.67425 42.0525041, -87.674209 42.0525428, -87.6741376 42.0526203, -87.6740494 42.0527016)",,,,,
1766764390,1766764585,0,165094352,,,footway,,False,False,14.669,"LINESTRING (-87.6742981 42.0524699, -87.6743846 42.0524619, -87.6744751 42.0524619)",,,,,
1766764390,1766764536,0,165094352,,,footway,,False,True,25.616999999999997,"LINESTRING (-87.6742981 42.0524699, -87.6741967 42.0524877, -87.6741015 42.0525075, -87.6740021 42.0525373)",,,,,
1766764390,1766764624,0,214398537,,,footway,,False,False,35.305,"LINESTRING (-87.6742981 42.0524699, -87.6741324 42.0524342, -87.6738945 42.0523659)",,,,,
