u,v,key,osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,service,tunnel,access,width,bridge,area
5240291805,4082955990,0,"[646650025, 699864163]",2,Nanyang Crescent,residential,40,False,False,84.077,"LINESTRING (103.6775285 1.3508038, 103.6776132 1.3508277, 103.6777847 1.3508585, 103.6780149 1.3508626, 103.6782784 1.3508492)",,,,,,,
5240291805,5105923917,0,"[646650024, 646758409]",2,Nanyang Crescent,residential,40,False,True,21.622,"LINESTRING (103.6775285 1.3508038, 103.6774454 1.3507803, 103.6773487 1.3507319)",,,,,,,
5244293093,8406841597,0,430737058,,,service,,False,False,10.955,"LINESTRING (103.6858722 1.3484856, 103.6857737 1.3484886)",,,,,,,
5244293093,8406841599,0,754817420,2,,service,,False,False,3.135,"LINESTRING (103.6858722 1.3484856, 103.6859004 1.3484852)",,,,,,,
5244293093,4287920502,0,646821252,2,Student Walk,residential,40,False,True,26.622999999999998,"LINESTRING (103.6858722 1.3484856, 103.6858681 1.3484623, 103.6858524 1.3483724, 103.6858521 1.3482479)",,,,,,,
5244293093,8406841603,0,"[646821253, 754817534]",2,Student Walk,residential,40,False,False,31.3,"LINESTRING (103.6858722 1.3484856, 103.6858943 1.348538, 103.6859576 1.3486925, 103.6859641 1.3487498)",,,,,,,
5244293096,4317760713,0,432824404,1,,service,,True,False,4.608,"LINESTRING (103.6867622 1.348036, 103.6867944 1.3480099)",,parking_aisle,,,,,
5244293096,8407532733,0,905338862,,,footway,,False,False,4.988,"LINESTRING (103.6867622 1.348036, 103.6867862 1.3480739)",,,,,,,
5244309199,4280535682,0,904887147,,,footway,,False,True,15.368,"LINESTRING (103.6825357 1.3456319, 103.6824114 1.3455714)",,,,,,,
5244309199,8403488603,0,904887147,,,footway,,False,False,75.738,"LINESTRING (103.6825357 1.3456319, 103.6829028 1.3458104, 103.6831378 1.3459495)",,,,,,,
5244309199,8403705220,0,904906050,,,footway,,False,True,145.28299999999996,"LINESTRING (103.6825357 1.3456319, 103.6824591 1.3456177, 103.6823753 1.3456096, 103.6823224 1.3456123, 103.6821889 1.3456451, 103.6820823 1.3456733, 103.6818932 1.3456921, 103.6817363 1.3457055, 103.6816109 1.3457075, 103.6815291 1.3457162, 103.6814842 1.3457383, 103.6814312 1.3457866, 103.6813279 1.345918)",,,,,,,
5244330602,8403791539,0,115096946,2,Nanyang Terrace,residential,40,False,False,6.816,"LINESTRING (103.6841461 1.3469014, 103.6840913 1.3468739)",,,,,,,
5244330602,8406973445,0,115096946,2,Nanyang Terrace,residential,40,False,True,17.802,"LINESTRING (103.6841461 1.3469014, 103.6842994 1.3469477)",,,,,,,
5244330602,8406973448,0,905275699,,,footway,,False,True,8.573,"LINESTRING (103.6841461 1.3469014, 103.6841216 1.3469745)",,,,,,,
5251328119,6572483175,0,115332975,,,service,40,True,False,11.529,"LINESTRING (103.6812213 1.3485265, 103.6812697 1.3484348)",,,,no,,,
5251328119,8404168588,0,"[543213104, 904959867]",,,footway,,False,False,193.366,"LINESTRING (103.6812213 1.3485265, 103.6811572 1.3484858, 103.6805648 1.3481103, 103.6803896 1.3480244, 103.6802676 1.3479606, 103.6797494 1.3476705, 103.6797184 1.3476535)",,,,,,,
5251328119,8403602211,0,"[904898740, 1148129790]",,,footway,,False,False,68.745,"LINESTRING (103.6812213 1.3485265, 103.6812522 1.3485418, 103.6817376 1.3488663)",,,,,,,
5251345132,8424031037,0,115592026,,,footway,,False,True,79.94399999999999,"LINESTRING (103.6773825 1.3506845, 103.6773246 1.3506592, 103.677257 1.3506287, 103.6771293 1.3505599, 103.6768813 1.3503709, 103.6768017 1.3502747)",,,,,,,
5251345132,5105923917,0,524732642,,,service,,True,False,6.477,"LINESTRING (103.6773825 1.3506845, 103.6773667 1.3507085, 103.6773487 1.3507319)",,,,,,,
5251345132,5251345133,0,543213105,,,footway,,False,False,17.619,"LINESTRING (103.6773825 1.3506845, 103.6774541 1.3507171, 103.6775296 1.350743)",,,,,,,
5251345133,5105925023,0,"[524732640, 524732643, 524732638, 524732639]",,,service,,True,False,151.682,"LINESTRING (103.6775296 1.350743, 103.6775306 1.3506883, 103.6775425 1.3506503, 103.6775729 1.350614, 103.6776154 1.3506051, 103.6779835 1.3506038, 103.6780071 1.3505911, 103.6780206 1.3505709, 103.6780249 1.3504594, 103.6780173 1.3504307, 103.6779919 1.3504172, 103.6774428 1.3504239, 103.6774022 1.3504273)",,parking_aisle,,,,,
5251345133,5251345135,0,543213105,,,footway,,False,False,84.072,"LINESTRING (103.6775296 1.350743, 103.6778082 1.3507875, 103.6782816 1.3507607)",,,,,,,
5251345133,5251345132,0,543213105,,,footway,,False,True,17.619,"LINESTRING (103.6775296 1.350743, 103.6774541 1.3507171, 103.6773825 1.3506845)",,,,,,,
5251345135,4082955990,0,933283557,,,service,,False,True,9.847,"LINESTRING (103.6782816 1.3507607, 103.6782784 1.3508492)",,,,,,,
5251345135,5251345136,0,543213105,,,footway,,False,False,69.21600000000001,"LINESTRING (103.6782816 1.3507607, 103.67846 1.350744, 103.6785646 1.3507057, 103.6788965 1.350695)",,,,,,,
5251345135,5251345133,0,543213105,,,footway,,False,True,84.072,"LINESTRING (103.6782816 1.3507607, 103.6778082 1.3507875, 103.6775296 1.350743)",,,,,,,
5251345135,8650982847,0,933283557,,,service,,False,False,130.828,"LINESTRING (103.6782816 1.3507607, 103.6782856 1.3505308, 103.678287 1.3501473, 103.6782856 1.3497786, 103.6782829 1.3495842)",,,,,,,
5251345136,246167982,0,524723186,,,service,,True,False,9.541,"LINESTRING (103.6788965 1.350695, 103.6788967 1.3507808)",,driveway,,,,,
5251345136,8424054155,0,543213105,,,footway,,False,False,9.748,"LINESTRING (103.6788965 1.350695, 103.6789841 1.3506989)",,,,,,,
5251345136,5251345135,0,543213105,,,footway,,False,True,69.21600000000001,"LINESTRING (103.6788965 1.350695, 103.6785646 1.3507057, 103.67846 1.350744, 103.6782816 1.3507607)",,,,,,,
5251345138,5105853791,0,537463952,,,service,,True,False,24.491,"LINESTRING (103.6794099 1.3507742, 103.6793934 1.3507225, 103.6793538 1.3505613)",,driveway,,,,,
5251345138,5121226574,0,543213105,,,footway,,False,False,241.52200000000002,"LINESTRING (103.6794099 1.3507742, 103.679615 1.3508903, 103.6796737 1.3509129, 103.679734 1.3509169, 103.6798313 1.3508941, 103.6800492 1.3507721, 103.6802115 1.3506568, 103.6804099 1.3505241, 103.6806368 1.350271, 103.6808552 1.3500401, 103.6810854 1.3497527)",,,,,,,
5251345138,8424054155,0,543213105,,,footway,,False,True,48.257000000000005,"LINESTRING (103.6794099 1.3507742, 103.6792821 1.3507339, 103.6791453 1.3507151, 103.6789841 1.3506989)",,,,,,,
5251345142,5121226574,0,543213105,,,footway,,False,True,26.362,"LINESTRING (103.6812382 1.3495714, 103.6810854 1.3497527)",,,,,,,
5251345142,8414555454,0,905376419,,,footway,,False,True,4.898,"LINESTRING (103.6812382 1.3495714, 103.681269 1.3495399)",,,,,,,
5251345142,5232568378,0,906134089,,,service,40,False,True,5.458,"LINESTRING (103.6812382 1.3495714, 103.6812545 1.3496177)",,,,,,,
5251345142,5232568359,0,906134089,,,service,40,False,False,42.193,"LINESTRING (103.6812382 1.3495714, 103.6812035 1.3494728, 103.6811479 1.349333, 103.6811141 1.3492132)",,,,,,,
5251345150,6801280656,0,543213108,,,footway,,False,False,11.411,"LINESTRING (103.6784731 1.3479935, 103.6784505 1.3478934)",,,,,,,
5251345150,6801280657,0,543213108,,,footway,,False,True,26.776,"LINESTRING (103.6784731 1.3479935, 103.6785063 1.348232)",,,,,,,
5251345150,5105965673,0,543213109,,,footway,,False,True,75.023,"LINESTRING (103.6784731 1.3479935, 103.6786515 1.3473428)",,,,,,,
5251345151,6801280647,0,541020480,,,footway,,False,False,48.512,"LINESTRING (103.6784954 1.3490633, 103.6789314 1.3490447)",,,,,,,
5251345151,6801280636,0,541020483,,,footway,,False,False,70.47,"LINESTRING (103.6784954 1.3490633, 103.6789324 1.3486042)",,,,,,,
5251345151,7168875661,0,541020483,,,footway,,False,True,235.337,"LINESTRING (103.6784954 1.3490633, 103.6773629 1.3490761, 103.6763789 1.3491058)",,,,,,,
5251345151,6801280638,0,543213110,,,footway,,False,False,57.572,"LINESTRING (103.6784954 1.3490633, 103.6783707 1.3488843, 103.678191 1.3486445)",,,,,,,
5264764932,5177434920,0,"[645242042, 754477999]",2,,residential,40,False,False,51.218,"LINESTRING (103.6891325 1.3534697, 103.6890745 1.3533918, 103.6888473 1.353108)",,,,,,,
5264764932,5015950537,0,"[754478249, 754478251, 513026558]",1,,residential,40,True,False,58.92699999999999,"LINESTRING (103.6891325 1.3534697, 103.6890416 1.353618, 103.688936 1.3537903, 103.68885 1.353918)",,,,,,,
5264764937,5264764945,0,646137954,,,service,,False,True,4.939,"LINESTRING (103.6894846 1.3486623, 103.6894747 1.348619)",,,,,,,
5264764937,8414356957,0,533908948,2,,service,,False,False,87.63600000000001,"LINESTRING (103.6894846 1.3486623, 103.6896698 1.349345, 103.6896756 1.3493556, 103.6896852 1.3493625, 103.6897361 1.3493879)",,,,,,,
5264764944,5179058010,0,646137895,2,Nanyang Crescent,residential,40,False,False,7.042,"LINESTRING (103.6897429 1.3485439, 103.6897388 1.3484807)",,,,,,,
5264764944,7051071983,0,754804419,2,Nanyang Crescent,residential,40,False,True,41.534,"LINESTRING (103.6897429 1.3485439, 103.6897469 1.3489174)",,,,,,,
5264764945,8417608725,0,544655704,1,,service,,True,False,20.051,"LINESTRING (103.6894747 1.348619, 103.6896484 1.3485704)",,,,,,,
5264764945,5179058008,0,646137894,,,service,,False,True,6.661,"LINESTRING (103.6894747 1.348619, 103.6894579 1.3485615)",,,,,,,
5264764945,5264764937,0,646137954,,,service,,False,False,4.939,"LINESTRING (103.6894747 1.348619, 103.6894846 1.3486623)",,,,,,,
5266262818,5680995720,0,190535816,2,Nanyang Drive,residential,40,False,True,10.406,"LINESTRING (103.678462 1.3450606, 103.6784944 1.3449728)",,,,,,,
5266262818,8418839958,0,906629075,,,footway,,False,True,6.184,"LINESTRING (103.678462 1.3450606, 103.6785163 1.3450727)",,,,,,,
5266262818,246167801,0,190535816,2,Nanyang Drive,residential,40,False,False,32.821,"LINESTRING (103.678462 1.3450606, 103.678453 1.3451542, 103.6784456 1.3453552)",,,,,,,
5266262818,8424132219,0,906629073,,,footway,,False,True,87.16,"LINESTRING (103.678462 1.3450606, 103.6784371 1.3450593, 103.6784251 1.3450686, 103.6784171 1.3450794, 103.678409 1.3454266, 103.678409 1.3454883, 103.6784116 1.3458096)",,,,,,,
5284959906,5015950538,0,518497764,,,footway,,False,True,29.938,"LINESTRING (103.6885571 1.3540919, 103.6885706 1.353823)",,,,,,,
5284960729,5057668226,0,518497768,,,footway,,False,True,5.448,"LINESTRING (103.6879952 1.3536909, 103.6879921 1.3537398)",,,,,,,
5304283101,4314502143,0,"[428932872, 428932871]",,,"['steps', 'footway']",,False,"[False, True]",80.688,"LINESTRING (103.6804417 1.3444955, 103.6805124 1.3445415, 103.6805124 1.3446264, 103.6805284 1.3447343, 103.6805815 1.3447869, 103.6806578 1.3447861, 103.6806551 1.344896, 103.6806543 1.3449229, 103.6808136 1.3449314)",,,,,,,
5340269910,5340269917,0,553196024,,,service,,False,False,55.609,"LINESTRING (103.6818757 1.3468063, 103.6818752 1.3463062)",,,,,,,
5340269910,5340269916,0,553196023,,,service,,False,True,10.622,"LINESTRING (103.6818757 1.3468063, 103.6818979 1.3468062, 103.6819207 1.3468364, 103.6819207 1.3468719)",,,,,,,
5340269910,5340269911,0,646935730,,,service,,False,False,10.751999999999999,"LINESTRING (103.6818757 1.3468063, 103.6818523 1.3468062, 103.6818302 1.346835, 103.6818308 1.346872)",,,,,,,
5340269911,5340269917,0,326479975,,,service,,True,False,118.263,"LINESTRING (103.6818308 1.346872, 103.6816043 1.3468722, 103.6816038 1.3463064, 103.6818752 1.3463062)",,,,,,,
5340269911,5340269910,0,646935730,,,service,,False,True,10.751999999999999,"LINESTRING (103.6818308 1.346872, 103.6818302 1.346835, 103.6818523 1.3468062, 103.6818757 1.3468063)",,,,,,,
5340269916,5340269911,0,326479975,,,service,,True,False,9.992999999999999,"LINESTRING (103.6819207 1.3468719, 103.6818757 1.346872, 103.6818308 1.346872)",,,,,,,
5340269916,5340269910,0,553196023,,,service,,False,False,10.622,"LINESTRING (103.6819207 1.3468719, 103.6819207 1.3468364, 103.6818979 1.3468062, 103.6818757 1.3468063)",,,,,,,
5340269917,5340269920,0,326479975,,,service,,True,False,46.589,"LINESTRING (103.6818752 1.3463062, 103.6822943 1.3463058)",,,,,,,
5340269917,5340269910,0,553196024,,,service,,False,True,55.609,"LINESTRING (103.6818752 1.3463062, 103.6818757 1.3468063)",,,,,,,
5340269919,976472450,0,326479975,,,service,,True,False,18.298,"LINESTRING (103.6822948 1.3468716, 103.6821302 1.3468717)",,,,,,,
5340269919,5340269920,0,553196025,,,service,,False,True,62.914,"LINESTRING (103.6822948 1.3468716, 103.6822943 1.3463058)",,,,,,,
5340269920,5340269919,0,553196025,,,service,,False,False,62.914,"LINESTRING (103.6822943 1.3463058, 103.6822948 1.3468716)",,,,,,,
5340269920,5340269919,1,326479975,,,service,,True,False,124.533,"LINESTRING (103.6822943 1.3463058, 103.6825715 1.3463055, 103.6825719 1.3468713, 103.6822948 1.3468716)",,,,,,,
5439716741,8411289468,0,754476759,1,,service,,True,False,8.882,"LINESTRING (103.684768 1.3552656, 103.6847281 1.3551964)",,,,,,,
5439716741,4084443735,0,"[699869392, 699869393]",2,Nanyang Crescent,residential,40,False,False,48.108999999999995,"LINESTRING (103.684768 1.3552656, 103.6849335 1.3553672, 103.6851368 1.355492)",,,,,,,
5439716741,8411289463,0,"[754814669, 1205298630, 1205298631]",2,Nanyang Crescent,residential,40,False,True,67.592,"LINESTRING (103.684768 1.3552656, 103.6846354 1.3551811, 103.6845055 1.3550983, 103.6842566 1.3549368)",,,,,,,
5439716747,8411289463,0,1205298631,2,Nanyang Crescent,residential,40,False,False,20.503,"LINESTRING (103.6841019 1.3548364, 103.6842566 1.3549368)",,,,,,,
5439716747,4084443734,0,"[646896646, 644717327]",2,Nanyang Crescent,residential,40,False,True,95.053,"LINESTRING (103.6841019 1.3548364, 103.6840746 1.3548187, 103.6835717 1.3544823, 103.6833931 1.3543583)",,,,,,,
5461735323,5463866534,0,518487302,,,footway,,False,False,7.052,"LINESTRING (103.687198 1.3544078, 103.6872423 1.3544532)",,,,,,,
5461735323,2011836042,0,518487302,,,footway,,False,True,4.021,"LINESTRING (103.687198 1.3544078, 103.68717 1.3544307)",,,,,,,
5461735323,5057668226,0,"[572684961, 513026559]",,,footway,,False,"[False, True]",125.35600000000001,"LINESTRING (103.687198 1.3544078, 103.6872122 1.3543985, 103.687409 1.3542573, 103.6874387 1.3542138, 103.6875071 1.3539865, 103.6875433 1.3539121, 103.6876049 1.3538416, 103.6877939 1.3537735, 103.6879921 1.3537398)",,,,,,,
5463866533,2011836042,0,439477701,,,footway,,False,False,7.308,"LINESTRING (103.6872148 1.3544788, 103.68717 1.3544307)",,,,,,,
5463866533,5463866534,0,567719662,,,footway,,False,False,4.177,"LINESTRING (103.6872148 1.3544788, 103.6872423 1.3544532)",,,,,,,
5463866533,4371054531,0,439477701,,,footway,,False,True,141.073,"LINESTRING (103.6872148 1.3544788, 103.6872517 1.3545268, 103.6874743 1.3547561, 103.6877399 1.3549961, 103.6878931 1.355117, 103.6879236 1.3551287, 103.6879506 1.3551302, 103.6879734 1.3551241, 103.6879988 1.3551109, 103.6880221 1.3550859, 103.6881468 1.3549432)",,,,,,,
5463866534,5461735323,0,518487302,,,footway,,False,True,7.052,"LINESTRING (103.6872423 1.3544532, 103.687198 1.3544078)",,,,,,,
5463866534,5463866533,0,567719662,,,footway,,False,True,4.177,"LINESTRING (103.6872423 1.3544532, 103.6872148 1.3544788)",,,,,,,
5463866534,8411309091,0,"[518497758, 518487302]",,,footway,,False,False,144.753,"LINESTRING (103.6872423 1.3544532, 103.6874668 1.3546831, 103.6874977 1.3546844, 103.687617 1.3545838, 103.6876881 1.3545422, 103.6877742 1.3545234, 103.6878812 1.3545127, 103.6879875 1.3545233, 103.6880462 1.3545382, 103.6881803 1.354616, 103.6883451 1.354717)",,,,,,,
5652235076,8403834270,0,592158794,,,footway,,False,True,44.473,"LINESTRING (103.6814034 1.3478103, 103.6814014 1.3478531, 103.6813945 1.3478799, 103.6813746 1.3479181, 103.6813512 1.3479547, 103.6813313 1.347977, 103.6812953 1.3480002, 103.6812577 1.34802, 103.6811954 1.3480324, 103.6811315 1.3480256)",,,,,,,
5652235087,5652235088,0,592158795,,,steps,,False,False,19.978,"LINESTRING (103.6812148 1.347246, 103.6813945 1.3472485)",,,,,,,
5652235087,10143439143,0,1108616078,,,footway,,False,False,3.04,"LINESTRING (103.6812148 1.347246, 103.6811987 1.3472239)",,,,,,,
5652235087,6876435476,0,"[734291320, 592158793, 592158797, 734291319]",,,"['service', 'footway']",,False,"[False, True]",99.66199999999999,"LINESTRING (103.6812148 1.347246, 103.6812137 1.3473053, 103.6812861 1.3473112, 103.6813158 1.3473356, 103.6813165 1.3473713, 103.6812774 1.3474826, 103.6812659 1.3474988, 103.6812173 1.3475885, 103.6811824 1.3476777, 103.6811609 1.347736, 103.6811448 1.347791, 103.681131 1.3478495, 103.6811148 1.3479006, 103.6810894 1.3479692, 103.6810801 1.3480166)",,,,,,,
5652235088,5652235087,0,592158795,,,steps,,False,True,19.978,"LINESTRING (103.6813945 1.3472485, 103.6812148 1.347246)",,,,,,,
5652235088,5652235089,0,592158796,,,footway,,False,False,16.591,"LINESTRING (103.6813945 1.3472485, 103.6814252 1.3472629, 103.6814387 1.3472692, 103.6814787 1.3473613)",,,,,,,
5652235088,10143439143,0,"[592158796, 1108616077]",,,footway,,False,"[False, True]",24.604,"LINESTRING (103.6813945 1.3472485, 103.681394 1.3472225, 103.6813617 1.3472221, 103.6811987 1.3472239)",,,,,,,
5652235089,5652235088,0,592158796,,,footway,,False,True,16.591,"LINESTRING (103.6814787 1.3473613, 103.6814387 1.3472692, 103.6814252 1.3472629, 103.6813945 1.3472485)",,,,,,,
5680995716,5105965671,0,524738444,,,service,,True,False,11.68,"LINESTRING (103.6777744 1.3471872, 103.6777689 1.3472921)",,,,,,,
5680995716,8418863498,0,115592026,,,footway,,False,False,5.547,"LINESTRING (103.6777744 1.3471872, 103.6777472 1.3471849, 103.6777249 1.3471886)",,,,,,,
5680995716,5680995717,0,115592026,,,footway,,False,True,224.926,"LINESTRING (103.6777744 1.3471872, 103.6789119 1.3472844, 103.6792168 1.3473779, 103.67971 1.3476489)",,,,,,,
5680995717,8404168588,0,115592026,,,footway,,False,True,1.065,"LINESTRING (103.67971 1.3476489, 103.6797184 1.3476535)",,,,,,,
5680995717,5105965693,0,524738452,,,service,,True,False,7.372,"LINESTRING (103.67971 1.3476489, 103.6797362 1.347588)",,,,,,,
5680995717,5680995716,0,115592026,,,footway,,False,False,224.926,"LINESTRING (103.67971 1.3476489, 103.6792168 1.3473779, 103.6789119 1.3472844, 103.6777744 1.3471872)",,,,,,,
5680995719,8418839966,0,596292172,,,service,,False,True,36.527,"LINESTRING (103.6788744 1.3449131, 103.6785498 1.3449641)",,,,,,,
5680995720,5266262818,0,190535816,2,Nanyang Drive,residential,40,False,False,10.406,"LINESTRING (103.6784944 1.3449728, 103.678462 1.3450606)",,,,,,,
5680995720,8418839966,0,596292172,,,service,,False,False,6.234,"LINESTRING (103.6784944 1.3449728, 103.6785498 1.3449641)",,,,,,,
5680995720,246167794,0,"[544832226, 716757010, 646876756, 647083882]",2,Nanyang Drive,residential,40,False,True,127.563,"LINESTRING (103.6784944 1.3449728, 103.6785077 1.3449369, 103.6786097 1.344691, 103.67881 1.3441851, 103.678917 1.3439063)",,,,,,,
5681000721,8418813050,0,596292174,,,service,,False,True,152.204,"LINESTRING (103.6792928 1.3458892, 103.6792579 1.3464603, 103.6792365 1.3464844, 103.679207 1.3465005, 103.6788771 1.3465005, 103.6788435 1.3464898, 103.6787724 1.3464429, 103.6787389 1.3464295, 103.6787068 1.3464308, 103.678496 1.3464574)",,,,,,,
5681000723,8418813050,0,596292174,,,service,,False,False,3.58,"LINESTRING (103.6784639 1.34646, 103.678496 1.3464574)",,,,,,,
5681000723,8418838540,0,190535816,2,Nanyang Drive,residential,40,False,True,78.905,"LINESTRING (103.6784639 1.34646, 103.6784674 1.3463932, 103.6784857 1.3460805, 103.678484 1.3457976, 103.67848 1.3457512)",,,,,,,
5681000723,1301738725,0,646876755,2,Nanyang Drive,residential,40,False,False,37.712,"LINESTRING (103.6784639 1.34646, 103.6784539 1.3465134, 103.6784001 1.3467931)",,,,,,,
5681033647,7755609085,0,646883587,2,Nanyang Circle,residential,40,False,False,11.416,"LINESTRING (103.6853385 1.343905, 103.6853113 1.344004)",,,,,,,
