u,v,key,osmid,highway,oneway,reversed,length,name,geometry,lanes,maxspeed,access,width,service,bridge,tunnel,junction
35706357,35706370,0,5149028,track,False,False,122.922,,"LINESTRING (-122.2240365 37.8784922, -122.2238002 37.8784298, -122.223509 37.878308, -122.2231275 37.8781682, -122.2227577 37.8780454)",,,,,,,,
35706357,35706370,1,5149050,track,False,False,144.192,,"LINESTRING (-122.2240365 37.8784922, -122.2238381 37.8785245, -122.2236478 37.8785486, -122.2233544 37.8785459, -122.2231635 37.8784885, -122.22297 37.8783724, -122.2228365 37.8782683, -122.2227314 37.8781546, -122.2227577 37.8780454)",,,,,,,,
35706357,35706354,0,5149028,track,False,True,54.205,,"LINESTRING (-122.2240365 37.8784922, -122.2243247 37.8785373, -122.2245543 37.8786086, -122.2246275 37.8785896)",,,,,,,,
35706370,35706316,0,5149028,track,False,False,17.817,,"LINESTRING (-122.2227577 37.8780454, -122.2226336 37.8779186)",,,,,,,,
35706370,35706357,0,5149028,track,False,True,122.922,,"LINESTRING (-122.2227577 37.8780454, -122.2231275 37.8781682, -122.223509 37.878308, -122.2238002 37.8784298, -122.2240365 37.8784922)",,,,,,,,
35706370,35706357,1,5149050,track,False,True,144.192,,"LINESTRING (-122.2227577 37.8780454, -122.2227314 37.8781546, -122.2228365 37.8782683, -122.22297 37.8783724, -122.2231635 37.8784885, -122.2233544 37.8785459, -122.2236478 37.8785486, -122.2238381 37.8785245, -122.2240365 37.8784922)",,,,,,,,
35706427,9544055548,0,5149023,track,False,True,212.141,,"LINESTRING (-122.2261697 37.8779883, -122.2260571 37.8779735, -122.2258908 37.8779883, -122.2254643 37.8779989, -122.2253677 37.8779926, -122.2252122 37.8779423, -122.2249332 37.8778359, -122.2247294 37.8777385, -122.2245443 37.8776221, -122.2243619 37.8775183, -122.2241768 37.8774315, -122.2240858 37.8773868, -122.2239792 37.8773604)",,,,,,,,
35706427,35706444,0,5149038,path,False,False,50.065,,"LINESTRING (-122.2261697 37.8779883, -122.2262665 37.8778907, -122.226399 37.8778503, -122.2265315 37.8778576, -122.2266676 37.8778779)",,,,,,,,
35706427,35706430,0,5149046,track,False,False,63.309,,"LINESTRING (-122.2261697 37.8779883, -122.2262529 37.8780603, -122.2263602 37.8781725, -122.2264889 37.8783567, -122.2265721 37.8784583)",,,,,,,,
35706430,35706430,0,5149046,track,False,False,82.751,,"LINESTRING (-122.2265721 37.8784583, -122.2266901 37.8786129, -122.226813 37.8786875, -122.2268644 37.8786701, -122.2268996 37.8786146, -122.2268728 37.8785585, -122.2267977 37.8784866, -122.2267052 37.8784633, -122.2266019 37.8784569, -122.2265721 37.8784583)",,,,,,,,
35706430,35706430,1,5149046,track,False,True,82.75099999999999,,"LINESTRING (-122.2265721 37.8784583, -122.2266019 37.8784569, -122.2267052 37.8784633, -122.2267977 37.8784866, -122.2268728 37.8785585, -122.2268996 37.8786146, -122.2268644 37.8786701, -122.226813 37.8786875, -122.2266901 37.8786129, -122.2265721 37.8784583)",,,,,,,,
35706430,35706427,0,5149046,track,False,True,63.309,,"LINESTRING (-122.2265721 37.8784583, -122.2264889 37.8783567, -122.2263602 37.8781725, -122.2262529 37.8780603, -122.2261697 37.8779883)",,,,,,,,
35706444,35706427,0,5149038,path,False,True,50.065,,"LINESTRING (-122.2266676 37.8778779, -122.2265315 37.8778576, -122.226399 37.8778503, -122.2262665 37.8778907, -122.2261697 37.8779883)",,,,,,,,
35706458,9544055548,0,5149049,path,False,True,118.002,,"LINESTRING (-122.2250801 37.8768085, -122.2250178 37.8768202, -122.2249459 37.8768531, -122.2248456 37.8769055, -122.2247909 37.876908, -122.2247539 37.8769253, -122.224742 37.8769669, -122.2247058 37.877006, -122.2246337 37.8770512, -122.2244951 37.8771352, -122.2243961 37.8771961, -122.2242471 37.8772493, -122.2240766 37.8773001, -122.2240203 37.8773238, -122.2239792 37.8773604)",,,,,,,,
35706545,33947297,0,5149025,track,False,False,653.745,Upper Jordan Fire Trail,"LINESTRING (-122.227955 37.8747807, -122.2279993 37.8747542, -122.2281516 37.8746979, -122.228234 37.8746674, -122.2282997 37.8746356, -122.2283439 37.8745965, -122.2283694 37.8745562, -122.2283788 37.8745054, -122.2283721 37.8744006, -122.2283627 37.8743392, -122.2283292 37.8742609, -122.2282753 37.8742028, -122.2281481 37.8741169, -122.2281025 37.8740598, -122.2280864 37.8740121, -122.2280795 37.8738344, -122.2280677 37.8737348, -122.2280449 37.8736575, -122.228014 37.8735855, -122.2280167 37.87354, -122.2280368 37.8734997, -122.2280945 37.873432, -122.2281414 37.8733579, -122.2281803 37.8732605, -122.2282125 37.8731409, -122.2282326 37.8730096, -122.2282527 37.8728783, -122.2282916 37.8727894, -122.2283319 37.8727227, -122.2283815 37.8726729, -122.2284646 37.8726317, -122.2285599 37.8726063, -122.2287007 37.8725883, -122.2291446 37.8725576, -122.2293256 37.8725385, -122.2294289 37.8725194, -122.2294973 37.8724887, -122.2295871 37.8724369, -122.2296783 37.8723924, -122.2297534 37.8723617, -122.2298648 37.8723225, -122.2302349 37.8722283, -122.2303476 37.8721944, -122.2304495 37.8721436, -122.2305179 37.8720918, -122.2306292 37.8719975, -122.2307378 37.871862, -122.230762 37.8718059, -122.230762 37.871627, -122.2307499 37.8715476, -122.2306902 37.8713739, -122.2306265 37.8712078, -122.2306131 37.8711548, -122.2306171 37.8710776, -122.23066 37.8709971, -122.2307096 37.8709431, -122.2308008 37.8708817, -122.2308947 37.8708245, -122.231008 37.8707255, -122.2310635 37.8706885)",,,,,,,,
35706545,92041720,0,5149025,track,False,True,613.0610000000001,Upper Jordan Fire Trail,"LINESTRING (-122.227955 37.8747807, -122.2279456 37.8748272, -122.2279644 37.8749659, -122.2279644 37.8750464, -122.2279483 37.8751311, -122.2279134 37.8751988, -122.2278357 37.875274, -122.2276492 37.8753936, -122.2275058 37.8754815, -122.2274682 37.8755672, -122.2274575 37.8756519, -122.2275138 37.8757535, -122.2275835 37.875853, -122.2276224 37.8758795, -122.227664 37.8758901, -122.2278276 37.8758731, -122.2279094 37.8758742, -122.2280409 37.8758943, -122.2281915 37.8759227, -122.2283254 37.8759766, -122.228488 37.8760605, -122.2286755 37.8761556, -122.2287619 37.876204, -122.2288244 37.8762534, -122.2289037 37.8763404, -122.228975 37.8764637, -122.2290979 37.8767128, -122.2291283 37.8767576, -122.2291571 37.876787, -122.2292052 37.8768056, -122.2292493 37.8768065, -122.2293156 37.8767945, -122.2293717 37.8767759, -122.229447 37.8767341, -122.2295372 37.8766644, -122.2296153 37.876558, -122.2296676 37.8764787, -122.2297159 37.8764141, -122.2297615 37.8763717, -122.2298151 37.8763357, -122.2298956 37.8762987, -122.2299761 37.8762362, -122.2300992 37.876151, -122.2302092 37.8761066, -122.2304238 37.8760452, -122.2304881 37.8760092, -122.2305337 37.8759563, -122.2305579 37.8758885, -122.230589 37.8757937, -122.2306185 37.8756657, -122.2306641 37.8755926, -122.2307392 37.8755333, -122.2308638 37.8754727, -122.2311372 37.8754016, -122.2312836 37.8753745, -122.2313775 37.8753513, -122.2314419 37.875365, -122.2315063 37.8753947)",,,,,,,,
35706545,35706170,0,5149043,track,False,True,211.85199999999998,,"LINESTRING (-122.227955 37.8747807, -122.2279536 37.8747198, -122.2279965 37.8746732, -122.2281307 37.8745801, -122.2281414 37.8745208, -122.2281146 37.8744742, -122.228066 37.8743976, -122.2279695 37.8743193, -122.227822 37.8742409, -122.2276074 37.8741457, -122.2273928 37.8740822, -122.2273258 37.8740335, -122.227307 37.8739805, -122.2272909 37.8738429, -122.2272264 37.87371, -122.2270361 37.8735215, -122.2269369 37.8734347, -122.2268625 37.8734339)",,,,,,,,
35719112,35719113,0,60787285,tertiary,False,False,57.964,Stadium Rim Way,"LINESTRING (-122.2495982 37.8702597, -122.2495057 37.8703783, -122.2494446 37.8704768, -122.2494038 37.8705737, -122.2493802 37.8707429)",2,25 mph,,,,,,
35719112,828422556,0,"[69020835, 475997182]","['residential', 'track']",False,False,219.52899999999997,Canyon Road,"LINESTRING (-122.2495982 37.8702597, -122.2493984 37.8702979, -122.2490095 37.8703727, -122.2486107 37.8706389, -122.2478018 37.8709998, -122.2476345 37.8710755, -122.2474852 37.8711491, -122.2474218 37.8711805)",,15 mph,,,,,,
35719113,6154580391,0,60787285,tertiary,False,False,69.532,Stadium Rim Way,"LINESTRING (-122.2493802 37.8707429, -122.2493749 37.8708314, -122.249393 37.8709638, -122.2494433 37.8711078, -122.2496021 37.8713289)",2,25 mph,,,,,,
35719113,35719112,0,60787285,tertiary,False,True,57.964000000000006,Stadium Rim Way,"LINESTRING (-122.2493802 37.8707429, -122.2494038 37.8705737, -122.2494446 37.8704768, -122.2495057 37.8703783, -122.2495982 37.8702597)",2,25 mph,,,,,,
35719113,9347384517,0,"[1013176585, 1013176586]",footway,False,"[False, True]",8.622,,"LINESTRING (-122.2493802 37.8707429, -122.249449 37.8707416, -122.2494784 37.8707413)",,,customers,,,,,
35719115,6154580391,0,659095426,tertiary,False,True,9.007,Stadium Rim Way,"LINESTRING (-122.2496515 37.8713999, -122.2496021 37.8713289)",,25 mph,,,,,,
35719115,6328432650,0,675763061,tertiary,False,False,7.421,Centennial Drive,"LINESTRING (-122.2496515 37.8713999, -122.2495846 37.8714407)",2,25 mph,,,,,,
35719115,6328432651,0,675763067,tertiary,False,False,7.661,Stadium Rim Way,"LINESTRING (-122.2496515 37.8713999, -122.2497068 37.8714532)",2,25 mph,,,,,,
35719120,6154580399,0,675763079,footway,False,True,6.952,,"LINESTRING (-122.2477037 37.8721779, -122.2476723 37.8721205)",,,,,,,,
35719120,1329086484,0,675763061,tertiary,False,False,40.909,Centennial Drive,"LINESTRING (-122.2477037 37.8721779, -122.2476565 37.8721932, -122.2472725 37.8723175)",2,25 mph,,,,,,
35719120,1329086468,0,675763061,tertiary,False,True,53.902,Centennial Drive,"LINESTRING (-122.2477037 37.8721779, -122.2478865 37.8721243, -122.2482794 37.8720092)",2,25 mph,,,,,,
35719120,6328432666,0,675763079,footway,False,False,8.357,,"LINESTRING (-122.2477037 37.8721779, -122.2477296 37.8722286, -122.2477172 37.8722466)",,,,,,,,
35719148,1068525766,0,675763077,footway,False,True,8.183,,"LINESTRING (-122.2460506 37.8798588, -122.2461205 37.8798101)",,,,,,,,
35719148,6328432849,0,618348593,tertiary,False,False,13.137,Centennial Drive,"LINESTRING (-122.2460506 37.8798588, -122.2460805 37.8799207, -122.2461039 37.8799692)",2,25 mph,,,,,,
35719148,6328432846,0,618348593,tertiary,False,True,41.352000000000004,Centennial Drive,"LINESTRING (-122.2460506 37.8798588, -122.2460213 37.8797981, -122.2459537 37.8796616, -122.2458773 37.879513)",2,25 mph,,,,,,
35719148,4228816967,0,"[675763080, 675763077]",footway,False,False,17.593,,"LINESTRING (-122.2460506 37.8798588, -122.2460008 37.8799008, -122.2460494 37.8799939)",,,,,,,,
35719150,4228816956,0,423200795,footway,False,False,8.249,,"LINESTRING (-122.2468503 37.8804591, -122.2468696 37.8803865)",,,,,,,,
35719150,1026016468,0,"[423200795, 88327518]","['service', 'footway']",False,True,37.95,,"LINESTRING (-122.2468503 37.8804591, -122.2468286 37.8805232, -122.2467704 37.8805493, -122.2466993 37.8807642)",,,,,,,,
35719150,2397795369,0,675763064,tertiary,False,False,30.633000000000003,Centennial Drive,"LINESTRING (-122.2468503 37.8804591, -122.2469596 37.8804848, -122.2470722 37.880525, -122.2471626 37.8805764)",2,25 mph,,,,,,
35719150,760711539,0,"[675763064, 618348592]",tertiary,False,True,48.877,Centennial Drive,"LINESTRING (-122.2468503 37.8804591, -122.2467454 37.880439, -122.2465836 37.8804019, -122.24648 37.8803686, -122.2464093 37.8803339, -122.2463449 37.8802897)",2,25 mph,,,,,,
35719160,356071775,0,31803941,unclassified,False,False,69.14,Gauss Way,"LINESTRING (-122.2448516 37.8819951, -122.244618 37.8820239, -122.2445007 37.881998, -122.2444115 37.8819572, -122.2443451 37.8819043, -122.2442318 37.8817444)",,,,,,,,
35719160,1026015495,0,196602723,tertiary,False,True,158.89800000000002,Centennial Drive,"LINESTRING (-122.2448516 37.8819951, -122.2448073 37.8818667, -122.2447961 37.8817462, -122.2448219 37.8815941, -122.2448675 37.881501, -122.2449372 37.8814226, -122.2450499 37.8813485, -122.2451545 37.8812871, -122.2452617 37.8812448, -122.2453771 37.881213, -122.2455139 37.8811961, -122.2456757 37.8811927, -122.2459027 37.881199)",2,25 mph,,,,,,
52978764,417235854,0,62201223,path,False,True,14.339,,"LINESTRING (-122.2450445 37.8696085, -122.2449696 37.8697231)",,,,,,,,
52978764,34351336,0,6318467,track,False,True,172.46900000000002,Upper Jordan Fire Trail,"LINESTRING (-122.2450445 37.8696085, -122.2449814 37.8696063, -122.2446022 37.8696177, -122.2441869 37.8696462, -122.243983 37.8696745, -122.2438449 37.8696817, -122.2435203 37.8697003, -122.243365 37.8697188, -122.2432159 37.8697352, -122.2431026 37.8697802)",,,,,,,,
52978764,417235855,0,23224882,track,False,False,18.328,Lower Jordan Fire Trail,"LINESTRING (-122.2450445 37.8696085, -122.2451064 37.8697045, -122.2451051 37.8697616)",,,,3,,,,
52980317,9347384501,0,6318815,service,False,False,6.972,,"LINESTRING (-122.2528725 37.8729497, -122.2528285 37.8728975)",,,,,,,,
52980317,462761676,0,7779009,tertiary,False,False,63.849999999999994,Stadium Rim Way,"LINESTRING (-122.2528725 37.8729497, -122.2530056 37.8729488, -122.2530744 37.8729353, -122.2531481 37.8729067, -122.2535119 37.8727095)",2,25 mph,,,,,,
52980317,3166077139,0,675763068,tertiary,False,True,191.048,Stadium Rim Way,"LINESTRING (-122.2528725 37.8729497, -122.2526579 37.8728995, -122.2523849 37.872816, -122.2517068 37.8723891, -122.2514493 37.872274, -122.2512204 37.8721999, -122.250985 37.8721351)",2,25 mph,,,,,,
52980578,52991818,0,1234807526,service,True,False,11.629,,"LINESTRING (-122.2544156 37.8712036, -122.2544648 37.8713007)",,,,,,,,
52980578,1597007307,0,24054310,service,False,False,44.913,,"LINESTRING (-122.2544156 37.8712036, -122.2546282 37.8711427, -122.2549112 37.8711129)",,,,,,,,
52980578,6269419171,0,24620173,unclassified,False,True,31.687,,"LINESTRING (-122.2544156 37.8712036, -122.2541455 37.8712615, -122.2540682 37.8712809)",,,,,,,,
52980578,3166077099,0,312181556,service,False,True,28.996000000000002,,"LINESTRING (-122.2544156 37.8712036, -122.2543644 37.871107, -122.2542738 37.8709683)",,,,,,,,
52980653,8451378063,0,6326281,service,True,False,30.035,Hearst Mining Circle,"LINESTRING (-122.2574619 37.8738506, -122.257477 37.8737969, -122.2574663 37.8737388, -122.2574111 37.8735886)",,,,,,,,
52980669,8451378060,0,574895215,unclassified,False,False,11.184,University Drive,"LINESTRING (-122.2572892 37.8732499, -122.2571677 37.8732802)",,,,,,,,
52980669,8451378189,0,1234807527,unclassified,False,True,61.617,University Drive,"LINESTRING (-122.2572892 37.8732499, -122.2574133 37.8732185, -122.2578763 37.8730997, -122.2579372 37.8730531)",,,,,,,,
52987667,11461741640,0,6347096,pedestrian,False,False,6.036,Sather Road,"LINESTRING (-122.2598888 37.8733702, -122.259912 37.8733191)",,,,,,,,
52987667,1954723364,0,6320535,footway,False,False,8.225,,"LINESTRING (-122.2598888 37.8733702, -122.2598927 37.8734068, -122.2598904 37.873444)",,,,,,,,
52987667,1665399252,0,234529352,unclassified,False,True,57.196,University Drive,"LINESTRING (-122.2598888 37.8733702, -122.2600262 37.8733058, -122.2601604 37.8732616, -122.2603434 37.8732257, -122.2605002 37.8732114)",,,,,,,,
52987667,234653417,0,234529361,unclassified,False,False,30.289,University Drive,"LINESTRING (-122.2598888 37.8733702, -122.2598487 37.8733911, -122.2597464 37.8734451, -122.2595869 37.8734999)",,,,,,,,
52987667,2637690069,0,258412108,footway,False,True,92.031,,"LINESTRING (-122.2598888 37.8733702, -122.2599771 37.8733806, -122.2602237 37.8733453, -122.2603894 37.8733321, -122.2605973 37.8733253, -122.2606978 37.8733313, -122.260756 37.8734136, -122.2608302 37.8734817)",,,,,,,,
52987668,1250624744,0,109190445,footway,False,True,3.091,,"LINESTRING (-122.2599958 37.8739081, -122.2599606 37.8739073)",,,,,,,,
52987668,1250624776,0,109190445,footway,False,False,12.679,,"LINESTRING (-122.2599958 37.8739081, -122.2600165 37.8739078, -122.26003 37.8738107)",,,,,,,,
52987668,1250624792,0,"[184900408, 184900409]","['steps', 'footway']",False,True,14.967,,"LINESTRING (-122.2599958 37.8739081, -122.2599937 37.8737961, -122.25999 37.8737737)",,,,,,,,
52987672,4301518129,0,21768443,service,False,True,48.296,Soule Road,"LINESTRING (-122.2600538 37.8746059, -122.2595054 37.8746414)",,,,,,,,
52987672,234653534,0,21768443,service,False,False,9.526,Soule Road,"LINESTRING (-122.2600538 37.8746059, -122.260118 37.8746042, -122.2601622 37.8746065)",,,,,,,,
52987672,52987674,0,24054375,pedestrian,False,True,39.896,,"LINESTRING (-122.2600538 37.8746059, -122.26006 37.8746418, -122.2600849 37.8747443, -122.260105 37.8748474, -122.2601304 37.8749595)",,,,,,,,
52987672,1419597329,0,184900406,service,False,False,16.139000000000003,,"LINESTRING (-122.2600538 37.8746059, -122.2600517 37.8745582, -122.2600493 37.8744608)",1,,,,alley,,,
52987674,234653500,0,1082022438,service,False,True,15.102,Soule Road,"LINESTRING (-122.2601304 37.8749595, -122.2602759 37.874887)",,,,,,,,
52987674,52987672,0,24054375,pedestrian,False,False,39.896,,"LINESTRING (-122.2601304 37.8749595, -122.260105 37.8748474, -122.2600849 37.8747443, -122.26006 37.8746418, -122.2600538 37.8746059)",,,,,,,,
52991818,9531606443,0,"[1034707649, 1034707650]",footway,False,"[False, True]",11.096,,"LINESTRING (-122.2544648 37.8713007, -122.2545131 37.8712763, -122.254582 37.8712725)",,,,,,,,
52991818,8922083559,0,"[1034707650, 32224797]",footway,False,True,5.724,,"LINESTRING (-122.2544648 37.8713007, -122.2544315 37.8713248, -122.2544171 37.8713358)",,,,,,,,
52991818,6269419172,0,1234807526,service,True,False,45.327,,"LINESTRING (-122.2544648 37.8713007, -122.2544855 37.8713534, -122.2545148 37.8717051)",,,,,,,,
52991825,8319750844,0,22016988,service,True,False,16.033,Oppenheimer Way,"LINESTRING (-122.2564749 37.872299, -122.256527 37.8724372)",,,,,,,,
52991825,52991827,0,669491506,service,False,True,42.296,South Drive,"LINESTRING (-122.2564749 37.872299, -122.256879 37.8720918)",,,,,,,,
52991825,237134649,0,1035238645,service,False,True,14.816,,"LINESTRING (-122.2564749 37.872299, -122.2563119 37.8722644)",,,,,,,,
52991827,52991825,0,669491506,service,False,False,42.296,South Drive,"LINESTRING (-122.256879 37.8720918, -122.2564749 37.872299)",,,,,,,,
52991827,282388110,0,669491506,service,False,True,30.558,South Drive,"LINESTRING (-122.256879 37.8720918, -122.2571737 37.8719455)",,,,,,,,
52991827,7708163907,0,25928003,footway,False,True,28.786,,"LINESTRING (-122.256879 37.8720918, -122.2569348 37.8721274, -122.2570041 37.8723221)",,,,,,,,
52991827,8451378219,0,1035238648,footway,False,True,5.5680000000000005,,"LINESTRING (-122.256879 37.8720918, -122.2568441 37.8720692, -122.25683 37.87206)",,,,,,,,
52991829,8451378227,0,22016975,service,True,False,11.609,,"LINESTRING (-122.2574512 37.8718208, -122.2574892 37.8719208)",,,,,,,,
