u,v,key,osmid,oneway,highway,reversed,length,geometry,bridge,name,access,junction,service,width,tunnel
2476511380,2476196072,0,239872143,False,service,False,101.09100000000001,"LINESTRING (113.9352298 22.5384297, 113.9353246 22.5383166, 113.9354206 22.5382206, 113.9355235 22.5381513, 113.9356324 22.5381067, 113.9357692 22.538067, 113.9359091 22.5380491, 113.9360654 22.5380612)",,,,,,,
2476511385,2476511373,0,239872138,False,service,True,11.71,"LINESTRING (113.935286 22.5397851, 113.9351844 22.5398329)",,,,,,,
2476511391,2476511434,0,239872134,False,service,False,10.812,"LINESTRING (113.935003 22.5418689, 113.935014 22.5417722)",,,,,parking_aisle,,
2476511391,2476511336,0,231676385,False,unclassified,False,237.11999999999995,"LINESTRING (113.935003 22.5418689, 113.9350677 22.5419159, 113.9351079 22.5419556, 113.9351615 22.5419779, 113.9352205 22.5419902, 113.9356229 22.5420324, 113.9363551 22.5420918, 113.9364222 22.5420918, 113.9365026 22.542072, 113.9365804 22.5420398, 113.9366448 22.5419952, 113.9366823 22.5419432, 113.9367065 22.5418763, 113.9368985 22.5415021)",,,,,,,
2476511391,2400176747,0,231676385,False,unclassified,True,50.232,"LINESTRING (113.935003 22.5418689, 113.934955 22.5418466, 113.9348987 22.5418292, 113.9348611 22.541797, 113.9348263 22.541745, 113.934794 22.5417212, 113.934786 22.5417153, 113.9347431 22.5417004, 113.9346441 22.541691, 113.9345828 22.5416851)",,,,,,,
2476511397,2476511373,0,239872138,False,service,False,5.79,"LINESTRING (113.9351342 22.5398566, 113.9351844 22.5398329)",,,,,,,
2476511397,2476511450,0,239872138,False,service,True,58.444,"LINESTRING (113.9351342 22.5398566, 113.9346272 22.5400953)",,,,,,,
2476511397,5610925722,0,239872135,False,pedestrian,False,84.33,"LINESTRING (113.9351342 22.5398566, 113.9350859 22.5397463, 113.935062 22.5396357, 113.9350477 22.5395134, 113.9350383 22.5391672, 113.9350397 22.5391099)",,,,,,,
2476511402,2310684965,0,222088985,False,unclassified,False,70.542,"LINESTRING (113.9346546 22.5389233, 113.9346535 22.5382889)",,,,,,,
2476511402,2310684975,0,222088984,True,unclassified,False,28.728999999999996,"LINESTRING (113.9346546 22.5389233, 113.9346975 22.5389308, 113.9347452 22.5389635, 113.9347804 22.5390045, 113.9348079 22.5390616, 113.9348133 22.5391097)",,,,,,,
2476511408,2476511366,0,239872136,False,service,False,33.038,"LINESTRING (113.9348939 22.5382598, 113.935176 22.5384026)",,,,,,,
2476511408,2310684965,0,488453361,False,unclassified,True,24.901,"LINESTRING (113.9348939 22.5382598, 113.9346535 22.5382889)",,深大东路,,,,,
2476511408,8987400721,0,488453361,False,unclassified,False,29.753,"LINESTRING (113.9348939 22.5382598, 113.9350224 22.5382128, 113.9351565 22.5381477)",,深大东路,,,,,
2476511416,2476511380,0,239872136,False,service,True,8.753,"LINESTRING (113.9353045 22.5384676, 113.9352298 22.5384297)",,,,,,,
2476511432,2400176729,0,222088986,False,unclassified,True,32.257,"LINESTRING (113.9346492 22.5393073, 113.9346411 22.5395973)",,,,,,,
2476511432,2310684974,0,222088984,True,unclassified,False,35.033,"LINESTRING (113.9346492 22.5393073, 113.9346048 22.5392976, 113.9345693 22.5392776, 113.9345446 22.5392522, 113.9345175 22.539215, 113.9345002 22.5391706, 113.9344948 22.5391133, 113.9345019 22.5390629)",,,,,,,
2476511434,2476511391,0,239872134,False,service,True,10.812,"LINESTRING (113.935014 22.5417722, 113.935003 22.5418689)",,,,,parking_aisle,,
2476511434,2476511434,0,239872134,False,service,False,85.18,"LINESTRING (113.935014 22.5417722, 113.9350247 22.5417153, 113.9350623 22.5416657, 113.9350569 22.5416087, 113.934963 22.5414576, 113.9348504 22.5415171, 113.935014 22.5417722)",,,,,parking_aisle,,
2476511434,2476511434,1,239872134,False,service,True,85.18,"LINESTRING (113.935014 22.5417722, 113.9348504 22.5415171, 113.934963 22.5414576, 113.9350569 22.5416087, 113.9350623 22.5416657, 113.9350247 22.5417153, 113.935014 22.5417722)",,,,,parking_aisle,,
2476511450,2400176729,0,222088986,False,unclassified,False,55.394,"LINESTRING (113.9346272 22.5400953, 113.9346411 22.5395973)",,,,,,,
2476511450,2400176716,0,222088986,False,unclassified,True,15.116,"LINESTRING (113.9346272 22.5400953, 113.9346234 22.5402312)",,,,,,,
2476511450,2476511397,0,239872138,False,service,False,58.444,"LINESTRING (113.9346272 22.5400953, 113.9351342 22.5398566)",,,,,,,
2476517746,2476517747,0,239872944,False,steps,False,11.553,"LINESTRING (113.935388 22.537139, 113.9352822 22.5371743)",,,,,,,
2476517746,2476517756,0,488453361,False,unclassified,False,42.653999999999996,"LINESTRING (113.935388 22.537139, 113.9352718 22.5369741, 113.9351537 22.5368224)",,深大东路,,,,,
2476517746,2398019487,0,488453361,False,unclassified,True,54.525,"LINESTRING (113.935388 22.537139, 113.9356017 22.5374424, 113.9356473 22.5375637)",,深大东路,,,,,
2476517747,2476517746,0,239872944,False,steps,True,11.553,"LINESTRING (113.9352822 22.5371743, 113.935388 22.537139)",,,,,,,
2476517756,4711255413,0,239872943,False,footway,False,50.962999999999994,"LINESTRING (113.9351537 22.5368224, 113.9353949 22.5369266, 113.935565 22.5370695)",,,,,,,
2476517756,5517945301,0,488453361,False,unclassified,False,88.267,"LINESTRING (113.9351537 22.5368224, 113.9348259 22.5364014, 113.93463 22.536194)",,深大东路,,,,,
2476517756,2476517746,0,488453361,False,unclassified,True,42.653999999999996,"LINESTRING (113.9351537 22.5368224, 113.9352718 22.5369741, 113.935388 22.537139)",,深大东路,,,,,
2491971141,2491971149,0,241588750,False,service,True,22.512999999999998,"LINESTRING (113.9279874 22.5319147, 113.9279918 22.5320571, 113.9279913 22.5321171)",,,,,,,
2491971149,2409473269,0,231436808,False,unclassified,False,21.671,"LINESTRING (113.9279913 22.5321171, 113.9282023 22.5321172)",,,,,,,
2491971149,2403068942,0,231436808,False,unclassified,True,21.414,"LINESTRING (113.9279913 22.5321171, 113.9277828 22.5321171)",,,,,,,
2491971149,2491971141,0,241588750,False,service,False,22.512999999999998,"LINESTRING (113.9279913 22.5321171, 113.9279918 22.5320571, 113.9279874 22.5319147)",,,,,,,
2506785129,2406688756,0,232307906,False,service,False,7.343,"LINESTRING (113.9277533 22.5351185, 113.9278142 22.5350839)",,,,,,,
2506785129,2406688759,0,232307906,False,service,True,7.92,"LINESTRING (113.9277533 22.5351185, 113.9276876 22.5351558)",,,,,,,
2506785129,2409440244,0,232598302,False,footway,False,44.173,"LINESTRING (113.9277533 22.5351185, 113.9275871 22.5347521)",,,,,,,
2506785129,2506785139,0,232598302,False,footway,True,99.27600000000001,"LINESTRING (113.9277533 22.5351185, 113.92788 22.5353468, 113.9279739 22.5355648, 113.9281058 22.5358273, 113.9281464 22.5359331)",,,,,,,
2506785139,2291907936,0,220071403,True,unclassified,False,7.374,"LINESTRING (113.9281464 22.5359331, 113.9282182 22.5359332)",,,,,,,
2506785139,2506785129,0,232598302,False,footway,False,99.276,"LINESTRING (113.9281464 22.5359331, 113.9281058 22.5358273, 113.9279739 22.5355648, 113.92788 22.5353468, 113.9277533 22.5351185)",,,,,,,
2536316934,2536316942,0,246621644,False,service,False,39.076,"LINESTRING (113.9342426 22.5308667, 113.9342518 22.5306418, 113.9342564 22.5305802, 113.934262 22.5305158)",,,,,,,
2536316934,7243684741,0,246621648,False,unclassified,False,103.16699999999999,"LINESTRING (113.9342426 22.5308667, 113.9344892 22.531073, 113.9346543 22.53122, 113.9345558 22.5313251, 113.9343601 22.5315252)",,,,,,,
2536316934,7243667765,0,246621648,False,unclassified,True,85.493,"LINESTRING (113.9342426 22.5308667, 113.9341141 22.5307521, 113.9339873 22.5306642, 113.9339167 22.5306306, 113.933845 22.5306089, 113.9335195 22.530517)",,,,,,,
2536316937,7243667765,0,246621648,False,unclassified,False,18.558,"LINESTRING (113.933344 22.5304773, 113.9335195 22.530517)",,,,,,,
2536316937,9102966540,0,776358633,False,service,False,5.707,"LINESTRING (113.933344 22.5304773, 113.9332912 22.5304613)",,,,,,,
2536316937,2536316971,0,1196383223,True,unclassified,False,83.133,"LINESTRING (113.933344 22.5304773, 113.9333525 22.5298944, 113.9333565 22.5298703, 113.9333649 22.5298469, 113.9334261 22.529746)",,,,,,,
2536316942,2536316934,0,246621644,False,service,True,39.076,"LINESTRING (113.934262 22.5305158, 113.9342564 22.5305802, 113.9342518 22.5306418, 113.9342426 22.5308667)",,,,,,,
2536316971,11101744845,0,220883470,False,service,False,19.681,"LINESTRING (113.9334261 22.529746, 113.9333541 22.5296026, 113.9333485 22.5295844)",,,,,,,
2536316971,6855960589,0,732182003,False,unclassified,False,96.51500000000001,"LINESTRING (113.9334261 22.529746, 113.9333332 22.5297782, 113.9332998 22.5297862, 113.9332572 22.5297885, 113.932494 22.5297772)",,,,,,,
2536316971,9032560220,0,976045162,True,unclassified,False,100.83200000000001,"LINESTRING (113.9334261 22.529746, 113.9335239 22.5296787, 113.9335456 22.5296679, 113.9335711 22.5296637, 113.9343803 22.5296687)",,,,,,,
2537975289,2537975293,0,246801730,False,service,True,54.766,"LINESTRING (113.9320025 22.5320079, 113.932525 22.5321062)",,,,,,,
2537975293,2537975289,0,246801730,False,service,False,54.766,"LINESTRING (113.932525 22.5321062, 113.9320025 22.5320079)",,,,,,,
2537975293,2537975297,0,246801732,False,service,True,37.634,"LINESTRING (113.932525 22.5321062, 113.9322786 22.5318557)",,,,,,,
2537975293,2537975313,0,246801732,False,service,False,74.985,"LINESTRING (113.932525 22.5321062, 113.9327001 22.5322744, 113.9326254 22.5323262, 113.9322499 22.5322518)",,,,,,,
2537975295,2537975310,0,246801732,False,service,True,44.89,"LINESTRING (113.9319749 22.5315201, 113.931699 22.531207)",,,,,,,
2537975295,2537975297,0,246801732,False,service,False,48.638999999999996,"LINESTRING (113.9319749 22.5315201, 113.9320783 22.5316374, 113.9322786 22.5318557)",,,,,,,
2537975295,2537975303,0,246801735,False,service,False,66.77,"LINESTRING (113.9319749 22.5315201, 113.9316303 22.531464, 113.9315472 22.5315433, 113.9313755 22.5314913)",,,,,,,
2537975297,2537975293,0,246801732,False,service,False,37.634,"LINESTRING (113.9322786 22.5318557, 113.932525 22.5321062)",,,,,,,
2537975297,2537975308,0,246801733,False,service,False,50.116,"LINESTRING (113.9322786 22.5318557, 113.9317993 22.5317712)",,,,,,,
2537975297,2537975295,0,246801732,False,service,True,48.638999999999996,"LINESTRING (113.9322786 22.5318557, 113.9320783 22.5316374, 113.9319749 22.5315201)",,,,,,,
2537975303,2537975295,0,246801735,False,service,True,66.77000000000001,"LINESTRING (113.9313755 22.5314913, 113.9315472 22.5315433, 113.9316303 22.531464, 113.9319749 22.5315201)",,,,,,,
2537975305,2537975315,0,246801734,False,service,True,35.703,"LINESTRING (113.9312173 22.5313154, 113.9310724 22.5312931, 113.9311053 22.5311102)",,,,,,,
2537975308,2537975297,0,246801733,False,service,True,50.116,"LINESTRING (113.9317993 22.5317712, 113.9322786 22.5318557)",,,,,,,
2537975310,2537975315,0,246801731,False,service,True,61.92,"LINESTRING (113.931699 22.531207, 113.9311053 22.5311102)",,,,,,,
2537975310,2537975295,0,246801732,False,service,False,44.89,"LINESTRING (113.931699 22.531207, 113.9319749 22.5315201)",,,,,,,
2537975310,4726950346,0,246801732,False,service,True,175.82299999999998,"LINESTRING (113.931699 22.531207, 113.9314131 22.530914, 113.9311475 22.5306762, 113.9310885 22.5306564, 113.9308257 22.5306217, 113.9307157 22.5306291, 113.9306728 22.5306564, 113.9306325 22.5307084, 113.9305548 22.5308645, 113.9305679 22.5310202)",,,,,,,
2537975313,2537975293,0,246801732,False,service,True,74.985,"LINESTRING (113.9322499 22.5322518, 113.9326254 22.5323262, 113.9327001 22.5322744, 113.932525 22.5321062)",,,,,,,
2537975315,2537975310,0,246801731,False,service,False,61.92,"LINESTRING (113.9311053 22.5311102, 113.931699 22.531207)",,,,,,,
2537975315,4726950346,0,246801731,False,service,True,60.055,"LINESTRING (113.9311053 22.5311102, 113.9308713 22.5310726, 113.9307747 22.5309834, 113.9305679 22.5310202)",,,,,,,
2537975315,2537975305,0,246801734,False,service,False,35.703,"LINESTRING (113.9311053 22.5311102, 113.9310724 22.5312931, 113.9312173 22.5313154)",,,,,,,
2539273930,2400039325,0,231530787,False,unclassified,False,39.81,"LINESTRING (113.9285633 22.5344908, 113.9284909 22.5344863, 113.9281764 22.5344692)",,,,,,,
2539273930,2401131169,0,231530787,False,unclassified,True,53.671,"LINESTRING (113.9285633 22.5344908, 113.9289308 22.5345136, 113.929084 22.5345302)",,,,,,,
2539273930,2406688764,0,246970870,False,service,True,19.116,"LINESTRING (113.9285633 22.5344908, 113.9285515 22.5345529, 113.928531 22.5346601)",,,,,,,
2542596874,2542596884,0,232307906,False,service,False,22.97,"LINESTRING (113.928001 22.5351136, 113.9282214 22.5351487)",,,,,,,
2542596874,2542596884,1,247358098,False,service,True,37.929,"LINESTRING (113.928001 22.5351136, 113.9280057 22.5351815, 113.9280174 22.5352085, 113.9280442 22.5352257, 113.9281307 22.5352395, 113.9281667 22.5352311, 113.9281908 22.5352112, 113.9282214 22.5351487)",,,,,,,
2542596874,2406688756,0,232307906,False,service,True,19.467,"LINESTRING (113.928001 22.5351136, 113.9278142 22.5350839)",,,,,,,
2542596884,2542596874,0,232307906,False,service,True,22.97,"LINESTRING (113.9282214 22.5351487, 113.928001 22.5351136)",,,,,,,
2542596884,2542596874,1,247358098,False,service,False,37.929,"LINESTRING (113.9282214 22.5351487, 113.9281908 22.5352112, 113.9281667 22.5352311, 113.9281307 22.5352395, 113.9280442 22.5352257, 113.9280174 22.5352085, 113.9280057 22.5351815, 113.928001 22.5351136)",,,,,,,
2542596884,9013476457,0,232307906,False,service,False,33.641,"LINESTRING (113.9282214 22.5351487, 113.9284347 22.5351826, 113.9284567 22.535082)",,,,,,,
2623164303,2404417796,0,232096340,False,service,True,3.236,"LINESTRING (113.9316069 22.5348779, 113.9315983 22.5349059)",,,,,,,
2623164303,2425035038,0,232096340,False,service,False,78.66199999999998,"LINESTRING (113.9316069 22.5348779, 113.9316291 22.5348059, 113.9316532 22.5347861, 113.9317149 22.5347589, 113.9318249 22.5347068, 113.9318436 22.5346895, 113.9318544 22.5346622, 113.9318705 22.534583, 113.9318767 22.5345494, 113.9318964 22.534442, 113.9318883 22.5344098, 113.9318696 22.5343875, 113.9317766 22.5343733)",,,,,,,
2623164303,2425035038,1,256680442,False,service,True,66.465,"LINESTRING (113.9316069 22.5348779, 113.9315602 22.5348189, 113.9315734 22.5347443, 113.931711 22.5346679, 113.9317766 22.5343733)",,,,,,,
2623164306,2623164325,0,256680433,False,footway,False,24.569,"LINESTRING (113.9307891 22.5326374, 113.93063 22.5328024)",,,,,,,
2623164306,2623164352,0,256680456,False,footway,False,25.162,"LINESTRING (113.9307891 22.5326374, 113.9309814 22.5327776)",,,,,,,
2623164306,2623164307,0,256680456,False,footway,True,8.941,"LINESTRING (113.9307891 22.5326374, 113.9307729 22.5325584)",,,,,,,
2623164307,2623164306,0,256680456,False,footway,False,8.941,"LINESTRING (113.9307729 22.5325584, 113.9307891 22.5326374)",,,,,,,
2623164307,2623164469,0,256680456,False,footway,True,10.859,"LINESTRING (113.9307729 22.5325584, 113.9307132 22.5324778)",,,,,,,
2623164307,2623164491,0,256680453,False,footway,False,54.287,"LINESTRING (113.9307729 22.5325584, 113.9309492 22.532458, 113.9311182 22.5326414, 113.9310769 22.5326825)",,,,,,,
2623164310,2398268323,0,256680429,False,steps,True,17.214,"LINESTRING (113.9299886 22.532504, 113.9298266 22.5324643)",,,,,,,
2623164310,2623164382,0,256680440,False,footway,False,100.125,"LINESTRING (113.9299886 22.532504, 113.9299776 22.532602, 113.9299579 22.5327139, 113.9299131 22.5328647, 113.9298861 22.5329862, 113.9298837 22.5331096, 113.9299454 22.5332561, 113.9300013 22.5333727)",,,,,,,
2623164310,2623164431,0,256680440,False,footway,True,147.241,"LINESTRING (113.9299886 22.532504, 113.9301495 22.532223, 113.9302062 22.5321558, 113.9303055 22.5320839, 113.9305362 22.5319724, 113.9307427 22.5318907, 113.9308017 22.5318089, 113.9308714 22.5317371, 113.9309841 22.5316132)",,,,,,,
2623164310,2623164330,0,256680451,False,footway,False,50.298,"LINESTRING (113.9299886 22.532504, 113.9301553 22.5325868, 113.9303484 22.532624, 113.9304396 22.5326686)",,,,,,,
2623164316,2623164487,0,256680453,False,footway,False,17.637,"LINESTRING (113.9308634 22.5328618, 113.9306917 22.5328643)",,,,,,,
2623164316,2623164352,0,256680453,False,footway,True,15.315,"LINESTRING (113.9308634 22.5328618, 113.9309814 22.5327776)",,,,,,,
2623164316,2623164321,0,256680438,False,footway,False,32.874,"LINESTRING (113.9308634 22.5328618, 113.9309036 22.5329857, 113.9309894 22.5331319)",,,,,,,
2623164318,2623164423,0,256680444,False,footway,True,33.224000000000004,"LINESTRING (113.9302706 22.5335481, 113.9304181 22.533454, 113.9305549 22.5334118)",,,,,,,
2623164318,2623164478,0,256680446,False,footway,False,31.372,"LINESTRING (113.9302706 22.5335481, 113.930276 22.5336546, 113.9303216 22.5337314, 113.9302867 22.5338132)",,,,,,,
2623164318,2623164421,0,256680446,False,footway,True,34.453,"LINESTRING (113.9302706 22.5335481, 113.9302116 22.5334862, 113.9301124 22.5332781)",,,,,,,
2623164321,2623164335,0,256680438,False,footway,False,18.917,"LINESTRING (113.9309894 22.5331319, 113.9310297 22.5332979)",,,,,,,
2623164321,2623164316,0,256680438,False,footway,True,32.874,"LINESTRING (113.9309894 22.5331319, 113.9309036 22.5329857, 113.9308634 22.5328618)",,,,,,,
2623164321,2623164484,0,256680456,False,footway,True,32.11,"LINESTRING (113.9309894 22.5331319, 113.9311155 22.5330799, 113.9311497 22.5329218)",,,,,,,
2623164325,2623164306,0,256680433,False,footway,True,24.569,"LINESTRING (113.93063 22.5328024, 113.9307891 22.5326374)",,,,,,,
2623164325,2623164487,0,256680457,False,footway,False,9.356,"LINESTRING (113.93063 22.5328024, 113.9306917 22.5328643)",,,,,,,
2623164325,2623164379,0,256680457,False,footway,True,14.722,"LINESTRING (113.93063 22.5328024, 113.9304879 22.532785)",,,,,,,
2623164330,2623164379,0,256680451,False,footway,False,13.861,"LINESTRING (113.9304396 22.5326686, 113.9304879 22.532785)",,,,,,,
2623164330,2623164469,0,256680432,False,footway,True,35.83,"LINESTRING (113.9304396 22.5326686, 113.9305603 22.5325546, 113.9306434 22.5325274, 113.9307132 22.5324778)",,,,,,,
2623164330,2623164310,0,256680451,False,footway,True,50.298,"LINESTRING (113.9304396 22.5326686, 113.9303484 22.532624, 113.9301553 22.5325868, 113.9299886 22.532504)",,,,,,,
2623164335,2623164476,0,256680438,False,footway,False,25.252,"LINESTRING (113.9310297 22.5332979, 113.9311397 22.533501)",,,,,,,
2623164335,2623164321,0,256680438,False,footway,True,18.917,"LINESTRING (113.9310297 22.5332979, 113.9309894 22.5331319)",,,,,,,
2623164335,2623164481,0,256680427,False,footway,True,41.599,"LINESTRING (113.9310297 22.5332979, 113.9308634 22.5332582, 113.9307025 22.5331022)",,,,,,,
2623164352,2623164316,0,256680453,False,footway,False,15.315,"LINESTRING (113.9309814 22.5327776, 113.9308634 22.5328618)",,,,,,,
