u,v,key,osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,bridge,ref,service,tunnel,access
5950302396,5950302391,0,630082738,,footway,False,True,201.30599999999998,,,"LINESTRING (-75.1895125 39.948874, -75.1894343 39.9488184, -75.1888788 39.9484684, -75.1877594 39.9476623)",yes,,,,
5950302396,5950302385,0,630082739,,footway,False,False,22.736,,,"LINESTRING (-75.1895125 39.948874, -75.1895677 39.9489174, -75.1896154 39.9489646, -75.1896906 39.9490259)",,,,,
5950302405,5950302301,0,"[333367728, 333367729]",,footway,False,False,28.936,,,"LINESTRING (-75.1917314 39.9454914, -75.1917538 39.9454719, -75.191535 39.9453084)",,,,,
5950302405,5950302131,0,333367728,,footway,False,True,112.254,,,"LINESTRING (-75.1917314 39.9454914, -75.191726 39.9454961, -75.1917089 39.9455152, -75.1917103 39.9455285, -75.1917361 39.945561, -75.1917743 39.9456815, -75.1917528 39.9457061, -75.1916965 39.9457431, -75.1916348 39.9457616, -75.1915704 39.9458131, -75.1914712 39.9459035, -75.1913854 39.945994, -75.1910486 39.9462535)",,,,,
5950302405,5950302412,0,630082741,,footway,False,False,45.996,,,"LINESTRING (-75.1917314 39.9454914, -75.1918223 39.9455574, -75.1918364 39.9455466, -75.1917756 39.9455017, -75.1918288 39.9454651, -75.1918771 39.9455062, -75.1919621 39.9455052, -75.1920187 39.9454604)",,,,,
5950302412,5950302405,0,630082741,,footway,False,True,45.996,,,"LINESTRING (-75.1920187 39.9454604, -75.1919621 39.9455052, -75.1918771 39.9455062, -75.1918288 39.9454651, -75.1917756 39.9455017, -75.1918364 39.9455466, -75.1918223 39.9455574, -75.1917314 39.9454914)",,,,,
5950302453,637595514,0,630082747,,footway,False,True,182.09000000000003,,,"LINESTRING (-75.1936291 39.9440874, -75.1937018 39.9441165, -75.1938337 39.9441734, -75.1940674 39.9442636, -75.1941353 39.9442781, -75.194193 39.9442751, -75.1942491 39.9442636, -75.1943091 39.9442382, -75.1943533 39.9441994, -75.1943841 39.9441498, -75.1944915 39.9438798, -75.1945033 39.9438652, -75.1945176 39.9438646, -75.1945436 39.9438913, -75.194576 39.943953, -75.1946368 39.9441722, -75.1946566 39.9442097, -75.1948121 39.9443575, -75.1948032 39.9444487)",,,,,
5950302473,5950302473,0,333367741,,service,False,False,387.3760000000001,,,"LINESTRING (-75.1946587 39.944877, -75.1945588 39.9449368, -75.1944584 39.9451325, -75.19355 39.9454303, -75.1932789 39.9454616, -75.1932876 39.9452526, -75.1933363 39.9444346, -75.1933662 39.9443875, -75.1934515 39.9443703, -75.1939917 39.9446204, -75.1942551 39.9447282, -75.1945618 39.9448131, -75.1946587 39.944877)",,,,,no
5950302473,5950302473,1,333367741,,service,False,True,387.37600000000003,,,"LINESTRING (-75.1946587 39.944877, -75.1945618 39.9448131, -75.1942551 39.9447282, -75.1939917 39.9446204, -75.1934515 39.9443703, -75.1933662 39.9443875, -75.1933363 39.9444346, -75.1932876 39.9452526, -75.1932789 39.9454616, -75.19355 39.9454303, -75.1944584 39.9451325, -75.1945588 39.9449368, -75.1946587 39.944877)",,,,,no
5950302473,5950302474,0,333367741,,service,False,True,112.64399999999999,,,"LINESTRING (-75.1946587 39.944877, -75.1948068 39.9447885, -75.1948806 39.9447538, -75.1950255 39.9447394, -75.1952535 39.9447353, -75.1954975 39.9447373, -75.1957899 39.9447147, -75.1959153 39.9446765)",,,,,no
5950302474,5950302475,0,630082749,,service,False,False,15.427,,,"LINESTRING (-75.1959153 39.9446765, -75.1960723 39.9447455)",,,,,
5950302474,5950302473,0,333367741,,service,False,False,112.64399999999999,,,"LINESTRING (-75.1959153 39.9446765, -75.1957899 39.9447147, -75.1954975 39.9447373, -75.1952535 39.9447353, -75.1950255 39.9447394, -75.1948806 39.9447538, -75.1948068 39.9447885, -75.1946587 39.944877)",,,,,no
5950302474,3404793764,0,333367741,,service,False,True,56.812999999999995,,,"LINESTRING (-75.1959153 39.9446765, -75.1959857 39.9446551, -75.1961976 39.9446366, -75.1964175 39.9446222, -75.1964658 39.9445996, -75.1965323 39.9445422)",,,,,no
5950302475,5950302474,0,630082749,,service,False,True,15.427,,,"LINESTRING (-75.1960723 39.9447455, -75.1959153 39.9446765)",,,,,
5950302475,5950302493,0,630082750,,track,False,False,37.714,,,"LINESTRING (-75.1960723 39.9447455, -75.1961588 39.9447833, -75.196352 39.9448075, -75.1964986 39.9448164)",,,,,
5950302475,5950302492,0,630082751,,track,False,True,38.059,,,"LINESTRING (-75.1960723 39.9447455, -75.1961345 39.94473, -75.1964671 39.9447409, -75.1965152 39.9447421)",,,,,
5950302483,5950302493,0,630082750,,track,False,True,91.05000000000001,,,"LINESTRING (-75.1974806 39.9447851, -75.1974267 39.9448772, -75.1973088 39.944891, -75.1970898 39.9448824, -75.1968629 39.9448608, -75.1965766 39.9448212, -75.1964986 39.9448164)",,,,,
5950302483,5950302492,0,630082751,,track,False,False,82.817,,,"LINESTRING (-75.1974806 39.9447851, -75.1973329 39.9447527, -75.1966237 39.9447449, -75.1965152 39.9447421)",,,,,
5950302492,5950302493,0,630082752,,track,False,False,8.382,,,"LINESTRING (-75.1965152 39.9447421, -75.1964986 39.9448164)",,,,,
5950302492,5950302475,0,630082751,,track,False,False,38.059,,,"LINESTRING (-75.1965152 39.9447421, -75.1964671 39.9447409, -75.1961345 39.94473, -75.1960723 39.9447455)",,,,,
5950302492,5950302483,0,630082751,,track,False,True,82.817,,,"LINESTRING (-75.1965152 39.9447421, -75.1966237 39.9447449, -75.1973329 39.9447527, -75.1974806 39.9447851)",,,,,
5950302493,5950302492,0,630082752,,track,False,True,8.382,,,"LINESTRING (-75.1964986 39.9448164, -75.1965152 39.9447421)",,,,,
5950302493,5950302483,0,630082750,,track,False,False,91.05,,,"LINESTRING (-75.1964986 39.9448164, -75.1965766 39.9448212, -75.1968629 39.9448608, -75.1970898 39.9448824, -75.1973088 39.944891, -75.1974267 39.9448772, -75.1974806 39.9447851)",,,,,
5950302493,5950302475,0,630082750,,track,False,True,37.714,,,"LINESTRING (-75.1964986 39.9448164, -75.196352 39.9448075, -75.1961588 39.9447833, -75.1960723 39.9447455)",,,,,
5950302502,7408940025,0,59434557,West Service Drive,service,False,True,55.324,2,,"LINESTRING (-75.1952433 39.9457695, -75.1955641 39.946202)",,,,,
5950302502,736999569,0,59434557,West Service Drive,service,False,False,8.696,2,,"LINESTRING (-75.1952433 39.9457695, -75.1952219 39.9457358, -75.1952006 39.9456985)",,,,,
5950302502,8938691408,0,966171030,,footway,False,True,189.761,,,"LINESTRING (-75.1952433 39.9457695, -75.1953138 39.9457507, -75.1953537 39.9457268, -75.1954875 39.9456961, -75.1956815 39.9456593, -75.1958486 39.9456303, -75.1959779 39.9456048, -75.1961134 39.9455868, -75.1962134 39.945589, -75.1963649 39.9456213, -75.196473 39.9456635, -75.1965044 39.9456753, -75.1965385 39.9457005, -75.1965696 39.9457229, -75.1965881 39.9457376, -75.1966347 39.9457956, -75.1967077 39.9458908, -75.1967751 39.9459727, -75.196817 39.9460471, -75.1968565 39.9461058, -75.1969069 39.9462019, -75.1969487 39.9462736)",,,,,
5950302502,8938695532,0,966171032,,footway,False,True,131.73999999999998,,,"LINESTRING (-75.1952433 39.9457695, -75.195165 39.9457865, -75.1952224 39.9458654, -75.195327 39.9459942, -75.1953665 39.946045, -75.1954009 39.9461026, -75.1954389 39.9461492, -75.1956505 39.9464129, -75.1957404 39.9465347, -75.1958079 39.9466293, -75.195869 39.9466951, -75.1959113 39.9467511)",,,,,
5950309776,635436878,0,900738551,Civic Center Boulevard,secondary,True,False,7.827,3,,"LINESTRING (-75.1937174 39.9478474, -75.1937946 39.9478093)",,,,,
5950309776,5960376734,0,"[631158466, 631158477]",,footway,False,"[False, True]",11.586,,,"LINESTRING (-75.1937174 39.9478474, -75.1936653 39.947778, -75.1936602 39.9477542)",,,,,
5950309777,635437614,0,50033026,East Service Drive,service,False,False,141.714,,,"LINESTRING (-75.1937402 39.9477264, -75.1929058 39.9466241)",,,,,
5950309777,635436878,0,50033026,East Service Drive,service,False,True,10.319,,,"LINESTRING (-75.1937402 39.9477264, -75.1937946 39.9478093)",,,,,
5950309777,5960376809,0,631158478,,footway,False,False,6.32,,,"LINESTRING (-75.1937402 39.9477264, -75.1938071 39.9477019)",,,,,
5950309777,5960376734,0,"[631158476, 631158478]",,footway,False,True,7.539,,,"LINESTRING (-75.1937402 39.9477264, -75.1936953 39.9477463, -75.1936602 39.9477542)",,,,,
5960299325,635029219,0,1082907463,,motorway_link,True,False,12.161999999999999,2,,"LINESTRING (-75.1963316 39.9438103, -75.1963717 39.943821, -75.1964649 39.9438492)",,,,,
5960299325,6168799711,0,"[658846564, 658846565, 1222833894]",,footway,False,"[False, True]",142.45900000000003,,,"LINESTRING (-75.1963316 39.9438103, -75.1963202 39.943868, -75.1963013 39.9438919, -75.1963585 39.9439237, -75.1964096 39.9439568, -75.1965338 39.9440401, -75.1965653 39.9440611, -75.1966072 39.9440854, -75.1966424 39.9441046, -75.1966716 39.9441169, -75.1967083 39.9441307, -75.1967493 39.9441444, -75.1970098 39.9442224, -75.1970333 39.9442329, -75.1971224 39.9442744, -75.1971532 39.9442869, -75.1971835 39.9442957, -75.1974098 39.9443638, -75.1975603 39.9444158, -75.197643 39.9444748)",,,,,
5960376483,5960640379,0,631158462,,footway,False,False,12.034,,,"LINESTRING (-75.1905631 39.9480002, -75.1904725 39.9480832)",,,,,
5960376483,5960376708,0,631158462,,footway,False,True,15.167,,,"LINESTRING (-75.1905631 39.9480002, -75.1906821 39.9478988)",,,,,
5960376483,5960376687,0,"[631158454, 631158455]",,"['steps', 'footway']",False,False,7.041,,,"LINESTRING (-75.1905631 39.9480002, -75.1905126 39.947968, -75.1904996 39.9479597)",,,,,
5960376687,10634748099,0,"[749686521, 631158455]",,footway,False,False,11.229,,,"LINESTRING (-75.1904996 39.9479597, -75.1904757 39.9479445, -75.1904578 39.9479323, -75.1904006 39.9478931)",,,,,
5960376687,5960376483,0,"[631158454, 631158455]",,"['steps', 'footway']",False,True,7.041,,,"LINESTRING (-75.1904996 39.9479597, -75.1905126 39.947968, -75.1905631 39.9480002)",,,,,
5960376687,5960376692,0,631158456,,footway,False,False,32.865,,,"LINESTRING (-75.1904996 39.9479597, -75.1904733 39.947981, -75.1904322 39.9479868, -75.1904373 39.9480798, -75.1903418 39.9481639, -75.1903536 39.9481921)",,,,,
5960376687,5960376708,0,"[631158456, 631158460, 631158461]",,"['steps', 'footway']",False,"[False, True]",20.379,,,"LINESTRING (-75.1904996 39.9479597, -75.1905226 39.9479387, -75.1905226 39.9479053, -75.1905567 39.9479042, -75.1906042 39.947902, -75.1906821 39.9478988)",,,,,
5960376692,5960640379,0,631158462,,footway,False,True,15.791,,,"LINESTRING (-75.1903536 39.9481921, -75.1904725 39.9480832)",,,,,
5960376692,5960376687,0,631158456,,footway,False,True,32.865,,,"LINESTRING (-75.1903536 39.9481921, -75.1903418 39.9481639, -75.1904373 39.9480798, -75.1904322 39.9479868, -75.1904733 39.947981, -75.1904996 39.9479597)",,,,,
5960376692,5950302384,0,631158462,,footway,False,False,83.8,,,"LINESTRING (-75.1903536 39.9481921, -75.1897317 39.9487359, -75.1897139 39.9487631)",,,,,
5960376708,5960376483,0,631158462,,footway,False,False,15.167,,,"LINESTRING (-75.1906821 39.9478988, -75.1905631 39.9480002)",,,,,
5960376708,5960376687,0,"[631158456, 631158460, 631158461]",,"['steps', 'footway']",False,"[False, True]",20.378999999999998,,,"LINESTRING (-75.1906821 39.9478988, -75.1906042 39.947902, -75.1905567 39.9479042, -75.1905226 39.9479053, -75.1905226 39.9479387, -75.1904996 39.9479597)",,,,,
5960376708,5960376719,0,"[631158465, 631158462]",,footway,False,"[False, True]",96.018,,,"LINESTRING (-75.1906821 39.9478988, -75.1911033 39.9475228, -75.1912869 39.9473471, -75.1913242 39.9473194, -75.191362 39.9472993, -75.1914308 39.9473417)",,,,,
5960376710,109906663,0,424081469,South Street,secondary,False,False,11.886,4,25 mph,"LINESTRING (-75.1895777 39.9488161, -75.1896804 39.9488884)",,,,,
5960376710,5950302396,0,631158463,,footway,False,False,8.505,,,"LINESTRING (-75.1895777 39.9488161, -75.1895125 39.948874)",,,,,
5960376710,5950302386,0,631158463,,footway,False,True,9.853,,,"LINESTRING (-75.1895777 39.9488161, -75.1896532 39.948749)",,,,,
5960376710,5950302390,0,"[424081472, 424081473, 1200676109, 424081469, 424081470]",South Street,secondary,False,True,200.59499999999997,4,25 mph,"LINESTRING (-75.1895777 39.9488161, -75.1895497 39.948794, -75.189283 39.9486147, -75.1889109 39.9483475, -75.1885157 39.9480637, -75.1882176 39.9478511, -75.1879119 39.9476276, -75.1878559 39.9475867)",yes,,,,
5960376719,5960376736,0,631158465,,footway,False,False,7.045,,,"LINESTRING (-75.1914308 39.9473417, -75.1914952 39.9473814)",,,,,
5960376719,5960376708,0,"[631158465, 631158462]",,footway,False,"[False, True]",96.018,,,"LINESTRING (-75.1914308 39.9473417, -75.191362 39.9472993, -75.1913242 39.9473194, -75.1912869 39.9473471, -75.1911033 39.9475228, -75.1906821 39.9478988)",,,,,
5960376719,109906697,0,901515632,Health Sciences Drive,secondary,True,False,10.373999999999999,2,,"LINESTRING (-75.1914308 39.9473417, -75.1913892 39.9473777, -75.1913499 39.9474114)",,,,,
5960376734,7408936385,0,631158466,,footway,False,False,160.798,,,"LINESTRING (-75.1936602 39.9477542, -75.1936645 39.9477004, -75.1928963 39.9467131, -75.1926256 39.9468387)",,,,,
5960376734,5950309776,0,"[631158466, 631158477]",,footway,False,"[False, True]",11.586,,,"LINESTRING (-75.1936602 39.9477542, -75.1936653 39.947778, -75.1937174 39.9478474)",,,,,
5960376734,5950309777,0,"[631158476, 631158478]",,footway,False,False,7.539,,,"LINESTRING (-75.1936602 39.9477542, -75.1936953 39.9477463, -75.1937402 39.9477264)",,,,,
5960376734,5960376742,0,631158476,,footway,False,True,51.602999999999994,,,"LINESTRING (-75.1936602 39.9477542, -75.1932049 39.947957, -75.1931483 39.947999)",,,,,
5960376736,5960376719,0,631158465,,footway,False,True,7.045,,,"LINESTRING (-75.1914952 39.9473814, -75.1914308 39.9473417)",,,,,
5960376736,5960376738,0,"[631158466, 631158476]",,footway,False,False,183.00400000000002,,,"LINESTRING (-75.1914952 39.9473814, -75.1915202 39.9474186, -75.1917118 39.9476692, -75.192304 39.9484587, -75.1924203 39.9485255, -75.1925249 39.9485679, -75.1926725 39.9485924, -75.1927809 39.9486096)",,,,,
5960376736,9294690425,0,631158466,,footway,False,True,76.715,,,"LINESTRING (-75.1914952 39.9473814, -75.1915306 39.9473429, -75.1915692 39.9473155, -75.19161 39.9472914, -75.1922453 39.947009)",,,,,
5960376738,5960376740,0,631158476,,footway,False,False,5.056,,,"LINESTRING (-75.1927809 39.9486096, -75.1928133 39.948606, -75.1928307 39.9485906)",,,,,
5960376738,5960376736,0,"[631158466, 631158476]",,footway,False,True,183.004,,,"LINESTRING (-75.1927809 39.9486096, -75.1926725 39.9485924, -75.1925249 39.9485679, -75.1924203 39.9485255, -75.192304 39.9484587, -75.1917118 39.9476692, -75.1915202 39.9474186, -75.1914952 39.9473814)",,,,,
5960376738,3564863907,0,"[631158467, 880018092]",,footway,False,False,7.399000000000001,,,"LINESTRING (-75.1927809 39.9486096, -75.1927698 39.9486363, -75.1927578 39.9486737)",,,,,
5960376740,5960376749,0,631158476,,footway,False,False,14.804,,,"LINESTRING (-75.1928307 39.9485906, -75.1928561 39.9484589)",,,,,
5960376740,5960376738,0,631158476,,footway,False,True,5.056,,,"LINESTRING (-75.1928307 39.9485906, -75.1928133 39.948606, -75.1927809 39.9486096)",,,,,
5960376740,7998828607,0,"[880018091, 631158468]",,footway,False,False,11.182,,,"LINESTRING (-75.1928307 39.9485906, -75.1928721 39.9485917, -75.1929618 39.9485941)",,,,,
5960376742,3551813855,0,631158469,,service,True,False,10.832,,,"LINESTRING (-75.1931483 39.947999, -75.1932336 39.9480712)",,,driveway,,
5960376742,5960376734,0,631158476,,footway,False,False,51.602999999999994,,,"LINESTRING (-75.1931483 39.947999, -75.1932049 39.947957, -75.1936602 39.9477542)",,,,,
5960376742,5960376749,0,631158476,,footway,False,True,58.075,,,"LINESTRING (-75.1931483 39.947999, -75.1931035 39.9480322, -75.1929833 39.9481506, -75.1929142 39.9482741, -75.1928561 39.9484589)",,,,,
5960376743,5960376742,0,631158469,,service,True,False,8.414,,,"LINESTRING (-75.1930539 39.9479769, -75.1931483 39.947999)",,,driveway,,
5960376745,5960376743,0,631158469,,service,True,False,46.907,,,"LINESTRING (-75.1926132 39.9482173, -75.1929791 39.9480578, -75.1930539 39.9479769)",,,driveway,,
5960376745,5960376743,1,631158470,,service,True,False,50.934,,,"LINESTRING (-75.1926132 39.9482173, -75.1926127 39.9481418, -75.192992 39.9479753, -75.1930539 39.9479769)",,,driveway,,
5960376749,5960376740,0,631158476,,footway,False,True,14.804,,,"LINESTRING (-75.1928561 39.9484589, -75.1928307 39.9485906)",,,,,
5960376749,5960376745,0,631158469,,service,True,False,45.842,,,"LINESTRING (-75.1928561 39.9484589, -75.1926245 39.9484169, -75.1925753 39.9483996, -75.192564 39.9483776, -75.1926132 39.9482173)",,,driveway,,
5960376749,5960376742,0,631158476,,footway,False,False,58.074999999999996,,,"LINESTRING (-75.1928561 39.9484589, -75.1929142 39.9482741, -75.1929833 39.9481506, -75.1931035 39.9480322, -75.1931483 39.947999)",,,,,
5960376750,5960376749,0,631158469,,service,True,False,11.247,,,"LINESTRING (-75.1929872 39.9484703, -75.1928561 39.9484589)",,,driveway,,
5960376750,3551813855,0,900738551,Civic Center Boulevard,secondary,True,False,50.437,3,,"LINESTRING (-75.1929872 39.9484703, -75.1930021 39.9484001, -75.1930193 39.948337, -75.1930399 39.9482871, -75.1930702 39.9482318, -75.1930962 39.9481899, -75.1931429 39.9481405, -75.1931842 39.9481058, -75.1932336 39.9480712)",,,,,
5960376809,5950309777,0,631158478,,footway,False,True,6.32,,,"LINESTRING (-75.1938071 39.9477019, -75.1937402 39.9477264)",,,,,
5960376819,3564863906,0,631158481,,footway,False,False,9.663,,,"LINESTRING (-75.1927812 39.948795, -75.1928933 39.9488079)",,,,,
5960376819,3564863907,0,"[629743833, 631158467]",,footway,False,"[False, True]",15.11,,,"LINESTRING (-75.1927812 39.948795, -75.1927335 39.9487465, -75.1927578 39.9486737)",,,,,
5960376819,2022187407,0,629743833,,footway,False,True,59.019999999999996,,,"LINESTRING (-75.1927812 39.948795, -75.1927375 39.9488647, -75.1927057 39.9490057, -75.1926508 39.9492251, -75.192621 39.949309)",,,,,
5960376822,635438204,0,191636914,,footway,False,False,7.66,,,"LINESTRING (-75.1925836 39.9494147, -75.1926666 39.9494411)",,,,,
5960376822,2022187407,0,629743833,,footway,False,False,12.178,,,"LINESTRING (-75.1925836 39.9494147, -75.192621 39.949309)",,,,,
5960376822,11353487619,0,629743833,,footway,False,True,14.084,,,"LINESTRING (-75.1925836 39.9494147, -75.1925461 39.9494689, -75.1925027 39.9495251)",,,,,
5960376825,5947511632,0,629743833,,footway,False,True,73.707,,,"LINESTRING (-75.1922944 39.9497311, -75.1917105 39.95022)",,,,,
5960376825,5947513000,0,629743852,,service,False,True,7.591,,,"LINESTRING (-75.1922944 39.9497311, -75.1923616 39.9497759)",,,driveway,,
5960376825,11353487619,0,629743833,,footway,False,False,29.063,,,"LINESTRING (-75.1922944 39.9497311, -75.1924574 39.9495838, -75.1925027 39.9495251)",,,,,
5960376825,5947513003,0,629743852,,service,False,False,34.722,,,"LINESTRING (-75.1922944 39.9497311, -75.1921722 39.9496438, -75.1921609 39.9495687, -75.1920529 39.9494984)",,,driveway,,
5960640377,2022187413,0,12122468,Convention Avenue,tertiary,False,False,9.999,4,,"LINESTRING (-75.1905554 39.9481128, -75.1906329 39.9480453)",,,,,
5960640377,5950302383,0,12122468,Convention Avenue,tertiary,False,True,101.785,4,,"LINESTRING (-75.1905554 39.9481128, -75.189775 39.9488056)",,,,,
5960640377,5960640379,0,631194050,,footway,False,False,7.796,,,"LINESTRING (-75.1905554 39.9481128, -75.1904725 39.9480832)",,,,,
