u,v,key,osmid,highway,oneway,reversed,length,geometry,name,lanes,width,access,tunnel,bridge,maxspeed,service
8579026159,8579026162,0,924350930,footway,False,False,44.095,"LINESTRING (120.1756996 35.944415, 120.175845 35.9443978, 120.1759436 35.9444103, 120.1759913 35.9444163, 120.1761861 35.9444149)",,,,,,,,
8579026162,8579025403,0,924350779,footway,False,False,20.967,"LINESTRING (120.1761861 35.9444149, 120.1762324 35.9442301)",,,,,,,,
8579026162,8579026169,0,924350779,footway,False,True,33.008,"LINESTRING (120.1761861 35.9444149, 120.1761808 35.9444577, 120.1761733 35.944615, 120.1761713 35.9447114)",,,,,,,,
8579026162,8579026159,0,924350930,footway,False,True,44.095,"LINESTRING (120.1761861 35.9444149, 120.1759913 35.9444163, 120.1759436 35.9444103, 120.175845 35.9443978, 120.1756996 35.944415)",,,,,,,,
8579026169,8579026162,0,924350779,footway,False,False,33.008,"LINESTRING (120.1761713 35.9447114, 120.1761733 35.944615, 120.1761808 35.9444577, 120.1761861 35.9444149)",,,,,,,,
8579026169,8599197718,0,924350779,footway,False,True,21.725,"LINESTRING (120.1761713 35.9447114, 120.1761681 35.9448651, 120.1761356 35.9448974)",,,,,,,,
8579026169,7984107012,0,924350932,footway,False,False,43.302,"LINESTRING (120.1761713 35.9447114, 120.1762417 35.9447849, 120.1763393 35.944798, 120.1764785 35.9447715, 120.1766027 35.9447715)",,,,,,,,
8579026181,2317863603,0,924350934,residential,False,True,87.519,"LINESTRING (120.1740666 35.9456596, 120.173826 35.9455197, 120.1737155 35.9455449, 120.1735655 35.9455266, 120.1734437 35.9454464, 120.1732122 35.9453648)",,,,,,,,
8579026198,8629536065,0,856272977,service,False,False,67.665,"LINESTRING (120.1722282 35.9406616, 120.1728295 35.9410267)",,,,,,,,
8579026198,7984106842,0,856272977,service,False,True,18.324,"LINESTRING (120.1722282 35.9406616, 120.1720772 35.9405511)",,,,,,,,
8579026198,8579026199,0,924350939,footway,False,False,103.824,"LINESTRING (120.1722282 35.9406616, 120.1715598 35.9414225)",,,,,,,,
8579026199,8579026198,0,924350939,footway,False,True,103.824,"LINESTRING (120.1715598 35.9414225, 120.1722282 35.9406616)",,,,,,,,
8579026199,8579026205,0,924350940,footway,False,False,24.682,"LINESTRING (120.1715598 35.9414225, 120.1717844 35.9415498)",,,,,,,,
8579026199,8579026200,0,924350940,footway,False,True,21.625,"LINESTRING (120.1715598 35.9414225, 120.1713268 35.9413752)",,,,,,,,
8579026200,8579026199,0,924350940,footway,False,False,21.625,"LINESTRING (120.1713268 35.9413752, 120.1715598 35.9414225)",,,,,,,,
8579026200,2317863636,0,930702734,tertiary,True,False,5.655,"LINESTRING (120.1713268 35.9413752, 120.1712888 35.9414157)",光华大道,,,,,,,
8579026201,2317863608,0,222840506,residential,False,False,24.276,"LINESTRING (120.172836 35.942146, 120.1726712 35.9423188)",,,,,,,,
8579026201,7984106843,0,222840506,residential,False,True,97.455,"LINESTRING (120.172836 35.942146, 120.1734976 35.9414523)",,,,,,,,
8579026201,8579026205,0,924350940,footway,False,True,115.574,"LINESTRING (120.172836 35.942146, 120.1717844 35.9415498)",,,,,,,,
8579026202,7984070272,0,222840502,residential,False,False,24.605,"LINESTRING (120.1735237 35.939252, 120.1737411 35.9393861)",,,,,,,,
8579026202,2317863631,0,222840502,residential,False,True,19.082,"LINESTRING (120.1735237 35.939252, 120.1733551 35.939148)",,,,,,,,
8579026202,7984106848,0,924350941,footway,False,True,90.224,"LINESTRING (120.1735237 35.939252, 120.1729449 35.9399144)",,,,,,,,
8579026203,8579026122,0,924350923,residential,False,False,27.739,"LINESTRING (120.1749258 35.9398613, 120.1750946 35.9396526)",,,,,,,,
8579026203,2317863616,0,924350923,residential,False,True,21.517,"LINESTRING (120.1749258 35.9398613, 120.1747949 35.9400232)",,,,,,,,
8579026203,8579026204,0,924350942,footway,False,False,117.163,"LINESTRING (120.1749258 35.9398613, 120.1738843 35.9392295)",,,,,,,,
8579026204,7984070272,0,856272953,residential,False,True,21.666,"LINESTRING (120.1738843 35.9392295, 120.1737411 35.9393861)",,,,,,,,
8579026204,8579026203,0,924350942,footway,False,True,117.163,"LINESTRING (120.1738843 35.9392295, 120.1749258 35.9398613)",,,,,,,,
8579026204,8579026122,0,856272953,residential,False,False,138.724,"LINESTRING (120.1738843 35.9392295, 120.1740243 35.9390764, 120.1741154 35.9390712, 120.1750946 35.9396526)",,,,,,,,
8579026205,8579026201,0,924350940,footway,False,False,115.574,"LINESTRING (120.1717844 35.9415498, 120.172836 35.942146)",,,,,,,,
8579026205,8579026199,0,924350940,footway,False,True,24.682,"LINESTRING (120.1717844 35.9415498, 120.1715598 35.9414225)",,,,,,,,
8579026205,7984106821,0,924350943,footway,False,True,15.984,"LINESTRING (120.1717844 35.9415498, 120.1716994 35.941676)",,,,,,,,
8579026213,8629518085,0,856272963,footway,False,False,14.076,"LINESTRING (120.1721462 35.9426386, 120.1722403 35.9425375)",,,,,,,,
8579026213,7984106815,0,856272963,footway,False,True,49.133,"LINESTRING (120.1721462 35.9426386, 120.1718113 35.9429875)",,,,,,,,
8579026213,8579026214,0,856272964,footway,False,False,41.73,"LINESTRING (120.1721462 35.9426386, 120.171784 35.9424044)",,,,,,,,
8579026213,8555994033,0,856272964,footway,False,True,68.092,"LINESTRING (120.1721462 35.9426386, 120.1723855 35.9427933, 120.1724269 35.9431562)",,,,,,,,
8579026214,8629518086,0,856272964,footway,False,False,9.376,"LINESTRING (120.171784 35.9424044, 120.1717026 35.9423518)",,,,,,,,
8579026214,8579026213,0,856272964,footway,False,True,41.73,"LINESTRING (120.171784 35.9424044, 120.1721462 35.9426386)",,,,,,,,
8579026214,8629518088,0,856272975,footway,False,False,7.09,"LINESTRING (120.171784 35.9424044, 120.1718306 35.942353)",,,,,,,,
8579026214,7984106840,0,856272975,footway,False,True,25.2,"LINESTRING (120.171784 35.9424044, 120.1716182 35.942587)",,,,,,,,
8581684501,9111128096,0,985531324,tertiary,False,True,24.465,"LINESTRING (120.1734442 35.9386709, 120.1732705 35.9388401)",,,,,,,,
8582823022,7984070282,0,856272956,service,False,True,41.019,"LINESTRING (120.1704785 35.9428577, 120.170744 35.9425579)",,,,,,,,
8582823022,7984106801,0,856272960,footway,False,True,43.633,"LINESTRING (120.1704785 35.9428577, 120.170857 35.9431028)",,,,,,,,
8582823022,7984070283,0,921576990,service,False,False,65.235,"LINESTRING (120.1704785 35.9428577, 120.1700386 35.9433239)",,,,,,,,
8582823080,7984106786,0,856272957,footway,False,False,27.978,"LINESTRING (120.1711419 35.9436962, 120.1713175 35.9434886)",,,,,,,,
8582823080,7984106795,0,856272957,footway,False,True,14.572,"LINESTRING (120.1711419 35.9436962, 120.1710504 35.9438043)",,,,,,,,
8582823080,7984106799,0,856272961,footway,False,True,20.883,"LINESTRING (120.1711419 35.9436962, 120.171252 35.9438615)",,,,,,,,
8582823080,7984106801,0,856272961,footway,False,False,75.765,"LINESTRING (120.1711419 35.9436962, 120.1707935 35.9431734, 120.170857 35.9431028)",,,,,,,,
8599184114,8599197426,0,924350784,footway,False,False,91.941,"LINESTRING (120.1762596 35.9458196, 120.1763369 35.9457866, 120.1763974 35.9457777, 120.1764668 35.9458028, 120.1765208 35.9458357, 120.176589 35.9458461, 120.176634 35.9458402, 120.1766626 35.9458454, 120.1766829 35.9458544, 120.1766885 35.9458749, 120.1766927 35.9458934, 120.1767166 35.9459164, 120.1767527 35.9459277, 120.1768078 35.9459244, 120.1768362 35.9459084, 120.1768587 35.9458829, 120.176896 35.9458538, 120.1769557 35.9458043, 120.1770111 35.9457671, 120.1771015 35.9457352)",,,,,,,,
8599184114,8579025395,0,926721509,footway,False,False,45.363,"LINESTRING (120.1762596 35.9458196, 120.1762473 35.9457797, 120.1762134 35.9455757, 120.1762133 35.9454147)",,,,,,,,
8599184114,8599184115,0,"[926721522, 926721509, 926721510]",footway,False,True,14.052,"LINESTRING (120.1762596 35.9458196, 120.1762681 35.9458474, 120.1762906 35.9459123, 120.1763007 35.9459415)",,,,,,yes,,
8599184115,8599197570,0,926721491,footway,False,True,50.031000000000006,"LINESTRING (120.1763007 35.9459415, 120.1761772 35.945972, 120.1760889 35.9460357, 120.1760152 35.9460775, 120.1759074 35.94609, 120.1758022 35.9461146)",,,,,,,,
8599184115,8599184114,0,"[926721522, 926721509, 926721510]",footway,False,False,14.052000000000001,"LINESTRING (120.1763007 35.9459415, 120.1762906 35.9459123, 120.1762681 35.9458474, 120.1762596 35.9458196)",,,,,,yes,,
8599184115,8599197673,0,926721522,footway,False,True,104.295,"LINESTRING (120.1763007 35.9459415, 120.1763114 35.9459723, 120.1763741 35.9460644, 120.1764638 35.9461867, 120.1765567 35.9462922, 120.1766468 35.9464312, 120.1767532 35.9466345, 120.1767941 35.9466814, 120.1768458 35.9467255, 120.1768727 35.9467503)",,,,,,,,
8599197426,7984107033,0,926721520,service,False,True,19.0,"LINESTRING (120.1771015 35.9457352, 120.1772806 35.9458256)",,,,,,,,
8599197426,8599184114,0,924350784,footway,False,True,91.941,"LINESTRING (120.1771015 35.9457352, 120.1770111 35.9457671, 120.1769557 35.9458043, 120.176896 35.9458538, 120.1768587 35.9458829, 120.1768362 35.9459084, 120.1768078 35.9459244, 120.1767527 35.9459277, 120.1767166 35.9459164, 120.1766927 35.9458934, 120.1766885 35.9458749, 120.1766829 35.9458544, 120.1766626 35.9458454, 120.176634 35.9458402, 120.176589 35.9458461, 120.1765208 35.9458357, 120.1764668 35.9458028, 120.1763974 35.9457777, 120.1763369 35.9457866, 120.1762596 35.9458196)",,,,,,,,
8599197426,7984107009,0,926721520,service,False,False,29.247999999999998,"LINESTRING (120.1771015 35.9457352, 120.1769557 35.9456739, 120.1768222 35.9456016)",,,,,,,,
8599197434,8579025454,0,856272998,service,False,False,43.900999999999996,"LINESTRING (120.1760691 35.9487213, 120.1762948 35.9488118, 120.1765112 35.9488877)",,,,,,,,
8599197434,7984106993,0,856272998,service,False,True,110.199,"LINESTRING (120.1760691 35.9487213, 120.1759683 35.9486798, 120.1755626 35.9484591, 120.1755236 35.9479563)",,,,,,,,
8599197434,8661997486,0,926721492,footway,False,True,61.788999999999994,"LINESTRING (120.1760691 35.9487213, 120.1761222 35.9487102, 120.1762133 35.9486918, 120.1763605 35.9486807, 120.1763716 35.9486376, 120.1763639 35.9485709, 120.1763961 35.9484882, 120.1764492 35.9484125, 120.1764845 35.948401)",,,,,,,,
8599197449,8599197615,0,926721520,service,False,False,24.459999999999997,"LINESTRING (120.1768555 35.9453579, 120.176833 35.9452959, 120.1767498 35.9451559)",,,,,,,,
8599197449,7984107009,0,926721520,service,False,True,27.479999999999997,"LINESTRING (120.1768555 35.9453579, 120.1768618 35.9454279, 120.1768492 35.9455123, 120.1768222 35.9456016)",,,,,,,,
8599197449,8599197736,0,926721530,path,False,True,57.229000000000006,"LINESTRING (120.1768555 35.9453579, 120.1769694 35.9453482, 120.1770368 35.9453541, 120.1771085 35.9453873, 120.1771577 35.9454328, 120.1771783 35.9454714, 120.1771947 35.9455221, 120.1772623 35.9455753, 120.1773267 35.9456204)",,,,,,,,
8599197457,8661997477,0,924350780,path,False,False,11.538,"LINESTRING (120.1751359 35.9452426, 120.1751649 35.9453131, 120.1751705 35.9453422)",,,,,,,,
8599197457,8579025416,0,924350780,path,False,True,17.91,"LINESTRING (120.1751359 35.9452426, 120.1751219 35.945215, 120.1750488 35.9451867, 120.1749686 35.9451771)",,,,,,,,
8599197457,8599197460,0,935407396,path,False,False,23.237000000000002,"LINESTRING (120.1751359 35.9452426, 120.1751824 35.9452476, 120.1752144 35.9452348, 120.1752597 35.9451746, 120.1752915 35.9451496, 120.1753355 35.9451468)",,,,,,,,
8599197460,8599197457,0,935407396,path,False,True,23.237,"LINESTRING (120.1753355 35.9451468, 120.1752915 35.9451496, 120.1752597 35.9451746, 120.1752144 35.9452348, 120.1751824 35.9452476, 120.1751359 35.9452426)",,,,,,,,
8599197464,7984106986,0,856272998,service,False,False,31.743,"LINESTRING (120.1746954 35.9461521, 120.1746111 35.946308, 120.1745997 35.9463728, 120.1746078 35.9464222)",,,,,,,,
8599197464,8579025415,0,856272998,service,False,True,31.352,"LINESTRING (120.1746954 35.9461521, 120.1748182 35.9459249, 120.174827 35.9458917)",,,,,,,,
8599197464,8599197468,0,926721495,footway,False,False,29.994,"LINESTRING (120.1746954 35.9461521, 120.1747685 35.9461833, 120.1748303 35.9461886, 120.1748499 35.9461372, 120.174884 35.9460424)",,,,,,,,
8599197468,8599197496,0,926721495,footway,False,False,17.118,"LINESTRING (120.174884 35.9460424, 120.1749394 35.9459976, 120.1749898 35.9459884, 120.1750471 35.9460033)",,,,,,,,
8599197468,8599197464,0,926721495,footway,False,True,29.994,"LINESTRING (120.174884 35.9460424, 120.1748499 35.9461372, 120.1748303 35.9461886, 120.1747685 35.9461833, 120.1746954 35.9461521)",,,,,,,,
8599197468,8599197493,0,926721496,footway,False,False,17.688000000000002,"LINESTRING (120.174884 35.9460424, 120.1748791 35.9459765, 120.1748889 35.9459146, 120.1749099 35.9458891)",,,,,,,,
8599197478,8599197496,0,926721497,footway,False,True,9.585,"LINESTRING (120.1750842 35.9459225, 120.1750471 35.9460033)",,,,,,,,
8599197478,8599197496,1,926721495,footway,False,True,41.137,"LINESTRING (120.1750842 35.9459225, 120.1751493 35.9459199, 120.175203 35.945908, 120.1752306 35.9459396, 120.1752323 35.9459923, 120.1751965 35.9460332, 120.1751151 35.9460345, 120.1750858 35.9460134, 120.1750471 35.9460033)",,,,,,,,
8599197478,8599197480,0,926721495,footway,False,False,8.501999999999999,"LINESTRING (120.1750842 35.9459225, 120.1750468 35.9458922, 120.1750366 35.9458596)",,,,,,,,
8599197480,8599197493,0,926721494,footway,False,False,11.929,"LINESTRING (120.1750366 35.9458596, 120.1749296 35.9458885, 120.1749099 35.9458891)",,,,,,,,
8599197480,8579025413,0,"[929756548, 926721494, 924350783]","['steps', 'footway']",False,"[False, True]",38.458,"LINESTRING (120.1750366 35.9458596, 120.1751116 35.9458579, 120.1751177 35.9458035, 120.1752997 35.9457717, 120.1753982 35.9457699)",,,,,,,,
8599197480,8599197483,0,926721495,footway,False,False,16.561999999999998,"LINESTRING (120.1750366 35.9458596, 120.17505 35.9457987, 120.1750321 35.9457671, 120.1749833 35.9457328)",,,,,,,,
8599197480,8599197478,0,926721495,footway,False,True,8.501999999999999,"LINESTRING (120.1750366 35.9458596, 120.1750468 35.9458922, 120.1750842 35.9459225)",,,,,,,,
8599197483,8599197484,0,926721495,footway,False,False,7.542,"LINESTRING (120.1749833 35.9457328, 120.1749719 35.9456656)",,,,,,,,
8599197483,8599197480,0,926721495,footway,False,True,16.561999999999998,"LINESTRING (120.1749833 35.9457328, 120.1750321 35.9457671, 120.17505 35.9457987, 120.1750366 35.9458596)",,,,,,,,
8599197483,8599197493,0,926721496,footway,False,True,18.805999999999997,"LINESTRING (120.1749833 35.9457328, 120.1749556 35.945796, 120.1749377 35.945858, 120.1749099 35.9458891)",,,,,,,,
8599197484,8599197483,0,926721495,footway,False,True,7.542,"LINESTRING (120.1749719 35.9456656, 120.1749833 35.9457328)",,,,,,,,
8599197484,8599197502,0,926721495,footway,False,False,26.407,"LINESTRING (120.1749719 35.9456656, 120.1749931 35.9456116, 120.1750012 35.9455589, 120.1749752 35.9454944, 120.1749361 35.9454641, 120.1749166 35.9454612)",,,,,,,,
8599197484,8599197500,0,926721498,footway,False,True,9.682,"LINESTRING (120.1749719 35.9456656, 120.1749312 35.9456063, 120.1749118 35.9455952)",,,,,,,,
8599197493,8579025415,0,926721494,footway,False,False,7.468,"LINESTRING (120.1749099 35.9458891, 120.174827 35.9458917)",,,,,,,,
8599197493,8599197480,0,926721494,footway,False,True,11.929,"LINESTRING (120.1749099 35.9458891, 120.1749296 35.9458885, 120.1750366 35.9458596)",,,,,,,,
8599197493,8599197483,0,926721496,footway,False,False,18.806,"LINESTRING (120.1749099 35.9458891, 120.1749377 35.945858, 120.1749556 35.945796, 120.1749833 35.9457328)",,,,,,,,
8599197493,8599197468,0,926721496,footway,False,True,17.688,"LINESTRING (120.1749099 35.9458891, 120.1748889 35.9459146, 120.1748791 35.9459765, 120.174884 35.9460424)",,,,,,,,
8599197496,8599197478,0,926721497,footway,False,False,9.585,"LINESTRING (120.1750471 35.9460033, 120.1750842 35.9459225)",,,,,,,,
8599197496,8599197478,1,926721495,footway,False,False,41.13699999999999,"LINESTRING (120.1750471 35.9460033, 120.1750858 35.9460134, 120.1751151 35.9460345, 120.1751965 35.9460332, 120.1752323 35.9459923, 120.1752306 35.9459396, 120.175203 35.945908, 120.1751493 35.9459199, 120.1750842 35.9459225)",,,,,,,,
8599197496,8599197468,0,926721495,footway,False,True,17.118,"LINESTRING (120.1750471 35.9460033, 120.1749898 35.9459884, 120.1749394 35.9459976, 120.174884 35.9460424)",,,,,,,,
8599197497,7984106982,0,856272998,service,False,True,12.28,"LINESTRING (120.1748363 35.9455863, 120.1748195 35.9454767)",,,,,,,,
8599197497,8579025415,0,856272998,service,False,False,34.445,"LINESTRING (120.1748363 35.9455863, 120.1748626 35.9457572, 120.174827 35.9458917)",,,,,,,,
8599197497,8599197500,0,926721498,footway,False,False,7.205,"LINESTRING (120.1748363 35.9455863, 120.1748922 35.9455839, 120.1749118 35.9455952)",,,,,,,,
8599197500,8599197484,0,926721498,footway,False,False,9.682,"LINESTRING (120.1749118 35.9455952, 120.1749312 35.9456063, 120.1749719 35.9456656)",,,,,,,,
8599197500,8599197497,0,926721498,footway,False,True,7.205,"LINESTRING (120.1749118 35.9455952, 120.1748922 35.9455839, 120.1748363 35.9455863)",,,,,,,,
8599197500,8599197502,0,926721499,footway,False,False,14.928999999999998,"LINESTRING (120.1749118 35.9455952, 120.1749101 35.9455181, 120.1749166 35.9454612)",,,,,,,,
8599197502,7984106982,0,926721495,footway,False,False,9.807,"LINESTRING (120.1749166 35.9454612, 120.1748564 35.9454522, 120.1748195 35.9454767)",,,,,,,,
8599197502,8599197484,0,926721495,footway,False,True,26.407000000000004,"LINESTRING (120.1749166 35.9454612, 120.1749361 35.9454641, 120.1749752 35.9454944, 120.1750012 35.9455589, 120.1749931 35.9456116, 120.1749719 35.9456656)",,,,,,,,
8599197502,8599197500,0,926721499,footway,False,True,14.928999999999998,"LINESTRING (120.1749166 35.9454612, 120.1749101 35.9455181, 120.1749118 35.9455952)",,,,,,,,
8599197513,8754577750,0,945660244,path,False,False,5.505,"LINESTRING (120.1763376 35.9476303, 120.1763026 35.9475897)",,,,,,,,
8599197513,8599197516,0,926721501,path,False,False,29.656000000000002,"LINESTRING (120.1763376 35.9476303, 120.1763164 35.9476705, 120.1763336 35.9477353, 120.1762628 35.9478134, 120.1761893 35.9478198)",,,,,,,,
8599197513,8579026141,0,926721501,path,False,True,49.83299999999999,"LINESTRING (120.1763376 35.9476303, 120.176389 35.9476364, 120.1765018 35.9476734, 120.1765755 35.9476967, 120.1766224 35.9476956, 120.176647 35.9476715, 120.1766752 35.9476654, 120.1766995 35.9476526, 120.1767067 35.9476263, 120.1767193 35.9476105, 120.176744 35.9476079, 120.1767665 35.9476144, 120.176815 35.9476291)",,,,,,,,
8599197516,8754577757,0,924350785,path,False,False,6.927,"LINESTRING (120.1761893 35.9478198, 120.1761318 35.9477784)",,,,,,,,
8599197516,8661997498,0,924350785,path,False,True,29.851,"LINESTRING (120.1761893 35.9478198, 120.1762113 35.9478357, 120.1763644 35.9479627, 120.1764318 35.9480018)",,,,,,,,
